CASRN,LD50_svm_maccs
3773-49-7,0.5769550845205765
108-62-3,1.017551419620062
68857-95-4,0.08161875047421693
104987-11-3,0.24290211998106329
51596-10-2,-1.128766662549736
10176-39-3,-1.572179617217069
42588-37-4,1.2673257035332308
108-84-9,1.7681939700496372
67306-03-0,0.6362379842617517
30685-43-9,-1.252278305867147
15662-33-6,-0.4753980482278697
20562-02-1,-0.53936268585978
71-63-6,-1.4047097930810806
20830-75-5,-1.3870061284536064
41294-56-8,-2.047806760248522
57333-96-7,-2.796615794188444
17578-43-7,-0.11998764851618479
18470-09-2,0.3102231199930209
550-53-8,0.3837771062278176
56717-11-4,0.9203167558651864
543-82-8,0.3302029120290343
3081-01-4,0.47508592970553953
7535-34-4,0.452842989021042
108-11-2,1.5817431356411562
23436-19-3,1.5741447193687579
89-80-5,1.1489392116815225
66941-88-6,0.1326253821876744
103-95-7,1.2649324932456487
57144-56-6,0.7114304922402397
64059-37-6,0.5788033936828959
55636-92-5,0.6422027872578273
42978-66-5,1.0625435466937283
123-63-7,0.9332723395597852
21259-20-1,0.1260559679036364
40580-61-8,0.7775467733551606
964-52-3,0.4677434696631295
121489-04-1,0.18206777038471858
30562-34-6,0.03458969433717399
66085-59-4,0.6724384149240024
78194-09-9,0.709136904550694
24353-58-0,0.7391773045287969
489-84-9,1.1572855223390557
6223-35-4,0.9087452974567769
17493-73-1,0.720910709943367
92671-67-5,0.5813278721381704
113139-67-6,0.4665409092619973
63982-52-5,-0.7123511400601205
18659-45-5,-0.9903815401693363
2752-71-8,0.15001634686856408
119-38-0,-0.7048326532383251
72542-61-1,-0.44106806642494023
78194-24-8,0.7892422912551205
78194-42-0,0.6743472406786591
15037-62-4,0.4547252564680484
75530-68-6,0.4337456303596382
97-86-9,1.433347148046194
23684-11-9,1.5012709877291357
110-12-3,1.5894217766470753
3572-41-6,0.4446860143691891
70318-55-7,0.835724899741831
70318-56-8,0.6897070964809414
26544-20-7,0.46286843232982855
81250-17-1,-0.11897874699486768
123-92-2,1.7744749200684902
110-19-0,1.7829545673529046
99-86-5,1.585345784815986
542-08-5,1.783127048921364
99-87-6,1.445144010711907
535-77-3,1.4489420756948037
89-83-8,0.8316029742809272
22760-18-5,0.682089127581317
65765-07-3,0.4497796545431617
499-75-2,0.7193327322034533
2814-20-2,1.0783341008576512
80176-21-2,0.4848440524725406
55814-41-0,1.1103736834566316
563-80-4,1.5405118015984567
59230-57-8,1.3788202577324553
39543-79-8,0.7370766560298626
314-42-1,0.7085967153969186
123524-52-7,0.22935562893157932
6673-35-4,1.101512272434934
108-21-4,1.5826409045933945
4212-94-6,0.41821076584792727
12650-69-0,-0.06661702344854883
828-00-2,1.3696867075724322
68425-16-1,1.0008642487157875
67239-26-3,0.46237708625624446
40915-86-4,0.6072831556411538
35256-85-0,0.9487563774379874
19666-30-9,0.2891911747712817
129909-90-6,0.5107141670324851
71108-05-9,-2.061728470374184
71108-06-0,-1.4853128861086669
111038-42-7,0.22064851950804962
13254-34-7,1.3656746531273554
3445-42-9,1.4267490026041993
14860-89-0,1.7017828965010011
26762-93-6,0.7617904354097228
36011-19-5,-0.27180103611881185
33160-78-0,-1.8688038918515357
154619-51-9,-1.2695293267407022
69915-63-5,0.48686021188067286
581-12-4,0.6118802020107899
470-67-7,1.3716049230810115
512-85-6,1.1741958631176255
63968-64-9,0.3603570191156248
13613-99-5,-0.35313224764875906
3035-45-8,0.4488598203164662
1014-69-3,1.150674056987039
64-00-6,0.029665396346210904
2752-81-0,-0.6212062010617643
2631-40-5,-0.018665287729502655
114-26-1,-0.333605058246414
366-70-1,0.379142974023237
54266-83-0,-1.3485025488187932
106293-84-9,-0.9907194454233057
73115-70-5,-0.48151095135367905
2315-43-7,0.7679455063864139
1505-95-9,0.05311003468967346
996-35-0,0.5530108227884115
3938-45-2,-0.19651761429186004
24730-10-7,0.21714462810185609
54270-10-9,0.016179058451430972
18952-79-9,-0.4753197413446977
26328-00-7,0.0051873050946187604
69788-41-6,0.6723331891082927
97887-77-9,0.3546612711318329
6659-45-6,-0.24601515564987742
22343-07-3,-0.5800127519430485
64249-01-0,-0.1497219120939844
14211-01-9,0.376404519230469
36614-38-7,-0.4274560739012718
19645-42-2,-0.5334036610491852
79985-91-4,-0.5100711563038185
71617-10-2,0.8188160384201796
3567-08-6,0.5234038022106628
17959-11-4,0.2757384555187025
404-86-4,0.8031151678432461
111038-37-0,0.5554106458264434
72739-69-6,1.0627500399781227
23485-79-2,-1.1022122946079682
24353-61-5,0.28652621200415923
13955-12-9,-0.9301044544482112
15863-65-7,-0.7898965026597369
14358-50-0,0.6197432345547411
24017-18-3,-0.8210743937302473
6838-93-3,0.6747267367595062
107-44-8,0.04817311361165766
71048-99-2,0.5690056134666965
959-24-0,-0.29222726683023964
1330-61-6,0.8104271659581621
26544-23-0,1.1387269738491685
27013-89-4,1.0567145949044476
25168-26-7,0.2519386728447171
25103-09-7,0.42575671733346654
646-07-1,1.3581051167284162
41764-14-1,0.6976575140756999
110-45-2,2.0632699041698435
94-46-2,1.3100914427358084
87-20-7,1.1947766939292417
928-70-1,1.0824280232187142
590-86-3,1.5188096219209928
1553-60-2,0.9396396408756168
72221-66-0,0.6351024575665547
93-19-6,0.5339928293317783
503-74-2,1.3856436673839987
140-26-1,1.3720517808600248
2835-39-4,1.0960353510194263
78-81-9,1.0262270338662691
33207-44-2,0.3754820513501561
371-44-8,-0.17228457946938946
52102-44-0,0.6895142552047404
30979-48-7,0.8371530531519715
13887-57-5,0.1723457129577975
78-83-1,1.554953313045671
4439-24-1,1.548658627866903
51550-64-2,0.32852391392978075
105-01-1,1.451237173057892
1713-15-1,0.06999934787223272
106-63-8,0.8845929842650888
120-50-3,1.4544784830652515
87-19-4,0.8471764886001688
27442-58-6,0.6803422052725578
513-44-0,1.0560413890929639
4621-04-9,1.4798938379130304
34131-99-2,1.1478638485930093
528-92-7,0.7687234458401913
70124-77-5,-0.23508569306277158
66827-38-1,-0.2921602305709363
7407-66-1,0.10241645761022986
496-67-3,1.1590380538348406
565-74-2,0.22343628402181764
64047-48-9,0.9837701591383661
91132-80-8,0.663548976758811
68683-20-5,1.3743720024841315
4395-92-0,1.4229781571995423
536-60-7,1.4577006285437315
13816-33-6,1.4483689946895528
31027-31-3,1.0229162767822484
17959-33-0,0.2239614373307801
1333-53-5,0.5681886054352129
643-28-7,0.7680816318137016
13311-84-7,-0.08891874417841308
80-34-2,0.7418711061033031
79-31-2,1.7389389764478194
103-48-0,1.4469771830056302
103-28-6,1.3013061277148388
1532-00-9,0.9530720359101142
56425-91-3,0.7694118446483795
73681-12-6,0.45147768485596557
21738-42-1,0.20597647852678003
63659-19-8,0.895724115822263
29122-68-7,0.9551617299244982
59333-90-3,0.6941908053466683
86247-86-1,1.0270338120495834
81486-22-8,0.19014566060072083
586-06-1,0.686001750607831
5588-22-7,0.16221620566848494
14334-41-9,0.5252663301791103
31802-16-1,0.27937405988577085
768-52-5,1.0066886156113437
101-72-4,0.22650699764167645
2210-25-5,0.624111906700872
637-32-1,0.6994110008799523
22936-86-3,0.6046150760512865
36734-19-7,0.6295693814836893
63884-40-2,0.711054097647382
3544-35-2,0.4526260351473855
54-92-2,0.6632533155117954
35944-83-3,-0.033157444614000414
2030-63-9,0.4188370631402457
58934-46-6,-0.014068058025324681
3772-26-7,1.2421108021641114
142459-58-3,0.3336123153180238
1918-16-7,0.794742702961942
98410-36-7,0.41390073654192727
25057-89-0,0.5943239788826824
79-46-9,0.7380266947444872
67-63-0,1.5711788110389229
4016-14-2,0.9447791076356953
93-78-7,0.6529114862678779
83656-29-5,0.49672258479521403
29026-74-2,0.8787052144236835
38753-50-3,0.5206248460418442
939-48-0,1.1208728109096318
68334-67-8,0.7784150108058756
5836-10-2,0.634288148320229
122-42-9,0.8945209417448261
108-23-6,0.6399949342221172
1714-03-0,-1.0353985868629663
1713-97-9,-0.9057776122998388
24441-57-4,-0.9827869883567051
4095-32-3,0.8157404174528988
500-38-9,0.46360713727285774
106-55-8,1.0489757690236081
61477-94-9,-0.03418555125268288
98459-18-8,0.5145133977949683
7652-64-4,0.7153258124552161
2935-44-6,1.1859105478520908
110-97-4,0.8447761201462214
110-98-5,1.7206146038562105
25322-69-4,1.8965229669068802
25136-55-4,1.394654524750553
1073-79-6,1.3978296757041566
141-91-3,0.8728466708763656
1593-77-7,0.8153038632722923
10140-90-6,-0.3983857987251356
108-60-1,0.8211708551947665
57472-68-1,0.6273544097591046
27138-31-4,1.2352730423482765
13275-18-8,1.1639592989587013
14663-72-0,-1.3552026637898875
579-56-6,0.638110975460656
7681-93-8,0.25202182732976997
6280-75-7,0.38551187466756787
93-96-9,1.203042706445292
4351-70-6,0.24177784225955562
21145-77-7,0.7085646194176314
359-83-1,-0.053282718267477935
123298-28-2,1.0679983592827378
57646-30-7,0.7239897751378311
105-85-1,1.6418818548124676
8000-29-1,1.275336011234944
51566-62-2,1.2914194484369006
502-47-6,0.9277875128396088
16409-43-1,1.2207679375488532
36798-79-5,0.4127955378354845
111479-05-1,0.3436134017562069
5370-01-4,0.5324084762024289
40766-31-2,1.3687086393147132
95719-24-7,0.4903718131901513
58430-94-7,1.642885572777977
77-54-3,1.1227835957640948
5634-42-4,0.8855475638211407
80449-58-7,1.2251436853912416
2885-39-4,-1.2292702109363713
34681-10-2,-1.4274787676773357
1477-79-8,-0.18038792495163036
62-51-1,0.7630793847258053
108-65-6,1.7170311361742094
23541-50-6,-1.1995254265056254
63170-60-5,-0.5234763805099101
27813-02-1,1.4410468660886129
3644-61-9,0.6154323481236151
22683-78-9,-0.04696003104027838
60789-89-1,0.3782323876414102
10402-52-5,1.430095794357578
40552-84-9,1.2140203036203348
143692-40-4,0.37335545753225063
1331-12-0,1.7768981687797758
72619-44-4,-0.15836951621453024
68683-30-7,1.0414043362401486
57852-57-0,-1.248458816427096
39472-31-6,-1.8622432254295493
6731-36-8,1.2566116759012864
33704-61-9,0.7933087776014318
91-51-0,0.3115692828223142
3302-10-1,1.090021247179294
71500-37-3,0.5909938908738622
80-54-6,1.0345306656957178
12002-53-8,0.8294542798539744
140-57-8,0.7996630136116674
57018-52-7,1.5991043014397188
60560-33-0,0.21221636025023485
32222-06-3,-2.2039852233691932
93503-00-5,-1.970055150987847
1845-38-1,0.9107700301121728
456-59-7,1.2714356633013446
53445-37-7,1.0310021237564841
18479-58-8,1.0058086573609768
21564-62-5,0.3825630420939397
21564-60-3,0.1837238884678905
107-41-5,1.0092519691622
10141-15-8,0.9197176933580522
32568-89-1,0.22314273401620918
3407-42-9,0.37321368709499475
5585-52-4,-0.039076672540361124
5076-19-7,1.2000757883479753
302-95-4,-0.34675933005972515
1403-66-3,0.5814739103008603
26419-73-8,-1.7431772925687343
1215-83-4,0.3796499664583639
523-86-4,-2.1567358534047933
6970-59-8,1.5521979978002087
83805-11-2,-1.4544260993374072
6754-13-8,-0.20154137015021778
551-36-0,0.4999171733871307
2275-23-2,-0.5316062340538821
5588-10-3,-0.1775931329246888
101-40-6,0.37312293078198877
300-42-5,-0.0400965938435589
1199-85-5,-0.4561735105137512
6988-20-1,-0.7116403059067646
926-93-2,-0.36101139387474046
894079-42-6,0.9463714373774705
57-92-1,0.6363573946734093
66637-32-9,-1.362089112748213
106358-90-1,-1.4711294152850418
59375-71-2,-2.0091157232385854
59375-66-5,-1.6351134823117854
54266-57-8,-1.3489280818647476
1563-67-3,-0.5172394410028309
54266-46-5,-1.1431424066363947
67151-63-7,0.778822230460335
97-84-7,0.7345232191188927
13115-40-7,0.27089542587993465
5585-67-1,-0.21111667282632263
5585-73-9,0.2127941851009595
521-78-8,0.5157320342165872
84-96-8,0.5104457883344118
70133-85-6,0.24515172140318445
108-16-7,0.9946458751687979
5636-83-9,0.116796842229098
1225-60-1,0.45200980910583477
22212-93-7,-0.9611849824996741
23915-73-3,0.2243901415945025
2449-49-2,0.5629003794833176
20170-20-1,0.5005970276944062
1892-80-4,0.4902319906043977
603-00-9,0.27292504855908545
66637-35-2,-0.469617311730413
801-52-5,0.13619613395480365
61738-05-4,-0.1324380838646367
34769-67-0,0.3267997956363154
2079-54-1,0.1473994978413977
56393-22-7,0.30741393790114024
64399-29-7,0.35973498905014056
67055-59-8,0.41569169886639146
7635-51-0,0.2061739657499047
3766-60-7,0.9272938942310294
68690-89-1,0.3298418228866989
25724-11-2,1.3288427211203566
32358-07-9,-0.17254838833143354
10143-67-6,1.7112475800819915
2801-68-5,0.3421581185587791
90-87-9,0.8439198209227985
33419-42-0,0.0020053916568022745
67329-03-7,-0.25112854970292026
106065-10-5,1.5691800344052442
74150-27-9,0.4223160923406116
10024-70-1,1.5221444146678162
1589-47-5,1.5802380141062196
60676-84-8,0.6327472650787753
73573-87-2,0.4829463861512908
6142-38-7,1.9748747854160518
16777-42-7,0.5643295735190088
22204-53-1,0.9104596841667434
97699-81-5,0.1482270499550969
110599-10-5,0.7655554758856634
110599-11-6,0.4293065355611133
38835-17-5,0.47762818021043374
108912-17-0,0.3970963488141589
52756-25-9,0.7143451348082575
51338-27-3,0.2505354621812013
69806-40-2,0.3518881192240436
34885-03-5,1.1514268787845732
55066-48-3,1.0859867187197318
589-92-4,1.143408602836554
15520-10-2,0.5263324035781657
6280-15-5,0.5350419832755854
2470-73-7,0.5925461967028787
19142-68-8,0.4000470500068155
9046-10-0,1.2194265475504698
1982-49-6,0.771022948952544
77287-90-2,0.38410258024999466
31291-71-1,1.1848061655315216
18069-17-5,1.4028405477974457
1123-85-9,1.2303699487930795
116287-13-9,0.15517665625102522
112344-52-2,0.023443590580971674
37795-71-4,0.5712252548651737
62571-86-2,0.9763013141450617
13330-31-9,0.4338139869368619
357-56-2,0.2418746571580972
590-88-5,1.010010285384425
78-90-0,0.5865334698400331
10171-78-5,1.4510442165383537
29670-17-5,0.22954169082717935
52663-81-7,0.3294594642341805
59182-63-7,0.4274806925581069
5586-87-8,0.5613562463159307
49561-54-8,0.3121201378612707
30007-14-8,0.6306329766441497
1944-12-3,0.7120293099517104
136-69-6,0.4492857434207756
10138-74-6,1.18535247379135
109-07-9,1.115571130907294
17590-01-1,0.29333283266499893
75-55-8,0.1600114369125735
94-91-7,0.4645430661136522
114460-08-1,0.41585830574975147
537-61-1,0.548990242404365
3478-94-2,0.5332789765074096
59-96-1,-0.03589826884033659
23256-30-6,0.3568404866862103
74277-10-4,1.194004218934962
2425-66-3,0.46928330649657246
107-89-1,1.288666681917515
57-55-6,1.4987942225451536
4189-47-3,-0.006809122768027143
770-35-4,1.1058698119076664
999-61-1,1.0438963322209307
29053-27-8,0.5993627641199872
2568-25-4,0.9494943272690706
4353-02-0,0.45730703778055076
709-90-0,0.5217342943705695
159264-96-7,0.5535656038323422
303-47-9,-0.06346060452355834
19224-26-1,1.200570626086655
119446-68-3,0.5318055176138182
6423-43-4,0.02243888315777956
75-56-9,0.8553462344599994
1072-43-1,0.8818884167493732
78-89-7,1.3039902405779726
78-87-5,1.1326991784063858
16529-56-9,0.7614911576859846
93-53-8,1.151890138917831
64037-53-2,1.1407058226472864
21267-72-1,0.2942766345590556
3626-56-0,1.3391501749575823
78-97-7,0.7934224559618035
1967-16-4,0.3889907340897544
74068-00-1,0.3014525078068862
14838-15-4,0.7941238910360928
50901-84-3,0.41827412489895655
117-27-1,0.4838948861399436
1193-81-3,1.3318769242162463
69056-38-8,0.5943906207351763
65489-05-6,0.5070677615657574
78168-92-0,0.42721976021585956
19408-46-9,0.6417818452425634
56180-94-0,0.99124334846675
3094-09-5,0.9606506610735426
70886-61-2,0.5863258023334043
598-77-6,0.9650160261797677
55418-56-9,0.03435259530524715
47073-92-7,0.7102976762814086
95719-25-8,1.1589210599309603
80382-23-6,1.090214944093128
5005-84-5,-0.21955017512073613
55843-86-2,1.02644560127358
40828-46-4,0.7285894153046043
81265-54-5,0.21760335596943386
56355-17-0,0.1825468758811325
52549-17-4,1.0474641826834217
34691-31-1,0.6360436455435402
56427-43-1,-0.8190035075428124
30087-33-3,0.9312749626457608
53716-49-7,0.6645343664218961
66934-18-7,-0.47747953624149386
51234-28-7,0.5266274398378761
55690-47-6,-0.43677371355197403
55689-71-9,-0.17325332424241696
5104-49-4,0.039829726727547365
31793-07-4,0.2300713023275102
41363-50-2,0.7774718734763792
72619-41-1,-0.1204160505940661
158836-71-6,0.14487273997785416
67700-30-5,0.40743392583228283
188416-20-8,0.760038934412278
1331-41-5,1.6440612560791916
2126-84-3,0.18522930848793484
7654-03-7,0.6299510893987552
33368-94-4,0.3374992083146381
119-51-7,0.8092947495293991
55294-15-0,0.3588692547268457
98-85-1,0.9875910753419458
42818-60-0,0.37532240599310207
54335-70-5,-0.5623107960995409
52570-16-8,0.6636043908929732
87757-18-4,0.46306263722266094
26129-32-8,0.3750491520349844
40843-25-2,0.6799392001869636
105512-06-9,0.16610672420003691
1953-02-2,1.2576303915091882
598-78-7,0.927779760347314
1501-84-4,0.6181952402436192
76-00-6,1.1559557590487122
66941-48-8,0.25469589826457867
20602-57-7,1.1707031549778393
35782-82-2,0.7700310833439187
20866-13-1,0.8272971822447304
14689-97-5,-0.3943884262886119
2592-62-3,0.2534474146245166
497-26-7,0.9427366863775059
75-34-3,1.038342537242484
50765-96-3,-0.17082818162862984
22094-93-5,0.6298927331992497
4957-16-8,1.1953600704059224
4474-24-2,1.304506578851317
465-42-9,0.22913929014167847
85801-02-1,-0.20492524037888665
70-38-2,0.745436078530361
50765-94-1,-0.18302609080101226
59263-66-0,0.4171951925766907
33089-61-1,0.4084471867927595
90268-24-9,0.47699957912649965
50765-93-0,-0.06700130448201994
627-70-3,0.8345301147672461
4602-84-0,1.2046327949474276
64218-02-6,1.2073034557107658
105-87-3,1.7449125860778856
94238-00-3,0.4179921335133341
3772-23-4,0.8937669532910736
6358-37-8,0.5702941086056863
95-93-2,1.3763858290062456
527-53-7,1.3763858290062456
5384-21-4,1.108769450460502
89269-64-7,0.7084932429128881
89427-45-2,-0.590226762277264
73840-50-3,0.7543249013637403
1124-11-4,0.719418249614745
10543-57-4,0.9209982226329523
1709-70-2,1.3903245402233082
40580-62-9,0.1814905299411872
121-21-1,0.2229267125650523
23031-36-9,0.38566000240085824
97-11-0,1.0382817806887847
27223-49-0,0.7086552353069805
477-33-8,0.19279041618610754
29171-21-9,1.2821746202225413
82508-32-5,0.13501166648402713
2686-99-9,0.2518149954206803
3971-89-9,0.10935492912277169
98124-08-4,0.45917584238856757
86780-90-7,0.79383600954987
5585-39-7,1.1837719629019932
459-80-3,1.5484173651398117
1786-08-9,1.3568483996203238
110-93-0,1.2115794873630858
586-62-9,1.2471067209186906
68555-58-8,1.762173776957483
137927-76-5,0.43642936274214417
1191-16-8,1.6574484029475582
13884-43-0,0.8931509077205797
97-36-9,1.0280443848950271
78-32-0,0.5920647823677799
95-63-6,1.6162703253463888
938-18-1,1.6454929256848263
88-05-1,0.8486100415187137
108-75-8,0.536344319398135
78-30-8,1.475926255568639
27945-43-3,0.2961032601888862
700-13-0,0.7899711241622817
14667-55-1,1.0469207098277664
28730-17-8,0.09045972020378967
73622-67-0,0.7017466338190257
18869-73-3,0.39880540632993
2169-64-4,0.7194346018507525
96-69-5,1.1474404507522045
96-66-2,0.7154752873716341
41208-07-5,0.5301547168857621
1445-23-4,0.688173090442687
1218-35-5,-0.5976678206080821
59708-57-5,0.6924094812178161
2487-01-6,-0.5580210455947988
79006-76-1,-0.6014294199722504
96515-74-1,0.10392109534503965
50588-13-1,0.011744604202694048
50700-72-6,-0.35247067848325414
34388-29-9,0.5825048841489007
121-29-9,-0.00016744340290461568
26002-80-2,0.7749193946224776
70-43-9,-0.006411373988982921
23031-38-1,0.9946797169605841
72963-72-5,0.187686533919469
14297-81-5,0.7071441468444293
124416-41-7,-0.11595480360481547
14901-07-6,1.104391226222797
25812-30-0,0.920361744020135
80-26-2,1.5788055785426165
78-70-6,0.9421133441177688
315-18-4,-0.7416971250784321
2032-65-7,-0.5260589283967301
2635-10-1,-0.312303579210159
2655-14-3,0.09662049276448881
2425-10-7,0.11679153088929803
671-04-5,-0.6327885024555929
66871-56-5,0.8920033675921918
6392-46-7,-0.8313416777048203
79006-73-8,-0.3165257314987294
23103-98-2,-0.1401424439682414
548-84-5,0.09308929730396076
38035-28-8,-0.6210124638148695
59669-26-0,-0.4075704612900135
68789-90-2,-0.32302130821274694
50765-87-2,-0.2566729405153496
100751-82-4,0.33352028193196315
88296-62-2,0.24605742535285366
68789-93-5,-0.4883879293027406
123252-99-3,-0.005935725799876085
50528-97-7,0.5417672449771791
61676-87-7,0.5264344401034164
58011-68-0,0.0458278739892215
25505-97-9,0.2947890272772554
24303-87-5,0.2742501720456273
55-37-8,-0.2890007027858422
64011-88-7,-0.5959185122177932
18694-40-1,0.47788930815203856
73590-58-6,0.18249367515750292
21829-25-4,0.9855662610018323
71653-63-9,0.116956797985
88046-00-8,0.6363466539572358
484-12-8,0.3306362470876896
50563-36-5,0.8365853390574446
77732-09-3,0.28809957949554293
24280-93-1,-0.6599411270381557
132203-70-4,0.5446413340448011
62751-73-9,-0.8039302063707114
67369-99-7,-0.17501546366884554
6962-44-3,0.8918631569958458
38168-64-8,-0.34777167871955084
139958-16-0,0.5168288664560771
60568-05-0,0.28826847669375855
4619-66-3,0.806644123160161
99522-79-9,0.8573132967134975
73698-59-6,0.5704571177281711
89226-75-5,-0.22275709229158808
91599-74-5,-0.33557967307059755
68483-33-0,-0.21809513083280044
30748-29-9,0.4384026974571586
59204-74-9,0.9740880520308685
63704-66-5,-0.24534468936634063
5205-11-8,1.4163807923452265
107-86-8,1.3395183731910756
4479-75-8,1.2438311938209639
101030-72-2,0.9851220283660362
541-47-9,0.7719289575169871
26485-81-4,0.6105231556042874
137927-77-6,0.296839179074137
137927-78-7,0.29302912397052455
1752-30-3,0.22453572693901458
67-64-1,1.4392300093395598
2082-81-7,1.3689551894674843
109-16-0,0.8199917017345151
99-48-9,-0.18052157426719462
814-78-8,0.8339948248343065
110-13-4,0.6313985673141426
123-54-6,1.3257108136888316
86-92-0,0.631862099986383
93-68-5,1.039466629125862
20139-55-3,0.8192733872441166
5185-97-7,1.9143438381142992
128-80-3,1.0874772748302544
108-38-3,1.3405436532547415
68908-87-2,0.9149320304037076
6613-44-1,1.2740691595772857
108-69-0,0.5849033018774181
1665-48-1,0.8055843842014839
17291-89-3,0.791968282780508
13730-09-1,1.445827657578028
95-78-3,0.9252715474848043
21436-96-4,0.9253974896646319
73839-60-8,0.2612125500445293
3761-53-3,1.048243687617569
89-87-2,1.3555903201971369
105-67-9,0.48419711344280947
80567-67-5,0.9626375747918522
589-93-5,0.5514532093233235
108-47-4,0.5514532093233235
95-47-6,1.4967995144585373
95-64-7,0.9294655452663723
95-65-8,0.5332579425461774
72364-91-1,0.7538221380548136
1799-79-7,-0.8171165339558053
17291-84-8,0.9778244598866457
87-62-7,0.9252715474848043
88069-67-4,0.02099969332989371
5294-61-1,0.13766700638865245
77191-36-7,0.6202133512733622
7361-61-7,0.38179091850611796
72-57-1,1.3403409432502378
30544-72-0,0.49010475384600327
67129-08-2,0.45790096720676726
576-26-1,0.8743502042975638
47465-97-4,-0.4476330979468396
3875-72-7,0.34750139662593693
6360-54-9,1.2887217523558057
21894-02-0,1.201802780942706
4418-66-0,-0.8702048164769394
5825-79-6,0.6704869439918557
122-00-9,1.4601676080147798
625-84-3,1.0612013218861767
67-51-6,0.8159891427369972
123-32-0,0.8108608113987797
147160-51-8,1.0162165146778457
147160-52-9,1.0621576701372777
53112-28-0,0.6993373170054825
108-50-9,0.8744264514588961
25724-50-9,0.1765144383833343
95-26-1,0.5944327210407627
2216-45-7,1.2756359332277611
64039-28-7,0.8438565821703661
5724-56-1,1.3814051777536533
61-68-7,0.4763126679939679
50892-23-4,0.19316996741446535
89427-22-5,-1.3242699322768827
1901-26-4,0.9792799913798829
28802-49-5,0.038526096411500066
47000-92-0,0.6585685548709894
72-44-6,0.09598958404589633
963-34-8,0.30182382294252874
3214-64-0,-0.13178423319663196
28562-70-1,1.278528674914534
21312-10-7,1.003929545769969
65183-11-1,0.5243981522259955
6358-85-6,0.679066788474194
13051-49-5,0.7788098931358649
57-97-6,1.09981672166022
62450-06-0,0.5637496515823467
5910-89-4,0.9057153233150643
74050-94-5,0.9944537433058354
10049-83-9,1.0721166871289742
73840-49-0,0.5291969761476064
15911-15-6,0.7342674079014448
431-03-8,1.4591393277008737
55290-64-7,0.32504669631726435
6092-18-8,0.5081695153973737
67-03-8,0.4367310265459825
21452-18-6,0.8827567261542558
17433-39-5,0.8946228822219034
10268-78-7,1.123882746370192
4321-69-1,0.940369192245005
5003-48-5,0.9073976738060521
19249-34-4,1.5381981387234969
13256-19-4,0.8469593197757623
111-21-7,1.4031264357279258
111-55-7,1.6020233306535296
7250-71-7,1.4254600562387447
869-29-4,1.1840014659650544
10140-75-7,0.43015884312230956
5459-90-5,-0.6780136153196765
108-24-7,1.4724787354706739
115-33-3,0.6094657139830346
14008-48-1,0.2804988623238515
1466-82-6,0.8578454557609956
2678-29-7,0.6851238094818183
128-37-0,0.6880519808743815
66575-29-9,-0.7029186267396288
356-12-7,-0.4723819490053572
27726-31-4,0.2814129065683678
98-51-1,1.4560037201083071
15148-80-8,0.5483719136527032
36556-75-9,0.5254081613052675
75-97-8,1.2989193743841003
3204-27-1,-0.7483315593626271
5902-51-2,0.7913162791333153
540-88-5,1.0740054267670738
26944-48-9,0.46461181503370724
4785-72-2,-0.3320791905211732
22791-20-4,-0.6467716836172206
20417-83-8,-0.8336834401112663
16339-21-2,0.2926003338678795
3056-93-7,-0.4881803220951183
2889-58-9,1.0872417609524485
2094-99-7,1.2398711538943399
78-59-1,0.9352489071453047
471-01-2,0.9352844762844594
19213-12-8,0.19495065746793042
17191-84-3,-0.05416533175024868
2873-97-4,0.4353801281842796
74277-15-9,0.6930851546282594
123-42-2,1.2610941449806943
5986-38-9,1.1570302205141538
1118-39-4,1.4713142310931562
103-07-1,1.2337981544873826
151-05-3,1.2878060265803137
13466-78-9,1.391968185211865
147-47-7,1.0538066521561222
15545-38-7,1.0941789464449005
80-56-8,1.2704202747038678
15440-51-4,0.9026126732274196
15545-42-3,0.8510912963374477
82657-04-3,-0.5669207452144275
79538-32-2,-0.2944859130194937
128-51-8,0.966695670144722
4478-63-1,0.9164462395384889
18172-33-3,-0.8150501005186399
642-78-4,0.9813455683677343
1847-24-1,0.8595869815392999
13412-64-1,1.1597518264004834
23930-19-0,0.8182976674087667
507-59-5,-1.3812482115984381
507-60-8,-1.2913019554644523
18470-08-1,0.030445651852641697
13265-01-5,0.25236475554536797
1920-21-4,1.491050321048402
17702-57-7,-1.2330771746161036
14144-91-3,-1.0358645995938545
64050-03-9,-0.8709154374430905
82875-36-3,1.2395439037275868
6923-22-4,-1.417774510534747
49564-57-0,0.5552554978197765
5248-39-5,0.8464799654621453
3566-00-5,-0.9519921642945288
64748-15-8,-0.09079396999698261
14628-06-9,0.15171922898178342
4116-10-3,0.6414978961711689
51481-61-9,0.6186567777879229
34839-70-8,0.6701038739529479
14260-40-3,0.3519756990283514
21787-80-4,0.21508839803257035
1129-41-5,0.221313160248589
21124-13-0,0.3482575143076795
57647-53-7,0.4967123975817783
644-64-4,-0.5341118915264864
58-15-1,0.47217604546163616
98617-19-7,0.18218737187662876
141-66-2,-1.4554577624242546
1165-48-6,-1.358978667716225
69884-15-7,0.41881930321317634
68104-02-9,-0.13933228836749
2867-47-2,1.0566478158304045
102410-39-9,0.4330552023744579
341-69-5,0.40591618887991765
74758-13-7,0.5228565741065796
31635-40-2,0.3689791159496747
99-97-8,0.9249873483821796
55-80-1,0.35679423383174713
21540-35-2,0.38117193808964855
7203-89-6,0.48507666216626355
15545-48-9,0.7300501896414131
28217-97-2,0.28186096257337667
