CASRN,EPA_knn_mordred-1,EPA_knn_mordred-2,EPA_knn_mordred-3,EPA_knn_mordred-4
13147-25-6,0.09781777332472517,0.41913355115690465,0.141553857990548,0.3414948175278223
13256-23-0,0.23836709148554908,0.54093518566553,0.2206977228489208,0.0
82018-90-4,0.0,0.3105843450609973,0.3239751206435932,0.36544053429540946
2991-51-7,0.0,0.28828359260957476,0.7117164073904253,0.0
70458-96-7,0.07836664507419633,0.0,0.5062837784636107,0.4153495764621929
14698-29-4,0.0,0.3423605524132899,0.6576394475867101,0.0
51940-44-4,0.0,0.6125323215282003,0.38746767847179964,0.0
19562-30-2,0.0,0.8972411208954995,0.10275887910450054,0.0
13256-13-8,0.0,0.5911620858407144,0.20623500965273067,0.2026029045065549
80472-85-1,0.0,0.0,0.8980233633504298,0.10197663664957028
20373-56-2,0.0,0.3754626200565647,0.6245373799434352,0.0
62899-75-6,0.0,0.2229638041185162,0.44320269545420665,0.33383350042727705
21590-92-1,0.0,0.6749972147368952,0.21731581468160788,0.10768697058149701
63716-33-6,0.0,0.5583111158743322,0.44168888412566765,0.0
78467-49-9,0.0,0.46805525892245015,0.5319447410775499,0.0
63744-48-9,0.0,0.4842112658327368,0.5157887341672631,0.0
86-28-2,0.0,0.4208053789239677,0.4633561953200223,0.11583842575600999
132-32-1,0.0,0.6649743493345064,0.23008733688185157,0.10493831378364193
128-53-0,0.0,0.09616973019762987,0.43505957970754944,0.46877069009482075
86-35-1,0.0,0.10825794564052905,0.7942408853181143,0.09750116904135663
34929-03-8,0.0,0.12773213810266415,0.7902687578445883,0.08199910405274768
28657-80-9,0.08277074442567708,0.2327024164852545,0.6845268390890685,0.0
32976-88-8,0.0,0.5762667726784566,0.33441547587454434,0.08931775144699908
3784-99-4,0.0,0.5552545868028629,0.22491438927908367,0.21983102391805356
1239-45-8,0.0,0.37642561145454956,0.5266146270825075,0.09695976146294301
64-17-5,0.0,0.2299024442061314,0.5570143598293197,0.2130831959645488
111-73-9,0.0,0.09066885311671868,0.7366359284243447,0.1726952184589366
111-35-3,0.0,0.14676365705610836,0.7239725693377761,0.12926377360611535
64050-15-3,0.0,0.09227993706785122,0.5082078543284384,0.3995122086037103
2141-62-0,0.0,0.09082988945851865,0.5934531989607114,0.31571691158076987
110-80-5,0.0,0.08393499665054484,0.4130883918682538,0.5029766114812013
111-90-0,0.0,0.0,0.40312007320164694,0.5968799267983531
112-50-5,0.0,0.0,0.31223405605881044,0.6877659439411895
64057-86-9,0.0,0.0,0.5698836997489817,0.4301163002510183
106-74-1,0.0,0.2253970199684002,0.36789157861675065,0.4067114014148492
98519-29-0,0.0,0.0,1.0,0.0
6012-83-5,0.0,0.3167871783070361,0.4514907444865218,0.23172207720644214
122453-73-0,0.1038628144145714,0.1050177321875687,0.22488300621771312,0.5662364471801468
58567-11-6,0.0,0.0,0.0,1.0
109-94-4,0.0,0.20366674847751212,0.5925642495623265,0.20376900196016143
2979-26-2,0.0,0.0,0.6625910079068673,0.33740899209313263
103-75-3,0.0,0.12223156425925487,0.5496284084196518,0.3281400273210934
10310-32-4,0.0,0.4426857294284179,0.44914385986012906,0.10817041071145307
33210-54-7,0.0,0.48987316629209826,0.5101268337079017,0.0
33210-37-6,0.0,0.41226528520415684,0.587734714795843,0.0
33235-81-3,0.0,0.4580765880290664,0.5419234119709335,0.0
33236-11-2,0.0,0.504705930510063,0.49529406948993704,0.0
33235-92-6,0.0,0.28606077286503645,0.7139392271349634,0.0
33210-59-2,0.0,0.4318621949892798,0.5681378050107202,0.0
33235-90-4,0.0,0.44302525577438995,0.5569747442256101,0.0
4234-79-1,0.20746383543682692,0.467058523241564,0.10291538109834837,0.22256226022326078
64037-28-1,0.0,0.10477221741774023,0.8952277825822599,0.0
105-56-6,0.24155345446309037,0.3350445121339632,0.32396196585405523,0.09944006754889113
638-07-3,0.10550091034827999,0.4401765568812288,0.35744023300113575,0.0968822997693554
101-97-3,0.0,0.0,0.8237262991233064,0.17627370087669353
14062-23-8,0.10116359705381,0.0,0.3381876649924158,0.5606487379537741
2122-70-5,0.0,0.12420879049324493,0.785723288318353,0.09006792118840215
27512-72-7,0.0,0.10582456794050916,0.6686568936012802,0.2255185384582107
2949-22-6,0.11164312459464647,0.3460017007005489,0.5423551747048047,0.0
25059-80-7,0.0,0.21275149046483424,0.675141512621075,0.1121069969140908
119-41-5,0.0,0.2348685647921471,0.7651314352078529,0.0
21045-68-1,0.09992540819786506,0.2070972283696803,0.320070228853812,0.3729071345786427
34580-65-9,0.0,0.0,1.0,0.0
77501-90-7,0.0,0.23737480078920872,0.6241929085627907,0.1384322906480005
623-51-8,0.09753346488843247,0.5148681007239245,0.15497122515456566,0.23262720923307734
63935-38-6,0.0,0.6871918533371719,0.12125112229389587,0.19155702436893224
637-56-9,0.0,0.20119310293189308,0.7988068970681069,0.0
23609-20-3,0.0,0.10676474743479739,0.7871778438902103,0.10605740867499223
150-69-6,0.0,0.0,0.9004099796216559,0.09959002037834415
38160-03-1,0.0,0.48862270972812094,0.511377290271879,0.0
19077-60-2,0.0985643099261268,0.2193931922445156,0.6820424978293576,0.0
100-29-8,0.09156092944346719,0.0,0.9084390705565328,0.0
88599-72-8,0.0,0.0,1.0,0.0
93-18-5,0.1040943728559717,0.0,0.8959056271440282,0.0
61361-59-9,0.6249916679238807,0.07226341979156965,0.3027449122845496,0.0
66840-01-5,0.4865441521787595,0.0,0.34920263999594825,0.16425320782529215
60634-59-5,0.0,0.09666662709854794,0.903333372901452,0.0
18637-00-8,0.0,0.09602253225897621,0.9039774677410237,0.0
938-73-8,0.0,0.3209655930235694,0.5967214590335312,0.08231294794289942
80834-62-4,0.0,0.6514724987469797,0.34852750125302034,0.0
80834-63-5,0.0,0.7040715105239528,0.2959284894760472,0.0
80834-80-6,0.0,0.7012461346172911,0.2987538653827089,0.0
80834-59-9,0.0,0.9386150997196547,0.061384900280345274,0.0
80834-56-6,0.0,1.0,0.0,0.0
96222-01-4,0.11709143320058578,0.23666450192218041,0.6462440648772338,0.0
46817-91-8,0.0,0.21619469610081687,0.7838053038991831,0.0
118-28-5,0.0,0.0,0.30311683442844556,0.6968831655715545
63716-32-5,0.10430106600981905,0.5546903522963064,0.34100858169387466,0.0
42874-03-3,0.0,0.22573128910733437,0.6849480105490656,0.08932070034360001
140-88-5,0.0,0.29979622451910615,0.26318668586779576,0.43701708961309804
103-36-6,0.0,0.0,0.8787695284637552,0.1212304715362449
6048-06-2,0.0,0.0,0.6855100881748987,0.31448991182510144
14731-78-3,0.09403214099614392,0.12652762781455876,0.7794402311892973,0.0
117666-88-3,0.10365959233272244,0.0,0.7856340070757203,0.11070640059155742
117666-82-7,0.0,0.0,0.9070034878193465,0.09299651218065351
95266-40-3,0.0,0.31938572523663017,0.4270955466265005,0.2535187281368695
97-81-4,0.0,0.0,0.6625899474273043,0.3374100525726957
4089-07-0,0.0,0.21858492915743513,0.5537432591922427,0.2276718116503223
868-59-7,0.0,0.24928618856181278,0.6126557447737525,0.13805806666443463
92077-78-6,0.0,0.09094575816183893,0.4160847886449211,0.49296945319324004
86541-74-4,0.0,0.08743797290203388,0.4252035338906524,0.4873584932073138
110221-44-8,0.0,0.0,0.40743933138622845,0.5925606686137715
1187-46-8,0.0,0.5535443583151811,0.3376143557690592,0.10884128591575959
121-39-1,0.0,0.0,0.7195593972770793,0.2804406027229207
548-00-5,0.0,0.4856613695544744,0.5143386304455255,0.0
29177-84-2,0.0,0.09955710403613735,0.7240410073035081,0.1764018886603545
9000-40-2,0.0,0.0,0.8955942557292127,0.10440574427078725
454-31-9,0.25324193638270687,0.13178273289063402,0.3842290567295845,0.23074627399707467
34580-75-1,0.0,0.0,1.0,0.0
10029-04-6,0.0,0.08396401938688716,0.33207261278175754,0.5839633678313554
7085-85-0,0.1521782353789037,0.30979599555546106,0.3087153622669358,0.22931040679869946
89-33-8,0.0,0.0,1.0,0.0
93-89-0,0.0,0.0,0.9137183285573263,0.08628167144267379
94-09-7,0.0,0.15936639995448557,0.6801755207536658,0.1604580792918486
99-77-4,0.10992469472459404,0.0,0.7891220531893787,0.10095325208602732
120-47-8,0.0,0.0,1.0,0.0
56974-61-9,0.0,0.0,0.5576707922784914,0.44232920772150874
87-25-2,0.0,0.07589351929810659,0.7546969758484433,0.16940950485345016
122277-22-9,0.0,0.0,1.0,0.0
19485-08-6,0.10492934598145293,0.0,0.5590243815671428,0.33604627245140406
79660-46-1,0.0,0.10129023300395572,0.7910042100621428,0.10770555693390153
98349-25-8,0.0,0.10054050566799834,0.556593507695745,0.34286598663625656
734-88-3,0.09154457069073103,0.0,0.9084554293092689,0.0
16078-71-0,0.0,0.11195265189375356,0.8880473481062465,0.0
142891-20-1,0.21228613725609716,0.11635100047602583,0.5581123542692201,0.11325050799865696
24237-54-5,0.19996807668226982,0.20077980906482892,0.48880867668720734,0.11044343756569386
19688-04-1,0.0,0.18858024896535494,0.7270311395939042,0.08438861144074083
75274-22-5,0.0,0.0,1.0,0.0
74531-87-6,0.0,0.220501502855844,0.495497856774392,0.28400064036976386
103112-35-2,0.0,0.10382004553879755,0.566513651908995,0.3296663025522074
13915-60-1,0.0,0.0961020099244193,0.9038979900755808,0.0
126-12-5,0.11625767822708183,0.4559929620269824,0.4277493597459357,0.0
5794-23-0,0.0,0.4688342549864724,0.5311657450135275,0.0
2385-81-1,0.0,0.36934554254929675,0.6306544574507033,0.0
3691-78-9,0.1089250940618375,0.3452294714317547,0.5458454345064079,0.0
510-15-6,0.0,0.2931852032091774,0.42989649214399867,0.276918304646824
383-63-1,0.1857821031419718,0.17983075828490558,0.5115593928171348,0.12282774575598768
515-84-4,0.10787071371009946,0.21963944314348358,0.5625891612418947,0.10990068190452221
51-79-6,0.0,0.09767120163968318,0.6995237516913606,0.2028050466689562
13684-56-5,0.0,0.0,1.0,0.0
105774-14-9,0.0,0.3666927673754031,0.5264799890514112,0.10682724357318579
75507-68-5,0.0,0.4672526318494588,0.5327473681505412,0.0
33400-47-4,0.0,0.10692263203708705,0.6718962200866523,0.2211811478762607
25717-80-0,0.10310044165522271,0.11944006008386378,0.7774594982609134,0.0
13945-53-4,0.0,0.18980726114391666,0.8101927388560833,0.0
139481-59-7,0.0,1.0,0.0,0.0
2593-15-9,0.0,0.22639916959922715,0.5800066617719726,0.19359416862880036
79794-75-5,0.0,0.43813809535785947,0.45462848993286625,0.10723341470927429
2521-01-9,0.0,0.0,0.46936835251585357,0.5306316474841465
16322-14-8,0.10062812055252192,0.10312506847741573,0.7962468109700623,0.0
1097-57-0,0.0,0.10928423427887553,0.5533134838369591,0.33740228188416527
541-41-3,0.12471299648311895,0.49572250891928615,0.28732501882070255,0.09223947577689237
59463-54-6,0.11747577526900786,0.42799129428299315,0.45453293044799903,0.0
7495-45-6,0.0,0.21657570230167808,0.5589666174258456,0.22445768027247623
719-80-2,0.0,0.2513929913853687,0.526097434780084,0.22250957383454728
23510-39-6,0.10399901757537156,0.0,0.7798771891058954,0.11612379331873306
2425-19-6,0.8085711550924467,0.19142884490755327,0.0,0.0
13067-93-1,0.38366459444412204,0.4158014031295086,0.09620556268091275,0.1043284397454567
2104-64-5,0.5859681233139001,0.3264495315838574,0.08758234510224258,0.0
1776-83-6,0.594518770020021,0.20657383802228332,0.09848376978640169,0.10042362217129405
1623-14-9,0.10197775088737342,0.10096383099398917,0.4462864616734076,0.35077195644522985
3309-67-9,0.6559568720712309,0.19451330199536257,0.14952982593340658,0.0
71363-61-6,0.6114452434695709,0.09426463866121439,0.29429011786921466,0.0
36519-00-3,0.46526980427709264,0.3088376580660798,0.22589253765682749,0.0
17109-49-8,0.5412873107783702,0.3256519541156824,0.0,0.1330607351059475
1498-51-7,0.09407730627235246,0.4984052682776416,0.407517425450006,0.0
7508-73-8,0.8953668393459341,0.10463316065406585,0.0,0.0
1498-64-2,0.18610933893419027,0.5126851950652995,0.3012054660005102,0.0
607-01-2,0.0,0.24117101157411192,0.758828988425888,0.0
19133-28-9,0.6640535489179346,0.2380724468869971,0.0,0.09787400419506825
75-08-1,0.0,0.1845382018728073,0.503237197879662,0.31222460024753085
110-77-0,0.0,0.3638553225926749,0.501377376163627,0.13476730124369807
18370-87-1,0.0,0.2170850881366837,0.6494501372220643,0.13346477464125195
19594-18-4,0.4651267269458368,0.10318371267936448,0.21788397723705846,0.21380558313774034
32666-97-0,0.0,0.4551325056965279,0.544867494303472,0.0
2212-67-1,0.0,0.20490214326830863,0.7040199572232235,0.0910778995084678
181587-01-9,0.0,0.23922611865462973,0.4473868290283118,0.31338705231705855
102251-91-2,0.0,0.45884541529136974,0.106931316766132,0.4342232679424982
513-12-2,0.10221054748698921,0.0,0.6629963450107921,0.23479310750221866
594-44-5,0.19342688559797416,0.504694663552336,0.09776192382339531,0.20411652702629451
74-96-4,0.0,0.46913648262521,0.53086351737479,0.0
10141-07-8,0.10502167572191834,0.0,0.47586788389261847,0.4191104403854631
623-68-7,0.10191191827241158,0.10093856367686498,0.45604471496710725,0.3411048030836163
1733-25-1,0.0,0.09320258379050506,0.41284623769866213,0.49395117851083287
16491-24-0,0.0,0.18494638168662333,0.30596074559391145,0.5090928727194652
60364-26-3,0.09857187307715445,0.20122011709858928,0.6048543036489566,0.09535370617529973
130-01-8,0.4133905761777074,0.4875199137872527,0.050429224527661645,0.04866028550737824
480-54-6,0.3295791799057814,0.6158743139697509,0.0,0.05454650612446768
15503-86-3,0.4079747387680366,0.45415363557444444,0.13787162565751893,0.0
7785-33-3,0.0,0.0,0.0,1.0
25402-06-6,0.0,0.37662397225207755,0.40022434293811204,0.2231516848098104
56172-46-4,0.0,0.0,0.0,1.0
3016-19-1,0.0,0.0,0.5703244036604604,0.42967559633953956
11141-17-6,0.44821223742109007,0.0,0.4405933010756391,0.11119446150327075
121-20-0,0.0,0.22711991906765602,0.62705132654725,0.14582875438509404
81719-55-3,0.0,0.0,0.8923784660398544,0.10762153396014565
23726-91-2,0.0,0.0,0.7837878108916658,0.2162121891083342
8022-96-6,0.0,0.0,0.5788259031320444,0.4211740968679556
102518-79-6,0.11871899357668311,0.5579852310266339,0.3232957753966831,0.0
625-33-2,0.0,0.2981993561855698,0.4126809337614544,0.28911971005297576
80-59-1,0.0,0.19892720816081538,0.7075083970081104,0.0935643948310742
240494-70-6,0.13812557561081124,0.46384307225158566,0.3021990890606131,0.09583226307698996
480-81-9,0.366733966288716,0.47322401568915584,0.16004201802212806,0.0
16568-02-8,0.09951841717166879,0.4634285053250027,0.4370530775033285,0.0
2883-98-9,0.0,0.0,1.0,0.0
15037-65-7,0.41247268508924256,0.22773425030251085,0.3597930646082466,0.0
93-16-3,0.0,0.0,0.9010913227943294,0.09890867720567055
7319-16-6,0.0,0.09299175175847676,0.8051451165985026,0.10186313164302063
97-54-1,0.0,0.0,0.9285125888085909,0.07148741119140915
120-11-6,0.0,0.11895380935598072,0.41490468996304336,0.46614150068097576
623-43-8,0.0,0.23950207817264874,0.30355470041593763,0.45694322141141364
6842-15-5,0.0,0.0,0.47382949396901475,0.5261705060309854
4635-87-4,0.21590013109626008,0.4158982083568229,0.36820166054691716,0.0
964-82-9,0.0,0.3705125648831338,0.4202656636998335,0.2092217714170327
33956-49-9,0.0,0.0,0.19157407714176206,0.808425922858238
15220-87-8,0.0,0.10902412866435683,0.38874362441566884,0.5022322469199744
142-83-6,0.08505900387790362,0.0,0.8136493846765555,0.10129161144554089
1516-01-4,0.2845902671673225,0.519985961569268,0.19542377126340935,0.0
4076-62-4,0.0,0.30891327023499576,0.4741456379432558,0.21694109182174842
637-50-3,0.0,0.0,0.5347615604335432,0.46523843956645683
120-58-1,0.0,0.08122066390946614,0.9187793360905337,0.0
13061-80-8,0.0,0.5569856001184882,0.3350288145381536,0.10798558534335814
14861-06-4,0.0,0.2248652267446212,0.6497610065315622,0.12537376672381662
590-21-6,0.0,0.5404913887350389,0.4595086112649612,0.0
16219-75-3,0.0,0.11096119924376716,0.5184468509079315,0.3705919498483014
38233-76-0,0.0,0.23547027032706072,0.5583975510457092,0.20613217862723007
78919-13-8,0.2222920531761629,0.5838065885324294,0.09505575742771925,0.09884560086368835
88430-50-6,0.0,0.4537891750415558,0.2090087208765768,0.3372021040818674
75-05-8,0.3265438682003265,0.47145917136633725,0.20199696043333634,0.0
2001-95-8,0.10503509087757894,0.1158290026902207,0.5562593348404062,0.22287657159179414
126-13-6,0.0,0.0,0.4110634917608162,0.5889365082391838
26305-03-3,0.0,0.0,0.363917896070378,0.636082103929622
3922-90-5,0.0,0.0,0.6977054342582836,0.30229456574171637
111-01-3,0.0,0.09895194608633924,0.2529323917494535,0.6481156621642072
12750-79-7,0.4571573332057205,0.0,0.439101177563376,0.10374148923090341
72559-06-9,0.0,0.3124608475946753,0.5111922027210687,0.17634694968425593
16846-24-5,0.0,0.0,0.48258037446581253,0.5174196255341874
101043-37-2,0.0,0.2185657018985376,0.23515129448424116,0.5462830036172213
134652-60-1,0.0,0.0,0.7234384035199788,0.2765615964800211
6846-50-0,0.0,0.0,0.47497633827012314,0.5250236617298768
37280-56-1,0.0,0.0,0.4267154440246599,0.5732845559753401
25448-25-3,0.0,0.0,0.1748675287539591,0.8251324712460408
25103-12-2,0.0,0.0,0.28805558721787056,0.7119444127821294
23079-28-9,0.0,0.0,0.2427460225198451,0.7572539774801548
68937-40-6,0.0,0.0,0.28746913267058627,0.7125308673294137
126-71-6,0.0,0.0,0.7605477282882841,0.2394522717117159
96513-83-6,0.0,0.4616844807117926,0.43025472797263536,0.10806079131557207
64532-95-2,0.0,0.0,0.34640569005060495,0.653594309949395
2162-73-4,0.0,0.22101529257155086,0.6762497418636545,0.10273496556479476
85187-23-1,0.0928187069102628,0.18275029483076313,0.22191139985888844,0.5025195984000856
3818-80-2,0.5737660288331181,0.31614058544725904,0.1100933857196228,0.0
2667-52-9,0.8157855727255344,0.18421442727446555,0.0,0.0
157859-20-6,0.0,0.06949947279772137,0.7825404881945353,0.14796003900774338
3081-14-9,0.0,0.08278558809240949,0.8242207012399939,0.09299371066759674
24916-51-6,0.0,0.0,0.6021298081914912,0.3978701918085088
68880-55-7,0.0,0.0,0.43491548097923616,0.5650845190207637
78164-00-8,0.4351261653028781,0.16168614128787817,0.09795704137261758,0.30523065203662614
123-17-1,0.0,0.0,0.31265757682536144,0.6873424231746385
60828-78-6,0.0,0.0,0.3966773830597128,0.6033226169402871
16409-46-4,0.0,0.22289689866291928,0.10718660653876437,0.6699164947983164
73747-29-2,0.0,0.3198346279551503,0.6801653720448497,0.0
80621-81-4,0.0,0.4083445569935183,0.5916554430064817,0.0
3286-46-2,0.0,0.0,0.8965952842284421,0.10340471577155784
61379-65-5,0.0,0.2863774007800619,0.4209791100059221,0.2926434892140159
4345-03-3,0.0,0.0,0.3028234803374337,0.6971765196625662
43119-47-7,0.0,0.0864784668874453,0.35865879215544644,0.5548627409571083
1406-66-2,0.09898306796885854,0.0,0.5224271885098676,0.378589743521274
303-45-7,0.17440203400453003,0.1801205698637204,0.6454773961317496,0.0
25497-49-8,0.17167323738273332,0.09275836666146502,0.649733769619707,0.08583462633609473
84-80-0,0.0,0.0,0.22542512525148756,0.7745748747485124
77855-81-3,0.07086948816103854,0.4046567354441262,0.37422513763483956,0.15024863875999572
24365-47-7,0.0,0.0,0.6480100178976139,0.351989982102386
51356-22-0,0.5121795453093254,0.31101833646209015,0.08940247664100275,0.08739964158758158
51356-10-6,0.5951193914589291,0.31697916688942024,0.0,0.0879014416516506
21673-83-6,0.10641624335645951,0.2160538562768859,0.6775299003666547,0.0
150-86-7,0.0,0.0,0.2926722145565439,0.707327785443456
26544-38-7,0.0,0.0,0.3518664172033223,0.6481335827966777
70384-29-1,0.10870795719151928,0.42164807425040757,0.2273643122487706,0.2422796563093025
71108-02-6,0.3358149278494017,0.5588601828562385,0.0,0.10532488929435979
25265-77-4,0.0,0.0,0.568941861328859,0.43105813867114084
505-32-8,0.0,0.0,0.19588538496791466,0.8041146150320853
50-14-6,0.7469382337717849,0.0,0.19361021921597504,0.059451547012240064
54573-75-0,0.7920982851645592,0.0,0.15432258210368183,0.053579132731759044
330-64-3,0.24249216447185779,0.6373384064240475,0.12016942910409469,0.0
60244-70-4,0.5894733642350005,0.10416580949690105,0.20006139979720766,0.10629942647089079
60244-66-8,0.8192010225619712,0.09527574709798446,0.0,0.08552323034004426
7492-32-2,0.2182040427251184,0.19867080786421928,0.5831251494106624,0.0
50-34-0,0.0,0.45224245499720256,0.5477575450027974,0.0
3700-96-7,0.0855702477779959,0.5833653561133453,0.3310643961086589,0.0
3700-90-1,0.18269260716505045,0.46133753693141794,0.3559698559035316,0.0
60244-69-1,0.9086976480040824,0.0,0.09130235199591763,0.0
143201-11-0,0.0,0.22118901604933383,0.6698982766349676,0.10891270731569869
1610-18-0,0.0,0.0,1.0,0.0
99559-84-9,0.20906501386750265,0.7909349861324975,0.0,0.0
1445-75-6,0.0,0.29861918163921597,0.5924844535474895,0.10889636481329451
41669-30-1,0.0,0.0,0.4794735670016688,0.5205264329983312
26401-35-4,0.0,0.0,0.485908313714206,0.514091686285794
28472-97-1,0.0,0.0,0.3649352556753331,0.635064744324667
166412-78-8,0.0,0.0,0.6234838314724419,0.376516168527558
27554-26-3,0.0,0.0,0.14395975802562602,0.856040241974374
544-01-4,0.0,0.10285808718366536,0.31721582252975233,0.5799260902865824
605-50-5,0.0,0.0,0.28964595111278874,0.7103540488872113
10086-50-7,0.0,0.0,0.6349550052406199,0.36504499475938007
63980-62-1,0.0,0.0,0.5281527288743617,0.4718472711256383
589-59-3,0.0,0.0,0.2992674053616847,0.7007325946383152
110-96-3,0.0,0.760700546299068,0.23929945370093206,0.0
29214-81-1,0.13508251527814838,0.5094000701205632,0.26633053446544364,0.08918688013584475
127-39-9,0.0,0.3194798892673096,0.4702424615226515,0.21027764921003894
84-69-5,0.0,0.0,0.424077881603474,0.575922118396526
53378-52-2,0.42139841340324385,0.45248151917677215,0.12612006741998397,0.0
97-85-8,0.0,0.0,0.20637810194863412,0.793621898051366
68171-33-5,0.0,0.0,0.4320325902243005,0.5679674097756996
132299-20-8,0.0,0.10500877274771532,0.6582430382424816,0.23674818900980316
100-18-5,0.0,0.0,1.0,0.0
38640-62-9,0.0,0.10756718428178054,0.7796262154665579,0.11280660025166163
28178-42-9,0.0,0.2199999729444747,0.5556045813144188,0.22439544574110654
94133-79-6,0.0,0.1109863710804345,0.7804784141334075,0.10853521478615803
565-80-0,0.0,0.13649099771172668,0.7658820488853377,0.09762695340293552
50847-11-5,0.0,0.11279331759396617,0.7781015961583101,0.10910508624772366
97-72-3,0.0,0.0,0.36524295884655406,0.634757041153446
3437-84-1,0.0,0.0,0.21262773728296994,0.7873722627170301
108-18-9,0.0,0.6632069941538493,0.20033861199389008,0.13645439385226069
2986-17-6,0.11795508042286489,0.5298618609342987,0.2575556638373157,0.09462739480552071
139-40-2,0.0,0.0,1.0,0.0
38588-65-7,0.0,0.3457685917431887,0.4244560133477122,0.229775394909099
96-80-0,0.0,0.0,1.0,0.0
66660-95-5,0.0,0.6806575744923614,0.2107087468202143,0.10863367868742423
4261-68-1,0.34519970437979336,0.22031962518131595,0.43448067043889077,0.0
2303-16-4,0.0,0.23395989654007623,0.661816858717469,0.1042232447424549
601-77-4,0.0,0.22405131020878635,0.7759486897912137,0.0
108-20-3,0.0,0.12095952080934347,0.8790404791906565,0.0
7491-02-3,0.09908345708964421,0.0,0.22303729756517765,0.6778792453451781
924-88-9,0.0,0.0,0.42540417342298714,0.5745958265770129
7283-70-7,0.0,0.0,0.5085366174373334,0.49146338256266664
10552-74-6,0.0,0.2466253912424944,0.3168204440974121,0.43655416466009356
50512-35-1,0.2394493925389264,0.07976871335167152,0.5938765469552747,0.08690534715412745
59937-28-9,0.1620198391003112,0.08030688152027632,0.5926350724035673,0.16503820697584531
105-64-6,0.0,0.0,0.7991798346019277,0.20082016539807243
1809-20-7,0.0,0.09053198551873377,0.9094680144812662,0.0
26087-47-8,0.3341246745795455,0.6658753254204545,0.0,0.0
51356-07-1,0.4334848824975771,0.5665151175024229,0.0,0.0
51356-16-2,0.3941780442954547,0.3395452993985964,0.1795219659546264,0.08675469035132255
10141-19-2,0.0,0.0,0.21919859845517264,0.7808014015448274
3726-36-1,0.0,0.17287722533670155,0.5086591391559738,0.3184636355073246
67786-25-8,0.0,0.0,0.0,1.0
371756-75-1,0.0,0.0,0.0,1.0
128446-33-3,0.0,0.0,0.159999465362243,0.840000534637757
1397-89-3,0.0,0.20277004826769313,0.3791988161221305,0.41803113561017635
3773-49-7,0.22632187801771236,0.22020089462073994,0.44573988098027845,0.10773734638126935
108-62-3,0.0,0.0,0.7117307734191071,0.288269226580893
68857-95-4,0.0,0.22946423550241501,0.5877791134812281,0.18275665101635694
104987-11-3,0.0,0.09914390531601339,0.546024174295772,0.3548319203882147
51596-10-2,0.07411226783142144,0.07323461592318627,0.6286461501911819,0.22400696605421044
10176-39-3,0.5542567096917468,0.0,0.18760779405536868,0.25813549625288446
42588-37-4,0.0,0.0,0.0,1.0
20780-49-8,0.0,0.0,0.10219472969685132,0.8978052703031487
108-84-9,0.0,0.0,0.20968329788625895,0.790316702113741
67306-03-0,0.0,0.5679665607800277,0.3205733578703877,0.11146008134958467
30685-43-9,0.8222674552484275,0.0,0.13430292504300573,0.043429619708566757
58327-21-2,0.0,0.0,0.10898253846298797,0.891017461537012
58327-19-8,0.0,0.0,0.057837804324744294,0.9421621956752556
516-95-0,0.20797762405067002,0.23072020495275553,0.45023179355222687,0.11107037744434757
65242-49-1,0.0,0.09718232796954317,0.6828935385079067,0.21992413352255008
57-88-5,0.21927743387345774,0.23815862258023543,0.5425639435463068,0.0
15662-33-6,0.32314528651125196,0.0,0.5665181296476915,0.1103365838410564
20562-02-1,0.6086758641165398,0.09330983804484479,0.18764659547977952,0.11036770235883574
71-63-6,0.8108804632727519,0.0441384553804903,0.10139442103849762,0.0435866603082602
20830-75-5,0.8259744637135885,0.0,0.1329437178170278,0.04108181846938364
1404-93-9,0.10582383363684834,0.21909796275781077,0.4621904365324992,0.21288776707284154
41294-56-8,0.7855315972703341,0.0,0.1615020502966413,0.052966352433024624
57333-96-7,0.8263514658056657,0.0,0.17364853419433432,0.0
17578-43-7,0.0,0.0,0.5415812167374634,0.45841878326253654
18470-09-2,0.28613081534956364,0.3674354199434215,0.24934620350195805,0.09708756120505678
29886-96-2,0.0,0.0,0.5443775081350107,0.4556224918649893
87239-81-4,0.0,0.0,0.0,1.0
550-53-8,0.0,0.2432786631510334,0.7567213368489667,0.0
56717-11-4,0.0,0.5426790015403659,0.45732099845963414,0.0
106-21-8,0.0,0.0,0.602188924039353,0.3978110759606471
203448-76-4,0.0,0.34677796879772343,0.6532220312022766,0.0
543-82-8,0.0,0.6981195944801429,0.21325353594878066,0.0886268695710763
3081-01-4,0.0,0.0,1.0,0.0
7535-34-4,0.0,0.3441693438759004,0.6558306561240995,0.0
108-11-2,0.0,0.0,1.0,0.0
23436-19-3,0.0,0.17111456093994448,0.5435136740638525,0.2853717649962029
99-82-1,0.0,0.08358244536429975,0.26523397339808813,0.6511835812376122
87061-04-9,0.0,0.10834973659117873,0.3164267128306786,0.5752235505781427
26171-78-8,0.0,0.0,0.4177966604887744,0.5822033395112256
147126-62-3,0.0,0.0,0.5555967849387999,0.44440321506120006
89-80-5,0.0,0.0,0.5653702595527825,0.4346297404472175
66941-88-6,0.0,0.6061025755266671,0.393897424473333,0.0
103-95-7,0.0,0.0,1.0,0.0
57144-56-6,0.11284742914699254,0.3498708552957908,0.43948511979185945,0.09779659576535715
64059-37-6,0.0,0.0,0.9176970986841536,0.08230290131584653
55636-92-5,0.0,0.16451969714977727,0.8354803028502228,0.0
