CASRN,Toxic_svm_ecfp6counts-0,Toxic_svm_ecfp6counts-1
13887-58-6,0.20181203311638782,0.7981879668836122
3622-84-2,0.3632560052462952,0.6367439947537048
111-36-4,0.21057856243508238,0.7894214375649178
1005-67-0,0.4589202807797767,0.5410797192202231
3470-98-2,0.618996503170441,0.38100349682955914
3817-11-6,0.39593043657664173,0.6040695634233582
16227-10-4,0.1870475927702793,0.8129524072297206
63716-31-4,0.22801107798942616,0.7719889220105738
54395-37-8,0.4412589296477572,0.5587410703522427
71-36-3,0.6779913575518025,0.32200864244819755
1928-45-6,0.25791829676914424,0.7420817032308558
6959-71-3,0.7101671662462108,0.2898328337537892
7420-06-6,0.9033468030489046,0.09665319695109559
111-76-2,0.794726939262877,0.20527306073712318
112-34-5,0.8528442562144074,0.14715574378559243
143-22-6,0.8678998630715721,0.13210013692842795
112-56-1,0.6523882007157646,0.34761179928423525
4223-11-4,0.645948754892282,0.354051245107718
3102-00-9,0.5881404258581175,0.4118595741418825
2426-08-6,0.6857814808703929,0.3142185191296073
1852-16-0,0.38088512841026395,0.619114871589736
111-34-2,0.6117305310907545,0.3882694689092455
17751-76-7,0.3512159266468191,0.648784073353181
21269-98-7,0.25940696616124065,0.7405930338387592
33236-00-9,0.15405982035981322,0.8459401796401869
70193-21-4,0.23549210224678432,0.7645078977532158
5459-58-5,0.6288989168954531,0.3711010831045468
122-43-0,0.7494642352943365,0.25053576470566347
66232-25-5,0.18957581240720894,0.8104241875927913
7397-62-8,0.7920083479680076,0.20799165203199246
94-80-4,0.2965940976206032,0.7034059023793969
2438-72-4,0.7505470856727137,0.24945291432728645
141-32-2,0.48559184552587986,0.5144081544741202
90842-58-3,0.19739096633840278,0.8026090336615972
136-60-7,0.8034140246818229,0.19658597531817718
20954-16-9,0.2946727410066416,0.7053272589933585
20954-14-7,0.23548612638679936,0.7645138736132006
28570-58-3,0.6045646549474041,0.395435345052596
7756-96-9,0.4610574546101904,0.5389425453898097
67330-25-0,0.2961967144006494,0.7038032855993508
88599-43-3,0.7456847865219284,0.25431521347807157
82989-25-1,0.5834300099523257,0.4165699900476742
2314-09-2,0.6260193918353278,0.37398060816467205
75147-20-5,0.6898884219746833,0.31011157802531686
64047-35-4,0.7582851357703791,0.24171486422962082
544-16-1,0.46363808501312126,0.5363619149868788
6607-49-4,0.5424064746644127,0.4575935253355874
2314-17-2,0.23442800504006195,0.765571994959938
4560-93-4,0.15018894458699128,0.8498110554130088
64910-63-0,0.5268554465448662,0.4731445534551337
109-69-3,0.15437775602238896,0.8456222439776111
109-67-1,0.25036642279127325,0.749633577208727
928-95-0,0.7396235933005543,0.26037640669944556
123-72-8,0.6303976085712084,0.36960239142879164
109-74-0,0.55949142439619,0.44050857560380985
116020-44-1,0.19506105950357205,0.804938940496428
66246-88-6,0.2164506548302825,0.7835493451697177
1211-28-5,0.18498848209027707,0.8150115179097228
21531-91-9,0.8109243166925875,0.1890756833074127
698-76-0,0.7395491815738076,0.2604508184261924
105-21-5,0.7751202361357107,0.22487976386428946
60207-90-1,0.08603065781296677,0.9139693421870332
1003-14-1,0.4608101554768211,0.539189844523179
105-31-7,0.5293954707535153,0.47060452924648477
39067-39-5,0.2695011434281161,0.730498856571884
6082-56-0,0.18899786658961104,0.8110021334103888
103-65-1,0.5,0.5
28785-06-0,0.2918168953952492,0.708183104604751
645-56-7,0.5239239330987039,0.476076066901296
94-58-6,0.1540348625543627,0.8459651374456372
644-35-9,0.2628081056000118,0.737191894399988
7231-31-4,0.2857790184718407,0.7142209815281594
51-52-5,0.22032197890772245,0.7796780210922776
14222-60-7,0.10088661183884826,0.8991133881611518
75464-11-8,0.6523623107081616,0.34763768929183836
151327-12-7,0.17435670513148008,0.8256432948685197
151327-04-7,0.18389637753717583,0.8161036224628243
151327-11-6,0.15857257078216394,0.8414274292178362
151327-07-0,0.17331023099079768,0.8266897690092025
168152-96-3,0.28237706717859884,0.7176229328214011
168152-92-9,0.17575975934901797,0.824240240650982
168152-72-5,0.19235537272246372,0.8076446272775364
168152-66-7,0.09327819205197765,0.9067218079480225
168152-81-6,0.265478183521494,0.7345218164785061
168152-80-5,0.32555067913312863,0.6744493208668714
168152-67-8,0.10422916071355635,0.8957708392864435
168152-84-9,0.25599282563510045,0.7440071743648994
168152-76-9,0.19259767038120124,0.807402329618799
168152-71-4,0.3552580319302847,0.6447419680697152
1688-71-7,0.2006222528348039,0.7993777471651963
97392-14-8,0.21167608764898657,0.7883239123510134
70735-85-2,0.4456758604242233,0.554324139575777
63233-46-5,0.2012423486790537,0.7987576513209462
2051-78-7,0.37326864092979994,0.6267313590702001
103-37-7,0.792568206022929,0.20743179397707096
123-20-6,0.5288856366138013,0.47111436338619866
36597-90-7,0.5193839437757198,0.4806160562242802
107-10-8,0.23365903195582477,0.7663409680441752
125055-68-7,0.22408992336718228,0.7759100766328176
94-20-2,0.4574321528692293,0.5425678471307708
13887-60-0,0.12408110696994434,0.8759188930300555
73941-13-6,0.36495315393285693,0.6350468460671431
27050-40-4,0.3827500636611674,0.6172499363388327
33245-39-5,0.15858900724619146,0.8414109927538085
26399-36-0,0.18153962032157628,0.8184603796784236
64057-89-2,0.2875895882399416,0.7124104117600584
4634-51-9,0.23899117045944,0.7610088295405601
41078-02-8,0.3135105153126902,0.68648948468731
816-57-9,0.16678686130980058,0.8332131386901993
2807-30-9,0.8147143600644448,0.1852856399355552
110-74-7,0.663941779731206,0.33605822026879384
33235-97-1,0.17112833722518916,0.828871662774811
33236-21-4,0.09180044129979785,0.9081995587002021
52709-86-1,0.5973280931863323,0.40267190681366777
142770-42-1,0.47117275176013823,0.5288272482398619
34614-30-7,0.11492741945467977,0.8850725805453202
627-12-3,0.5871462507799199,0.41285374922008006
83395-30-6,0.7843968272507915,0.21560317274920845
1713-98-0,0.10972113380740582,0.8902788661925943
18705-22-1,0.45378287833169806,0.5462171216683018
64050-66-4,0.17232696651056986,0.8276730334894301
107-03-9,0.21139411855213835,0.7886058814478616
49828-25-3,0.4340102244694226,0.5659897755305775
13889-92-4,0.39302849178068966,0.6069715082193105
38827-35-9,0.5758814593246536,0.4241185406753463
918504-27-5,0.8719438932904182,0.12805610670958212
1262985-23-8,0.8144474711187475,0.18555252888125257
1103234-56-5,0.7373249194221901,0.26267508057780986
540-54-5,0.15248838389868646,0.8475116161013135
68526-56-7,0.36654292695510143,0.6334570730448986
928-96-1,0.8391992107608452,0.1608007892391548
33467-73-1,0.7675260058734794,0.23247399412652048
42436-07-7,0.7495650169466347,0.2504349830533653
65405-77-8,0.841392289958635,0.15860771004136504
24880-45-3,0.8902004167335094,0.10979958326649077
2091-24-9,0.7535000245051576,0.24649997549484218
5910-85-0,0.17217503042667515,0.8278249695733246
17369-59-4,0.5849558365262112,0.41504416347378864
107-12-0,0.2584268969249436,0.7415731030750565
118-68-3,0.18473767166256055,0.8152623283374396
96-20-8,0.6024016510246235,0.39759834897537655
3174-67-2,0.8673223013113555,0.1326776986886445
584-03-2,0.8084750700926676,0.19152492990733228
695-06-7,0.6153547354658041,0.38464526453419595
56983-13-2,0.225663786465273,0.774336213534727
4437-85-8,0.3407105438783174,0.6592894561216827
98519-44-9,0.178100034180881,0.8218999658191191
98518-99-1,0.12111940651153655,0.8788805934884635
98532-66-2,0.15264503505676602,0.847354964943234
106-88-7,0.29952329739399947,0.7004767026060005
65-14-5,0.8087684012583243,0.19123159874167567
117-26-0,0.23668114339042873,0.7633188566095713
435-97-2,0.18348772500576666,0.8165122749942334
90-49-3,0.28207233702330836,0.7179276629766916
14845-06-8,0.20400481576879897,0.7959951842312011
512-16-3,0.6672458700902575,0.3327541299097427
12663-46-6,0.28524771661019355,0.7147522833898065
80834-51-1,0.5803811623124979,0.41961883768750197
113614-08-7,0.617525601530293,0.3824743984697069
1824-58-4,0.6587553496047719,0.3412446503952281
66571-24-2,0.07335251478596756,0.9266474852140326
34314-31-3,0.37760033338082194,0.622399666619178
78-99-9,0.2724609744692042,0.7275390255307956
58-54-8,0.44461100274001963,0.5553889972599804
1146-95-8,0.6653404522082177,0.3346595477917824
42790-35-2,0.287320197594084,0.7126798024059159
60270-84-0,0.8993799044525493,0.1006200955474507
89426-87-9,0.15965214072655898,0.8403478592734412
5223-06-3,0.39352081318551874,0.6064791868144813
5408-74-2,0.2999560264585369,0.700043973541463
102268-15-5,0.814008082242223,0.185991917757777
536-33-4,0.08275399546148715,0.9172460045385129
14736-30-2,0.15680856690278366,0.8431914330972162
121518-45-4,0.3386557396496534,0.6613442603503467
27653-49-2,0.2825298151141213,0.7174701848858784
58-14-0,0.24030024604913303,0.7596997539508669
149979-41-9,0.47558839136994013,0.5244116086300598
168152-88-3,0.08421421465185376,0.9157857853481463
127277-53-6,0.8385282577175677,0.16147174228243233
70-69-9,0.2995739333864054,0.7004260666135947
2295-58-1,0.5,0.5
63605-45-8,0.18447702674384597,0.8155229732561539
4940-11-8,0.21080445317027102,0.7891955468297289
1477-19-6,0.4104806873015791,0.589519312698421
3781-28-0,0.2430958551778933,0.7569041448221066
106006-84-2,0.45434951370083326,0.5456504862991669
89427-48-5,0.12483393403201877,0.8751660659679814
709-98-8,0.2977492017685386,0.7022507982314615
13808-36-1,0.3775622331000208,0.6224377668999793
75764-58-8,0.19179588266167355,0.8082041173383266
15301-48-1,0.3435877841002446,0.6564122158997553
79-09-4,0.6185273990072251,0.38147260099277486
23495-12-7,0.5594870743696975,0.4405129256303026
103-56-0,0.7776414462848562,0.22235855371514385
122-63-4,0.7580362392283663,0.2419637607716339
1531-97-1,0.6791310230052908,0.32086897699470923
17511-60-3,0.45959928907668696,0.5404007109233131
682-11-1,0.8052657364784387,0.19473426352156112
682-09-7,0.6834422910205515,0.31655770897944824
5187-23-5,0.38912606193480137,0.6108739380651987
3047-32-3,0.419309992307465,0.5806900076925349
30499-70-8,0.6816302451729868,0.3183697548270132
66492-51-1,0.3290754574995158,0.6709245425004842
824-11-3,0.24828706002439155,0.7517129399756083
1005-93-2,0.23165003183527932,0.7683499681647207
10097-02-6,0.8540599022044096,0.1459400977955905
115-70-8,0.643306874607667,0.3566931253923329
3819-07-6,0.203595475096893,0.7964045249031068
7747-35-5,0.13207321323246496,0.8679267867675353
19882-03-2,0.6056644808706427,0.39433551912935716
6533-00-2,0.7553105986117864,0.24468940138821363
77-21-4,0.1924143643571112,0.8075856356428888
77236-50-1,0.15093087727848487,0.8490691227215151
5556-57-0,0.1217689872429551,0.878231012757045
50-19-1,0.5116609149899857,0.4883390850100144
509-86-4,0.4431421790438407,0.5568578209561592
125-33-7,0.11569833759655908,0.8843016624034409
50-06-6,0.38190252113761525,0.6180974788623849
57-30-7,0.15459192801410282,0.8454080719858973
61837-66-9,0.5993665911044072,0.40063340889559296
74697-48-6,0.2869407263382016,0.7130592736617983
56430-99-0,0.2204651538307697,0.7795348461692301
7689-03-4,0.5783993114992471,0.42160068850075294
7789-89-1,0.23986748901132074,0.7601325109886792
75-04-7,0.14515258837516345,0.8548474116248367
709-55-7,0.1909510821660432,0.8090489178339568
71130-60-4,0.15905030925441418,0.8409496907455858
5459-93-8,0.2438630283243418,0.7561369716756583
85697-07-0,0.33758937836838093,0.6624106216316188
5465-00-9,0.4330661404540403,0.5669338595459595
58473-74-8,0.17747196449613856,0.8225280355038614
625-53-6,0.039788422738692784,0.9602115772613071
71475-35-9,0.13272916246552177,0.8672708375344781
139-94-6,0.1757288065196526,0.8242711934803474
68228-19-3,0.23088191783742212,0.7691180821625777
89427-19-0,0.12704982944333404,0.872950170556666
4151-50-2,0.45006982693546077,0.5499301730645393
107-29-9,0.22586289912962557,0.7741371008703745
5308-25-8,0.1459866300051219,0.854013369994878
93106-60-6,0.5558429757876822,0.44415702421231784
139-87-7,0.7440152537812393,0.2559847462187608
100-74-3,0.311646184790158,0.6883538152098418
538-07-8,0.04924436262957229,0.9507556373704278
134-97-4,0.5858489517519834,0.4141510482480166
23205-24-5,0.43371876152997607,0.5662812384700241
67658-42-8,0.19691323697598118,0.803086763024019
2687-91-4,0.6386000656742843,0.3613999343257156
92-50-2,0.29561240997329313,0.7043875900267067
92-49-9,0.06469732546852426,0.9353026745314756
1508-75-4,0.13921945270886107,0.8607805472911388
7081-53-0,0.19967746936644443,0.8003225306335555
62924-70-3,0.20210775185222132,0.7978922481477785
13147-25-6,0.24827685501705035,0.7517231449829496
13256-23-0,0.13573648802191918,0.8642635119780807
82018-90-4,0.16507266196023151,0.8349273380397684
2991-51-7,0.7722766163119724,0.2277233836880277
70458-96-7,0.719406669670427,0.2805933303295728
14698-29-4,0.5777882211443595,0.42221177885564054
51940-44-4,0.7059350170754818,0.2940649829245181
19562-30-2,0.6792834854942541,0.3207165145057459
13256-13-8,0.12412525339266674,0.8758747466073332
80472-85-1,0.13789029861996233,0.8621097013800375
20373-56-2,0.39599663532121243,0.6040033646787875
62899-75-6,0.4602137680621485,0.5397862319378516
21590-92-1,0.22601352528539315,0.7739864747146068
63716-33-6,0.15306504893151393,0.846934951068486
78467-49-9,0.17547653619365144,0.8245234638063484
63744-48-9,0.054435212441907015,0.945564787558093
86-28-2,0.20655669956454378,0.7934433004354564
132-32-1,0.1901475485949638,0.8098524514050363
128-53-0,0.1962837176329597,0.8037162823670401
86-35-1,0.3898192312976795,0.6101807687023205
34929-03-8,0.16835064396841734,0.8316493560315826
28657-80-9,0.26889706483271736,0.7311029351672828
32976-88-8,0.37968785729280624,0.6203121427071937
3784-99-4,0.5299561435192377,0.47004385648076247
1239-45-8,0.3747265457553018,0.6252734542446984
64-17-5,0.5104064682415639,0.48959353175843595
111-73-9,0.8545055621476989,0.145494437852301
111-35-3,0.7501380627850268,0.24986193721497305
64050-15-3,0.612660615487542,0.38733938451245786
2141-62-0,0.5656682604853037,0.4343317395146963
110-80-5,0.5806391128618179,0.4193608871381819
111-90-0,0.7884516104811349,0.21154838951886518
112-50-5,0.7875131704506364,0.21248682954936365
64057-86-9,0.356833978102292,0.6431660218977079
106-74-1,0.4906700799276596,0.5093299200723403
98519-29-0,0.10731540426265994,0.8926845957373402
6012-83-5,0.39680344841122644,0.6031965515887735
122453-73-0,0.38310806744275117,0.616891932557249
58567-11-6,0.8822354949673606,0.11776450503263915
109-94-4,0.5053096673231301,0.4946903326768699
2979-26-2,0.6193047467768676,0.38069525322313247
103-75-3,0.46845808737159184,0.531541912628408
10310-32-4,0.7116691683376904,0.28833083166230944
33210-54-7,0.08654050020902644,0.9134594997909735
33210-37-6,0.09695352200387612,0.9030464779961241
33235-81-3,0.07568245840573981,0.9243175415942602
33236-11-2,0.1856201083728466,0.8143798916271535
33235-92-6,0.10613015519174947,0.8938698448082506
33210-59-2,0.14760395404953197,0.8523960459504678
33235-90-4,0.1088788290580709,0.891121170941929
4234-79-1,0.6369895922386748,0.36301040776132515
64037-28-1,0.23391111351120503,0.7660888864887948
105-56-6,0.35359232193765155,0.6464076780623486
638-07-3,0.47419653544052626,0.5258034645594739
101-97-3,0.7286105743039945,0.2713894256960053
14062-23-8,0.5468146455914736,0.45318535440852653
2122-70-5,0.25360489693041216,0.7463951030695877
27512-72-7,0.4237455261489195,0.5762544738510805
2949-22-6,0.4191655966451547,0.5808344033548452
25059-80-7,0.41670162074145206,0.5832983792585479
119-41-5,0.4283080950130541,0.571691904986946
21045-68-1,0.45079239907733526,0.5492076009226649
34580-65-9,0.14857852407062005,0.8514214759293799
77501-90-7,0.7060692407579532,0.29393075924204687
623-51-8,0.4549420948539669,0.545057905146033
63935-38-6,0.38640579600051445,0.6135942039994856
637-56-9,0.148822895710751,0.8511771042892492
23609-20-3,0.23613760163652076,0.7638623983634791
150-69-6,0.24381262682354088,0.756187373176459
38160-03-1,0.480716504149602,0.5192834958503979
19077-60-2,0.3720232001400043,0.6279767998599957
100-29-8,0.3021620974652007,0.697837902534799
88599-72-8,0.828845973974761,0.17115402602523888
93-18-5,0.5572010574128152,0.4427989425871848
61361-59-9,0.2989109440277146,0.7010890559722855
66840-01-5,0.21072507503588633,0.7892749249641137
60634-59-5,0.6380242474155465,0.36197575258445347
18637-00-8,0.16509141752020307,0.834908582479797
938-73-8,0.2883178820480343,0.7116821179519657
80834-62-4,0.16609831718637025,0.8339016828136298
80834-63-5,0.135556612347685,0.8644433876523149
80834-80-6,0.23602004806038174,0.7639799519396182
80834-59-9,0.14107786694442598,0.8589221330555739
80834-56-6,0.15576115664233323,0.8442388433576667
96222-01-4,0.30134699469491305,0.698653005305087
46817-91-8,0.18905098697078737,0.8109490130292127
118-28-5,0.6933280746963223,0.3066719253036776
63716-32-5,0.19585173986546464,0.8041482601345353
42874-03-3,0.18586086570444493,0.8141391342955548
140-88-5,0.19402870993509744,0.8059712900649026
103-36-6,0.734903221972223,0.26509677802777687
6048-06-2,0.5203861147692048,0.4796138852307949
14731-78-3,0.4259791579027186,0.5740208420972813
117666-88-3,0.35408031984063965,0.6459196801593604
117666-82-7,0.24815567856745047,0.7518443214325494
95266-40-3,0.5818524047148799,0.41814759528512024
97-81-4,0.36719397407617776,0.6328060259238222
4089-07-0,0.6182766217468773,0.38172337825312275
868-59-7,0.3914997797552691,0.6085002202447309
92077-78-6,0.8744756813826449,0.12552431861735527
86541-74-4,0.7756604978184602,0.2243395021815398
110221-44-8,0.6964714217855266,0.3035285782144734
38109-77-2,0.4245910697834312,0.5754089302165687
1187-46-8,0.15289874005939214,0.8471012599406078
121-39-1,0.6160912631743749,0.3839087368256251
548-00-5,0.6791596614216523,0.32084033857834765
29177-84-2,0.6363871271913547,0.36361287280864524
9000-40-2,0.4800481489570773,0.5199518510429225
454-31-9,0.5157212710846181,0.48427872891538204
34580-75-1,0.1230359946347412,0.8769640053652589
10029-04-6,0.7023730890697049,0.2976269109302951
7085-85-0,0.23264512592988595,0.7673548740701144
89-33-8,0.2170470152599091,0.7829529847400908
93-89-0,0.6999784353239112,0.3000215646760888
94-09-7,0.5719843617161616,0.42801563828383843
99-77-4,0.5607162744388828,0.43928372556111717
120-47-8,0.6255960505999124,0.3744039494000875
56974-61-9,0.634902269293205,0.3650977307067951
87-25-2,0.5624383755801667,0.4375616244198335
122277-22-9,0.5390915283098617,0.4609084716901383
19485-08-6,0.691143602570941,0.3088563974290589
79660-46-1,0.48929713960607796,0.5107028603939219
98349-25-8,0.29171622779337697,0.708283772206623
734-88-3,0.4012537396261732,0.5987462603738268
16078-71-0,0.4446401215151898,0.55535987848481
142891-20-1,0.7780006717645687,0.22199932823543142
24237-54-5,0.5,0.5
19688-04-1,0.6786614193720085,0.32133858062799114
75274-22-5,0.37283486341765365,0.6271651365823465
74531-87-6,0.645781105578786,0.35421889442121396
103112-35-2,0.3460247797152413,0.6539752202847585
13915-60-1,0.1867930479180646,0.8132069520819353
126-12-5,0.11801235318571045,0.8819876468142895
5794-23-0,0.21030395719761463,0.7896960428023854
2385-81-1,0.21833152261309724,0.7816684773869027
3691-78-9,0.12550711933955008,0.87449288066045
510-15-6,0.7864784246022601,0.21352157539773978
383-63-1,0.32857257335331214,0.6714274266466878
515-84-4,0.1722436478796522,0.8277563521203478
51-79-6,0.38414290907235493,0.615857090927645
13684-56-5,0.741578753015707,0.2584212469842931
105774-14-9,0.3078700083137512,0.6921299916862487
75507-68-5,0.6130500210131224,0.3869499789868775
33400-47-4,0.6023030498443944,0.3976969501556055
25717-80-0,0.525287283364286,0.4747127166357142
13945-53-4,0.6212454614054236,0.3787545385945763
139481-59-7,0.37928477385015286,0.6207152261498472
2593-15-9,0.2563954098438986,0.7436045901561014
79794-75-5,0.17625791184515593,0.8237420881548441
2521-01-9,0.20493579999497696,0.7950642000050229
16322-14-8,0.28558053131854444,0.7144194686814554
1097-57-0,0.3655535693212707,0.6344464306787293
541-41-3,0.35478455727232805,0.645215442727672
59463-54-6,0.36541233416961516,0.634587665830385
7495-45-6,0.5958355718034666,0.40416442819653337
719-80-2,0.391029700976509,0.608970299023491
23510-39-6,0.1672363566556894,0.8327636433443106
2425-19-6,0.16023204292680207,0.8397679570731978
13067-93-1,0.17722373784335374,0.8227762621566463
2104-64-5,0.18065694437812954,0.8193430556218704
1776-83-6,0.2699816266509199,0.7300183733490802
1623-14-9,0.3523598657436126,0.6476401342563876
3309-67-9,0.196645174483406,0.8033548255165939
71363-61-6,0.1889318288380061,0.8110681711619939
36519-00-3,0.37054512517642485,0.629454874823575
17109-49-8,0.22956585072246496,0.7704341492775351
1498-51-7,0.11889962177088614,0.881100378229114
7508-73-8,0.1970682175715661,0.802931782428434
1498-64-2,0.09088451734791622,0.9091154826520839
607-01-2,0.22016828033370558,0.7798317196662944
19133-28-9,0.09129294518625078,0.9087070548137491
75-08-1,0.19966866369019906,0.8003313363098008
110-77-0,0.2722068717999971,0.727793128200003
18370-87-1,0.2961284904983929,0.703871509501607
19594-18-4,0.4156601486288356,0.5843398513711642
32666-97-0,0.3327550082370404,0.6672449917629598
2212-67-1,0.237749280587573,0.7622507194124268
181587-01-9,0.2678650627505467,0.7321349372494532
102251-91-2,0.6519494667030563,0.34805053329694363
513-12-2,0.6516372639451616,0.34836273605483836
594-44-5,0.3247504391248658,0.6752495608751341
74-96-4,0.20195245941225887,0.7980475405877412
10141-07-8,0.7704152003426434,0.22958479965735662
623-68-7,0.8483001496304932,0.15169985036950692
1733-25-1,0.5979905021442352,0.40200949785576484
16491-24-0,0.6231928461832307,0.3768071538167692
60364-26-3,0.6627240649931476,0.3372759350068524
130-01-8,0.19370692094933947,0.8062930790506605
480-54-6,0.14036701725276224,0.8596329827472375
15503-86-3,0.38861305544089286,0.6113869445591072
7785-33-3,0.8690128175228408,0.13098718247715935
25402-06-6,0.4326738320570303,0.5673261679429698
56172-46-4,0.9127477222851837,0.08725227771481632
3016-19-1,0.6153199518382296,0.38468004816177026
11141-17-6,0.7130302785126252,0.28696972148737465
121-20-0,0.3333625571580007,0.6666374428419991
81719-55-3,0.5,0.5
23726-91-2,0.6457601974795979,0.3542398025204021
8022-96-6,0.2595167719420085,0.7404832280579915
102518-79-6,0.13635232585691673,0.8636476741430833
625-33-2,0.8084287897492926,0.19157121025070747
80-59-1,0.6925850617758508,0.30741493822414934
240494-70-6,0.4502603350293374,0.5497396649706627
480-81-9,0.19860077471888776,0.8013992252811123
16568-02-8,0.23555779428675572,0.7644422057132443
2883-98-9,0.6721746920194563,0.32782530798054366
15037-65-7,0.24384074184436388,0.7561592581556361
93-16-3,0.5,0.5
7319-16-6,0.44927122582369255,0.5507287741763075
97-54-1,0.5230647702136328,0.4769352297863673
120-11-6,0.7361011478768356,0.26389885212316444
623-43-8,0.5823853664453851,0.4176146335546149
6842-15-5,0.4433883721264879,0.5566116278735123
4635-87-4,0.38597594952830633,0.6140240504716935
964-82-9,0.46840137372311735,0.5315986262768827
33956-49-9,0.7993754186673446,0.2006245813326553
15220-87-8,0.07103828941785587,0.9289617105821442
142-83-6,0.19133728041169842,0.8086627195883014
1516-01-4,0.15195137245805243,0.8480486275419478
4076-62-4,0.3722425141089408,0.627757485891059
637-50-3,0.6197679255538462,0.3802320744461537
120-58-1,0.3663024148995892,0.6336975851004109
13061-80-8,0.544790249705858,0.45520975029414207
14861-06-4,0.4451677886617362,0.5548322113382639
590-21-6,0.21316947865870534,0.7868305213412947
16219-75-3,0.3732104667469294,0.6267895332530706
38233-76-0,0.17080013079458573,0.8291998692054142
78919-13-8,0.7628849928004308,0.23711500719956935
88430-50-6,0.4087243329483064,0.5912756670516937
75-05-8,0.1205673394500878,0.879432660549912
2001-95-8,0.7486810935754248,0.2513189064245754
126-13-6,0.7548996504285238,0.24510034957147608
26305-03-3,0.6094361671955749,0.39056383280442514
3922-90-5,0.6977426312185907,0.30225736878140935
111-01-3,0.8260563484466981,0.17394365155330202
12750-79-7,0.7314190083250335,0.26858099167496663
72559-06-9,0.5871995036610155,0.41280049633898447
16846-24-5,0.896983182768273,0.10301681723172705
101043-37-2,0.6635172629788642,0.336482737021136
134652-60-1,0.7874656736557405,0.2125343263442594
6846-50-0,0.8164350646954509,0.183564935304549
37280-56-1,0.8514126377031744,0.14858736229682554
25448-25-3,0.8326409824730113,0.16735901752698873
25103-12-2,0.7335944029881974,0.26640559701180255
23079-28-9,0.69762327462281,0.3023767253771899
68937-40-6,0.7057849390521239,0.29421506094787586
126-71-6,0.39807817694112757,0.6019218230588724
96513-83-6,0.4008884953679419,0.5991115046320582
64532-95-2,0.6837732387301878,0.31622676126981214
2162-73-4,0.6415277232486586,0.35847227675134136
85187-23-1,0.42315461473664034,0.5768453852633596
3818-80-2,0.20629216094299296,0.7937078390570068
2667-52-9,0.19368567490482996,0.80631432509517
157859-20-6,0.5447357103013774,0.4552642896986227
3081-14-9,0.7433905061568552,0.25660949384314496
24916-51-6,0.8001232247565103,0.1998767752434897
68880-55-7,0.7812531702080312,0.21874682979196897
78164-00-8,0.7087381987684972,0.2912618012315029
123-17-1,0.6600106168813722,0.3399893831186277
60828-78-6,0.8300407904171816,0.16995920958281827
16409-46-4,0.8530057381675465,0.14699426183245357
73747-29-2,0.5977053060517831,0.40229469394821693
80621-81-4,0.8864419897272533,0.1135580102727465
3286-46-2,0.6648705635920671,0.33512943640793286
61379-65-5,0.7127877350405497,0.2872122649594503
4345-03-3,0.8623912299252547,0.1376087700747451
43119-47-7,0.6513164198713721,0.3486835801286279
1406-66-2,0.8460966348985844,0.15390336510141592
303-45-7,0.8986272710567844,0.1013727289432155
25497-49-8,0.7639211649317533,0.23607883506824687
84-80-0,0.9327717416384367,0.06722825836156329
77855-81-3,0.7899361933067698,0.21006380669323058
24365-47-7,0.8537494297842095,0.14625057021579047
51356-22-0,0.2796749323868373,0.7203250676131626
51356-10-6,0.19202820883266394,0.8079717911673361
21673-83-6,0.5117706725419814,0.48822932745801867
150-86-7,0.9434933034779809,0.056506696522019104
26544-38-7,0.7284107475163387,0.2715892524836613
70384-29-1,0.5509373350533192,0.44906266494668107
71108-02-6,0.38372319076050265,0.6162768092394975
25265-77-4,0.6568629424345908,0.3431370575654092
505-32-8,0.8166423491442673,0.18335765085573302
50-14-6,0.18611569723918633,0.8138843027608137
54573-75-0,0.23980549042154836,0.7601945095784515
330-64-3,0.2067175800619663,0.7932824199380336
60244-70-4,0.13548621577228773,0.8645137842277123
60244-66-8,0.20143702933500357,0.7985629706649966
7492-32-2,0.41559117911320853,0.5844088208867915
50-34-0,0.22864112929907654,0.7713588707009236
3700-96-7,0.48923858266433645,0.5107614173356634
3700-90-1,0.3110383043439363,0.6889616956560637
60244-69-1,0.513026510038632,0.48697348996136797
143201-11-0,0.8596719803988079,0.1403280196011922
1610-18-0,0.5667187973241408,0.4332812026758591
99559-84-9,0.47386860761099436,0.5261313923890057
1445-75-6,0.3099530310478876,0.6900469689521126
41669-30-1,0.9221782352922056,0.07782176470779417
26401-35-4,0.9139592666995606,0.08604073330043945
28472-97-1,0.9264221035478131,0.07357789645218685
166412-78-8,0.8948661612228204,0.1051338387771796
27554-26-3,0.8900849142751004,0.10991508572489936
544-01-4,0.9099439549233018,0.09005604507669844
605-50-5,0.8833974075552058,0.11660259244479426
10086-50-7,0.8751147627698841,0.12488523723011596
63980-62-1,0.8765725274595908,0.1234274725404093
589-59-3,0.8291244480704033,0.17087555192959666
110-96-3,0.47122784700624054,0.5287721529937595
29214-81-1,0.38198530797858427,0.6180146920214158
127-39-9,0.9733181945553676,0.02668180544463233
84-69-5,0.826129023123933,0.17387097687606687
53378-52-2,0.5599555751279099,0.44004442487208995
97-85-8,0.7722661375032591,0.22773386249674096
68171-33-5,0.9380726605754469,0.06192733942455319
132299-20-8,0.7214538189313023,0.2785461810686976
100-18-5,0.4165992356280569,0.5834007643719432
38640-62-9,0.6560748870021159,0.34392511299788425
28178-42-9,0.3864463395942498,0.6135536604057501
94133-79-6,0.5523517565804344,0.44764824341956566
