CASRN,EPA_RF_ecfp6counts-1,EPA_RF_ecfp6counts-2,EPA_RF_ecfp6counts-3,EPA_RF_ecfp6counts-4
544-01-4,0.01349559399466041,0.1398205424787736,0.46892281824067217,0.37776104528589316
605-50-5,0.00524884433305486,0.029907862877862908,0.41396465759272244,0.5508786351963604
10086-50-7,0.01898648048263918,0.11525901666518283,0.5028655001901101,0.3628890026620687
63980-62-1,0.013287703255983108,0.09456735715001094,0.39375656938310527,0.49838837021090043
589-59-3,0.023132369040530277,0.16663543572079442,0.3745452506992401,0.43568694453943535
110-96-3,0.03846570461994349,0.20566455745687828,0.5217113227291641,0.23415841519401487
29214-81-1,0.12544635189153322,0.38169677764690096,0.329834812660358,0.16302205780120693
127-39-9,0.038088041000278336,0.11875463847096598,0.4603772201840609,0.3827801003446947
84-69-5,0.013352513227513223,0.028079673348094417,0.451173688518274,0.5073941249061186
53378-52-2,0.2017741101371094,0.2442451156146768,0.3743067003380562,0.17967407391015747
97-85-8,0.022317420820260562,0.14940448998282174,0.47189204889334374,0.3563860403035744
68171-33-5,0.009031892007539979,0.051863450300143846,0.7227305365537117,0.21637412113860452
132299-20-8,0.03890963012418154,0.14223172472024986,0.491156229377704,0.32770241577786474
100-18-5,0.012196159802676442,0.10456248038813222,0.7334380920783912,0.14980326773079955
38640-62-9,0.030660872704293785,0.16293152296233798,0.6309865189049095,0.1754210854284585
28178-42-9,0.02154484307962568,0.17306444323018008,0.65619085740344,0.14919985628675375
94133-79-6,0.023626292895332565,0.15918915852631238,0.7138071449587194,0.1033774036196351
565-80-0,0.03111483243479198,0.27351175750961204,0.5261375453792919,0.16923586467630458
50847-11-5,0.043204406469520125,0.20334684289867266,0.60236550587645,0.1510832447553579
97-72-3,0.02034112826262823,0.12819757714737198,0.6660168144921654,0.18544448009783382
3437-84-1,0.02308192877555564,0.11627330441446816,0.50049877781624,0.3601459889937366
108-18-9,0.029755896938006964,0.22998710044529036,0.5926828310039258,0.14757417161277708
2986-17-6,0.11274018502038256,0.25426559834499346,0.5270103716725251,0.10598384496209756
139-40-2,0.019739268616035588,0.13569617479235024,0.7657110759292857,0.07885348066232942
38588-65-7,0.09906756602017718,0.2777697654538473,0.47085720871282244,0.15230545981315188
96-80-0,0.0319329941906874,0.15187527715868565,0.6088036276642028,0.20738810098642546
66660-95-5,0.04126465386465389,0.26782420912420896,0.5619670144670146,0.1289441225441226
4261-68-1,0.09122655650436508,0.3182753430402955,0.4859449815467793,0.10455311890855953
2303-16-4,0.049251808686446734,0.20362583174825455,0.5033525081927128,0.24376985137258617
601-77-4,0.12001658198381275,0.334791848764551,0.4338507575255903,0.11134081172604658
108-20-3,0.038033387199158206,0.2039578904056904,0.5729648039074535,0.18504391848769736
7491-02-3,0.012843298392468654,0.03511982606816516,0.6713868059205893,0.28065006961877675
924-88-9,0.012386362593779938,0.07373924159705258,0.47296349373275576,0.440910902076412
7283-70-7,0.07297597514736887,0.13385574563603733,0.5952700335738158,0.19789824564277791
10552-74-6,0.042128724325783184,0.1181375415691979,0.5143024578205935,0.3254312762844262
50512-35-1,0.06612300076313189,0.11644531160490032,0.5873264881142306,0.23010519951773784
59937-28-9,0.045201302507174204,0.1020481019578107,0.6290854924873931,0.22366510304762235
105-64-6,0.03502536498510057,0.13345069503921972,0.6080216253564681,0.223502314619211
1809-20-7,0.03963799432218831,0.17806794158262748,0.5367394948911456,0.24555456920403917
26087-47-8,0.18668589918838147,0.28389876565742367,0.38090642733557045,0.14850890781862386
51356-07-1,0.28527368804570025,0.4055355686086648,0.22727993516287634,0.08191080818275868
51356-16-2,0.23083303864801033,0.429231998005908,0.2817094476050857,0.05822551574099566
10141-19-2,0.02415497893624624,0.17986954468379615,0.4461447585750524,0.34983071780490527
3726-36-1,0.05836887631431175,0.20446460568250116,0.5111540862142022,0.22601243178898478
67786-25-8,0.005638176638176638,0.010290170940170939,0.05845818255818259,0.9256134698634699
371756-75-1,0.012987590187590188,0.012486202686202685,0.1003588966588966,0.87416731046731
128446-33-3,0.06328589547707196,0.09126136530095888,0.31346156654859064,0.5319911726733793
1397-89-3,0.08124524688274688,0.11426135669885663,0.4682939736433158,0.33619942277508064
3773-49-7,0.10038585263086193,0.27589331399545075,0.4488133891266523,0.17490744424703458
108-62-3,0.029083435932947835,0.15475758355310135,0.635751221482669,0.18040775903128156
68857-95-4,0.05052470765067261,0.15388006208164987,0.607546595225526,0.18804863504215188
104987-11-3,0.1066245306436484,0.14868535876361977,0.408231736715496,0.3364583738772359
51596-10-2,0.09242637085137081,0.10683009814259814,0.6514099576349578,0.14933357337107342
10176-39-3,0.2467134739334736,0.1284229448329449,0.3128792019092016,0.3119843793243791
42588-37-4,0.04059541005272361,0.13069158761456912,0.2891592533038555,0.5395537490288512
20780-49-8,0.025291042872927726,0.06898771137333179,0.2919079125546231,0.6138133331991162
108-84-9,0.0349453852454368,0.12129632360920121,0.548605466776503,0.2951528243688591
67306-03-0,0.03553880587215436,0.20130788503236063,0.6294008847667525,0.13375242432873266
30685-43-9,0.7224154956154952,0.06148481138744296,0.117926452202768,0.09817324079429336
58327-21-2,0.017350021547080367,0.10688757230901198,0.2680393374370151,0.607723068706892
58327-19-8,0.024655368052426886,0.08642743873773281,0.26790915914151175,0.6210080340683278
516-95-0,0.0776057592928302,0.16354517288362658,0.36292616214787876,0.3959229056756644
65242-49-1,0.0922799450425187,0.13325716903572743,0.5462206150912245,0.22824227083052878
57-88-5,0.08448558769169887,0.19881821589213575,0.32327303780192085,0.39342315861424393
15662-33-6,0.10200769600769602,0.16355538276538278,0.4694147763347761,0.2650221448921446
20562-02-1,0.08787249558720146,0.11305788586867024,0.2894081650013019,0.5096614535428262
71-63-6,0.6342233525733525,0.05770614385614387,0.16072982017982027,0.14734068339068343
20830-75-5,0.7731385910385907,0.05778820853476023,0.0876382152330428,0.08143498519360587
1404-93-9,0.10227905982905985,0.14565488400488405,0.39217716727716684,0.359888888888889
41294-56-8,0.6475234228734228,0.0516950342685637,0.16656756772639136,0.1342139751316222
57333-96-7,0.7362622969622964,0.05810755725755728,0.12498463203463192,0.08064551374551376
17578-43-7,0.16037916800721647,0.20855227588984257,0.38589576395348996,0.24517279214945029
18470-09-2,0.1442284328712683,0.4022713926325651,0.353679711874974,0.09982046262119272
29886-96-2,0.03207596911459143,0.19639787461221378,0.6742052974352236,0.09732085883797086
87239-81-4,0.02872703222703224,0.04378607503607506,0.14331265863765869,0.7841742340992338
550-53-8,0.034740836940836954,0.211070381292827,0.6425405231077835,0.11164825865855275
56717-11-4,0.04359385649001279,0.16242127993818078,0.43667773835216045,0.35730712521964625
106-21-8,0.011983464856564015,0.1140186082389359,0.4960966273175378,0.37790129958696245
203448-76-4,0.028445169877720677,0.20384788830658976,0.7047347485429596,0.06297219327272943
543-82-8,0.02630648353077871,0.2735572431276512,0.42585484480784963,0.2742814285337199
3081-01-4,0.03198092920363149,0.16864151492733165,0.6845169534998146,0.11486060236922159
7535-34-4,0.04260840525183013,0.20988951986441062,0.5540060490192005,0.19349602586455808
108-11-2,0.017616787376961603,0.1421953491125581,0.5503712355336636,0.2898166279768168
23436-19-3,0.020703167441104075,0.12512562477630132,0.48594487937435366,0.36822632840824165
99-82-1,0.03680197393864086,0.18782621915935457,0.51102613690658,0.264345669995424
87061-04-9,0.03784970792593894,0.12676408227574987,0.47189549555808535,0.36349071424022605
26171-78-8,0.04099212250485643,0.18427739350662728,0.49710429012101215,0.27762619386750387
147126-62-3,0.07099136083897982,0.1807108348974681,0.43590569380165517,0.3123921104618967
89-80-5,0.03679885627508726,0.17067098090650654,0.6039937137543531,0.18853644906405356
66941-88-6,0.03777558175610594,0.44575121892710284,0.4004000399084529,0.11607315940833803
103-95-7,0.013181204583505794,0.11727148261614034,0.8013723520680947,0.0681749607322593
57144-56-6,0.06818976250588178,0.33354461225627163,0.48151613956595246,0.11674948567189383
64059-37-6,0.0409481866783872,0.15588079849556954,0.590003948659052,0.21316706616699108
55636-92-5,0.03150057107295971,0.12049920260624597,0.7473239750831613,0.10067625123763232
42978-66-5,0.06805263966750308,0.25174062473460407,0.4268321215136054,0.253374614084287
123-63-7,0.028981277416951036,0.41790355451381805,0.43576511750943475,0.11735005055979686
50765-83-8,0.04149897724108252,0.20299489874017726,0.6642483468858856,0.09125777713285459
50765-86-1,0.030731860356498043,0.17853700660584718,0.6391286028517912,0.1516025301858635
50765-79-2,0.027701398938909605,0.21065705146666103,0.6892336593608266,0.07240789023360204
21259-20-1,0.06477734068950255,0.11923291747211727,0.3915858640632984,0.4244038777750816
68133-73-3,0.015007585540820836,0.04598603415883896,0.2733175093362297,0.6656888709641098
40580-61-8,0.053652895742601646,0.14792971287971293,0.36768289618877853,0.43073449518890705
20724-12-3,0.036970250704461256,0.14791540924961968,0.6899193036008825,0.12519503644503654
30129-27-2,0.03961706561412447,0.1658362921120274,0.6647445440180735,0.12980209825577474
78-35-3,0.008963662618756746,0.042840591304287974,0.16924126089241587,0.7789544851845389
964-52-3,0.10213100322793218,0.22850325416608291,0.5309975937770532,0.13836814882893095
121489-04-1,0.049032631257631284,0.18666938791056428,0.581580447957615,0.18271753287418926
30562-34-6,0.09545595608095617,0.18210791800791787,0.4277996891996896,0.2946364367114364
66085-59-4,0.030251611351611363,0.09418373652491296,0.5878626955832839,0.28770195654019165
78194-09-9,0.02697436173504286,0.13073080323232897,0.7232040295834845,0.11909080544914367
24353-58-0,0.01500920619341672,0.08181780328034202,0.8210344089861112,0.08213858154012954
73080-51-0,0.07457907394749497,0.18811039486828968,0.5230011214905955,0.21430940969362014
489-84-9,0.03125033639095535,0.15660275101926416,0.6820310415719234,0.13011587101785702
6223-35-4,0.030634224925401403,0.10367153912899019,0.5905126934322034,0.27518154251340515
17493-73-1,0.016026327648386473,0.08987273169763677,0.8347853460633821,0.05931559459059459
92671-67-5,0.12372739658880894,0.2340188058875357,0.4581053700886279,0.18414842743502743
113139-67-6,0.08673518007219519,0.17591050259152735,0.6042591660469105,0.13309515128936686
121625-72-7,0.06212936302008538,0.1739207207606061,0.5282785462262268,0.23567136999308222
67801-20-1,0.0496740544359229,0.1770975387589846,0.5475416913140498,0.22568671549104233
56105-46-5,0.03014406751340239,0.08299019969891472,0.5081008974748745,0.3787648353128087
63982-52-5,0.17089534443007476,0.30676097213507003,0.37220595705451426,0.15013772638034054
18659-45-5,0.3008029881809529,0.3443741528573659,0.2878778832421853,0.06694497571949569
2752-71-8,0.38116743800071845,0.4291919377164509,0.16671177148834038,0.022928852794489973
119-38-0,0.17308045701260108,0.28693719349637614,0.4223985780789494,0.11758377141207295
72542-61-1,0.16630840350134807,0.4188882379330418,0.2893887129577862,0.12541464560782367
78194-24-8,0.06526737826176422,0.18117560360310103,0.6614779318873228,0.09207908624781176
78194-42-0,0.027168062279071124,0.13338809777334684,0.7713392424372267,0.06810459751035557
15037-62-4,0.1240770724519534,0.49594583794909836,0.3393072826945828,0.04066980690436594
94739-29-4,0.044260115157174026,0.23570914760620615,0.494977051924111,0.2250536853125088
75530-68-6,0.03520703463203465,0.12567519452225337,0.5233121275783036,0.31580564326740795
97-86-9,0.021513563379832977,0.15304687921894944,0.37295911728753156,0.45248044011368566
13749-61-6,0.0366695631983037,0.230016150677062,0.5105898061608365,0.22272447996379868
23684-11-9,0.028584805623491326,0.12714336555875644,0.4824513138553385,0.3618205149624139
110-12-3,0.0367691935143805,0.1219912222737493,0.5609049429797645,0.2803346412321057
3572-41-6,0.02511725183029531,0.1817683610998828,0.6790481417905323,0.11406624527928876
70318-55-7,0.05392995337995338,0.1148615341085929,0.6725977384844255,0.15861077402702783
70318-56-8,0.05491849470979908,0.12226365472606884,0.6799990965513845,0.1428187540127471
26544-20-7,0.018411387958446775,0.16816538655301816,0.6886954516736558,0.12472777381487907
13706-86-0,0.023454613815148333,0.12060259623739908,0.6421226907525793,0.21382009919487385
81250-17-1,0.07980829295219322,0.23072170957889912,0.540798406184566,0.14867159128434101
123-92-2,0.02818570908018837,0.0792245796570227,0.45977194165738833,0.4328177696054007
110-19-0,0.02468620722084473,0.14876990434446366,0.37457274621656694,0.4519711422181235
99-86-5,0.025555271666793965,0.182267843067728,0.6851400000300307,0.10703688523544705
542-08-5,0.023439284662858967,0.0976880470535645,0.5305335131960051,0.34833915508757196
99-87-6,0.009634101339065892,0.10442374058400287,0.7865237321988581,0.09941842587807315
535-77-3,0.014920224051693659,0.2164631937352256,0.6214334924893666,0.14718308972371463
89-83-8,0.03488591129860957,0.17099040999120424,0.7324448550554812,0.06167882365470589
56211-40-6,0.03920850699882673,0.17900384403036576,0.5259878100395704,0.25579983893123687
22760-18-5,0.021549724865204734,0.11148887311232507,0.7707636548779737,0.09619774714449635
40507-23-1,0.026989464479626753,0.12924800653363702,0.7344549664092634,0.1093075625774729
65765-07-3,0.030569648810381097,0.17041516295283987,0.6574729199244344,0.14154226831234507
499-75-2,0.034427837426622115,0.1422146061995776,0.7493051973641465,0.07405235900965465
2814-20-2,0.04576948001111814,0.18533873744787105,0.6051101983198184,0.16378158422119224
80176-21-2,0.056996225739374615,0.15841728640385633,0.5723813494883827,0.2122051383683869
55814-41-0,0.02888974568316675,0.12605474005412096,0.45439429635838324,0.39066121790432967
125055-52-9,0.014127022411140049,0.7549378982111798,0.16486740738678804,0.06606767199089182
563-80-4,0.019363641478566045,0.1603458662871568,0.6422524289362371,0.17803806329804048
59230-57-8,0.014740577183831784,0.13689160429449743,0.6511922133539596,0.19717560516771118
39543-79-8,0.023595202020202027,0.1205005854568548,0.7349012906397576,0.12100292188318493
314-42-1,0.09804453163310167,0.17624482633116267,0.5971204482367819,0.12859019379895356
123524-52-7,0.049612220187220196,0.2801010804010801,0.4205076950826946,0.24977900432900393
6673-35-4,0.022945589157431258,0.09087789783316098,0.7822446724328301,0.10393184057657742
108-21-4,0.0450902064028629,0.20465343213422624,0.4284990718996408,0.3217572895632711
4212-94-6,0.03338804480422451,0.11984199949147967,0.5991716601823611,0.24759829552193435
12650-69-0,0.03809788171542561,0.12339724660072188,0.42479327825556357,0.41371159342828934
828-00-2,0.05464634645244609,0.2028727062345831,0.4934714931913558,0.2490094541216153
1445870-18-7,0.05700992008541524,0.13635535026761464,0.476202592987188,0.33043213665978177
68425-16-1,0.062149704618536354,0.34542304328649653,0.4187717018448232,0.17365555025014454
57052-04-7,0.09206351919874332,0.25512856192088273,0.4970549393999526,0.15575297948042163
540-84-1,0.026642372007212273,0.17853537944174805,0.5385785282656622,0.25624372028537773
67239-26-3,0.06040062987301076,0.1879735347253758,0.6047770725938136,0.14684876280780032
40915-86-4,0.06938983773525698,0.18260955569378493,0.5170005888574559,0.23100001771350223
35256-85-0,0.0431617291424754,0.16614241113650025,0.63542120650328,0.15527465321774397
19666-30-9,0.06936718830991281,0.1653245893229354,0.5530944545337904,0.21221376783336168
129909-90-6,0.06440000608498896,0.16507833816803322,0.5886195995450891,0.18190205620188854
76-50-6,0.056457428997629566,0.1835874582070303,0.4648862736955501,0.29506883909979015
71108-05-9,0.5765763328323648,0.18850202929513724,0.1733473433733631,0.06157429449913528
71108-06-0,0.30949146396374994,0.27657343881963425,0.3164888547626191,0.09744624245399588
111038-42-7,0.033712614237614257,0.36465049210049255,0.47955027842527925,0.1220866152366153
127-25-3,0.06471932714401753,0.1518558111822818,0.6036602989230703,0.1797645627506309
13254-34-7,0.05627916430965462,0.07753193042977968,0.5356943619423383,0.3304945433182271
144-19-4,0.05279672926238966,0.1901424327477225,0.5616014781604811,0.19545935982940674
3445-42-9,0.011587359895006952,0.11009684613579336,0.7366989130504045,0.14161688091879543
14860-89-0,0.023185677407387934,0.14929400728575756,0.6838154958133781,0.14370481949347594
26762-93-6,0.017640985485103126,0.16122690135228857,0.6483700945339487,0.17276201862865959
49562-28-9,0.019360332463660628,0.10162922205646657,0.7175270422817639,0.16148340319810917
51368-55-9,0.04250711207988222,0.1378651085559895,0.5983490265914868,0.22127875277264183
58327-13-2,0.01874969474969475,0.0772525058275059,0.2991454221704217,0.604852377252377
58327-14-3,0.028644266844266842,0.09612900710400711,0.3963709697709699,0.4788557562807562
58327-12-1,0.028323453670512522,0.09668319643033264,0.27221631163813786,0.6027770382610163
666-84-2,0.07857848023532654,0.1702474610682142,0.411781537025956,0.3393925216705038
53471-69-5,0.049528873903873914,0.10467041408883514,0.7374325567707145,0.10836815523657632
53003-82-0,0.05711012354766742,0.09923776284793828,0.6326168243257719,0.21103528927862264
53003-62-6,0.03851073577838285,0.07698330521425154,0.7464707907939367,0.1380351682134291
86408-72-2,0.06382194071360738,0.136513924963925,0.5098194183987398,0.2898447159237283
512-04-9,0.0958237001852637,0.18186049112279754,0.4049745772436484,0.31734123144829
36011-19-5,0.08774967556809658,0.24749124121492513,0.45493515169041515,0.2098239315265631
33160-78-0,0.47795991143944183,0.14814549197589794,0.24018896231225997,0.13370563427240068
154619-51-9,0.8171102453102458,0.03345320605320606,0.09091759536759539,0.05851895326895328
114311-32-9,0.036574257224257264,0.09779774076673389,0.2868571640675421,0.5787708379414661
69915-63-5,0.03918224719438346,0.10000058458399957,0.4139361579304268,0.4468810102911899
69915-62-4,0.04658444103197346,0.07610043362448861,0.45112154303347285,0.4261935823100653
581-12-4,0.05559865417806596,0.17247261007729597,0.5580431106014181,0.21388562514321977
470-67-7,0.06023230590227397,0.2524248215684534,0.46012077246770333,0.2272221000615698
512-85-6,0.07474479472366959,0.22394739206439837,0.5581652867513298,0.14314252646060216
63968-64-9,0.08014521582262592,0.2100153893787827,0.4581207499477476,0.2517186448508441
13613-99-5,0.2210180522399831,0.2271070185148468,0.4375893638359205,0.11428556540924956
3035-45-8,0.024836358170595298,0.13853338609728227,0.7605679892921867,0.07606226643993527
1014-69-3,0.03718673954163783,0.1275450127127697,0.777081852100096,0.05818639564549625
64-00-6,0.29688019027487234,0.4209788182896041,0.2437125481683595,0.038428443267163645
2752-81-0,0.389592645066513,0.35093377064023223,0.22468607080341893,0.0347875134898355
2631-40-5,0.12395915621505278,0.6936704627018981,0.15736081649919206,0.025009564583856773
114-26-1,0.08980530409047442,0.6844614454877771,0.1773768729103712,0.048356377511377543
366-70-1,0.04068425318346374,0.19500184537684534,0.6208580480901423,0.14345585334954908
54266-83-0,0.5604585344595004,0.1240129147531501,0.21158425383467364,0.10394429695267564
106293-84-9,0.5033631185096364,0.1327083461344639,0.23714579713305536,0.12678273822284408
73115-70-5,0.24525765126861354,0.26799252846082944,0.3544652792945492,0.13228454097600714
2315-43-7,0.021362658788674178,0.24913626772663705,0.5849646963568272,0.14453637712786174
1505-95-9,0.0470530386625949,0.37296868085436724,0.4891468175210493,0.09083146296198934
996-35-0,0.051279683453513046,0.3124448294321249,0.5362131407327838,0.10006234638157858
3938-45-2,0.21299430933235325,0.4617450421489668,0.26956741760253566,0.05569323091614362
116666-63-8,0.060551473729801936,0.25085851259163927,0.4862051350782006,0.20238487860035828
24730-10-7,0.1085238137679314,0.31866549767168956,0.36095269100238103,0.21185799755799747
14759-05-8,0.024395809092867923,0.11285966810966816,0.7869438826968238,0.07580064010064008
54270-10-9,0.03087139824972644,0.14589994895884986,0.6310107694535715,0.19221788333785222
18952-79-9,0.12836128404482955,0.4353896521855009,0.3494134443233463,0.08683561944632326
26328-00-7,0.03345799135505019,0.09679143071888176,0.7205144729634929,0.14923610496257556
69788-41-6,0.04016914381914385,0.11987695171173435,0.7094526141330487,0.13050129033607302
97887-77-9,0.06112526996051769,0.1412244843061535,0.47309581863949635,0.32455442709383214
6659-45-6,0.2833712398712395,0.17766992636992646,0.3847767991267987,0.15418203463203475
22343-07-3,0.15809414459791532,0.43360398786835824,0.3456439678029134,0.06265789973081243
64249-01-0,0.18414759520652638,0.4911208832165827,0.2579204627698568,0.06681105880703408
14211-01-9,0.2075278543056171,0.48134934048044675,0.24955431784672738,0.06156848736720867
36614-38-7,0.32878300125961996,0.4270239783467054,0.18187378801508866,0.06231923237858594
19645-42-2,0.15317891955616106,0.6406717189891675,0.17453025055846522,0.03161911089620569
79985-91-4,0.37707395014672024,0.4174566276186129,0.14715272988621053,0.05831669234845609
97699-69-9,0.028031746031746053,0.16512284163205232,0.5812005854912201,0.2256448268449816
30560-28-2,0.20283685195288687,0.3288603149233908,0.3962305514327221,0.0720722816909996
71617-10-2,0.012701611351611351,0.07397222841486004,0.46586271958061504,0.44746344065291394
3567-08-6,0.043379371554371576,0.1137934428431332,0.7094619668658364,0.13336521873665835
17959-11-4,0.05255868473345255,0.18635421519484988,0.5824121950260497,0.17867490504564817
404-86-4,0.02832558922558924,0.12854519277019283,0.5702298089996233,0.27289940900459453
145071-49-4,0.0796013579013579,0.35386934050355096,0.40393490301121876,0.16259439858387226
111038-37-0,0.076015776162835,0.19969557245586672,0.5230869759325647,0.2012016754487343
72739-69-6,0.037762975260034116,0.18209152583799645,0.5639939475946598,0.2161515513073097
23485-79-2,0.6244838347554371,0.18241516218910683,0.1470691289173694,0.04603187413808632
149877-41-8,0.03810281827142883,0.13764663159505952,0.6260010926080909,0.1982494575254211
24353-61-5,0.17333152536081586,0.27134438430382,0.4715869733129527,0.08373711702241117
13955-12-9,0.5775438997790878,0.2388012023918093,0.14306519532933556,0.04058970249976696
15863-65-7,0.5210231690012387,0.34403844304989717,0.09076081367128835,0.044177574277574336
14358-50-0,0.022803497428497427,0.14323770074954284,0.6912809081756448,0.14267789364631475
24017-18-3,0.5643232965291785,0.21321575695546272,0.15780583283818578,0.06465511367717253
6838-93-3,0.18362396920858187,0.23658517656215372,0.4482417231716346,0.13154913105763053
107-44-8,0.14896698222935612,0.18385528692943565,0.45713106804204967,0.2100466627991589
71048-99-2,0.05169565051360403,0.10212944794446345,0.5588892405079371,0.28728566103399567
97886-45-8,0.08213242097347095,0.1900951972553781,0.5460019536936671,0.18177042807748392
959-24-0,0.029785036268866406,0.15086881702077762,0.4771585764396445,0.3421875702707117
27458-93-1,0.0041776045810975335,0.04356798821847946,0.6746670953466688,0.2775873118537527
68784-12-3,0.03509299948096785,0.15380607804891375,0.5249808637673724,0.2861200587027451
68526-86-3,0.0038707260668770114,0.05424333617939146,0.6861227861994025,0.25576315155432744
72162-46-0,0.01876100795465895,0.1828121525609877,0.5816410069966785,0.21678583248767508
64354-92-3,0.023795685913933155,0.1701976416350231,0.5031378249422775,0.30286884750876625
1330-61-6,0.012704345760840912,0.11362901334330541,0.336665554807189,0.5370010860886644
26544-23-0,0.042646640950221526,0.2165413023609604,0.39700883960512834,0.34380321708368916
27013-89-4,0.017737195212195214,0.1351891263315669,0.6612758263217503,0.18579785213448782
71902-23-3,0.019988624615599415,0.0686559502566646,0.48737265368291555,0.4239827714448204
25168-26-7,0.01482705127116891,0.18325002446875863,0.6978771809960425,0.10404574326402974
25103-09-7,0.015090633518970954,0.09717390689606949,0.285620191650228,0.6021152679347302
29590-42-9,0.012040765049380094,0.19091445488280098,0.3175337453988909,0.4795110346689274
11071-47-9,0.033661467076571916,0.25226281046271404,0.5269587314419829,0.18711699101873155
830322-14-0,0.02856302151333389,0.1285885959028094,0.6298018293279762,0.21304655325588132
646-07-1,0.030400111490724364,0.0780297337248588,0.6986524625525357,0.19291769223188077
41764-14-1,0.03011263929969812,0.12044930014430007,0.7436169082986729,0.10582115225732881
56011-02-0,0.027890815303593452,0.1497948496286045,0.5506807203602949,0.27163361470750763
110-45-2,0.02821987614540586,0.19544071312092176,0.4834401472223908,0.292899263511282
7779-65-9,0.012983045952973487,0.06665132053550415,0.4533846311807614,0.4669810023307613
94-46-2,0.010778174212704428,0.05718894430201421,0.6049790378188026,0.3270538436664789
87-20-7,0.013628311405370224,0.06509372503505993,0.66942742694871,0.25185053661085977
928-70-1,0.047208410850580924,0.18039816556830707,0.5006169144919327,0.2717765090891791
590-86-3,0.030782196963832453,0.2107806842899851,0.573759012947553,0.18467810579862995
1553-60-2,0.013773972701991278,0.09189237222120568,0.7681926174738928,0.12614103760291004
91040-96-9,0.03121929190090957,0.11979628262661546,0.7264412932773006,0.1225431321951755
72221-66-0,0.022795157999322087,0.16428665017504668,0.6604002118214405,0.1525179800041917
93-19-6,0.032585717115128886,0.2417689176916421,0.6320962948878889,0.09354907030533972
503-74-2,0.049186841449017124,0.13562937298432906,0.5855063994895808,0.22967738607707372
140-26-1,0.01896379427570417,0.09135925527081654,0.40922576620005063,0.4804511842534279
2835-39-4,0.018503794165562804,0.22176424627518665,0.43638378286163415,0.32334817669761656
103-38-8,0.014945776094732448,0.08647677321102253,0.5966463678938438,0.30193108280040143
78-81-9,0.020988630231584513,0.2669319236367578,0.5090914141328313,0.202988031998827
33207-44-2,0.05949160143233674,0.17328857754646462,0.6587551132476048,0.10846470777359318
371-44-8,0.10332077820544666,0.1635747369754999,0.5404526975780911,0.19265178724096285
52102-44-0,0.022947257050517925,0.1249026008725026,0.7009409533145198,0.15120918876245978
30979-48-7,0.0787749172706081,0.1633038164785945,0.5435886210342069,0.2143326452165904
13887-57-5,0.015173881673881675,0.07294312193654302,0.8276356943738521,0.08424730201572307
78-83-1,0.024080604181524853,0.1696826689594145,0.5276056620499513,0.2786310648091094
4439-24-1,0.024873364879895443,0.08066404479940253,0.6408496187673991,0.2536129715533024
51550-64-2,0.01758765243471125,0.2515333598318892,0.6149618401092082,0.115917147624191
105-01-1,0.02542860825810857,0.18338482003912834,0.4982181980355648,0.29296837366719825
102-13-6,0.013294735751633278,0.07316974356353874,0.4228240949142587,0.49071142577056925
1713-15-1,0.01686137683667095,0.2068937024223739,0.6657203410307122,0.11052457971024289
106-63-8,0.023876066573714827,0.2721850309438136,0.3020824862123329,0.4018564162701382
120-50-3,0.02439514589173776,0.05884075888286979,0.6922382505882415,0.22452584463715
87-19-4,0.018976193854454718,0.05777163871742267,0.7069828149367493,0.21626935249137313
86553-26-6,0.017224340133550658,0.06411373884400204,0.29367581195607373,0.6249861090663708
27442-58-6,0.09015490270013764,0.5084415718633064,0.25540629493821676,0.1459972304983387
18169-57-8,0.07708865231329028,0.24889594380040644,0.5191906185472864,0.15482478533901667
513-44-0,0.02156324369126798,0.28272598115067304,0.518892593371279,0.1768181817867805
696-29-7,0.03197386641439395,0.25001517166664533,0.6175981927220386,0.10041276919692287
4621-04-9,0.025604922600764725,0.10243975332799715,0.6949317046571899,0.17702361941404873
34131-99-2,0.04081508644220571,0.18247136957399598,0.449241396675579,0.3274721473082191
528-92-7,0.059613978779529064,0.20109362791230745,0.5090278380594278,0.23026455524873496
70124-77-5,0.054076390276390315,0.46613041532541555,0.2772012289562285,0.2025919654419655
66827-38-1,0.060836600639928795,0.4059077035556241,0.3768817612308219,0.15637393457362514
14845-08-0,0.02245085874060048,0.2711751662077966,0.6073365458477555,0.09903742920384731
72-18-4,0.07209414126326294,0.16178895843949417,0.5609161702213914,0.20520073007585135
16652-76-9,0.026971058306744147,0.09546792518096625,0.6602583408282265,0.21730267568406347
7407-66-1,0.027048361120739647,0.12292039519635432,0.7506140601347122,0.09941718354819384
496-67-3,0.030369050381383957,0.10191678160485812,0.6409530491413906,0.22676111887236763
565-74-2,0.030126349621314077,0.15602160595327366,0.6352334311371705,0.1786186132882414
64047-48-9,0.036917095680598686,0.1333767904268924,0.5523768241734168,0.2773292897190921
91132-80-8,0.03808436183699343,0.15654225099920144,0.7211675544888546,0.08420583267495031
68683-20-5,0.059477828451974385,0.19135268572118896,0.5565862033440685,0.19258328248276857
4395-92-0,0.013483136641214954,0.13269915422170253,0.7507560324108076,0.10306167672627518
536-60-7,0.01525333622148504,0.057610184969456885,0.8311252760576613,0.09601120275139738
13816-33-6,0.0589140455893561,0.19653443956339076,0.6848688529763366,0.05968266187091607
31027-31-3,0.017203345997541027,0.09957817891966383,0.8031385777367978,0.08007989734599835
15763-76-5,0.022105438936708285,0.12415413469150754,0.6540339317965778,0.1997064945752056
