CASRN,LD50_svm_ecfp6counts
108-62-3,0.9969375192018555
68857-95-4,0.5110457280216246
104987-11-3,-0.6881006948098042
51596-10-2,0.012194147500474428
10176-39-3,-0.6283720532685565
42588-37-4,0.5894233639621648
108-84-9,0.8624749321289463
67306-03-0,0.6787613074258266
30685-43-9,-1.3785940400425074
15662-33-6,-0.04163788477682795
20562-02-1,-0.3341841586533685
71-63-6,-0.8533813767570833
20830-75-5,-1.6010824759595774
41294-56-8,-2.4572863068022888
57333-96-7,-2.181403078014135
17578-43-7,0.11494235273379094
18470-09-2,0.09764804648011483
550-53-8,0.3184034489110582
56717-11-4,0.45551018940705
543-82-8,0.6102395334607961
3081-01-4,0.801849236641314
7535-34-4,0.6790708540806175
108-11-2,1.4291167727271072
23436-19-3,1.9389698103627158
89-80-5,1.2129550497265758
66941-88-6,0.47913408668470814
103-95-7,1.0948773683045974
57144-56-6,-0.14747961923649922
64059-37-6,0.438291944162028
55636-92-5,0.6087571783858997
42978-66-5,0.30404714720166914
123-63-7,0.9335637385306815
21259-20-1,0.5244656224271939
40580-61-8,1.0776111670768649
964-52-3,-0.11179868145650385
121489-04-1,0.06918945214750705
30562-34-6,-0.12099451294679697
66085-59-4,1.1042544340702243
78194-09-9,0.34646067493891597
24353-58-0,0.6517134157178311
489-84-9,0.9637005682152853
6223-35-4,0.9383224789566807
17493-73-1,0.5662661705817412
92671-67-5,0.5604012765547888
113139-67-6,1.0807971187503882
63982-52-5,-0.17949893235552294
18659-45-5,-0.29993737479922583
2752-71-8,-0.25177208795632033
119-38-0,-0.15301141082739178
72542-61-1,-0.2071078789067572
78194-24-8,-0.07897006627760828
78194-42-0,0.7930341085015961
15037-62-4,0.584496327190499
75530-68-6,1.0251317026171023
97-86-9,1.6410214138149581
23684-11-9,1.3791988445836336
110-12-3,1.3063677985808284
3572-41-6,0.5163273712509073
70318-55-7,0.4875775808679449
70318-56-8,0.8048062660366581
26544-20-7,0.4302552942014336
81250-17-1,-0.5758641721627249
123-92-2,1.8260313349447483
110-19-0,1.798397397595764
99-86-5,0.9078380256023937
542-08-5,1.3236652908339135
99-87-6,1.4690909439757793
535-77-3,1.2652246452910245
89-83-8,0.8015872669969424
22760-18-5,0.7661474391676661
65765-07-3,0.8946799987680193
499-75-2,0.6927971200387267
2814-20-2,0.6133150038985125
80176-21-2,-0.07183464595280553
55814-41-0,0.7926065241523722
563-80-4,1.6590349241431808
59230-57-8,1.2046513549692852
39543-79-8,0.8126757461119407
314-42-1,0.24258317447714906
123524-52-7,-0.11676815781512973
6673-35-4,1.397083947322694
108-21-4,1.348490282237428
4212-94-6,0.8356370332789044
12650-69-0,1.139406667360614
828-00-2,1.0737012112234243
68425-16-1,0.44600385125687947
67239-26-3,0.837181748807107
40915-86-4,1.1962373026922994
35256-85-0,0.6779486955495853
19666-30-9,0.15233780491837812
129909-90-6,1.2608509854603278
71108-05-9,-1.5646906358730832
71108-06-0,-0.9048595622654401
111038-42-7,0.402127055093058
13254-34-7,1.0071193428207748
3445-42-9,1.0838476976409623
14860-89-0,1.0080756214577629
26762-93-6,1.4542199837871839
36011-19-5,-0.10313083196822298
33160-78-0,-1.3904479404492318
154619-51-9,-0.9704456120962965
69915-63-5,1.0870690491735875
581-12-4,0.583504191227906
470-67-7,0.7565840150614853
512-85-6,0.26038294708217224
63968-64-9,-0.20573806531516003
13613-99-5,-0.3237136806569273
3035-45-8,0.3164588919397813
1014-69-3,0.45480567324333976
64-00-6,-0.06674605202803063
2752-81-0,-0.3219388632762311
2631-40-5,0.10563766914650219
114-26-1,-0.4590628482801945
366-70-1,0.6612286661546113
54266-83-0,-0.6657205651797002
106293-84-9,-0.9233797753708409
73115-70-5,-0.6197745230750578
2315-43-7,0.9778667993323445
1505-95-9,0.08680316064290239
996-35-0,0.8996074164207221
3938-45-2,-0.3504706578256209
24730-10-7,-1.1090295420212142
54270-10-9,1.1646221241432873
18952-79-9,-0.3946120235762748
26328-00-7,0.3026226899740495
69788-41-6,0.27558986427751575
97887-77-9,0.8782078154965874
6659-45-6,-0.44529727845380823
22343-07-3,-0.6555668697355578
64249-01-0,-0.14135291800198324
14211-01-9,-0.16354801764624272
36614-38-7,-0.7639253683661866
19645-42-2,-0.6340622550706303
79985-91-4,0.04955980719045894
71617-10-2,1.229138252008466
3567-08-6,0.6807333902650571
17959-11-4,0.5496695815357503
404-86-4,1.1449662181680154
111038-37-0,0.03787298268962569
72739-69-6,0.7348015634336045
23485-79-2,-0.9407362560730087
24353-61-5,-0.5465694059277917
13955-12-9,-1.2496434765945912
15863-65-7,-0.9852309069621665
14358-50-0,0.2510338558154578
24017-18-3,-0.5629043714261192
6838-93-3,0.4125978920086697
107-44-8,0.44580908272002895
71048-99-2,0.7505532630351595
959-24-0,0.041347985898318895
1330-61-6,1.0967912658934074
26544-23-0,0.38111029091993476
27013-89-4,0.9663700961753018
25168-26-7,0.37840537020348675
25103-09-7,0.7977140217940425
646-07-1,1.3342746759936266
41764-14-1,0.6134562140246491
110-45-2,1.3935126273188363
94-46-2,1.4632158108164752
87-20-7,1.1747245902471732
928-70-1,1.3892757824187782
590-86-3,1.3391946393053464
1553-60-2,0.7759996142506576
72221-66-0,0.7652309648985506
93-19-6,0.6673289389181584
503-74-2,1.299593522057343
140-26-1,1.057238468666517
2835-39-4,0.6899499535092772
78-81-9,1.2569673650044857
33207-44-2,0.9126741791545319
371-44-8,0.7362110168967397
52102-44-0,0.8929139648776124
30979-48-7,0.2138241262629258
13887-57-5,0.919990139698844
78-83-1,1.2082468443275303
4439-24-1,1.5209656066674353
51550-64-2,0.5801042056313279
105-01-1,0.9482091240378978
1713-15-1,0.8450871326835246
106-63-8,1.0017602682183626
120-50-3,0.97768788767702
87-19-4,1.3020430092123139
27442-58-6,0.33112179292596966
513-44-0,1.2280536708592118
4621-04-9,1.2179095845226224
34131-99-2,1.2561079026117703
528-92-7,0.9945208966750064
70124-77-5,0.18416957865058714
66827-38-1,-0.21993851796841468
7407-66-1,0.217867435723767
496-67-3,1.1668288776049685
565-74-2,1.0972198273907796
64047-48-9,1.052689588275265
91132-80-8,0.7152335316359432
68683-20-5,0.9849006080246013
4395-92-0,1.0949253576802862
536-60-7,1.2557056447509864
13816-33-6,0.9472927683140682
31027-31-3,1.0905269166684333
17959-33-0,0.44427645149226846
1333-53-5,0.7172912339363157
643-28-7,1.3110362380401064
13311-84-7,1.0491617339609718
80-34-2,1.167009282758627
79-31-2,1.5488774714802163
103-48-0,1.3405686275356286
103-28-6,1.3017369370281968
1532-00-9,0.7318043382654793
56425-91-3,0.8440854725526975
73681-12-6,0.5465993448790516
21738-42-1,0.4716907049315353
63659-19-8,0.7816604307755347
29122-68-7,1.0492482443643318
59333-90-3,0.6889916523980865
86247-86-1,0.6773033544870158
81486-22-8,0.21654596769927836
586-06-1,0.20255807880618115
5588-22-7,0.5956946554067057
14334-41-9,0.3582335019399081
31802-16-1,0.33382687124291255
768-52-5,0.864664586636661
101-72-4,0.7122293048299776
2210-25-5,0.6523989806144901
637-32-1,0.46584271981252956
22936-86-3,0.9400209280119171
36734-19-7,0.5377816430924198
63884-40-2,0.9867792806460437
3544-35-2,0.3433532926913816
54-92-2,0.7480175712017993
35944-83-3,-0.03246725373584125
2030-63-9,0.32000614957664053
58934-46-6,-0.28367998453870985
3772-26-7,0.8779275988503369
142459-58-3,-0.4312358268605192
1918-16-7,0.6937203959757043
98410-36-7,0.2483898609910672
25057-89-0,0.5710122720659917
79-46-9,0.9715149443967285
67-63-0,1.4029630109488256
4016-14-2,1.4016491348878168
93-78-7,0.5472925899872546
83656-29-5,0.4099136038473966
29026-74-2,0.8618924448666495
38753-50-3,0.8289796924785734
939-48-0,1.2808011898628116
68334-67-8,0.6403254638926678
5836-10-2,0.46970510703802526
122-42-9,1.0231218374293118
108-23-6,1.1185037232095447
1714-03-0,-0.85707855106957
1713-97-9,-0.553543139109312
24441-57-4,-0.7455006721031909
4095-32-3,0.6363027731487657
500-38-9,1.1396262087151892
106-55-8,1.198684502598275
61477-94-9,1.0034325175274663
98459-18-8,0.6330711728344155
7652-64-4,0.5079650557487987
2935-44-6,1.5443524334845211
110-97-4,1.1815987176387108
110-98-5,1.325424338363649
25322-69-4,1.9699879930837925
25136-55-4,-0.20931255354528588
1073-79-6,1.6723395623325024
141-91-3,1.3806593664182212
1593-77-7,0.7322901198302284
10140-90-6,0.6959917141003439
108-60-1,0.8771947610217586
57472-68-1,0.6551563241907566
27138-31-4,1.444836982633344
13275-18-8,1.1215452044346739
14663-72-0,-0.7155677488080489
579-56-6,0.8614116242352406
7681-93-8,-0.44924678592929335
6280-75-7,1.074854889007999
93-96-9,0.8028219481064756
4351-70-6,0.31067636077781813
21145-77-7,0.4057649377977107
359-83-1,0.3791299632041475
123298-28-2,0.9500043402272628
57646-30-7,0.4705295468987555
105-85-1,1.481234092530662
8000-29-1,1.5176651831932675
51566-62-2,0.8289676881125215
502-47-6,1.1329781087793793
16409-43-1,0.5800509265707057
36798-79-5,0.960462102456564
111479-05-1,0.36476644841642636
5370-01-4,0.8873966277631992
40766-31-2,0.8034882053491502
95719-24-7,0.7923563783417494
58430-94-7,1.0341834282356697
77-54-3,0.09879101873791984
5634-42-4,0.6345406245842918
80449-58-7,0.9882329935993089
2885-39-4,-0.8440840662246626
34681-10-2,-0.4293682472479453
1477-79-8,0.28946650240931415
62-51-1,1.146586213569066
108-65-6,1.1891432014520622
23541-50-6,-1.3058343923918683
63170-60-5,-0.783169298535125
27813-02-1,1.3814566296999367
3644-61-9,0.8778748287095196
22683-78-9,0.688427899498374
60789-89-1,-0.0742621048772264
10402-52-5,0.9054405279794855
40552-84-9,1.1884690670528122
143692-40-4,0.24814926005044946
1331-12-0,1.4932052480926323
72619-44-4,-0.36575863238255857
68683-30-7,0.5069672919087636
57852-57-0,-0.3574613808485126
39472-31-6,-0.7958726567149709
6731-36-8,1.4730626787013237
33704-61-9,0.9197126996883315
91-51-0,-0.24441449384840508
3302-10-1,1.3202425890526772
71500-37-3,0.46582422572192383
80-54-6,1.0476731845961913
12002-53-8,0.6694525176191767
140-57-8,1.0628155910180885
57018-52-7,1.3086445327665606
60560-33-0,0.24636795845779969
32222-06-3,-2.806649104967187
93503-00-5,-1.7565787872069911
1845-38-1,0.8920020326432355
456-59-7,0.7384923221024952
53445-37-7,0.8834037990083078
18479-58-8,1.517202363569263
21564-62-5,0.617491132456972
21564-60-3,0.18414683326097647
107-41-5,1.5196794927037711
10141-15-8,0.9315874022427725
32568-89-1,0.47920707161821186
3407-42-9,0.4906913408696908
5585-52-4,0.9059027000919773
5076-19-7,1.1676597169055172
302-95-4,0.12961521664203646
1403-66-3,-0.47627649161817975
26419-73-8,-1.5355186999697377
1215-83-4,0.013387476197020853
523-86-4,-1.3190712714780917
6970-59-8,1.0451375966817285
83805-11-2,-2.3072168666813226
6754-13-8,0.6735859032224778
551-36-0,0.8123368099015749
2275-23-2,-0.809283623666968
5588-10-3,0.1507113745045039
101-40-6,0.9503054830101442
300-42-5,0.09685223365081097
1199-85-5,-0.3857158028775015
6988-20-1,-0.8184067030779274
926-93-2,-0.09792351376845276
894079-42-6,0.4654628499610741
57-92-1,0.6581915634243998
66637-32-9,-1.33911140934987
106358-90-1,-1.782520388291621
59375-71-2,-1.7614998185804454
59375-66-5,-1.8831080729922998
54266-57-8,-1.2702197014003014
1563-67-3,-0.2225632068074378
54266-46-5,-0.9533828291027414
67151-63-7,1.1887619835254397
97-84-7,1.045500820987964
13115-40-7,0.04559413831050585
5585-67-1,-0.3069401182151569
5585-73-9,0.5385607321419457
521-78-8,0.3570663902439789
84-96-8,0.22702629035224597
70133-85-6,0.28480990412751006
108-16-7,0.9737649835240948
5636-83-9,0.296452144910749
1225-60-1,0.50179796520545
22212-93-7,-0.6207388206941055
23915-73-3,0.16673751759535582
2449-49-2,0.8412882849648858
20170-20-1,0.5542041846821066
1892-80-4,-0.022945682083180707
603-00-9,0.996826581406895
66637-35-2,-0.9456609876312653
801-52-5,0.5864970785616416
61738-05-4,0.4364914248163736
34769-67-0,0.6951570136773191
2079-54-1,0.3841261898371089
56393-22-7,0.2313831261193533
64399-29-7,0.9864718456829068
67055-59-8,0.8791024495387233
7635-51-0,0.3127534774148427
3766-60-7,0.8652213641671397
68690-89-1,0.8085625960738217
25724-11-2,1.3148772966198194
32358-07-9,-0.16253696361908887
10143-67-6,1.8438171122184173
2801-68-5,0.8746333300975556
90-87-9,0.9224274468829453
33419-42-0,-0.06720708078959653
67329-03-7,-0.3923449122902344
106065-10-5,0.5283684115730348
74150-27-9,0.4692166705917361
10024-70-1,1.3906291090440237
1589-47-5,1.0412451493321853
60676-84-8,0.03561531215634073
73573-87-2,-0.029468403676592536
6142-38-7,1.8230648175459878
16777-42-7,0.7097562359178592
22204-53-1,0.6185582168155802
97699-81-5,0.341559753536948
110599-10-5,0.20288124529262574
110599-11-6,0.7403597096579132
38835-17-5,0.5640358409119536
108912-17-0,0.4964861890902549
52756-25-9,0.48308761675511225
51338-27-3,0.5204131879027389
69806-40-2,0.44206579342729435
34885-03-5,0.7877941737374512
55066-48-3,1.2387344296582032
589-92-4,1.2143268077338156
15520-10-2,1.3665494014230262
6280-15-5,0.927810886585892
2470-73-7,-0.03197597589278778
19142-68-8,-0.20149920486679224
9046-10-0,1.0590613675123253
1982-49-6,0.3135108832762684
77287-90-2,0.412822162443476
31291-71-1,0.6100209294179562
18069-17-5,1.3505018154724442
1123-85-9,0.7621625537181426
116287-13-9,0.527201633922778
112344-52-2,0.11800648906478906
37795-71-4,0.42191324201898517
62571-86-2,0.9236640282289007
13330-31-9,0.6020741080373951
357-56-2,-0.33599472928349194
590-88-5,0.9274513903835627
78-90-0,0.5800941561990549
10171-78-5,0.5887643920625462
29670-17-5,0.2965661806134525
52663-81-7,1.2179664798102212
59182-63-7,0.10185071484409103
5586-87-8,0.0380062334743253
49561-54-8,0.06002850931954051
30007-14-8,0.1685715351931566
1944-12-3,0.6912540695669555
136-69-6,-0.10894624128329722
10138-74-6,0.8751393671869946
109-07-9,0.7641192605003341
17590-01-1,0.07685541909028648
75-55-8,0.8244858050143458
94-91-7,0.7873302167054488
114460-08-1,0.6261575329044403
537-61-1,0.6586323248303397
3478-94-2,0.6021081551001454
59-96-1,0.8082536898164241
23256-30-6,0.09902944980709771
74277-10-4,0.6958275900833577
2425-66-3,0.14791656156044541
107-89-1,1.6300575916474775
57-55-6,1.4941163143464737
4189-47-3,1.0945798100072162
770-35-4,1.2202200369703426
999-61-1,1.316118533628746
29053-27-8,0.3487698881270487
2568-25-4,0.9037064585680221
4353-02-0,0.48995601376116915
709-90-0,0.7581668489814023
159264-96-7,0.4892021269389407
303-47-9,0.33168027968113845
19224-26-1,1.1676243905710275
119446-68-3,0.25658672542458516
6423-43-4,0.7818045869535036
75-56-9,0.8356088654228333
1072-43-1,0.8743659803848606
78-89-7,1.0345178500690584
78-87-5,0.6095469948794076
16529-56-9,0.7008053893381911
93-53-8,0.9890818985171547
64037-53-2,0.7662085151906552
21267-72-1,0.6549952550276731
3626-56-0,0.7254271206751255
78-97-7,0.44726801694673457
1967-16-4,0.09326232333315321
74068-00-1,1.2367129757719435
14838-15-4,0.2769762754497477
50901-84-3,0.22002695486889112
117-27-1,-0.25800240055637624
1193-81-3,0.9112796252059622
69056-38-8,-0.09782349101431398
65489-05-6,0.31733215035725426
78168-92-0,0.24237241400499798
19408-46-9,1.2119210402220362
56180-94-0,0.3290302619649724
3094-09-5,0.6809202784162662
70886-61-2,0.1918538481846589
598-77-6,0.8985965273433377
55418-56-9,0.6799437613473457
47073-92-7,0.49516324419113444
95719-25-8,0.6703676481619741
80382-23-6,0.5935002319872661
5005-84-5,0.5154637713983372
55843-86-2,0.2893068628878166
40828-46-4,0.6412412795830822
81265-54-5,0.39993425922333603
56355-17-0,-0.0493711808751377
52549-17-4,0.11014857820165214
34691-31-1,0.7068393527108228
56427-43-1,-0.608423868755411
30087-33-3,-0.20943414366794355
53716-49-7,0.14581964837201
66934-18-7,-0.09221602598210865
51234-28-7,0.3142029528801715
55690-47-6,-0.7525346602351648
55689-71-9,-0.5281871580181297
5104-49-4,0.4380855460626124
31793-07-4,0.1827928085425332
41363-50-2,0.25099305883480927
72619-41-1,-0.14109306560893842
158836-71-6,0.14571053177021853
67700-30-5,0.31192276495119453
188416-20-8,0.7297480037400269
1331-41-5,0.3685823354412149
2126-84-3,0.7587541044365175
7654-03-7,0.8282039698168543
33368-94-4,0.8474869770999217
119-51-7,1.3370400732210759
55294-15-0,-0.1857331017656837
98-85-1,1.0240144828630235
42818-60-0,0.5962085457557483
54335-70-5,-0.7440323198027734
52570-16-8,0.7669345008683172
87757-18-4,0.1720420369297423
26129-32-8,0.7880293717339991
40843-25-2,0.6155725781199816
105512-06-9,0.23690885926781713
1953-02-2,0.8569111027293334
598-78-7,1.2301781560735174
1501-84-4,0.4464749516189589
76-00-6,0.9490249193397433
66941-48-8,0.21184415663814626
20602-57-7,0.6701203409980324
35782-82-2,0.5331924925644234
20866-13-1,0.6144293114338775
14689-97-5,0.6447375055867123
2592-62-3,0.4119520391174185
497-26-7,0.8763870251742855
75-34-3,0.9649384571015847
50765-96-3,-0.3572970742802748
22094-93-5,0.7016094287013236
4957-16-8,0.8714208185239115
4474-24-2,0.9394268011224801
465-42-9,0.4697375779942865
85801-02-1,-0.5523826901008253
70-38-2,0.9912736811025892
50765-94-1,0.05413598527532837
59263-66-0,0.1451695765440365
33089-61-1,0.4970210048755709
90268-24-9,0.18283105825422574
50765-93-0,0.5114103821850821
627-70-3,0.955830784457824
4602-84-0,1.4090191144753281
64218-02-6,1.5123635321246027
105-87-3,1.2375544941884948
94238-00-3,0.30050083491442736
3772-23-4,1.1771853790979345
6358-37-8,0.5787916827761912
95-93-2,0.9894681947171303
527-53-7,0.8067709984855721
5384-21-4,0.6708034997632198
89269-64-7,0.5204046810353079
89427-45-2,-0.5482446037999682
73840-50-3,0.9621699450288795
1124-11-4,1.163333072501045
10543-57-4,0.7775410769121602
1709-70-2,0.5973242075895148
40580-62-9,0.5220904447704202
121-21-1,0.49750790482714724
23031-36-9,0.5857281466809052
97-11-0,0.17676565025381363
27223-49-0,1.4884895938341933
477-33-8,0.46793467978467085
29171-21-9,1.0873561843417523
82508-32-5,-0.07202208237679397
2686-99-9,-0.20365685455148952
3971-89-9,-0.5662235297068133
98124-08-4,0.8274314554860007
86780-90-7,0.4688376926909139
5585-39-7,0.9889039362732649
459-80-3,1.3958908421871927
1786-08-9,1.0948878738804364
110-93-0,1.7103349299328527
586-62-9,0.4311073379181396
68555-58-8,1.2530490337554634
137927-76-5,0.23643130566228754
1191-16-8,1.3613961004452766
13884-43-0,0.6117460089815488
97-36-9,1.1170477392690081
78-32-0,0.0643650432427817
95-63-6,1.4854207797338579
938-18-1,1.129092200914565
88-05-1,1.4649682429578623
108-75-8,0.7032610166788628
78-30-8,0.9452675696363665
27945-43-3,0.3906704253694976
700-13-0,1.4483027721175987
14667-55-1,0.5182967152471982
28730-17-8,0.2676717696469757
73622-67-0,0.3946770392810196
18869-73-3,0.5960722424702439
2169-64-4,-0.045903266458472425
96-69-5,-0.17920180434610644
96-66-2,-0.12644019472293844
41208-07-5,0.5308703284488269
1445-23-4,0.37738118535442344
1218-35-5,-0.19882031010432577
59708-57-5,0.7114258895787885
2487-01-6,0.9748803853470048
79006-76-1,-0.12830776495996277
96515-74-1,-0.10263673190193356
50588-13-1,-0.30191940588061417
50700-72-6,-0.6465010670894916
34388-29-9,1.1882174629624989
121-29-9,0.0055294819363432834
26002-80-2,0.6447609426764064
70-43-9,0.6603485392883376
23031-38-1,0.7388178373524139
72963-72-5,0.48968386764229155
14297-81-5,0.9434175718546166
124416-41-7,-0.7250246329385108
14901-07-6,1.0775676612169702
25812-30-0,0.6958733530698503
80-26-2,0.9729055795987844
78-70-6,1.3718376069053246
315-18-4,-0.4701639445588335
2032-65-7,-0.17647188783615497
2635-10-1,-0.567142257310118
2655-14-3,0.3511826453989523
2425-10-7,-0.6785143510087658
671-04-5,-0.02529466201440822
66871-56-5,0.42173128589087583
6392-46-7,-0.3830301699856492
79006-73-8,-0.5664018936705438
23103-98-2,-0.3914754475430401
548-84-5,-0.390671846928181
38035-28-8,-0.3954492126669984
59669-26-0,-0.29693316071416964
68789-90-2,-0.7211500407759854
50765-87-2,-0.2642313408386252
100751-82-4,0.04142384538412991
88296-62-2,-0.06976371221831201
68789-93-5,-0.3518965307482473
123252-99-3,1.1572367386199809
50528-97-7,0.3180282372459966
61676-87-7,1.214907089760628
58011-68-0,-0.0701111019770666
25505-97-9,0.3201555706412038
24303-87-5,0.17646784189546894
55-37-8,0.41264059446593593
64011-88-7,-0.6371891979088138
18694-40-1,0.08112137367065597
73590-58-6,0.3536348987459671
21829-25-4,1.1284447197869192
71653-63-9,0.2311178767388966
88046-00-8,1.019419631635383
484-12-8,0.7229695476476022
50563-36-5,0.08756732932257594
77732-09-3,0.42428052027001095
24280-93-1,0.9101794462859302
132203-70-4,0.4978077991001023
62751-73-9,-0.5887816187485237
67369-99-7,-0.1343938981156202
6962-44-3,0.820728455055522
38168-64-8,0.606482534340211
139958-16-0,0.3442871181559355
60568-05-0,0.9057310523797474
4619-66-3,1.4773992274869436
99522-79-9,0.18582146845320469
73698-59-6,0.6552426382163378
89226-75-5,0.15382042790762052
91599-74-5,0.6056266068626658
68483-33-0,-0.43467509387793
30748-29-9,0.2953628570505359
59204-74-9,1.2047323751062262
63704-66-5,-0.17156341826696275
5205-11-8,1.2822320088291512
107-86-8,1.2470265755409153
4479-75-8,0.8130352409118036
101030-72-2,0.827933364084146
541-47-9,0.9548839971240191
26485-81-4,0.5844611931574605
137927-77-6,0.264634505432107
137927-78-7,0.09900011336006709
1752-30-3,-0.2291941444891339
67-64-1,1.3814664251382753
2082-81-7,1.66849397687953
109-16-0,1.0469915996211523
99-48-9,1.0804932661234972
814-78-8,1.2914083135000354
110-13-4,1.1458056234175547
123-54-6,1.1285244399013563
86-92-0,1.1520777252742045
93-68-5,1.0874322661311613
20139-55-3,1.214319483518777
5185-97-7,1.3554054175914483
128-80-3,0.6966748930049614
108-38-3,0.9552123361397796
68908-87-2,0.9984405676087228
6613-44-1,1.5242296902288257
108-69-0,0.7055689037352997
1665-48-1,0.9491757163737664
17291-89-3,0.5386473549664971
13730-09-1,1.1904046643907944
95-78-3,1.1562354583311438
21436-96-4,0.7361477907163355
73839-60-8,0.18200331965072591
3761-53-3,0.741354727169656
89-87-2,1.4844254596065047
105-67-9,0.875659387775333
80567-67-5,0.2883126319258561
589-93-5,0.7440476660057588
108-47-4,0.9430936096356209
95-47-6,0.9457809523102206
95-64-7,1.0178292715599309
95-65-8,1.4684629562255744
72364-91-1,1.2558628711380848
1799-79-7,-0.6259138081416052
17291-84-8,-0.042442062173008166
87-62-7,0.7407910424180346
88069-67-4,0.16390489870358604
5294-61-1,0.3748923056699013
77191-36-7,1.0138835943409616
7361-61-7,-0.32086799077553596
72-57-1,0.5765841774276642
30544-72-0,0.29940850660056817
67129-08-2,0.5076328082365901
576-26-1,0.8356142327695582
47465-97-4,-0.3393182964086102
3875-72-7,0.47782231089615557
6360-54-9,0.8961500300831865
21894-02-0,1.2128008599917868
4418-66-0,-0.47943669646769854
5825-79-6,0.9695138739227392
122-00-9,1.606065803147097
625-84-3,0.8926861968463898
67-51-6,1.0082053638678241
123-32-0,0.9608645491079587
147160-51-8,0.8401838108792921
147160-52-9,1.1648555580717117
53112-28-0,0.36636053069439123
108-50-9,0.5360605611762373
25724-50-9,0.3050984559021658
95-26-1,0.5239799500961274
2216-45-7,1.0467083697332669
64039-28-7,0.10629120275663584
5724-56-1,0.6515436535867113
61-68-7,0.3300375173110023
50892-23-4,0.11430679406617894
89427-22-5,-0.4321083077293547
1901-26-4,1.0796521125196588
28802-49-5,0.841094712956893
47000-92-0,0.8233814659363484
72-44-6,0.13755208548126363
963-34-8,0.16282504622834526
3214-64-0,-0.08236498342175058
28562-70-1,1.3364975346707104
21312-10-7,0.8588892902568359
65183-11-1,0.2639944548000649
6358-85-6,0.31214397213938894
13051-49-5,1.0216792664831407
57-97-6,0.5803791653602954
62450-06-0,0.40552598690098407
5910-89-4,1.0312118825804868
74050-94-5,0.9543673715053127
10049-83-9,1.4535059274078121
73840-49-0,0.5100710482463027
15911-15-6,0.9510177253558465
431-03-8,1.58998668752825
55290-64-7,1.1228979279020876
6092-18-8,0.9522800029734811
67-03-8,0.39781152578610535
21452-18-6,0.7014000185637034
17433-39-5,1.3842272417148889
10268-78-7,1.2150241121811751
4321-69-1,1.376927620744036
5003-48-5,0.3693718018203923
19249-34-4,0.704450318198495
13256-19-4,1.4881847606449488
111-21-7,1.8951155785705673
111-55-7,1.2162279989612688
7250-71-7,1.0090838269672915
869-29-4,0.47643145522169283
10140-75-7,0.23279736406515183
5459-90-5,0.18384665486649676
108-24-7,1.322015728892998
115-33-3,-0.13005646464123355
14008-48-1,0.43882735316687105
1466-82-6,1.498807001006395
2678-29-7,0.3894437302348853
128-37-0,0.762201335502445
66575-29-9,-0.3400028855348134
356-12-7,0.09505581130403584
27726-31-4,0.48905883905606606
98-51-1,1.1817616134342472
15148-80-8,0.42085804070127175
36556-75-9,0.7126443773431891
75-97-8,1.391481173115978
3204-27-1,-0.39381527306075403
5902-51-2,0.542840890198553
540-88-5,1.205066273308856
26944-48-9,0.6173400556521006
4785-72-2,-0.3160182593432118
22791-20-4,-0.09350024358488818
20417-83-8,0.369470907071222
16339-21-2,-0.16250355526966354
3056-93-7,-0.1793360060052286
2889-58-9,0.8169972565154826
2094-99-7,1.1596693037325614
78-59-1,0.9857850478173428
471-01-2,1.3981698789407977
19213-12-8,0.3835709346468853
17191-84-3,0.4052264440394523
2873-97-4,0.9134683362924273
74277-15-9,0.6518053848845717
123-42-2,1.2766655437957066
5986-38-9,1.0570264304844832
1118-39-4,0.4087434313449583
103-07-1,1.8420219658725694
151-05-3,0.9080245671114678
13466-78-9,1.155974421522461
147-47-7,0.9473570355831507
15545-38-7,1.07334389116589
80-56-8,1.7311792482517578
15440-51-4,0.7152166144842492
15545-42-3,0.8589120092508726
82657-04-3,0.21211032757198278
79538-32-2,-0.7261770137058974
128-51-8,1.3853278980905919
4478-63-1,1.2108198043661504
18172-33-3,0.11675496669198848
642-78-4,1.2526792821769919
1847-24-1,0.7962440581675273
13412-64-1,0.4466482837050768
23930-19-0,-0.5089651770989223
507-59-5,-1.3420563326788741
507-60-8,-1.417983913128713
18470-08-1,-0.1833698800120921
13265-01-5,0.3846643614236155
1920-21-4,1.7482752888117328
17702-57-7,-0.7816054515973326
14144-91-3,-0.3906565415417458
64050-03-9,-0.5284768354989591
82875-36-3,0.4973827434206354
6923-22-4,-1.3661018189763254
49564-57-0,0.4200523494034797
5248-39-5,0.6565849841965297
3566-00-5,-0.572940686520051
64748-15-8,-0.4391892766866323
14628-06-9,-0.014857719038490758
4116-10-3,0.24256740357764373
51481-61-9,0.40628039359948576
34839-70-8,0.6942664093409875
14260-40-3,0.41369604410168315
21787-80-4,0.11464052294398264
1129-41-5,0.5426037885406467
21124-13-0,0.8354681796652389
57647-53-7,0.4335319370405729
644-64-4,-0.45050270068877474
58-15-1,0.5999931438788946
98617-19-7,0.4230045722414022
141-66-2,-1.2711724552310804
1165-48-6,-0.7503375719486854
69884-15-7,-0.4298855332491165
68104-02-9,-0.01887963161740902
2867-47-2,1.4224840073237295
102410-39-9,-0.05920145427666834
341-69-5,0.708716382928613
74758-13-7,0.4655439811956188
31635-40-2,0.5783711517179463
99-97-8,0.7399026067311016
55-80-1,1.0335483161101346
21540-35-2,0.29322206325916755
7203-89-6,0.46114540811362414
15545-48-9,0.8995095761283162
