CASRN,LD50_RF_maccs
7085-85-0,0.8401497569925475
89-33-8,0.7105978514015685
93-89-0,1.2047867713196887
94-09-7,1.1060195645918023
99-77-4,0.8875375084561355
120-47-8,1.0476455593130014
56974-61-9,0.8563724279674716
87-25-2,1.0788973621948263
19485-08-6,0.6027172797144926
734-88-3,0.3589455249911712
19688-04-1,0.6838517295502201
13915-60-1,0.6518386011657041
126-12-5,-0.05682470349051108
5794-23-0,0.24058150840541517
2385-81-1,0.2529230418132069
3691-78-9,0.025279956042162093
510-15-6,0.861286740616936
51-79-6,0.9817576150392028
13684-56-5,0.733793660915662
105774-14-9,0.42296257202692444
75507-68-5,0.22626462120959676
33400-47-4,0.5372281591931953
25717-80-0,0.28362043854919655
13945-53-4,0.5397788550867544
2593-15-9,0.1411464933118502
2521-01-9,0.5182548729601618
16322-14-8,0.4395845713387115
1097-57-0,0.39238019872058527
541-41-3,0.7062192037669113
59463-54-6,0.5958309896164941
7495-45-6,0.8218172526391221
719-80-2,0.6859731053791377
23510-39-6,0.7858332853558593
2425-19-6,-0.9859345872986564
13067-93-1,-0.5168992642883942
2104-64-5,-0.8345067074375909
1776-83-6,-0.9214278687705719
1623-14-9,0.9163587039966644
3309-67-9,-0.8006518643634665
71363-61-6,0.04716008866424928
36519-00-3,0.11891795294394482
17109-49-8,-0.5542294449608532
1498-51-7,0.27645477651434724
7508-73-8,-1.151222764538356
1498-64-2,-0.3935097579435006
607-01-2,0.6093069267543006
19133-28-9,-0.599055542688844
75-08-1,1.1101084632874714
18370-87-1,1.009355997127558
19594-18-4,0.5981091196792504
32666-97-0,0.5767145356767479
2212-67-1,0.5673603547142431
513-12-2,0.6393859691802318
594-44-5,0.24930678039780999
74-96-4,0.5331744100732774
10141-07-8,0.9256288286384651
623-68-7,0.9598706518640614
16491-24-0,1.4646792770510266
60364-26-3,0.8854374072556522
130-01-8,-0.5770610142617857
480-54-6,-0.5218536114006246
15503-86-3,-0.3245428016237773
25402-06-6,0.29980771962814146
3016-19-1,1.1475634333183666
121-20-0,0.29406484659784
81719-55-3,0.39690606782449916
23726-91-2,1.2034977599870065
102518-79-6,0.1576993190224532
625-33-2,0.9009010406011289
480-81-9,-0.5573941750513953
16568-02-8,0.579821707207659
2883-98-9,1.0424005073138656
15037-65-7,-0.0409729280873272
93-16-3,1.0121832373965767
97-54-1,1.0272614602271903
120-11-6,0.9391869892456324
4635-87-4,0.5536464060436831
964-82-9,0.9361527443973572
142-83-6,0.8919653962242616
1516-01-4,0.2970034410796752
4076-62-4,1.455461638813874
637-50-3,1.1084066111669013
120-58-1,0.9269756265840178
13061-80-8,0.7485735064403288
14861-06-4,0.8390669693203393
590-21-6,0.5908024004732508
16219-75-3,1.0938781251098224
38233-76-0,0.9757020835278197
88430-50-6,0.47345951738702735
75-05-8,0.33925133716308076
2001-95-8,0.7954310017095741
3922-90-5,0.3042493845875979
12750-79-7,-0.04578399810130851
37280-56-1,0.39018901868573014
25448-25-3,1.235201200082874
25103-12-2,1.2708801329129498
23079-28-9,1.0279563754878023
96513-83-6,0.4596791433106098
3818-80-2,-0.6742007793270803
2667-52-9,-0.6260418083983825
3081-14-9,0.641720677990684
68880-55-7,0.45770802156624596
123-17-1,1.3416939449271372
60828-78-6,1.273731951511631
73747-29-2,0.6034016039913347
303-45-7,0.6741022724576815
25497-49-8,0.7495262884387877
77855-81-3,-1.2193490624678254
24365-47-7,0.8515792931292854
51356-22-0,-0.10089438384263494
51356-10-6,-1.0454342568857051
26544-38-7,0.8912453581586651
71108-02-6,-0.7755799989222937
25265-77-4,1.3577469030231777
50-14-6,0.12552225015726184
54573-75-0,-1.9413056255669239
330-64-3,-0.049600572348852276
60244-70-4,-1.1983890173616187
60244-66-8,-1.098943085814023
7492-32-2,0.5019141761824475
50-34-0,0.10817942564963494
3700-96-7,-0.0483945766841363
3700-90-1,-0.07633529895973441
60244-69-1,-0.8341907232660655
143201-11-0,0.2728771515320531
1610-18-0,0.8318525147837762
99559-84-9,-0.5367242907429102
1445-75-6,0.449940994066691
27554-26-3,1.4471858864902427
10086-50-7,1.270979940059789
63980-62-1,1.240406867569277
110-96-3,0.7021326544650406
29214-81-1,0.24795887295179936
127-39-9,0.6245377163151415
84-69-5,1.2945111666655538
97-85-8,1.6119796805012112
132299-20-8,1.427350158983878
38640-62-9,0.8403871257199973
28178-42-9,1.047758071546455
94133-79-6,0.8925985294265064
565-80-0,1.0659299440142458
50847-11-5,0.7147538903602298
97-72-3,1.2094873768803724
108-18-9,0.6326141707264102
2986-17-6,0.10105032370594215
139-40-2,0.510739185685855
38588-65-7,0.6397849491928729
96-80-0,0.9630673727644293
66660-95-5,0.4616492615120453
4261-68-1,0.20795189746116566
2303-16-4,0.6053488113057297
601-77-4,0.35990035852021623
108-20-3,1.3514838472304933
7283-70-7,1.089048191665197
50512-35-1,0.6714690466216964
59937-28-9,0.7008849683756158
105-64-6,0.9704937326475598
1809-20-7,0.9700550224396696
26087-47-8,-0.506282523304165
51356-07-1,-0.010543397740388894
51356-16-2,-0.831210780727532
10141-19-2,1.4016843380568544
67786-25-8,0.9063654589751674
371756-75-1,0.9630218749154127
3773-49-7,0.4950367750429933
108-62-3,1.0721181180596886
68857-95-4,0.5436425869964449
104987-11-3,0.2797326733559469
51596-10-2,-1.2639564913491352
10176-39-3,-1.251756309646152
42588-37-4,1.4853001882413885
108-84-9,1.545308299980147
67306-03-0,0.40335771737521153
30685-43-9,-1.1899809422778453
15662-33-6,-0.3678140642026559
20562-02-1,-0.48962992509840214
71-63-6,-1.4179794740405312
20830-75-5,-1.2467702293873437
41294-56-8,-1.8222185652131493
57333-96-7,-2.238716023896026
17578-43-7,0.15757515128817412
18470-09-2,0.1498674779442949
550-53-8,0.6174112580757573
56717-11-4,0.6324846602682361
543-82-8,0.42744705956398465
3081-01-4,0.4243655175636151
7535-34-4,0.46458573049531315
108-11-2,1.41501233971446
23436-19-3,1.4517444777193584
89-80-5,1.0403736357048674
66941-88-6,0.11982404520679502
103-95-7,1.1729369995752676
57144-56-6,0.8934806720190772
64059-37-6,0.7594409065734017
55636-92-5,0.5200666911674058
42978-66-5,1.1909732033089462
123-63-7,0.8924467243236137
21259-20-1,-0.044040327402587745
40580-61-8,0.5170671576067442
964-52-3,0.390876155749414
121489-04-1,0.18385107744805035
30562-34-6,0.19614355249496412
66085-59-4,0.6354202611002583
78194-09-9,0.728995166726077
24353-58-0,0.6518634294012697
489-84-9,0.95003743709486
6223-35-4,0.8421409939438361
17493-73-1,0.7192390727344674
92671-67-5,0.6107617111923658
113139-67-6,0.7522446817287397
63982-52-5,-0.236851978143843
18659-45-5,-0.8276653448626713
2752-71-8,-0.16209597184193245
119-38-0,-0.36452839353877603
72542-61-1,-0.5780527121355706
78194-24-8,0.5966951880097997
78194-42-0,0.720078557975678
15037-62-4,0.01630934879493564
75530-68-6,0.5813319861542171
97-86-9,1.4037409466212358
23684-11-9,1.1903185889702248
110-12-3,1.330820799373193
3572-41-6,0.510149996850066
70318-55-7,0.7129766062963203
70318-56-8,0.6633195978484238
26544-20-7,0.4088014305365419
81250-17-1,0.1202521939423013
123-92-2,1.6295076245108742
110-19-0,1.5633939356957398
99-86-5,1.3479249256083672
542-08-5,1.3952396359144252
99-87-6,1.2902914189634151
535-77-3,1.3117415403118342
89-83-8,0.8294414373473679
22760-18-5,0.5628479229839387
65765-07-3,0.43624923520776987
499-75-2,0.8149963027456485
2814-20-2,0.8210158605733621
80176-21-2,0.5233884341109979
55814-41-0,0.8435933105418336
563-80-4,1.424109785863902
59230-57-8,1.3900628962933383
39543-79-8,0.7072247736456465
314-42-1,0.5669896889963189
123524-52-7,0.24009069517874976
6673-35-4,0.7890663157502031
108-21-4,1.365385546456841
4212-94-6,0.25420399938706495
12650-69-0,0.5507822662297608
828-00-2,1.1141236121050926
68425-16-1,0.6773773260673485
67239-26-3,0.45062281566246065
40915-86-4,0.6266875451259634
35256-85-0,0.6461236836640195
19666-30-9,0.31755793262777054
129909-90-6,0.5010824459504787
71108-05-9,-1.9834721481361586
71108-06-0,-0.984869494431651
111038-42-7,0.25644653984081744
13254-34-7,1.1562143605384798
3445-42-9,1.1698469180222404
14860-89-0,1.2274704034237984
26762-93-6,0.8377585517100449
36011-19-5,-0.11122973250862757
33160-78-0,-1.813395716959938
154619-51-9,-1.2283208203790996
69915-63-5,0.5987181314012484
581-12-4,0.7995067932290542
470-67-7,1.0063690850276092
512-85-6,1.024047467731137
63968-64-9,0.31473755868521813
13613-99-5,-0.08070531430560399
3035-45-8,0.4938985134551764
1014-69-3,0.6860747646643784
64-00-6,0.17853795606429446
2752-81-0,-0.18118946591882187
2631-40-5,-0.21906094405423684
114-26-1,-0.14836037961401208
366-70-1,0.5207119058953159
54266-83-0,-1.3370092804593454
106293-84-9,-1.1587161317119405
73115-70-5,-0.5793446762765545
2315-43-7,0.6108725484267821
1505-95-9,0.1366413733457969
996-35-0,0.6249870670658917
3938-45-2,-0.30576790518256985
24730-10-7,0.02543604304700843
54270-10-9,0.2581192406889836
18952-79-9,-0.2130526240727266
26328-00-7,0.26740169964271204
69788-41-6,0.4240130597227247
97887-77-9,0.41317580917157276
6659-45-6,-0.003015948255785762
22343-07-3,-0.5252215936384623
64249-01-0,-0.45107751815430347
14211-01-9,0.08276424299940442
36614-38-7,-0.6902469560570142
19645-42-2,-0.5146047508212422
79985-91-4,-0.49014562921926175
71617-10-2,1.0603456004283955
3567-08-6,0.5405371852629085
17959-11-4,-0.03771123108253159
404-86-4,0.6527141373305616
111038-37-0,0.4882743371740941
72739-69-6,0.5366153935681988
23485-79-2,-0.8061467034649095
24353-61-5,-0.08997176062724586
13955-12-9,-0.7151169688811849
15863-65-7,-1.0083170328720417
14358-50-0,0.6196127732268305
24017-18-3,-0.8686173841283881
6838-93-3,0.45674749211842985
107-44-8,0.20375489585376105
71048-99-2,0.6787919920977867
959-24-0,-0.017440039179472667
1330-61-6,1.1959326977373461
26544-23-0,0.9305883194298632
27013-89-4,1.0641376555112843
25168-26-7,0.3170581017350155
25103-09-7,0.8778039304720985
646-07-1,1.2281765106901241
41764-14-1,0.6513578122166018
110-45-2,1.6215235503499354
94-46-2,1.333069945662624
87-20-7,1.021352468406799
928-70-1,0.9088438393335676
590-86-3,1.2979378743714556
1553-60-2,1.0965928688664148
72221-66-0,0.9341931029805579
93-19-6,0.5977959194825601
503-74-2,1.2377055132436132
140-26-1,1.2631349534899812
2835-39-4,1.3845506940310215
78-81-9,0.659063090784156
33207-44-2,0.40395156564211576
371-44-8,-0.07823823879005905
52102-44-0,0.7678901305579333
30979-48-7,0.7956667619405909
13887-57-5,0.5537908085960972
78-83-1,1.390613967041232
4439-24-1,1.3707259222967658
51550-64-2,0.31514120188574024
105-01-1,1.1279838265248436
1713-15-1,0.34746940019265904
106-63-8,1.0463889206238373
120-50-3,1.2392404631771419
87-19-4,1.0771405257257622
27442-58-6,0.3701645419098267
513-44-0,1.0215932748594339
4621-04-9,1.174813963301024
34131-99-2,1.0620102186259885
528-92-7,0.8522356139051868
70124-77-5,0.3523347104638244
66827-38-1,0.3066077408117544
7407-66-1,0.49176126985818475
496-67-3,0.715753448711729
565-74-2,0.6095118262244422
64047-48-9,0.7252438416094922
91132-80-8,0.7569887475642066
68683-20-5,1.3147077751818863
4395-92-0,1.2633511299792022
536-60-7,1.2940294893972715
13816-33-6,1.1356502783684643
31027-31-3,1.0641309464367843
17959-33-0,0.3950543721035042
1333-53-5,0.7124938928826523
643-28-7,0.8097939380509467
13311-84-7,0.18738089930267712
80-34-2,0.8206800786021071
79-31-2,1.3393985375481807
103-48-0,1.2882862546800167
103-28-6,1.315182499763453
1532-00-9,0.73889048424095
56425-91-3,0.3861985414180381
73681-12-6,0.4452692520791275
21738-42-1,0.179755602023575
63659-19-8,0.7646819830986598
29122-68-7,0.7516468093553524
59333-90-3,0.6382795290880575
86247-86-1,0.6175188364405777
81486-22-8,0.2018035590316153
586-06-1,0.6369637492537409
5588-22-7,0.3170293895818666
14334-41-9,0.4360148283655975
31802-16-1,0.4334132246277511
768-52-5,0.8041706536906177
101-72-4,0.5166010990378186
2210-25-5,0.8600174481907156
637-32-1,0.4358012147111865
22936-86-3,0.47532335915511603
36734-19-7,0.4755609918570231
63884-40-2,0.7566356982419002
3544-35-2,0.5198220160645076
54-92-2,0.5854225290711313
35944-83-3,0.03368452388873132
2030-63-9,0.3993107555483437
58934-46-6,0.14723138317951412
3772-26-7,0.9384102845409973
142459-58-3,0.2818698944888939
1918-16-7,0.6252098912269398
98410-36-7,0.33415545675872377
25057-89-0,0.45693778599215823
79-46-9,0.6449717655996967
67-63-0,1.2704610084600467
4016-14-2,1.1225497103408832
93-78-7,0.5173819910737961
83656-29-5,0.5931041577525424
29026-74-2,0.815698683205994
38753-50-3,0.5842198747053217
939-48-0,1.2267138321477276
68334-67-8,0.5512031228505127
5836-10-2,0.7137848042126071
122-42-9,0.5791067115007669
108-23-6,0.6864902368923905
1714-03-0,-0.8379053190218961
1713-97-9,-0.8499925802420045
24441-57-4,-0.85394372872705
4095-32-3,0.5472614790671304
500-38-9,0.8849724211819865
106-55-8,0.9234824386348204
61477-94-9,0.23598733198550512
98459-18-8,0.3893705618930098
7652-64-4,0.650738363955284
2935-44-6,1.2846197714000163
110-97-4,0.9854008290754429
110-98-5,1.4426881381274517
25322-69-4,1.5230691968797643
25136-55-4,1.1983575335084273
1073-79-6,1.10613230994913
141-91-3,0.7422558895771377
1593-77-7,0.5548214957187197
10140-90-6,-0.20141518672859016
108-60-1,0.5089028943241611
57472-68-1,1.253650200694678
27138-31-4,1.1420444215551457
13275-18-8,0.9735894283677425
14663-72-0,-1.038569178481553
579-56-6,0.6566388434889822
7681-93-8,0.5903802124775746
6280-75-7,0.4507153840190987
93-96-9,1.086103656626149
4351-70-6,0.43874269143246797
21145-77-7,0.7346186997974606
359-83-1,0.1586285107682076
123298-28-2,0.8299715917831415
57646-30-7,0.5029118449308354
105-85-1,1.5101068820738859
8000-29-1,1.327453416156967
51566-62-2,0.9241910714950421
502-47-6,1.2962254726682496
16409-43-1,1.3036551290116396
36798-79-5,0.38800295798538903
111479-05-1,0.3894591610621053
5370-01-4,0.5266613361775635
40766-31-2,1.2432428410435568
95719-24-7,0.8456741676783752
58430-94-7,1.4368062682650098
77-54-3,0.8586630671917375
5634-42-4,0.8151180854522615
80449-58-7,1.0644079272306255
2885-39-4,-0.5380084927330877
34681-10-2,-1.0903410553311785
1477-79-8,0.07456844525423391
62-51-1,0.7839280054578683
108-65-6,1.4991237691448158
23541-50-6,-1.020630493079039
63170-60-5,-0.34751692416175045
27813-02-1,1.1495293617079956
3644-61-9,0.29556193777424566
22683-78-9,0.25406191187798327
60789-89-1,0.43706046295960477
10402-52-5,1.3223629366365328
40552-84-9,1.207770215116246
143692-40-4,0.40207165431572295
1331-12-0,1.38339876779012
72619-44-4,0.021514656039185863
68683-30-7,0.7839501527942304
57852-57-0,-0.7128664908834103
39472-31-6,-0.9910039488833502
6731-36-8,1.0950378917644232
33704-61-9,0.7290863967209574
91-51-0,0.33896851067502937
3302-10-1,1.2580163563033702
71500-37-3,1.2189652627041716
80-54-6,1.1453372285860504
12002-53-8,0.6793903331968847
140-57-8,0.4976748162851307
57018-52-7,1.3954802990067785
60560-33-0,-0.016657638277522115
32222-06-3,-2.036820934381084
93503-00-5,-1.7980240053355232
1845-38-1,1.0980284420509836
456-59-7,0.9300995499128855
53445-37-7,1.09733334995248
18479-58-8,0.8099695559869013
21564-62-5,0.41246275543122174
21564-60-3,0.24470935152568593
107-41-5,1.1689367037207992
10141-15-8,0.9151548014058547
32568-89-1,0.258552898904504
3407-42-9,0.5860915081201044
5585-52-4,0.5393079504573963
5076-19-7,1.164164676874418
302-95-4,0.32783370624689756
1403-66-3,0.3629004514357805
26419-73-8,-1.8237681450820253
1215-83-4,0.26804874277962265
523-86-4,-0.7749759937402577
6970-59-8,1.110669903382288
83805-11-2,-0.7680842322134238
6754-13-8,-0.0018058724069252062
551-36-0,0.7043091984939465
2275-23-2,-0.5303487985889687
5588-10-3,0.21279187702298552
101-40-6,0.33557144569973685
300-42-5,0.3109801770517128
1199-85-5,0.2571774020514643
6988-20-1,-0.4267640397918434
926-93-2,-0.29834258253088364
894079-42-6,0.6987269176277217
57-92-1,0.46557367434640046
66637-32-9,-1.1230838076715182
106358-90-1,-1.2757178977191095
59375-71-2,-1.5462936962840461
59375-66-5,-1.4719258612548072
54266-57-8,-1.2652735171548106
1563-67-3,-0.07151661490646442
54266-46-5,-1.0750931781627866
67151-63-7,0.7889272469003962
97-84-7,0.7063076387946553
13115-40-7,0.3886689535771714
5585-67-1,-0.23704112021969398
5585-73-9,0.3276844835216298
521-78-8,0.36127043907637435
84-96-8,0.4643032242170108
70133-85-6,0.16244361384409872
108-16-7,0.8203745170971481
5636-83-9,0.18051285913569573
1225-60-1,0.35397245126079796
22212-93-7,-0.7026420056615171
23915-73-3,0.2617219339750133
2449-49-2,0.5742728095464847
20170-20-1,0.503584922714339
1892-80-4,0.4977359006701235
603-00-9,0.5244312320592344
66637-35-2,-0.5253801627441977
801-52-5,-0.012472073820908204
61738-05-4,0.13510751263847062
34769-67-0,0.37492443069730114
2079-54-1,0.3604374524095748
56393-22-7,0.4289142984475975
64399-29-7,0.36825349720532863
67055-59-8,0.5222021018975699
7635-51-0,0.35346761240895175
3766-60-7,0.8742115910174834
68690-89-1,0.28484100533297046
25724-11-2,1.4017373595072389
32358-07-9,-0.22311321249225569
10143-67-6,1.4686139708181563
2801-68-5,0.47708612055718763
90-87-9,1.1619172192522995
33419-42-0,0.0432375458019954
67329-03-7,-0.5940086833837311
106065-10-5,1.2281889814246876
74150-27-9,0.4900167378657182
10024-70-1,1.3728056918498133
1589-47-5,1.487231160741376
60676-84-8,0.4966836145746061
73573-87-2,0.5760904659885846
6142-38-7,1.3539254168418267
16777-42-7,0.5777234121176049
22204-53-1,0.921190597229831
97699-81-5,0.22060503183182623
110599-10-5,0.6362941699303852
110599-11-6,0.6563528613893517
38835-17-5,0.6628410856234886
108912-17-0,0.7118900932068263
52756-25-9,0.5426201401894021
51338-27-3,0.48140446804331466
69806-40-2,0.4011043881217398
34885-03-5,1.2027701009546283
55066-48-3,1.0884378026028727
589-92-4,1.1265155499907984
15520-10-2,0.589244416079424
6280-15-5,1.086949056810908
2470-73-7,0.49499563882576264
19142-68-8,0.29872497085679756
9046-10-0,1.0853329501545677
1982-49-6,0.7328746327932958
77287-90-2,0.28882801494744004
31291-71-1,1.0286320819337882
18069-17-5,1.280482762657391
1123-85-9,1.175127161237627
116287-13-9,0.2372746302545883
112344-52-2,0.06209501024491713
37795-71-4,0.5056422364509305
62571-86-2,0.8646172701118543
13330-31-9,0.4630017358736984
357-56-2,0.0969216497431832
590-88-5,0.8236686679387412
78-90-0,0.6070624893257545
10171-78-5,1.1769350464813855
29670-17-5,0.2893369431583757
52663-81-7,0.6497715426855557
59182-63-7,0.4725057864120145
5586-87-8,0.3246917125130303
49561-54-8,0.44422002450439924
30007-14-8,0.5031557191347903
1944-12-3,0.6970571923321888
136-69-6,0.49632971837808887
10138-74-6,1.1728241599438876
109-07-9,1.0185369489973284
17590-01-1,0.585409613841716
75-55-8,0.3564974467824746
94-91-7,0.5403047269291534
114460-08-1,0.41287745686811295
537-61-1,0.266006646445508
3478-94-2,0.3534456450945982
59-96-1,0.23747463021187665
23256-30-6,0.46379863204527416
74277-10-4,0.8388844879139112
2425-66-3,0.2868342026928433
107-89-1,1.1636282989411888
57-55-6,1.4095476739170654
4189-47-3,0.3787913218731878
770-35-4,1.00747436860423
999-61-1,1.1709149361847822
29053-27-8,0.5286019636992833
2568-25-4,0.9698345773400728
4353-02-0,0.47694014820413383
709-90-0,0.6399575472535705
159264-96-7,0.7009930402631019
303-47-9,-0.017088776039393933
19224-26-1,1.116045819209013
119446-68-3,0.3388351679092647
6423-43-4,0.36079669906394013
75-56-9,1.0652102547117488
1072-43-1,0.8867358400268752
78-89-7,0.7309104893661253
78-87-5,0.7936610548421036
16529-56-9,0.6363404330030809
93-53-8,1.0613120830538452
64037-53-2,0.8129143011037673
21267-72-1,0.4450004164620069
3626-56-0,0.9916009033392241
78-97-7,0.5191164915374065
1967-16-4,0.5286067541877684
74068-00-1,0.43678259320933416
14838-15-4,0.8392388914530382
50901-84-3,0.4216448727501135
117-27-1,0.43748608588212146
1193-81-3,1.1682621654571512
69056-38-8,0.6077468146128803
65489-05-6,0.3304003610707335
78168-92-0,0.3071016283565135
19408-46-9,0.7425647200270032
56180-94-0,0.8784554656487737
3094-09-5,0.6413819838081968
70886-61-2,0.6051158706019063
598-77-6,0.8151647359502076
55418-56-9,0.24005319439967787
47073-92-7,0.6553365048546939
95719-25-8,0.8853851405920811
80382-23-6,1.003991336469144
5005-84-5,0.038195330603724334
55843-86-2,0.7579171430231427
40828-46-4,0.7548938998605293
81265-54-5,0.4359693423510822
56355-17-0,0.46640389074211436
52549-17-4,0.6925486592320119
34691-31-1,0.9003543592837736
56427-43-1,-0.2900421746574117
30087-33-3,0.7249091906553025
53716-49-7,0.5194666957574591
66934-18-7,0.01850680813746921
51234-28-7,0.3422719931352977
55690-47-6,-0.1656941465557204
55689-71-9,-0.24766952584555046
5104-49-4,0.18883241670495457
31793-07-4,0.3403929746761059
41363-50-2,0.8512180503742934
72619-41-1,-0.12751284033990742
158836-71-6,0.17644024290100904
67700-30-5,0.5899424499516609
188416-20-8,0.6295956673225425
1331-41-5,1.0515680271011396
2126-84-3,0.3253093557832701
7654-03-7,0.6442841887252189
33368-94-4,0.5482141861198386
119-51-7,0.7699549542658147
55294-15-0,0.4758166790337797
98-85-1,1.1012734176488683
42818-60-0,0.5067438668387947
54335-70-5,-0.832767622610141
52570-16-8,0.8226712957296938
87757-18-4,0.49021502413060614
26129-32-8,0.6399795563177161
40843-25-2,0.5162250885279358
105512-06-9,0.39855052963521326
1953-02-2,1.1647388989077183
598-78-7,0.8389392132929121
1501-84-4,0.6061386845448036
76-00-6,0.7976500458744694
66941-48-8,0.25474729819022884
20602-57-7,0.8792399678861286
35782-82-2,0.7650224080774715
20866-13-1,0.6218109254039761
14689-97-5,0.04572336877026313
2592-62-3,-0.115318927154977
497-26-7,1.118750744575115
75-34-3,0.7756180913436528
50765-96-3,-0.20693382563748688
22094-93-5,0.5266954145035502
4957-16-8,1.1892915413881804
4474-24-2,1.2114972222856104
465-42-9,0.44676658803869906
85801-02-1,-0.2912698463379716
70-38-2,1.0159634527347867
50765-94-1,-0.23674656396773058
59263-66-0,0.39365738212552764
33089-61-1,0.3827030701672303
90268-24-9,0.4270133029391027
50765-93-0,0.11601643499311196
627-70-3,0.5963930577306573
4602-84-0,1.384924358700336
64218-02-6,1.3361728682922434
105-87-3,1.504849035371353
94238-00-3,0.7827949688654611
3772-23-4,0.8258110782568084
6358-37-8,0.4945337976047553
95-93-2,1.245692694841446
527-53-7,1.245692694841446
5384-21-4,1.006696275710092
89269-64-7,0.5847949261916604
89427-45-2,-0.9662434963143837
73840-50-3,0.8085084382594947
1124-11-4,0.7605635660962928
10543-57-4,0.7587830557676573
1709-70-2,0.8315387505124301
40580-62-9,0.16775812993413203
121-21-1,0.3749524261240927
23031-36-9,0.46743359997759537
97-11-0,0.5373631014015836
27223-49-0,0.6511887780825446
477-33-8,0.20590625985003835
29171-21-9,1.2187733382100956
82508-32-5,0.2592236035526652
2686-99-9,-0.00927018320284841
3971-89-9,-0.09867230632469275
98124-08-4,0.4885751823384867
86780-90-7,0.7178011341369097
5585-39-7,1.1208959797597982
459-80-3,1.3244251706256394
1786-08-9,1.2569685637293988
110-93-0,1.2961085411564348
586-62-9,1.2540449675664587
68555-58-8,1.212700491132284
137927-76-5,0.44864038477883045
1191-16-8,1.4850229964837312
13884-43-0,0.8671788844374337
97-36-9,0.8197562924356132
78-32-0,0.5129764386480058
95-63-6,1.4351915015900993
938-18-1,0.9717690532305264
88-05-1,0.7862853711973828
108-75-8,0.6908217526541215
78-30-8,0.7818226570597865
27945-43-3,0.3492145817201702
700-13-0,0.7607595194167998
14667-55-1,0.8488436356909907
28730-17-8,0.5751064239577758
73622-67-0,0.7425744502834661
18869-73-3,0.2727934124063577
2169-64-4,0.6221308574164307
96-69-5,0.9023423196724639
96-66-2,0.7178738985205717
41208-07-5,0.4484045254733845
1445-23-4,0.6862435911865049
1218-35-5,-0.20956682857000306
59708-57-5,0.5513605921429977
2487-01-6,-0.41307191771829777
79006-76-1,-0.7086130300723266
96515-74-1,0.08152684726099718
50588-13-1,0.04666595483433305
50700-72-6,-0.17912393997275616
34388-29-9,1.03047409972947
121-29-9,0.29156642891821755
26002-80-2,0.6758623742035678
70-43-9,-0.1475239456565887
23031-38-1,0.8123446318482844
72963-72-5,0.348746959225473
14297-81-5,0.5924093014942591
124416-41-7,-0.2592119596413259
14901-07-6,1.110268638345832
25812-30-0,0.9222180374333728
80-26-2,1.2899405573322567
78-70-6,0.6068160747122048
315-18-4,-0.7227808054278071
2032-65-7,-0.3208124079296829
2635-10-1,-0.2425166490891805
2655-14-3,0.2046591030109394
2425-10-7,-0.08793681473013823
671-04-5,-0.277652745700783
66871-56-5,0.8113305974870033
6392-46-7,-0.4730563273019362
79006-73-8,-0.4257716358439449
23103-98-2,-0.19147554101922826
548-84-5,0.3370169349683147
38035-28-8,-0.3073965448778555
59669-26-0,-0.5103122609451435
68789-90-2,-0.719222254163758
50765-87-2,-0.0895764594499275
100751-82-4,0.42068487435365054
88296-62-2,0.22221936777177512
68789-93-5,-0.7977774780869499
123252-99-3,0.02262778447939955
50528-97-7,0.5325843061731337
61676-87-7,0.5144880965434085
58011-68-0,0.1577787627406981
25505-97-9,0.5350625309324589
24303-87-5,-0.36634949682410645
55-37-8,-0.3355624433640344
64011-88-7,-0.6589781393640409
18694-40-1,0.5578892240921172
73590-58-6,0.21610820535686232
21829-25-4,0.8346176109822594
71653-63-9,0.19678879965095658
88046-00-8,0.6654352527001444
484-12-8,0.3260245130565025
50563-36-5,0.7072981916782076
77732-09-3,0.23247596226388526
24280-93-1,-0.07483439839961883
132203-70-4,0.4839667056319482
62751-73-9,-0.4478634776583138
67369-99-7,-0.22658083504144255
6962-44-3,0.7462339215612085
38168-64-8,-0.021666138945743055
139958-16-0,0.5226735927249383
60568-05-0,0.4654279580627281
4619-66-3,1.2247088735215705
99522-79-9,0.7180460043045362
73698-59-6,0.6669478659733583
89226-75-5,-0.0026199607401047997
91599-74-5,-0.07388746810293191
68483-33-0,-0.12294455199929431
30748-29-9,0.5421521275111112
59204-74-9,0.9776756842112737
63704-66-5,-0.19239324266737357
5205-11-8,1.2505059643815442
107-86-8,1.1449291066730234
4479-75-8,1.038700796761843
101030-72-2,0.9432194016822861
541-47-9,1.0365319398285386
26485-81-4,0.5637747617970581
137927-77-6,0.3423307999974324
137927-78-7,0.3620622231787853
1752-30-3,-0.008695914237974549
67-64-1,1.149905041277389
2082-81-7,1.3823490035563093
109-16-0,0.6932698017214326
99-48-9,0.825901325339882
814-78-8,0.9633964413650319
110-13-4,1.1395388266646231
123-54-6,1.327110351985142
86-92-0,0.5485932099991303
93-68-5,1.0307272976599262
20139-55-3,0.8432709245457551
5185-97-7,1.5923345798524242
128-80-3,1.0625607419978687
108-38-3,1.2258871687023887
68908-87-2,1.1140659486034798
6613-44-1,1.0341262339940933
108-69-0,0.7266769199425485
1665-48-1,0.5980875526844508
17291-89-3,0.8669947356111485
13730-09-1,1.2959030391154156
95-78-3,0.8394314373194047
21436-96-4,0.8221176166607488
73839-60-8,0.35647916282392483
3761-53-3,1.1207678079864798
89-87-2,0.8124152311995132
105-67-9,0.6425481333789143
80567-67-5,0.7137830179846523
589-93-5,0.6677734915113489
