CASRN,Toxic_RF_ecfp6counts-0,Toxic_RF_ecfp6counts-1
54546-26-8,0.503670625842622,0.4963293741573779
41767-29-7,0.5963642699892698,0.4036357300107303
25122-46-7,0.8465327749420632,0.15346722505793722
80474-14-2,0.6895622643322639,0.3104377356677356
5787-73-5,0.5551077034984283,0.44489229650157186
2282-34-0,0.18950440165830187,0.8104955983416989
2917-19-3,0.13379858441234252,0.8662014155876577
3766-81-2,0.07460033891777398,0.9253996610822262
1225-25-8,0.2582389819963246,0.7417610180036756
27778-78-5,0.09689409494399087,0.9031059050560092
27684-90-8,0.10162492902793754,0.8983750709720625
35384-89-5,0.16580771102936728,0.8341922889706324
24729-96-2,0.5603861840598087,0.43961381594019183
561-78-4,0.3021966641955224,0.6978033358044766
33499-14-8,0.5195925706787551,0.48040742932124497
30238-40-5,0.3964164211257778,0.6035835788742214
123172-53-2,0.7300580030898659,0.26994199691013404
89396-94-1,0.7788637835476065,0.22113621645239304
64050-87-9,0.43769132090745977,0.5623086790925405
3614-30-0,0.38655533931781616,0.6134446606821833
2753-45-9,0.3483619036192565,0.6516380963807437
68141-17-3,0.7905976606466938,0.20940233935330665
79985-89-0,0.15172338026718896,0.8482766197328114
82586-52-5,0.7599225344372399,0.24007746556275977
22791-12-4,0.27074239906743813,0.7292576009325608
70667-26-4,0.5118295935958826,0.48817040640411763
7789-99-3,0.5746318929348221,0.425368107065177
106463-17-6,0.46346227721692457,0.5365377227830758
57558-46-0,0.3455532579899971,0.6544467420100032
33054-87-4,0.5396178985608351,0.460382101439165
5389-12-8,0.13934179823295115,0.8606582017670488
1093653-57-6,0.8084917253880056,0.1915082746119938
105-30-6,0.7889608347502289,0.21103916524977157
110-41-8,0.8049637331565849,0.19503626684341524
7786-29-0,0.7255117021709354,0.27448829782906475
123-15-9,0.5354655673735652,0.46453443262643496
42615-29-2,0.6429602606278629,0.3570397393721364
97-61-0,0.6546658308601829,0.34533416913981624
76-73-3,0.3724742125137308,0.6275257874862693
309-43-3,0.1704378550084159,0.8295621449915839
66941-93-3,0.2658046008985668,0.7341953991014326
30677-46-4,0.5751445694191818,0.42485543058081804
623-40-5,0.4650340885600201,0.5349659114399798
123-96-6,0.7772334592073263,0.22276654079267302
43201-95-2,0.9115584600580215,0.08844153994197802
142-55-2,0.8498516747726267,0.15014832522737262
5131-66-8,0.7591440977911125,0.24085590220888767
1569-01-3,0.7614520204387631,0.23854797956123636
81406-37-3,0.5532817097908685,0.4467182902091315
99607-70-2,0.41709180855092653,0.5829081914490737
3084-62-6,0.3628626525057332,0.6371373474942673
541-95-7,0.5662771087099258,0.43372289129007435
139001-49-3,0.5738826450801094,0.42611735491989045
120-62-7,0.3716269890840882,0.6283730109159112
557-36-8,0.7372850814124569,0.2627149185875423
96-17-3,0.5371468547745035,0.46285314522549614
14765-30-1,0.4720906474807924,0.5279093525192076
99-71-8,0.425121953106711,0.5748780468932888
89-72-5,0.403829101551654,0.5961708984483459
61005-12-7,0.40378569809294806,0.5962143019070524
88-85-7,0.23833509032686542,0.7616649096731343
61614-62-8,0.32805340710070635,0.671946592899293
35265-04-4,0.5047301738405383,0.4952698261594615
104-89-2,0.4842974600485723,0.5157025399514278
70700-29-7,0.35195154769059334,0.6480484523094059
96-29-7,0.44828718087964564,0.5517128191203542
106461-41-0,0.49857499575587855,0.5014250042441214
84625-61-6,0.35901264106264086,0.6409873589373586
78-92-2,0.6644167254670579,0.33558327453294184
17751-77-8,0.20856820324966285,0.791431796750337
21270-20-2,0.14249185264987788,0.8575081473501226
21270-21-3,0.20897098516951432,0.7910290148304857
21269-99-8,0.24265082452106576,0.7573491754789335
21395-07-3,0.21683512261724616,0.7831648773827541
83161-22-2,0.6902812547738196,0.3097187452261809
513-53-1,0.5296102319261755,0.4703897680738255
78-86-4,0.3507964110497403,0.64920358895026
27970-79-2,0.6162634606506108,0.38373653934938906
5412-64-6,0.22040331408320252,0.7795966859167973
14417-88-0,0.6336420975514736,0.36635790244852645
59875-04-6,0.6342629071261149,0.3657370928738849
13717-04-9,0.28689448216636976,0.7131055178336302
138-22-7,0.8168822266104018,0.18311777338959864
53651-69-7,0.7353768995006662,0.26462310049933335
99-79-6,0.541727690664997,0.45827230933500307
122008-85-9,0.3761726496909233,0.6238273503090762
10402-53-6,0.2559301520157402,0.7440698479842599
34067-03-3,0.3224377026571105,0.6775622973428884
94876-55-8,0.3609788869415184,0.6390211130584819
66941-53-5,0.1717669971521872,0.8282330028478129
86371-40-6,0.2957062672364505,0.70429373276355
130693-82-2,0.5704487210133399,0.42955127898666023
29766-64-1,0.5766537619529879,0.42334623804701177
63716-10-9,0.7897852176702389,0.21021478232976024
1569-02-4,0.7545275953829566,0.24547240461704292
1083-57-4,0.41381999584797546,0.5861800041520246
7493-57-4,0.7292870521867592,0.27071294781323973
59323-76-1,0.49238335702845293,0.5076166429715472
27205-24-9,0.37841315201290626,0.6215868479870948
1647-12-7,0.5395595516013517,0.4604404483986484
14631-45-9,0.4822827976050469,0.5177172023949531
7698-97-7,0.42903993173474486,0.5709600682652554
92454-60-9,0.46607796849770206,0.533922031502298
120-45-6,0.5916559366737341,0.40834406332626577
10137-87-8,0.26959083552185503,0.7304091644781447
54335-73-8,0.18340744815782015,0.8165925518421797
83435-67-0,0.6653268823768824,0.33467311762311763
82586-55-8,0.7591069750625472,0.24089302493745207
87333-19-5,0.8808926406926406,0.11910735930735927
16118-49-3,0.49833906902224656,0.5016609309777535
16378-22-6,0.30974130827493995,0.69025869172506
22212-55-1,0.5515097382980504,0.4484902617019489
97-64-3,0.647168998109344,0.3528310018906562
87237-48-7,0.38444577121962714,0.6155542287803728
66441-23-4,0.3389755398305397,0.6610244601694597
66441-11-0,0.5889843700115793,0.41101562998842117
2556-10-7,0.6837094051621014,0.31629059483789784
51-14-9,0.4397836929069042,0.5602163070930961
145040-37-5,0.6066562583615214,0.3933437416384783
54350-48-0,0.5662563051108728,0.43374369488912784
50765-78-1,0.06158803690137027,0.9384119630986298
50765-95-2,0.09118838938838941,0.9088116106116105
461432-25-7,0.5871316620416623,0.41286833795833816
54406-48-3,0.5842361988392956,0.4157638011607045
79-81-2,0.7191967159470379,0.2808032840529614
53839-71-7,0.5824469952024851,0.417553004797515
106-29-6,0.9217278231421185,0.07827217685788129
61750-69-4,0.6538644632386317,0.34613553676136843
40267-72-9,0.8655767421904303,0.1344232578095697
3290-92-4,0.739180454749539,0.26081954525046136
53083-27-5,0.5582393033947559,0.44176069660524386
19089-24-8,0.40935944222009774,0.5906405577799021
70381-67-8,0.273987200248173,0.7260127997518268
17689-77-9,0.5831225561418973,0.41687744385810266
145650-60-8,0.7515603750434867,0.24843962495651326
97-41-6,0.5433320397531936,0.4566679602468064
84012-64-6,0.5482818772621221,0.45171812273787776
144-39-8,0.9046116388102322,0.09538836118976847
61931-80-4,0.667797984972404,0.3322020150275971
64748-21-6,0.32687314338846707,0.6731268566115329
82163-55-1,0.45914763555444726,0.5408523644455532
50765-88-3,0.08099376010674637,0.9190062398932533
90729-41-2,0.45368340706134846,0.5463165929386514
57846-36-3,0.17322174126183407,0.8267782587381651
39562-70-4,0.4470355509643437,0.552964449035656
638-10-8,0.5946326749254954,0.4053673250745043
106700-29-2,0.5055006190723972,0.49449938092760287
61792-11-8,0.7240778824744123,0.27592211752558704
24199-46-0,0.786842099262294,0.21315790073770632
70381-28-1,0.14816445739617568,0.8518355426038241
132031-81-3,0.5072480805858518,0.4927519194141481
80310-21-0,0.25593157912568665,0.7440684208743136
56611-65-5,0.581042186722172,0.41895781327782805
13925-07-0,0.22344917761472566,0.7765508223852754
70381-39-4,0.12294978443469161,0.8770502155653089
149543-07-7,0.3549224589537279,0.6450775410462709
15911-11-2,0.4427186862754575,0.557281313724542
88-29-9,0.6511314190436326,0.34886858095636725
68480-17-1,0.6173149970548798,0.38268500294512026
1335-46-2,0.6520456723893903,0.34795432761060907
5957-75-5,0.45036988258266153,0.5496301174173384
35044-59-8,0.4430291965799259,0.5569708034200741
125055-60-9,0.2491088732675418,0.7508911267324584
88969-41-9,0.7370243054640206,0.26297569453597974
62395-45-3,0.7313691172229192,0.2686308827770805
32766-80-6,0.5076775809001953,0.4923224190998046
3763-77-7,0.4610830836977806,0.5389169163022195
125055-73-4,0.5067070966446222,0.4932929033553779
23674-86-4,0.7648843967143969,0.23511560328560316
1253-28-7,0.6855334856866757,0.3144665143133241
33765-80-9,0.7235917764509545,0.27640822354904493
3568-56-7,0.2160605627410314,0.7839394372589682
92065-18-4,0.30329396529547503,0.6967060347045241
13539-59-8,0.290320956701186,0.7096790432988139
2532-49-2,0.29474494068706847,0.7052550593129313
78541-98-7,0.36757312256714725,0.6324268774328526
55242-55-2,0.3256445824350715,0.6743554175649272
87344-11-4,0.433017758167758,0.5669822418322417
1399-80-0,0.4005153167713161,0.5994846832286842
22345-47-7,0.4216273526181422,0.5783726473818576
82875-37-4,0.7128277081910018,0.28717229180899734
6670-95-7,0.4606894361098488,0.5393105638901513
82875-46-5,0.7392018829601499,0.26079811703985006
82875-43-2,0.7518476684158233,0.24815233158417607
33232-85-8,0.1803609781650172,0.8196390218349826
1942-80-9,0.11182186253116386,0.8881781374688362
88150-62-3,0.5341135693511854,0.46588643064881446
73698-61-0,0.695683299608838,0.30431670039116154
134169-75-8,0.650801899750813,0.3491981002491873
57846-37-4,0.13847093582372227,0.8615290641762785
85365-53-3,0.3349673667664592,0.6650326332335402
75274-15-6,0.20664419701787268,0.7933558029821268
167004-78-6,0.45684683021079103,0.5431531697892087
75274-19-0,0.28936595551850974,0.7106340444814904
117378-04-8,0.5811853274062255,0.41881467259377464
92-09-1,0.5019789179961082,0.4980210820038917
142-90-5,0.8676832207044823,0.1323167792955181
97-88-1,0.7860556224688036,0.21394437753119755
25044-01-3,0.5847151041553726,0.4152848958446269
39670-09-2,0.8063699156101287,0.19363008438987162
20363-83-1,0.6609012371217927,0.33909876287820756
97-63-2,0.6793303147609505,0.3206696852390491
53153-66-5,0.642182682881803,0.3578173171181967
1128-08-1,0.6070609229010364,0.3929390770989638
112-12-9,0.872632197452369,0.12736780254763166
821-55-6,0.6455799357685852,0.354420064231417
111-13-7,0.7030517181561367,0.29694828184386235
110-43-0,0.6990222546274305,0.3009777453725665
591-78-6,0.5982549456912598,0.4017450543087392
2052-15-5,0.8429049613154974,0.15709503868450214
40942-73-2,0.7136664676567838,0.28633353234321535
591-60-6,0.8069817617166254,0.19301823828337475
59558-23-5,0.6438550598131006,0.3561449401868991
2748-88-1,0.4501803342315528,0.5498196657684473
64-77-7,0.6985733112081897,0.30142668879181056
63992-49-4,0.7715436392290532,0.228456360770945
63992-50-7,0.8024785728659046,0.1975214271340955
63989-86-6,0.8064037824022445,0.19359621759775478
5736-70-9,0.4230701361575598,0.5769298638424404
1610-29-3,0.5950006654148563,0.40499933458514337
1147-62-2,0.30977025408009395,0.6902297459199059
31143-55-2,0.33768287154506615,0.6623171284549346
125055-69-8,0.3560821906291845,0.643917809370816
488-10-8,0.5863969194430716,0.41360308055692824
1713-12-8,0.19123788149082616,0.8087621185091738
125055-71-2,0.26502760394919805,0.7349723960508014
125055-59-6,0.16145174330824147,0.8385482566917588
125055-57-4,0.099019580427599,0.9009804195724006
125055-55-2,0.18981135054831658,0.8101886494516835
125055-53-0,0.08656274101715278,0.9134372589828472
125055-72-3,0.2359539510446214,0.7640460489553785
26485-82-5,0.1676847290833618,0.8323152709166379
70381-35-0,0.20662743976544803,0.7933725602345522
98290-92-7,0.3617663794810849,0.638233620518914
3848-24-6,0.6933639074254482,0.3066360925745524
88107-10-2,0.5393565771975986,0.46064342280240095
112668-65-2,0.7834783754257437,0.216521624574256
112668-63-0,0.8236043546059676,0.1763956453940327
108427-72-1,0.5715026542142644,0.42849734578573584
81250-14-8,0.29356763085908427,0.7064323691409159
168152-83-8,0.06951500468342574,0.9304849953165745
168152-73-6,0.02988110963110963,0.9701188903688899
148504-51-2,0.15222374107983302,0.8477762589201668
629-70-9,0.9243265375989531,0.07567346240104811
112-17-4,0.9513030375141797,0.04869696248582092
143-13-5,0.9571133802652392,0.0428866197347617
112-14-1,0.9627741585217491,0.03722584147825071
112-06-1,0.9599230348439712,0.04007696515602844
142-92-7,0.9271518890624196,0.07284811093758076
628-63-7,0.8117978755204387,0.18820212447956183
14959-86-5,0.8324374431217185,0.16756255687828117
53042-79-8,0.8073662984102842,0.19263370158971568
39920-56-4,0.8345111733624743,0.16548882663752593
123-86-4,0.7418613373784988,0.2581386626215026
112-07-2,0.8631522677567471,0.13684773224325386
124-17-4,0.6655794991934918,0.3344205008065066
2442-10-6,0.6284043966155498,0.3715956033844503
18871-14-2,0.698328588416717,0.3016714115832842
57960-19-7,0.5499198843580694,0.4500801156419305
539-88-8,0.7383030228308589,0.2616969771691399
66017-91-2,0.274170988962815,0.7258290110371843
20706-25-6,0.7758988644138841,0.22410113558611655
109-60-4,0.7395862996251616,0.260413700374838
141-97-9,0.6742894658873173,0.32571053411268225
122-82-7,0.4379118843487988,0.5620881156512012
623-36-9,0.5785074170142879,0.42149258298571174
102-27-2,0.3686871209353691,0.6313128790646305
148-69-6,0.343427164332312,0.656572835667688
88881-65-6,0.3975642572565623,0.602435742743438
24441-47-2,0.0952696132806087,0.9047303867193912
98476-13-2,0.45132179538163875,0.5486782046183615
65516-17-8,0.2149449540655421,0.7850550459344579
104-90-5,0.22054600962690374,0.7794539903730963
13360-64-0,0.188301668644409,0.8116983313555902
25646-77-9,0.22011665313395398,0.7798833468660457
58066-96-9,0.32997600061180793,0.6700239993881915
30086-84-1,0.5779455534798379,0.42205444652016216
10443-70-6,0.3236787965563808,0.6763212034436186
25319-90-8,0.3100515841242727,0.6899484158757271
66505-62-2,0.4754083580115502,0.5245916419884499
21062-28-2,0.3820259857101958,0.6179740142898037
3681-71-8,0.8518710469615204,0.14812895303847978
50767-79-8,0.8864270835628683,0.11357291643713255
13402-08-9,0.5686160918697561,0.43138390813024396
634-55-9,0.4276536166238633,0.5723463833761366
1522-41-4,0.4538727668961374,0.5461272331038627
609-15-4,0.38235143330320565,0.6176485666967944
25331-92-4,0.40469387482036245,0.5953061251796377
15622-65-8,0.35055050899964135,0.6494494910003586
15707-23-0,0.2388250522936728,0.7611749477063275
70381-33-8,0.17951578956446618,0.8204842104355339
600-14-6,0.5752245461839699,0.4247754538160298
40054-69-1,0.43860386008218566,0.5613961399178148
73839-77-7,0.4701798524922139,0.5298201475077864
74037-54-0,0.736307564579398,0.26369243542060156
17335-06-7,0.5033572401177346,0.4966427598822653
52217-47-7,0.3205903350285607,0.6794096649714388
62-44-2,0.41737138567186033,0.5826286143281392
73-66-5,0.3304959432932329,0.6695040567067677
75274-18-9,0.4450957809946046,0.5549042190053951
80086-35-7,0.33495378190205116,0.6650462180979483
1897-96-7,0.30603684828243627,0.6939631517175631
19387-91-8,0.4298812177995634,0.570118782200436
65986-80-3,0.30395001896044643,0.6960499810395537
15862-11-0,0.36582520714218475,0.6341747928578151
111-15-9,0.723982546839299,0.2760174531607002
63843-89-0,0.5728028865491213,0.42719711345087896
2082-79-3,0.7838942707238086,0.2161057292761913
125643-61-0,0.6983077103564879,0.3016922896435118
5560-69-0,0.5976005558341642,0.40239944416583534
101238-01-1,0.7216499430963648,0.27835005690363607
36306-87-3,0.4615713312337691,0.5384286687662309
58243-85-9,0.4788653125016481,0.5211346874983516
51022-71-0,0.49929038700765077,0.5007096129923491
112143-82-5,0.4270575480453497,0.5729424519546502
2984-66-9,0.11364092926832867,0.8863590707316716
886-50-0,0.21676761523177368,0.7832323847682264
78168-93-1,0.38134851330624786,0.618651486693752
17751-75-6,0.24169374768802698,0.7583062523119737
21270-06-4,0.16730201308839085,0.8326979869116087
51308-54-4,0.36523270000152364,0.6347672999984769
5434-57-1,0.8014803476081048,0.19851965239189542
66227-09-6,0.46617780869151904,0.5338221913084812
80763-10-6,0.5922230529170096,0.40777694708298984
153233-91-1,0.4779221346621504,0.5220778653378497
64529-56-2,0.2949379975801263,0.7050620024198735
59652-29-8,0.3736278370093384,0.6263721629906611
3398-69-4,0.22300741107973654,0.7769925889202633
637-92-3,0.624849464462775,0.3751505355372247
4492-96-0,0.34680015781807916,0.6531998421819212
15942-48-0,0.22731994184111148,0.7726800581588885
65907-30-4,0.2055711057461058,0.7944288942538945
50673-09-1,0.22494139503565994,0.7750586049643402
116337-75-8,0.7118129990379983,0.28818700096200106
33213-82-0,0.10960879630102771,0.8903912036989716
33210-47-8,0.14295764226777505,0.8570423577322253
55634-91-8,0.582632864753829,0.4173671352461704
994-05-8,0.6118405328948932,0.38815946710510735
16870-37-4,0.5200475051636815,0.47995249483631874
26225-79-6,0.46581990996230804,0.5341800900376918
2370-13-0,0.547937888216408,0.4520621117835918
33236-02-1,0.020565943315943306,0.9794340566840566
33236-09-8,0.03271867737239255,0.9672813226276074
33210-42-3,0.04857410046094259,0.9514258995390575
33236-10-1,0.11542457812702914,0.8845754218729717
33236-06-5,0.1257548646600504,0.8742451353399499
98532-80-0,0.12845239460974758,0.8715476053902522
7287-36-7,0.348243505325333,0.6517564946746665
532-34-3,0.4798779961992853,0.5201220038007148
92448-79-8,0.49614585217033974,0.5038541478296605
16587-71-6,0.6070580164683174,0.3929419835316817
59897-92-6,0.47460049778431146,0.5253995022156887
2049-95-8,0.3165487594200222,0.6834512405799769
80-46-6,0.4238664867218974,0.5761335132781024
68505-69-1,0.37201772608904826,0.6279822739109515
67785-77-7,0.6564875145071476,0.3435124854928523
1113-10-6,0.3187894044736842,0.6812105955263159
60559-98-0,0.30267360944672833,0.6973263905532713
63956-90-1,0.5112981548706664,0.4887018451293334
52963-60-7,0.11075886662357258,0.8892411333764281
52963-61-8,0.18345629560809004,0.81654370439191
116337-72-5,0.6776640832711435,0.3223359167288553
21725-46-2,0.19364466672488126,0.8063553332751184
1192-22-9,0.5547057990404596,0.44529420095953975
1245-44-9,0.6648941164499983,0.3351058835500008
59703-84-3,0.8630244248344257,0.13697557516557524
2901-13-5,0.46893361096256125,0.5310663890374386
36576-44-0,0.5230111864921976,0.47698881350780264
108957-94-4,0.4181939626821979,0.5818060373178018
600-00-0,0.6194675550464184,0.38053244495358074
315-37-7,0.4744385503207364,0.5255614496792638
13609-67-1,0.7884414038031685,0.21155859619683148
51333-22-3,0.5877057303508916,0.4122942696491081
57-85-2,0.62700717060717,0.3729928293928297
121652-76-4,0.1429954247100728,0.8570045752899271
13764-49-3,0.2950086786851492,0.7049913213148509
59122-46-2,0.4800979125008446,0.5199020874991555
57-53-4,0.33561261096211464,0.6643873890378842
98519-33-6,0.04209973950160225,0.9579002604983979
7011-83-8,0.6586538431973057,0.34134615680269415
24089-00-7,0.6079387441427999,0.3920612558572
70851-61-5,0.6295815195332021,0.3704184804667974
71548-68-0,0.5247041647350473,0.47529583526495306
10415-87-9,0.5483570572197506,0.4516429427802493
918-85-4,0.4256556958244435,0.574344304175557
4475-95-0,0.2437809280067152,0.7562190719932842
33765-68-3,0.6541170662031909,0.3458829337968082
15336-82-0,0.3574131457586101,0.6425868542413896
1565-75-9,0.4261520451106635,0.5738479548893364
6413-10-1,0.6528619191311724,0.3471380808688274
77-83-8,0.45819030796689475,0.5418096920331055
21715-46-8,0.3305716233155295,0.6694283766844706
72391-46-9,0.6487953820011347,0.35120461799886427
30043-49-3,0.3910942041499335,0.6089057958500667
97780-06-8,0.8591465919701214,0.1408534080298787
110-68-9,0.34371978665620667,0.6562802133437935
123172-48-5,0.5523616067776274,0.44763839322237214
106358-91-2,0.09139523552898815,0.9086047644710125
54266-79-4,0.08859793041338947,0.9114020695866106
54266-78-3,0.10067879355251803,0.8993212064474819
150824-47-8,0.3640349685249585,0.6359650314750417
29973-13-5,0.13135029898762926,0.8686497010123702
53380-22-6,0.17110278810643365,0.8288972118935668
53380-23-7,0.3156238251281728,0.6843761748718268
64057-54-1,0.16578992348663074,0.8342100765133693
2185-86-6,0.37429831848660977,0.6257016815133902
34140-59-5,0.3245938491791435,0.6754061508208572
112-69-6,0.33019035130194446,0.669809648698052
112-75-4,0.5908230061769393,0.4091769938230595
1920-05-4,0.5351980222764716,0.46480197772352844
1120-24-7,0.2887579946566623,0.7112420053433348
7378-99-6,0.5081079622098896,0.4918920377901105
7651-02-7,0.7702528315784329,0.22974716842156667
149968-48-9,0.8120111202524983,0.18798887974750214
927-62-8,0.17739736384409263,0.8226026361559071
20954-12-5,0.32179168054168045,0.6782083194583188
486-17-9,0.2000005631326575,0.7999994368673425
926-63-6,0.14837295679083928,0.8516270432091595
25606-41-1,0.3063003729448977,0.6936996270551021
54965-24-1,0.4524564028564028,0.5475435971435972
82413-20-5,0.3589129561886914,0.6410870438113079
3568-24-9,0.09903789173789174,0.9009621082621079
598-56-1,0.11421903354472294,0.8857809664552782
64049-26-9,0.11938313458027737,0.8806168654197228
5135-83-1,0.15872272571794116,0.8412772742820589
52207-87-1,0.2297092575145706,0.7702907424854297
19622-19-6,0.3672489605603245,0.6327510394396757
14433-76-2,0.8214700866044603,0.1785299133955394
1118-92-9,0.6805212292106418,0.3194787707893579
20684-06-4,0.34848333142605586,0.6515166685739434
64951-32-2,0.15049752242642273,0.849502477573578
64973-73-5,0.25104933671153296,0.7489506632884669
93697-74-6,0.9081290357790358,0.09187096422096419
113702-03-7,0.29690549969638197,0.7030945003036183
653-03-2,0.3302672084995614,0.6697327915004386
2324-94-9,0.2375670617136561,0.7624329382863441
113702-01-5,0.30165746962650625,0.6983425303734937
137-20-2,0.8022368987292924,0.19776310127070762
110-25-8,0.7049251876019282,0.29507481239807215
20686-45-7,0.23277142857142846,0.7672285714285711
5965-49-1,0.4283025359549165,0.5716974640450836
555-37-3,0.2538567492788243,0.7461432507211756
59263-76-2,0.2079638950347702,0.7920361049652294
7068-83-9,0.14882675823567562,0.8511732417643239
67557-56-6,0.32547265206437476,0.6745273479356251
70458-95-6,0.5844777082938846,0.4155222917061152
96480-44-3,0.42335879131761484,0.5766412086823854
40374-16-1,0.23311244681244678,0.7668875531875526
93503-03-8,0.37897464140760606,0.6210253585923935
52053-74-4,0.24767327237635706,0.7523267276236425
123253-05-4,0.4483001120845294,0.5516998879154706
10595-95-6,0.06947182181616834,0.930528178183832
50-12-4,0.25967649000442844,0.7403235099955717
16055-33-7,0.2811320499531326,0.7188679500468673
88124-27-0,0.3405744137784504,0.6594255862215493
73-09-6,0.5424229488977941,0.45757705110220603
80085-38-7,0.11356447509493349,0.8864355249050665
80085-45-6,0.09867203854155328,0.9013279614584466
62893-20-3,0.791727594627594,0.2082724053724055
80464-16-0,0.328397406832143,0.671602593167857
80463-73-6,0.20181558702735175,0.7981844129726476
80464-10-4,0.1438777544322436,0.8561222455677561
38957-41-4,0.34868076885929744,0.6513192311407027
129630-19-9,0.4307278953903568,0.5692721046096425
615-53-2,0.2675823565762234,0.7324176434237767
80086-97-1,0.281466757820466,0.7185332421795333
83519-04-4,0.42213923853947866,0.5778607614605207
63982-03-6,0.3712787878447767,0.6287212121552205
1119-97-7,0.3243670288719645,0.6756329711280338
58066-85-6,0.38703626865958646,0.6129637313404138
3001-63-6,0.24717543753704133,0.7528245624629594
41892-01-7,0.5366088523800879,0.46339114761991224
102-30-7,0.2260476049216716,0.7739523950783285
683-10-3,0.5542419942482917,0.44575800575170843
100-95-8,0.433714639842601,0.5662853601573992
14007-49-9,0.3375137071370532,0.6624862928629469
1643-20-5,0.47156739679168436,0.5284326032083155
146764-26-3,0.5686146086262422,0.4313853913737578
149-64-4,0.6971717022296,0.3028282977703988
30286-75-0,0.3425707671721094,0.6574292328278892
84-36-6,0.2579506826506824,0.7420493173493157
316-42-7,0.4381612822506012,0.5618387177493989
69788-35-8,0.34404989824989785,0.6559501017501009
69788-34-7,0.2356577329793441,0.7643422670206557
16006-74-9,0.6344543389380342,0.36554566106196534
69788-42-7,0.4388284984021828,0.5611715015978174
16415-12-6,0.7345826028563625,0.26541739714363777
31024-56-3,0.35390483444545845,0.6460951655545412
1067-25-0,0.6506805754080877,0.34931942459191184
23239-21-6,0.2520044915610706,0.7479955084389285
69788-33-6,0.2935247545482836,0.7064752454517156
24536-75-2,0.38207729955229947,0.6179227004477006
117666-86-1,0.2837161993436362,0.7162838006563631
64037-00-9,0.1170211625077361,0.8829788374922645
7779-41-1,0.8496098195113623,0.15039018048863811
13257-44-8,0.6026526113589898,0.3973473886410105
91-87-2,0.6579844863261314,0.3420155136738684
18318-83-7,0.6013332773492494,0.39866672265075054
14817-09-5,0.6012245858846044,0.39877541411539535
25371-54-4,0.6076107623989748,0.3923892376010261
126-22-7,0.39555646026343827,0.6044435397365614
73321-74-1,0.28879323486621494,0.7112067651337849
69788-36-9,0.45499118104118086,0.5450088189588187
117666-84-9,0.1963334081820408,0.803666591817959
64951-26-4,0.25764534974829073,0.7423546502517088
75274-23-6,0.3262081703888608,0.6737918296111386
141776-32-1,0.7979413812308549,0.20205861876914513
51356-12-8,0.09916253902531463,0.9008374609746851
2088-72-4,0.10865678949397223,0.8913432105060283
5840-95-9,0.1403578939570682,0.8596421060429317
2597-03-7,0.15100494536801023,0.8489950546319888
919-86-8,0.06304837232163342,0.9369516276783666
867-27-6,0.07495242188839009,0.9250475781116103
640-15-3,0.04931506316388284,0.9506849368361171
6389-81-7,0.04332395267218688,0.9566760473278137
301-12-2,0.1150543399436644,0.8849456600563359
2703-37-9,0.11130062892135295,0.888699371078647
25476-48-6,0.15906811485461964,0.8409318851453803
90220-20-5,0.18456375835561314,0.815436241644387
90220-19-2,0.10687381176915335,0.8931261882308468
54473-52-8,0.1281776089204245,0.8718223910795752
54473-51-7,0.10870355338921446,0.891296446610785
54473-33-5,0.10087924263949344,0.8991207573605066
30560-26-0,0.1250472689797134,0.8749527310202869
30560-27-1,0.07890832138645477,0.9210916786135452
73937-08-3,0.2603411229254493,0.7396588770745516
52868-53-8,0.20584597606209518,0.7941540239379045
84044-17-7,0.0801323065433835,0.9198676934566175
33267-37-7,0.24160553617721986,0.7583944638227802
111-10-4,0.8459184174731702,0.15408158252683077
168152-95-2,0.18890989405331507,0.8110901059466852
64058-23-7,0.18488199317341544,0.8151180068265848
112-61-8,0.9082219029267635,0.0917780970732371
111-82-0,0.9132758001641059,0.08672419983589487
106-73-0,0.80377531794373,0.19622468205626953
24851-98-7,0.7113235083914431,0.2886764916085571
24863-70-5,0.5961714781131255,0.4038285218868735
111-80-8,0.5408981923121553,0.4591018076878443
623-42-7,0.6245935550154574,0.3754064449845423
104-45-0,0.5066196272041401,0.49338037279586
2785-87-7,0.38457805296818187,0.6154219470318185
54965-21-8,0.4336005199831878,0.5663994800168124
61738-04-3,0.26345559643791866,0.736544403562081
75274-28-1,0.39338159568028913,0.6066184043197103
75274-29-2,0.1738926599716073,0.8261073400283925
75274-27-0,0.1615413448751684,0.8384586551248314
19133-14-3,0.07205361370356662,0.9279463862964333
1476-98-8,0.3645963355991293,0.6354036644008706
5934-55-4,0.318938441444189,0.6810615585558102
20723-84-6,0.47218723660024065,0.5278127633997595
33210-62-7,0.11603709312082573,0.8839629068791744
554-12-1,0.6588684097491574,0.341131590250842
104-27-8,0.6971595395534196,0.30284046044658075
1087-06-5,0.4957951873367879,0.504204812663212
84964-12-5,0.4284321666340919,0.5715678333659086
85405-59-0,0.3117968037598742,0.6882031962401254
21608-06-0,0.3926674510199084,0.607332548980092
68677-06-5,0.4763973036699728,0.5236026963300271
117666-83-8,0.2704742386947834,0.7295257613052164
94-30-4,0.7499323129705339,0.2500676870294665
536759-91-8,0.5642074765104181,0.4357925234895823
54249-44-4,0.45577238450379187,0.5442276154962082
68274-48-6,0.4874569213194211,0.512543078680579
75274-14-5,0.2609882618257937,0.7390117381742058
90982-32-4,0.8770621591371587,0.12293784086284082
