CASRN,LD50_RF_ecfp6bits
2949-22-6,0.8754008662902931
21045-68-1,0.9756360332319582
77501-90-7,0.45024794315642386
623-51-8,1.0357928154008111
637-56-9,0.7648011750041188
23609-20-3,0.7139234145196941
150-69-6,0.7960328440055104
38160-03-1,0.42849928465734227
19077-60-2,0.5744389877897361
100-29-8,0.6654137246375884
93-18-5,0.8297353241236806
61361-59-9,0.06489657099424898
66840-01-5,-0.02276791749228613
60634-59-5,0.7130421993021526
938-73-8,0.7994090282229275
80834-62-4,0.1338031789404329
80834-63-5,0.10701154887430935
80834-80-6,0.181468918700026
80834-59-9,0.1204692272272639
80834-56-6,0.18576476498418756
96222-01-4,0.3855947808305628
46817-91-8,0.5799977755522128
118-28-5,0.7469354485788025
63716-32-5,0.5399467880353533
42874-03-3,0.5900470834799125
140-88-5,0.8975468175556222
103-36-6,0.9305710790599715
6048-06-2,0.7199879782233957
14731-78-3,0.5996390951821452
117666-88-3,0.47908653885932034
117666-82-7,0.4597449311101217
95266-40-3,0.8219513234561094
97-81-4,0.6764405590878391
4089-07-0,0.8305505295985838
868-59-7,1.0256379205792763
1187-46-8,0.6373166765463683
121-39-1,0.8087846823552072
548-00-5,0.4327438218710199
9000-40-2,0.4796228421721275
10029-04-6,1.2112893859023075
7085-85-0,0.7554166049112401
89-33-8,0.6578446501356563
93-89-0,1.0138229275886943
94-09-7,0.875834272293042
99-77-4,0.8286096487406236
120-47-8,1.0068526917308491
56974-61-9,0.583459880959486
87-25-2,0.9706302008892397
19485-08-6,0.549055039313217
734-88-3,0.6466565895697831
19688-04-1,0.8175293992678137
13915-60-1,0.4648886963895366
126-12-5,0.00012787179320341584
5794-23-0,0.06353267300366593
2385-81-1,0.02525957014906836
3691-78-9,-0.04812164959473135
510-15-6,0.7023142856096598
51-79-6,1.0176932837397645
13684-56-5,0.5435230249660192
105774-14-9,0.1861319702504062
75507-68-5,0.3987370130629251
33400-47-4,0.5901688402331056
25717-80-0,0.47979957135297197
13945-53-4,0.5883103147460602
2593-15-9,0.5997419786719606
2521-01-9,0.4584865240056419
16322-14-8,0.6173308765212271
1097-57-0,0.5295643829948948
541-41-3,0.8159460033466124
59463-54-6,0.34166071491805133
7495-45-6,0.6794583069786692
719-80-2,0.7686629373825675
23510-39-6,0.04082158440060893
2425-19-6,-1.053685532645545
13067-93-1,-0.6136404387275295
2104-64-5,-0.8237910226681601
1776-83-6,-0.5363676321012484
1623-14-9,0.07134041625117335
3309-67-9,-0.4719235481750126
71363-61-6,-0.25560032469768285
36519-00-3,-0.44575739179941176
17109-49-8,-0.5427348942322426
1498-51-7,-0.12857300828786397
7508-73-8,-1.180410040809255
1498-64-2,-0.40087567551854947
607-01-2,0.7384258826119771
19133-28-9,-0.49022886959650636
75-08-1,0.9482369926525849
18370-87-1,0.6626534370592053
19594-18-4,0.5799355825203569
32666-97-0,0.6912599749808147
2212-67-1,0.732150944248959
513-12-2,1.0994775483680752
594-44-5,0.695516359823295
74-96-4,0.6710363012440952
10141-07-8,0.9140674196705042
623-68-7,1.010391317478641
16491-24-0,0.9897406003345596
60364-26-3,0.968322619236591
130-01-8,-0.29608156012686354
480-54-6,-0.17198388332177714
15503-86-3,0.3233169079983065
25402-06-6,0.431943903616129
3016-19-1,0.9436197105843689
121-20-0,0.3743056837458858
81719-55-3,0.4469414771266057
23726-91-2,0.6455707013130961
102518-79-6,0.3866554055335947
625-33-2,1.0282760533744648
480-81-9,-0.27355535526170965
16568-02-8,0.6170045806461504
2883-98-9,0.8067659320242401
15037-65-7,0.11573711001543016
93-16-3,0.8550308732160445
97-54-1,0.8744793272270591
120-11-6,0.6889929257681051
4635-87-4,0.6530253775018906
964-82-9,0.4756208240839671
142-83-6,0.868523266161573
1516-01-4,0.5237228511268032
4076-62-4,0.953161362221262
637-50-3,0.7640930700223819
120-58-1,0.6390318226913762
13061-80-8,0.8156169861562724
14861-06-4,0.9182390672218027
590-21-6,0.6543333338292319
16219-75-3,0.7143831283382551
38233-76-0,0.5301359966689819
88430-50-6,0.21629385870680104
75-05-8,0.5828648875123107
2001-95-8,0.4908253568045012
3922-90-5,0.19314958978317803
12750-79-7,0.2600859077602041
37280-56-1,0.2065547337583017
25448-25-3,0.9414233235965497
25103-12-2,0.9838991334806169
23079-28-9,0.6528741652829639
96513-83-6,0.4389997524622942
3818-80-2,-0.13391802504466307
2667-52-9,-0.41811987726330896
3081-14-9,0.7225321954709926
68880-55-7,0.20408887887155527
123-17-1,1.0123921056774852
60828-78-6,1.182640165477864
73747-29-2,0.6808266277505018
303-45-7,0.7941735446795846
25497-49-8,0.576311303146351
77855-81-3,0.25809707921409764
24365-47-7,0.8393543202097432
51356-22-0,-0.2036305305801128
51356-10-6,-0.801219773976775
26544-38-7,0.6107313687272558
71108-02-6,-0.3922448502484386
25265-77-4,0.8783673986665935
50-14-6,-0.6340933824783701
54573-75-0,-1.2456586009052015
330-64-3,-0.12775909143251163
60244-70-4,-0.6196371464691014
60244-66-8,-0.21835577848976867
7492-32-2,0.671495118229793
50-34-0,0.5298683423811774
3700-96-7,-0.11112160117873418
3700-90-1,-0.00941559677605853
60244-69-1,-0.10750310269851292
143201-11-0,0.5264489303795251
1610-18-0,0.8401471102876076
99559-84-9,-0.14090530163278747
1445-75-6,0.3264352405145625
27554-26-3,1.1383988018455118
10086-50-7,1.1245722328645174
63980-62-1,1.336553766469263
110-96-3,0.8851715546403818
29214-81-1,0.4071188822847489
127-39-9,1.1024947388368327
84-69-5,1.1187321525024694
97-85-8,1.2023648841933194
132299-20-8,1.1947038913842987
38640-62-9,0.8185078705826615
28178-42-9,0.862019463479829
94133-79-6,0.7324096531384147
565-80-0,0.9764065533983443
50847-11-5,0.6224978775368336
97-72-3,1.0344062316598774
108-18-9,0.7777943479802009
2986-17-6,0.48542568152883564
139-40-2,0.5971983629116215
38588-65-7,0.725193607691123
96-80-0,1.1366720242456345
66660-95-5,0.3857524659946479
4261-68-1,0.051252747270439374
2303-16-4,0.5618826201157416
601-77-4,0.6149956144045807
108-20-3,0.9673077572818645
7283-70-7,0.8067542128942374
50512-35-1,0.6548415431751703
59937-28-9,0.8317858648707461
105-64-6,1.0105911551494722
1809-20-7,0.9804491651396151
26087-47-8,-0.13469920449813313
51356-07-1,-0.44198126933853576
51356-16-2,-0.6850198662170615
10141-19-2,0.9597413838088575
67786-25-8,0.8341228872123737
371756-75-1,0.7809106859369452
3773-49-7,0.49007384359613143
108-62-3,0.941250977007991
68857-95-4,0.6640911715942145
104987-11-3,0.17958365510083815
51596-10-2,0.26165546217714497
10176-39-3,-0.3693187031434285
42588-37-4,0.7018625651226276
108-84-9,1.0276062890015092
67306-03-0,0.5468598945721765
30685-43-9,-0.7940803444349782
15662-33-6,0.2388592327101337
20562-02-1,0.17114035883482745
71-63-6,-0.9130796639148677
20830-75-5,-0.9397418986886059
41294-56-8,-1.7748338481820523
57333-96-7,-1.9686097947748704
17578-43-7,0.15805094259955157
18470-09-2,0.12981080345761187
550-53-8,0.5224706406046806
56717-11-4,0.6206568038656329
543-82-8,0.8822942690973882
3081-01-4,0.6500573522743285
7535-34-4,0.7684227764170015
108-11-2,1.0757055129165491
23436-19-3,1.1841645956441242
89-80-5,0.7143615513942323
66941-88-6,0.27567654713958123
103-95-7,0.8021613870683091
57144-56-6,0.2191426093327323
64059-37-6,0.6761164950001081
55636-92-5,0.5770600424506064
42978-66-5,0.7850644466752199
123-63-7,0.837918105957154
21259-20-1,0.5785606855815504
40580-61-8,0.7160075470595114
964-52-3,0.3195704098284098
121489-04-1,0.11313816712860082
30562-34-6,0.3423033417540261
66085-59-4,0.7100389280741839
78194-09-9,0.5767382176852877
24353-58-0,0.6519458082623488
489-84-9,0.7352953070451801
6223-35-4,1.0121126002046328
17493-73-1,0.6624130604725805
92671-67-5,0.4472919309463112
113139-67-6,0.6177737151150012
63982-52-5,-0.2127526032577319
18659-45-5,-0.18203064823073878
2752-71-8,-0.41730523858218804
119-38-0,0.01970389934197824
72542-61-1,-0.17925620467018216
78194-24-8,0.4782257448992162
78194-42-0,0.5572959745185905
15037-62-4,0.09392158632227207
75530-68-6,0.5686363111848735
97-86-9,1.282794620404947
23684-11-9,0.9254185656616567
110-12-3,1.1366953058117744
3572-41-6,0.5815775893997874
70318-55-7,0.6653656812865191
70318-56-8,0.574627113018416
26544-20-7,0.5229210903795432
81250-17-1,0.291015864849967
123-92-2,1.2260198936382611
110-19-0,1.2816845724333261
99-86-5,0.8427380408928942
542-08-5,0.962212961090441
99-87-6,0.9387356183758567
535-77-3,0.8889713119694058
89-83-8,0.8546618204810167
22760-18-5,0.5877177492751543
65765-07-3,0.5097382022266601
499-75-2,0.7814283193541192
2814-20-2,0.8123872338990342
80176-21-2,0.5264569219485143
55814-41-0,0.7346608410108693
563-80-4,1.0598969241094662
59230-57-8,0.928526390398073
39543-79-8,0.7177779271484458
314-42-1,0.4664073676860055
123524-52-7,0.3383069220860776
6673-35-4,0.8031704216659458
108-21-4,0.986454041167704
4212-94-6,0.6284426707866344
12650-69-0,0.6919638418308317
828-00-2,0.8590937935739654
68425-16-1,0.6622830839667841
67239-26-3,0.6417147376983762
40915-86-4,0.5455743504955872
35256-85-0,0.6350272265044452
19666-30-9,0.44336367897101914
129909-90-6,0.6422992929776166
71108-05-9,-1.3223007629970829
71108-06-0,-0.6015319504967201
111038-42-7,0.3630418389046262
13254-34-7,0.905097132104714
3445-42-9,0.8512484039995099
14860-89-0,0.7991251743532183
26762-93-6,0.8819918423916651
36011-19-5,0.2090000016453217
33160-78-0,-0.9605769182662337
154619-51-9,-1.1279612514789246
69915-63-5,0.7183252167759527
581-12-4,0.39759113240716254
470-67-7,0.718680974947347
512-85-6,0.6694906732566267
63968-64-9,0.5391224411032537
13613-99-5,-0.20617229006385562
3035-45-8,0.6701139691068038
1014-69-3,0.5121321676743228
64-00-6,-0.2379919556958791
2752-81-0,-0.07961224092750818
2631-40-5,-0.20369485324317782
114-26-1,-0.1813496686045634
366-70-1,0.6235511934329997
54266-83-0,-0.1512608723511172
106293-84-9,-0.07896060658433102
73115-70-5,-0.48825556370189405
2315-43-7,0.7561242637207135
1505-95-9,0.1372464172114054
996-35-0,0.6367574603974254
3938-45-2,-0.08827339115675813
24730-10-7,-0.05824179149654756
54270-10-9,0.5532600343793997
18952-79-9,0.058769901024574786
26328-00-7,0.4794277734559302
69788-41-6,0.4526956200156746
97887-77-9,0.49726716116636765
6659-45-6,-0.1200558932713842
22343-07-3,-0.20224287026840068
64249-01-0,-0.2726003869427381
14211-01-9,-0.06935126659305588
36614-38-7,-0.4342765251582877
19645-42-2,-0.21767272149124964
79985-91-4,-0.32338013578223185
71617-10-2,0.8402126922843572
3567-08-6,0.7113056324037806
17959-11-4,0.4326743372128656
404-86-4,0.5915297516867654
111038-37-0,0.4511974367091806
72739-69-6,0.5168257245610891
23485-79-2,-0.6063157888478261
24353-61-5,0.12236753043895841
13955-12-9,-0.8087780888258816
15863-65-7,-0.6903107256930603
14358-50-0,0.637768148283524
24017-18-3,-0.6073862671151198
6838-93-3,0.4018391349605212
107-44-8,0.3842464271174454
71048-99-2,0.6462776784691061
959-24-0,0.5642248331585078
1330-61-6,0.9042559886974901
26544-23-0,0.7401192425036769
27013-89-4,0.7600716766556579
25168-26-7,0.43698809457985827
25103-09-7,0.9142362643981666
646-07-1,1.0933735043683044
41764-14-1,0.5552908523594249
110-45-2,1.012557227884456
94-46-2,1.1202225705625273
87-20-7,0.9401357837217967
928-70-1,0.6977314625453793
590-86-3,0.963839249400897
1553-60-2,0.6928374957422481
72221-66-0,0.5707766073071616
93-19-6,0.6797093429937283
503-74-2,1.0512917409312426
140-26-1,0.9842267581227796
2835-39-4,0.7778284059253591
78-81-9,0.9490064765511902
33207-44-2,0.5521660084986743
371-44-8,0.008461437028922209
52102-44-0,0.6112456701643401
30979-48-7,0.6844219035714082
13887-57-5,0.6551151101534753
78-83-1,1.1904906924297467
4439-24-1,1.2397449503426985
51550-64-2,0.4732161345748789
105-01-1,0.7834206942831436
1713-15-1,0.48161069060227174
106-63-8,0.9005902041312186
120-50-3,0.9602332432131633
87-19-4,1.0762144808282659
27442-58-6,0.22257543479691752
513-44-0,0.9330490818802679
4621-04-9,0.9368967724847654
34131-99-2,0.8436336401176557
528-92-7,0.8313930932127065
70124-77-5,0.317807276377875
66827-38-1,0.335958580402541
7407-66-1,0.4882748352152179
496-67-3,0.747334315725526
565-74-2,0.7847465026741841
64047-48-9,0.6856773013239195
91132-80-8,0.5999750346911707
68683-20-5,0.7870552603857534
4395-92-0,0.8379058292220088
536-60-7,0.8867011377649812
13816-33-6,0.8094711556861652
31027-31-3,0.9070133238265854
17959-33-0,0.14290399495787853
1333-53-5,0.6952043172174036
643-28-7,0.8308756658673988
13311-84-7,0.3966042984784193
80-34-2,0.7899902552053812
79-31-2,1.0430204895750532
103-48-0,1.0015926929891403
103-28-6,0.9316512819382483
1532-00-9,0.8524810858155407
56425-91-3,0.549128179022038
73681-12-6,0.4325402935214415
21738-42-1,0.447518180210873
63659-19-8,0.6375382064350337
29122-68-7,0.7458740757233714
59333-90-3,0.45014497472673837
86247-86-1,0.3838708265708102
81486-22-8,0.3327006413790336
586-06-1,0.6456505513850567
5588-22-7,0.5496695393290211
14334-41-9,0.5038450642559739
31802-16-1,0.47317064309950746
768-52-5,0.7466269907217039
101-72-4,0.7174217346171273
2210-25-5,0.5862985708815626
637-32-1,0.4044331574286347
22936-86-3,0.555307842722181
36734-19-7,0.4718000300088908
63884-40-2,0.8331410547173898
3544-35-2,0.5203012582601637
54-92-2,0.7518660620270686
35944-83-3,0.043192744062119315
2030-63-9,0.4805327952175659
58934-46-6,0.2698009771766271
3772-26-7,0.664740828957625
142459-58-3,0.22164993500022695
1918-16-7,0.6773762910801588
98410-36-7,0.30656112903208094
25057-89-0,0.5484055667434697
79-46-9,0.743009948698079
67-63-0,1.016622467693733
4016-14-2,0.8812698990406771
93-78-7,0.5034601558974982
83656-29-5,0.5538582325407585
29026-74-2,0.7545582766906069
38753-50-3,0.6577533622530645
939-48-0,0.9984497370918296
68334-67-8,0.520283790887165
5836-10-2,0.6153896463263294
122-42-9,0.7235425703116876
108-23-6,0.6831666098263991
1714-03-0,-0.4076212711562997
1713-97-9,-0.4293288616805669
24441-57-4,-0.47687915515403384
4095-32-3,0.6275381889170495
500-38-9,0.758082157442715
106-55-8,0.6746469722345693
61477-94-9,0.33364887117157827
98459-18-8,0.5037316282489952
7652-64-4,0.6652120421554157
2935-44-6,1.0419797921578384
110-97-4,0.9558101937180221
110-98-5,1.1889203385250091
25322-69-4,1.2178300610858177
25136-55-4,0.7332156961860413
1073-79-6,0.8156407082316726
141-91-3,0.8181943075433004
1593-77-7,0.6586308637952227
10140-90-6,0.5361897080229219
108-60-1,0.6388128490739906
57472-68-1,0.8947579857691869
27138-31-4,0.917216078924076
13275-18-8,0.7690924350056835
14663-72-0,-0.7727123860246107
579-56-6,0.6834778043255724
7681-93-8,0.071321237749364
6280-75-7,0.7124379703177922
93-96-9,0.7767989806825
4351-70-6,0.25996489464837963
21145-77-7,0.6173925016725055
359-83-1,0.29645588344652696
123298-28-2,0.7230325998905849
57646-30-7,0.6754451764742585
105-85-1,1.1184430673029762
8000-29-1,1.1339532601590858
51566-62-2,0.8775869912682261
502-47-6,1.1866290827235062
16409-43-1,0.9589319260301004
36798-79-5,0.5597293474946279
111479-05-1,0.34953958093909704
5370-01-4,0.7355611235585834
40766-31-2,0.6804826957713779
95719-24-7,0.5902370228285321
58430-94-7,1.0761063331949092
77-54-3,0.4575993040294788
5634-42-4,0.5779923477979588
80449-58-7,0.7004034828611175
2885-39-4,0.12630023062351042
34681-10-2,-0.5707022115502761
1477-79-8,0.45075682888691176
62-51-1,0.9589230441961192
108-65-6,1.0629510065727032
23541-50-6,-0.7477870873958126
63170-60-5,-0.29566192287681364
27813-02-1,1.063237913848244
3644-61-9,0.5060883696951158
22683-78-9,0.7026817486554419
60789-89-1,0.5318723629643037
10402-52-5,0.7936788905922949
40552-84-9,0.8003162799571009
143692-40-4,0.46849478096615077
1331-12-0,1.1395197555122456
72619-44-4,0.2379233094131085
68683-30-7,0.736758965719269
57852-57-0,-0.14358325351862158
39472-31-6,-0.47978477852166473
6731-36-8,0.8935903732562186
33704-61-9,0.8125407873145882
91-51-0,0.6630512932417688
3302-10-1,0.9728304576812481
71500-37-3,0.641389505293456
80-54-6,0.7845426821127153
12002-53-8,0.6193412361184776
140-57-8,0.4043370073213292
57018-52-7,1.0306934091762083
60560-33-0,0.56664378994902
32222-06-3,-1.9128689792825593
93503-00-5,-1.2091659019080223
1845-38-1,0.6858822081642024
456-59-7,0.5604198953162163
53445-37-7,0.9916756893503037
18479-58-8,0.8424293126458106
21564-62-5,0.6209395646983454
21564-60-3,0.4312579941452727
107-41-5,1.0489983047287836
10141-15-8,0.7702271656114619
32568-89-1,0.26338071680767294
3407-42-9,0.712058235999213
5585-52-4,0.7646248227094171
5076-19-7,0.8426296610991331
302-95-4,0.30740217524443086
1403-66-3,0.41153563512236574
26419-73-8,-0.9232608603612812
1215-83-4,0.37600525402828455
523-86-4,-0.04955052411563303
6970-59-8,0.9154666911592215
83805-11-2,-1.3474255273637579
6754-13-8,0.3653708755970073
551-36-0,0.9043217842921466
2275-23-2,-0.39963918458076014
5588-10-3,0.44417531618082867
101-40-6,0.7240671470034427
300-42-5,0.5821384272869796
1199-85-5,0.3982149564359829
6988-20-1,-0.42991763626611273
926-93-2,0.2954847954918955
894079-42-6,0.5218847399760755
57-92-1,0.6279472349625197
66637-32-9,-1.1428576592116821
106358-90-1,-1.3053984641005487
59375-71-2,-1.292917889657914
59375-66-5,-1.2828231852353837
54266-57-8,-1.0173348761255845
1563-67-3,0.2607249480966618
54266-46-5,-0.4148037861392021
67151-63-7,0.7795753957411018
97-84-7,0.6399636544411865
13115-40-7,0.281190614413255
5585-67-1,0.042572576632344296
5585-73-9,0.31010018518559124
521-78-8,0.2668956961957979
84-96-8,0.377326254820978
70133-85-6,0.17393299066337028
108-16-7,0.790019066499741
5636-83-9,0.41941083520008077
1225-60-1,0.3010716601220054
22212-93-7,-0.17677848294596954
23915-73-3,0.3381070608243068
2449-49-2,0.4505025369747394
20170-20-1,0.42160690142353374
1892-80-4,0.45839134594486125
603-00-9,0.5626715463910136
66637-35-2,0.07604503854802269
801-52-5,0.47575607316022805
61738-05-4,0.49376840748240547
34769-67-0,0.7765638873562328
2079-54-1,0.38271299247758195
56393-22-7,0.3813698588200238
64399-29-7,0.5362964231271942
67055-59-8,0.5445021302256483
7635-51-0,0.42411233807436616
3766-60-7,0.6135641683112153
68690-89-1,0.419730633619311
25724-11-2,0.9505750600570758
32358-07-9,0.07393810791520007
10143-67-6,1.0873529143201446
2801-68-5,0.6682216978480683
90-87-9,0.5841011964838049
33419-42-0,0.16188731885383506
67329-03-7,-0.13785817221994365
106065-10-5,1.0214711673181838
74150-27-9,0.2998062835768546
10024-70-1,1.0832489323490548
1589-47-5,1.1275823195105519
60676-84-8,0.5308685857574895
73573-87-2,0.5682825454747694
6142-38-7,0.9943924576418908
16777-42-7,0.6095528746581406
22204-53-1,0.547328342809227
97699-81-5,0.30334343231583694
110599-10-5,0.5614203013885339
110599-11-6,0.6499364533645248
38835-17-5,0.5938628586784175
108912-17-0,0.5454389559380566
52756-25-9,0.4846101044751694
51338-27-3,0.5840616324887739
69806-40-2,0.36119762571754177
34885-03-5,1.0253639277900113
55066-48-3,0.8683739145937047
589-92-4,0.9049705285275357
15520-10-2,0.8320914093452213
6280-15-5,1.0554451440595973
2470-73-7,0.3572317199429828
19142-68-8,0.19485210232083927
9046-10-0,0.9229147487026369
1982-49-6,0.6175159224551937
77287-90-2,0.35457244625400003
31291-71-1,0.5500242431266629
18069-17-5,1.0032581102602103
1123-85-9,0.8184317571926923
116287-13-9,0.3428254223909936
112344-52-2,0.5245346624155374
37795-71-4,0.44897705237200003
62571-86-2,0.7880421781210072
13330-31-9,0.5507089288405375
357-56-2,0.42470485676741676
590-88-5,0.8864928019967765
78-90-0,0.8289279478657363
10171-78-5,1.00893259376528
29670-17-5,0.5115357011392843
52663-81-7,0.7658352590477948
59182-63-7,0.4763256335870999
5586-87-8,0.37657912747646544
49561-54-8,0.32541982331232355
30007-14-8,0.40282210187664086
1944-12-3,0.6532722882239375
136-69-6,0.4413478553502029
10138-74-6,1.0952745486849635
109-07-9,0.705332185191889
17590-01-1,0.5631365717648338
75-55-8,0.9215378521885458
94-91-7,0.5680501698008097
114460-08-1,0.38892519900296507
537-61-1,0.4780785095758439
3478-94-2,0.47213087940998877
59-96-1,0.2907566616212038
23256-30-6,0.43340931031330715
74277-10-4,0.5340602357325118
2425-66-3,0.4960207659845627
107-89-1,1.111041380201455
57-55-6,1.14692887048949
4189-47-3,0.8949437157265784
770-35-4,0.8515354700445454
999-61-1,1.082839533467397
29053-27-8,0.34877067122114824
2568-25-4,0.5971614876428224
4353-02-0,0.525993623967628
709-90-0,0.8017753645176322
159264-96-7,0.4001814905964228
303-47-9,0.26353195429257337
19224-26-1,0.9773471329656822
119446-68-3,0.2997194194988853
6423-43-4,0.7146552956340713
75-56-9,0.9245418152164288
1072-43-1,0.7791507735962672
78-89-7,0.8801637803626617
78-87-5,0.5047080526301381
16529-56-9,0.5929091941428772
93-53-8,0.6732871663135743
64037-53-2,0.6857292769646464
21267-72-1,0.45002238942324396
3626-56-0,0.738120705887397
78-97-7,0.7606960565357056
1967-16-4,0.5822341288331357
74068-00-1,0.6064223109042151
14838-15-4,0.6691740313532459
50901-84-3,0.468253570643814
117-27-1,0.37817276434643443
1193-81-3,0.975461183348312
69056-38-8,0.4780619335582841
65489-05-6,0.4127318809343631
78168-92-0,0.4518352237997461
19408-46-9,0.6297723732457254
56180-94-0,0.44248092764961755
3094-09-5,0.5679796439919941
70886-61-2,0.5263171017459554
598-77-6,0.7073012288436741
55418-56-9,0.3457802937871067
47073-92-7,0.6607115624629258
95719-25-8,0.6007256886006406
80382-23-6,0.4309561449368086
5005-84-5,0.374403736377516
55843-86-2,0.49252792523772215
40828-46-4,0.5336090256003979
81265-54-5,0.4258592897331044
56355-17-0,0.4876779017099629
52549-17-4,0.23222200563829426
34691-31-1,0.5128285924759228
56427-43-1,-0.03783333750388019
30087-33-3,0.35160706524087193
53716-49-7,0.39522136802822927
66934-18-7,0.22367136035059806
51234-28-7,0.3090797110601497
55690-47-6,-0.1295628995955619
55689-71-9,0.09614095856255302
5104-49-4,0.3468661405389961
31793-07-4,0.34705644259105445
41363-50-2,0.5851662553992534
72619-41-1,0.2029990162724509
158836-71-6,0.33439492748897126
67700-30-5,0.5781208969852607
188416-20-8,0.3185545184962647
1331-41-5,0.6923379999439265
2126-84-3,0.7111159219333716
7654-03-7,0.5939351484194656
33368-94-4,0.5970284217134165
119-51-7,0.8846548067635777
55294-15-0,0.40607111894789477
98-85-1,0.8237084073328541
42818-60-0,0.45621427252431584
54335-70-5,-0.4073607948363835
52570-16-8,0.6672993832556731
87757-18-4,0.2232746199457187
26129-32-8,0.6514296837104094
40843-25-2,0.646280456231727
105512-06-9,0.4193143802999278
1953-02-2,0.8896154532254978
598-78-7,0.7915911968762127
1501-84-4,0.7065438141098208
76-00-6,0.7720299690161458
66941-48-8,0.271941549496374
20602-57-7,0.6588479185006579
35782-82-2,0.5739361952940675
20866-13-1,0.48809281157535483
14689-97-5,0.33029995390809164
2592-62-3,0.4767639848140723
497-26-7,0.7828917897324745
75-34-3,0.7407308758356497
50765-96-3,-0.13023591949025912
22094-93-5,0.6127059730025934
4957-16-8,0.6410356551576104
4474-24-2,0.8570136712269109
465-42-9,0.5763646334026752
85801-02-1,-0.268530003938282
70-38-2,0.7950575515223182
50765-94-1,0.23679072987524372
59263-66-0,0.40626730708764314
33089-61-1,0.3532643506203061
90268-24-9,0.4116557884933273
50765-93-0,0.30981919740426306
627-70-3,0.8547577269634941
4602-84-0,1.209686131708817
64218-02-6,1.1908301793831715
105-87-3,1.2142106529499022
94238-00-3,0.7554989922832406
3772-23-4,0.7850035770467287
6358-37-8,0.5152025713232762
95-93-2,0.810483016585037
527-53-7,0.7775559323030153
5384-21-4,0.7116795898103947
89269-64-7,0.6103179735234091
89427-45-2,-1.1776629967220138
73840-50-3,0.7963519639572681
1124-11-4,0.779564322781472
10543-57-4,0.6941168496558491
1709-70-2,0.6214816397727354
40580-62-9,0.5480994848663698
121-21-1,0.4011255603822847
23031-36-9,0.5352378025725126
97-11-0,0.3991041930805887
27223-49-0,0.8180429568787707
477-33-8,0.38649526655084243
29171-21-9,0.9461904089248169
82508-32-5,0.49635841817335774
2686-99-9,-0.19279424863636924
3971-89-9,-0.3139622807099788
98124-08-4,0.503561622627947
86780-90-7,0.5000346979040805
5585-39-7,0.9168640172484283
459-80-3,1.2153396880108638
1786-08-9,0.7513877152006445
110-93-0,1.1882043943996428
586-62-9,0.808091228704651
68555-58-8,0.873806790341636
137927-76-5,0.3646949488810277
1191-16-8,1.084440732869052
13884-43-0,0.8993412116492808
97-36-9,0.8262897774953573
78-32-0,0.0014821950659108755
95-63-6,0.6997872697721383
938-18-1,0.6788722618811958
88-05-1,0.8008030930840758
108-75-8,0.8234721737653437
78-30-8,0.31088677628200095
27945-43-3,0.458872136979242
700-13-0,0.8100852350917878
14667-55-1,0.7962472166187169
28730-17-8,0.7990320386035232
73622-67-0,0.8198179500870239
18869-73-3,0.4528214220585223
2169-64-4,0.5220329341825617
96-69-5,0.639961772293782
96-66-2,0.6460069576674573
41208-07-5,0.5875030350937238
1445-23-4,0.7338952703153602
1218-35-5,0.11953984244304892
59708-57-5,0.6011088461951938
2487-01-6,0.5191881547546536
79006-76-1,-0.12561587560142412
96515-74-1,0.3194511157607728
50588-13-1,0.3733352287779454
50700-72-6,0.2373182753178757
34388-29-9,0.7674942808734794
121-29-9,0.29666963654809414
26002-80-2,0.49949469917282424
70-43-9,0.4129579083625026
23031-38-1,0.7166825669717622
72963-72-5,0.6717732654625745
14297-81-5,0.6713633040395929
124416-41-7,0.13329644999818563
14901-07-6,0.8671622683745692
25812-30-0,0.7338377820897773
80-26-2,0.7741643722028546
78-70-6,0.9448980847007538
315-18-4,-0.24438853881413347
2032-65-7,-0.21239632803441222
2635-10-1,-0.051179574776766545
2655-14-3,-0.07108705119832277
2425-10-7,-0.347994891149667
671-04-5,-0.19673966305626553
66871-56-5,0.40643395613295735
6392-46-7,-0.13636728370618123
79006-73-8,-0.16352889857973157
23103-98-2,0.02896086228219101
548-84-5,0.31966818471491176
38035-28-8,0.106895001372231
59669-26-0,-0.10266088485593958
68789-90-2,-0.15970963959592113
50765-87-2,-0.031211860151571548
100751-82-4,0.31925688902805954
88296-62-2,0.28853295519674055
68789-93-5,-0.025594393538807183
123252-99-3,0.3581301651634951
50528-97-7,0.4922253241543989
61676-87-7,0.512379018163162
58011-68-0,0.5681556872634856
25505-97-9,0.6696469396817955
24303-87-5,-0.04395945261882981
55-37-8,-0.28605570827449966
64011-88-7,-0.45186401492138695
18694-40-1,0.4350189483421172
73590-58-6,0.4685097241236408
21829-25-4,0.6951472734357766
71653-63-9,0.4394701445987219
88046-00-8,0.6852262045043125
484-12-8,0.5699475730169298
50563-36-5,0.5458836533636016
77732-09-3,0.4425477781077756
24280-93-1,0.6014535178759657
132203-70-4,0.633056815619744
62751-73-9,-0.2850318313660992
67369-99-7,-0.15449297915742863
6962-44-3,0.7493964334354939
38168-64-8,0.42790250136518526
139958-16-0,0.5254520439063712
60568-05-0,0.5686706903744441
4619-66-3,1.0417679560415112
99522-79-9,0.3963127756821737
73698-59-6,0.7015876205898068
89226-75-5,0.30736981741187175
91599-74-5,0.35348250255609637
68483-33-0,-0.27290210501193446
