CASRN,EPA_knn_maccs-1,EPA_knn_maccs-2,EPA_knn_maccs-3,EPA_knn_maccs-4
41294-56-8,0.6578795769292809,0.0,0.1963845427103256,0.14573588036039356
57333-96-7,1.0,0.0,0.0,0.0
17578-43-7,0.19151932615614956,0.610870255976648,0.1320786725620823,0.06553174530512008
18470-09-2,0.1991597078806381,0.5850430995779833,0.21579719254137858,0.0
29886-96-2,0.0,0.0,0.6944592169115202,0.3055407830884797
87239-81-4,0.0,0.0,0.14417137523393203,0.8558286247660679
550-53-8,0.059131347831793496,0.07733526595410783,0.7934796875089165,0.0700536987051821
56717-11-4,0.0,0.531174605706538,0.468825394293462,0.0
106-21-8,0.0,0.0,0.6494874715261959,0.35051252847380404
203448-76-4,0.0,0.20388159841029735,0.7423152277662111,0.053803173823491646
543-82-8,0.05128522907911104,0.6160182848435789,0.33269648607731006,0.0
3081-01-4,0.10222432560340747,0.09430630893006663,0.7417998471003678,0.06166951836615821
7535-34-4,0.0,0.5005703172967988,0.49942968270320126,0.0
108-11-2,0.0,0.05909980430528375,0.7068493150684931,0.23405088062622306
23436-19-3,0.0,0.08068776715815762,0.46344769436839944,0.45586453847344294
99-82-1,0.0,0.04729094895082993,0.29815220795490127,0.6545568430942686
87061-04-9,0.0,0.0,0.6616292595662191,0.3383707404337809
26171-78-8,0.0,0.0,0.5447262105523071,0.4552737894476929
147126-62-3,0.0,0.0,0.4564494346908937,0.5435505653091064
89-80-5,0.0,0.04977459683041316,0.5469009000635157,0.40332450310607115
66941-88-6,0.05385358087377489,0.6901336155350027,0.25601280359122236,0.0
103-95-7,0.0,0.0,0.9415014624634385,0.05849853753656158
57144-56-6,0.0,0.0917516218721038,0.8427546217257694,0.06549375640212672
64059-37-6,0.0,0.22669156437179214,0.6087590942949562,0.16454934133325172
55636-92-5,0.0,0.0,0.9609877628916276,0.03901223710837249
42978-66-5,0.0,0.0,0.4,0.6
123-63-7,0.0,0.2031367659892781,0.6236180027428001,0.17324523126792166
50765-83-8,0.0,0.0,1.0,0.0
50765-86-1,0.0,0.0,1.0,0.0
50765-79-2,0.0,0.0,1.0,0.0
21259-20-1,0.20442490001721153,0.1262173800848176,0.24551015309196975,0.42384756680600116
68133-73-3,0.0,0.0,0.1040745052386496,0.8959254947613504
40580-61-8,0.11452710828328129,0.12256118215898318,0.4358417917076101,0.3270699178501255
20724-12-3,0.0,0.0,1.0,0.0
30129-27-2,0.0,0.0,1.0,0.0
78-35-3,0.0,0.0,0.0,1.0
964-52-3,0.0,0.2166287242821775,0.7194829401553741,0.06388833556244843
121489-04-1,0.0,0.12751045577545783,0.7446142512984438,0.1278752929260983
30562-34-6,0.1299844754504283,0.33537470808631675,0.19393986924670018,0.34070094721655486
66085-59-4,0.04251996899932424,0.13770870618299658,0.6963806360525461,0.12339068876513298
78194-09-9,0.0,0.0,0.9559593584953753,0.044040641504624736
24353-58-0,0.039811877939407186,0.039811877939407186,0.9203762441211856,0.0
73080-51-0,0.0,0.134041440356549,0.6696630805942877,0.19629547904916334
489-84-9,0.0,0.053115339471987565,0.6768940834173679,0.26999057711064456
6223-35-4,0.0,0.04636538881761281,0.7372097903762151,0.2164248208061721
17493-73-1,0.0,0.0,1.0,0.0
92671-67-5,0.12832534453682665,0.0,0.6080347816303282,0.2636398738328451
113139-67-6,0.0,0.3192010789820284,0.6236811680323714,0.057117752985600415
121625-72-7,0.06857317386674247,0.3357790260763726,0.5956478000568849,0.0
67801-20-1,0.0,0.0,0.48691261335531744,0.5130873866446827
56105-46-5,0.0,0.0,0.0,1.0
63982-52-5,0.19026514694428295,0.6399892493171122,0.16974560373860484,0.0
18659-45-5,0.701929642032708,0.2630214260168417,0.03504893195045031,0.0
2752-71-8,0.0,1.0,0.0,0.0
119-38-0,0.2853270154930499,0.31845799064765856,0.3962149938592915,0.0
72542-61-1,0.31735939525588397,0.512223197045804,0.17041740769831198,0.0
78194-24-8,0.0,0.04474832555010058,0.9552516744498994,0.0
78194-42-0,0.10390986648829233,0.0535837906107194,0.8425063429009882,0.0
15037-62-4,0.147007563579756,0.5355251357890997,0.2631008984923603,0.05436640213878407
94739-29-4,0.18197800461941133,0.27133120435090696,0.46897339454318954,0.0777173964864922
75530-68-6,0.0,0.0941445730017212,0.6972970532921241,0.2085583737061546
97-86-9,0.0,0.07195750160978752,0.19253058596265293,0.7355119124275596
13749-61-6,0.0,0.44713478092591463,0.5528652190740854,0.0
23684-11-9,0.12352560989249796,0.0,0.4678451028066427,0.40862928730085923
110-12-3,0.0,0.06200482259731312,0.7070272132276955,0.23096796417499138
3572-41-6,0.08836678856981656,0.18146751224158758,0.4880466882816433,0.2421190109069525
70318-55-7,0.0,0.0,1.0,0.0
70318-56-8,0.0,0.0,1.0,0.0
26544-20-7,0.0,0.2752213952125282,0.5563378958719233,0.16844070891554858
13706-86-0,0.0,0.05474271822806464,0.7514368462912108,0.19382043548072447
81250-17-1,0.0,0.3370019274741927,0.6629980725258073,0.0
123-92-2,0.0,0.0,0.18936755270394132,0.8106324472960588
110-19-0,0.0,0.05323081472719207,0.17255655774064763,0.7742126275321602
99-86-5,0.0,0.0,0.564672086998897,0.4353279130011029
542-08-5,0.0,0.0,0.6910035087719298,0.30899649122807016
99-87-6,0.0,0.0,1.0,0.0
535-77-3,0.0,0.0,1.0,0.0
89-83-8,0.0,0.0,1.0,0.0
56211-40-6,0.0,0.0,0.26357345853593245,0.7364265414640676
22760-18-5,0.0,0.3683016102525805,0.6316983897474195,0.0
40507-23-1,0.0,0.3798676729979755,0.6201323270020245,0.0
65765-07-3,0.0,0.4157663828753366,0.5249668952516152,0.05926672187304822
499-75-2,0.0,0.0,1.0,0.0
2814-20-2,0.0,0.26432710645703655,0.5261759776948535,0.20949691584811
80176-21-2,0.0,0.19108631970916698,0.6036664316237559,0.20524724866707714
55814-41-0,0.0,0.21196877550361715,0.5829233542818412,0.2051078702145416
125055-52-9,0.0,0.6860011758841678,0.31399882411583224,0.0
563-80-4,0.0,0.0,1.0,0.0
59230-57-8,0.0,0.0,0.5451373746184038,0.45486262538159616
39543-79-8,0.0,0.0,0.9305489752071558,0.06945102479284425
314-42-1,0.05040074202964117,0.272283412127107,0.5627597558714058,0.11455608997184599
123524-52-7,0.058906509487255704,0.31045141619175215,0.5655281201566636,0.06511395416432843
6673-35-4,0.0,0.0,0.9326398141115982,0.06736018588840173
108-21-4,0.0,0.23364215402431965,0.4260277938621888,0.3403300521134916
4212-94-6,0.24452890616901804,0.1292250781516239,0.4763578769272133,0.14988813875214468
12650-69-0,0.2644485526992916,0.06290171006414842,0.21757762779088352,0.4550721094456764
828-00-2,0.0,0.0678559273651303,0.7449267168302948,0.18721735580457505
1445870-18-7,0.0,0.40952678671810944,0.5904732132818905,0.0
68425-16-1,0.0,0.25627240143369173,0.6445518506450407,0.09917574792126765
57052-04-7,0.06383144758898633,0.4129569037091304,0.5232116487018833,0.0
540-84-1,0.0,0.0787114420300866,0.4907688801094059,0.43051967786050754
67239-26-3,0.07016000930756025,0.25911535438773114,0.3229772479222217,0.3477473883824869
40915-86-4,0.0,0.12360667316697273,0.5614923557717665,0.31490097106126075
35256-85-0,0.05289581811735989,0.06093553890039677,0.776666366386122,0.10950227659612143
19666-30-9,0.06203687066436878,0.2532180837471096,0.5665162335946335,0.11822881199388799
129909-90-6,0.12921618465343132,0.1385129719951455,0.5291497790295618,0.20312106432186117
76-50-6,0.0,0.0,0.5504153277147882,0.4495846722852119
71108-05-9,0.9135710071743663,0.0864289928256337,0.0,0.0
71108-06-0,0.677979675508937,0.15354828257830602,0.16847204191275703,0.0
111038-42-7,0.0,0.07740770037368352,0.788803718950482,0.13378858067583443
127-25-3,0.0,0.0,0.17819237542239777,0.8218076245776021
13254-34-7,0.05795235028976174,0.0,0.6542176432710882,0.28783000643914997
144-19-4,0.0,0.11836180767914214,0.6354346729216053,0.24620351939925264
3445-42-9,0.0,0.0,0.0,1.0
14860-89-0,0.0,0.0,0.0,1.0
26762-93-6,0.0,0.38324259558993545,0.4578437348916402,0.1589136695184243
49562-28-9,0.0,0.10941324354853292,0.42878414721686364,0.4618026092346035
51368-55-9,0.0,0.06144098584590344,0.7858429970645507,0.1527160170895457
58327-13-2,0.0,0.0,0.28602685947622675,0.7139731405237734
58327-14-3,0.0,0.0,0.18223613663898333,0.8177638633610167
58327-12-1,0.0,0.03571398991195739,0.1659143427449746,0.798371667343068
666-84-2,0.0,0.0,0.5865449117825852,0.4134550882174149
53471-69-5,0.15892351274787533,0.2127160409253744,0.6283604463267503,0.0
53003-82-0,0.21775039281307862,0.1561931707412112,0.6260564364457101,0.0
53003-62-6,0.1691007175718395,0.23399320274354068,0.4868443026820818,0.11006177700253823
86408-72-2,0.0,0.07742205372226718,0.5754170668961793,0.3471608793815535
512-04-9,0.269352981421856,0.0851576757170474,0.5803768992527698,0.06511244360832684
36011-19-5,0.27342862311583926,0.13042197035261557,0.3324020308564253,0.26374737567511986
33160-78-0,0.7671163368399438,0.19188076235608487,0.04100290080397139,0.0
154619-51-9,0.9047035048173919,0.03208237723338751,0.06321411794922052,0.0
114311-32-9,0.0,0.1698018831050215,0.3745408585664655,0.45565725832851317
69915-63-5,0.0,0.0551795050949525,0.7780291436310306,0.16679135127401687
69915-62-4,0.0,0.0,0.6322042528429066,0.3677957471570933
581-12-4,0.0,0.0,0.4560841881622171,0.5439158118377828
470-67-7,0.0,0.11042136945071482,0.28564710308502633,0.6039315274642588
512-85-6,0.0,0.0,0.6834242994704552,0.3165757005295448
63968-64-9,0.06296774984086426,0.06704378721895592,0.42513817667603837,0.4448502862641415
13613-99-5,0.19328303884587386,0.5865660776917477,0.2201508834623784,0.0
3035-45-8,0.0,0.0,1.0,0.0
1014-69-3,0.0,0.14343946271469216,0.8565605372853078,0.0
64-00-6,0.0,1.0,0.0,0.0
2752-81-0,0.42701691005244946,0.3731746066290888,0.19980848331846177,0.0
2631-40-5,0.0,1.0,0.0,0.0
114-26-1,0.07735522904062231,0.8811188811188811,0.041525889840496585,0.0
366-70-1,0.12730581420742945,0.45131200682680334,0.3503535808464024,0.0710285981193649
54266-83-0,0.9187494676982947,0.08125053230170533,0.0,0.0
106293-84-9,0.9514340548184392,0.048565945181560835,0.0,0.0
73115-70-5,0.6210598393665075,0.2553275517797803,0.0,0.12361260885371206
2315-43-7,0.0,0.4083168316831683,0.5916831683168318,0.0
1505-95-9,0.0,0.5756002900049686,0.4243997099950314,0.0
996-35-0,0.07451685500291733,0.5223800621569165,0.40310308284016616,0.0
3938-45-2,0.4094055787268807,0.46416088748564166,0.12643353378747765,0.0
116666-63-8,0.0,0.4676441131540165,0.5323558868459836,0.0
24730-10-7,0.0,0.18959603367777556,0.5442829296017083,0.2661210367205162
14759-05-8,0.0,0.27063747948899436,0.7293625205110056,0.0
54270-10-9,0.06136595624180934,0.28579845417287714,0.5914696333435043,0.06136595624180934
18952-79-9,0.27320797841741024,0.3468348100436213,0.31779024446984794,0.062166967069120435
26328-00-7,0.0,0.2159290366617174,0.6663961330448448,0.11767483029343781
69788-41-6,0.0,0.0717587499245765,0.8263591321914928,0.10188211788393081
97887-77-9,0.0,0.12125350779876988,0.48452182070709465,0.3942246714941355
6659-45-6,0.1941820345806519,0.0,0.5618819366986111,0.24393602872073702
22343-07-3,0.20008604178882594,0.5918441441223387,0.2080698140888354,0.0
64249-01-0,0.46201852251331,0.4048546166763107,0.13312686081037947,0.0
14211-01-9,0.1770524233432245,0.45662710187932737,0.2982195845697329,0.06810089020771512
36614-38-7,0.7530328495034377,0.24696715049656226,0.0,0.0
19645-42-2,0.40880929788524245,0.4814880419896457,0.10970266012511187,0.0
79985-91-4,0.39486391571553997,0.3381255487269535,0.16121597892888498,0.1057945566286216
97699-69-9,0.14488212645052378,0.12099755109431416,0.7341203224551621,0.0
30560-28-2,0.12766930249509512,0.3235706145651618,0.5487600829397432,0.0
71617-10-2,0.0,0.05713617015052002,0.39096441057297077,0.5518994192765093
3567-08-6,0.0,0.14445319599178785,0.5426860460840184,0.31286075792419377
17959-11-4,0.13423483965579006,0.6518070706820537,0.07354488846037256,0.14041320120178363
404-86-4,0.0,0.13549760807220101,0.6496485396364468,0.2148538522913523
145071-49-4,0.1879331358464536,0.33992765386971846,0.4721392102838279,0.0
111038-37-0,0.0,0.05261275706725222,0.7649681574384459,0.18241908549430177
72739-69-6,0.0,0.3249394451807504,0.6180247703487043,0.05703578447054521
23485-79-2,0.5184724332052542,0.4275154141721025,0.054012152622643195,0.0
149877-41-8,0.2752875297731643,0.3928994988331612,0.2657955403661054,0.06601743102756914
24353-61-5,0.12073623474246753,0.3216364068382313,0.5576273584193011,0.0
13955-12-9,0.4613689216819783,0.4778534869630464,0.06077759135497531,0.0
15863-65-7,0.6785636031382015,0.2752614483931186,0.046174948468679866,0.0
14358-50-0,0.06031954475815276,0.06948760973711728,0.7532209819800102,0.11697186352471972
24017-18-3,0.7260910122943048,0.17403771637738225,0.056452887843546816,0.0434183834847661
6838-93-3,0.18889898405880895,0.19688334572286004,0.5117838165248754,0.10243385369345556
107-44-8,0.25751369753710307,0.19197829671791053,0.3585297090270759,0.19197829671791053
71048-99-2,0.0,0.11245178557337493,0.6969749666423761,0.19057324778424892
97886-45-8,0.06634634654841286,0.24333340489827524,0.6903202485533118,0.0
959-24-0,0.0,0.17960087729117155,0.5975854542598485,0.2228136684489797
27458-93-1,0.0,0.0,1.0,0.0
68784-12-3,0.0,0.0,0.5752023420010333,0.4247976579989668
68526-86-3,0.0,0.0,1.0,0.0
72162-46-0,0.0,0.36051867580210706,0.5702944096089098,0.06918691458898321
64354-92-3,0.0,0.0,0.8153475868087322,0.18465241319126777
1330-61-6,0.0,0.0,0.0,1.0
26544-23-0,0.0,0.16602044867400012,0.1885923802799354,0.6453871710460645
27013-89-4,0.0,0.052701531349321006,0.8862178561109505,0.0610806125397284
71902-23-3,0.0,0.0,0.7296912202876102,0.2703087797123897
25168-26-7,0.0,0.348765301643555,0.5589127501503748,0.09232194820607027
25103-09-7,0.0,0.1687715269804822,0.12667432070417145,0.7045541523153463
29590-42-9,0.0,0.0,0.0,1.0
11071-47-9,0.0,0.06666666666666667,0.18925925925925924,0.7440740740740741
830322-14-0,0.0,0.0,0.8856474988312296,0.11435250116877047
646-07-1,0.0,0.10656384190693191,0.7868723161861361,0.10656384190693191
41764-14-1,0.07486882758168935,0.18361256373025314,0.6143864973743681,0.1271321113136893
56011-02-0,0.0,0.31167398953209513,0.34213244175258634,0.3461935687153185
110-45-2,0.0,0.04883342376559957,0.1701030927835052,0.7810634834508954
7779-65-9,0.0,0.0,0.32038435140700067,0.6796156485929994
94-46-2,0.0,0.0,0.3575087310826543,0.6424912689173456
87-20-7,0.0,0.07079371240054337,0.572915453780969,0.35629083381848764
928-70-1,0.0,0.0558090793048448,0.655773993772318,0.28841692692283716
590-86-3,0.0,0.0,0.8228171896316508,0.17718281036834924
1553-60-2,0.0,0.10206765339526036,0.6103074899974819,0.2876248566072578
91040-96-9,0.0,0.0,1.0,0.0
72221-66-0,0.0,0.0,1.0,0.0
93-19-6,0.0,0.44077519878955673,0.5089270192833918,0.05029778192705148
503-74-2,0.05179022686618019,0.0888440898378716,0.7277889775405321,0.1315767057554161
140-26-1,0.0,0.0,0.13723511604439959,0.8627648839556005
2835-39-4,0.0,0.10911488379759356,0.3779462666886435,0.512938849513763
103-38-8,0.0,0.0,0.0,1.0
78-81-9,0.055922652435268096,0.5165128750494445,0.3453145973426365,0.0822498751726508
33207-44-2,0.0,0.10260166417286312,0.7222986207543513,0.1750997150727855
371-44-8,0.14928484951162527,0.5334936442832852,0.25618532916190795,0.06103617704318164
52102-44-0,0.0,0.10994694301123992,0.7383574257859888,0.15169563120277124
30979-48-7,0.12462809302936897,0.260962745598459,0.4099440774966932,0.2044650838754788
13887-57-5,0.0,0.3164082581265675,0.6835917418734324,0.0
78-83-1,0.0,0.19110398786750768,0.5559232068383139,0.2529728052941785
4439-24-1,0.0,0.05533162330524,0.6755221692927813,0.2691462074019787
51550-64-2,0.0,0.34976531425924784,0.6090560524091697,0.041178633331582545
105-01-1,0.0,0.06052320425657699,0.1391731944033895,0.8003036013400335
102-13-6,0.0,0.0,0.0,1.0
1713-15-1,0.0,0.3523126640024722,0.5972020719961032,0.050485264001424626
106-63-8,0.0,0.26148409893992935,0.1974381625441696,0.541077738515901
120-50-3,0.0,0.0,0.49386358272362524,0.5061364172763748
87-19-4,0.0,0.05367189444859347,0.7726786158824993,0.17364948966890714
86553-26-6,0.0,0.0,0.48243599201441917,0.5175640079855808
27442-58-6,0.05156125193951468,0.5166867121438867,0.3402528484470111,0.09149918746958746
18169-57-8,0.0,0.19677464201306824,0.6946197692200751,0.10860558876685666
513-44-0,0.0,0.2326351620718207,0.5604281026710417,0.20693673525713757
696-29-7,0.0,0.0,0.4174867524602574,0.5825132475397425
4621-04-9,0.0,0.05129556013219025,0.6409310790746684,0.3077733607931415
34131-99-2,0.0,0.0,0.6818035200075069,0.3181964799924932
528-92-7,0.0,0.2363872265256461,0.5854271253532782,0.17818564812107585
70124-77-5,0.0,0.36819703024986195,0.4677518926471066,0.16405107710303152
66827-38-1,0.0,0.369317005282699,0.5113334842217289,0.11934951049557206
14845-08-0,0.0,0.21093182670616673,0.7890681732938333,0.0
72-18-4,0.05753182794863111,0.21462003564508159,0.6079540722562448,0.11989406415004249
16652-76-9,0.0,0.0,0.5997777478935215,0.4002222521064786
7407-66-1,0.0,0.056462383989489794,0.8836851509947364,0.059852465015773855
496-67-3,0.0,0.0,0.8260192422849263,0.17398075771507363
565-74-2,0.0,0.3438168654922767,0.5288565817627575,0.12732655274496588
64047-48-9,0.0,0.2855896572197114,0.36598369097672395,0.34842665180356475
91132-80-8,0.0,0.06351990066843483,0.8774728814641705,0.05900721786739463
68683-20-5,0.0,0.0,0.11755102040816327,0.8824489795918368
4395-92-0,0.0,0.0,0.7871723822355544,0.21282761776444567
536-60-7,0.0,0.09494222652736456,0.7211928319380059,0.1838649415346295
13816-33-6,0.0,0.0,0.9227355781780213,0.07726442182197858
31027-31-3,0.0,0.0,0.8792520676015821,0.12074793239841783
15763-76-5,0.0,0.11779339167353074,0.7588021648156644,0.12340444351080472
17959-33-0,0.19921019388783942,0.3354198778495022,0.401697242921877,0.06367268534078134
1333-53-5,0.0,0.3599984114797066,0.5917105716025522,0.04829101691774113
643-28-7,0.0,0.09055660865069791,0.9094433913493021,0.0
91040-95-8,0.0,0.04665000595025586,0.8545595187865805,0.0987904752631636
13311-84-7,0.06010818419144984,0.07013774311867679,0.6894295201155238,0.1803245525743495
37389-71-2,0.0,0.7735753178378343,0.22642468216216566,0.0
80-34-2,0.03914376744462132,0.1801315675091339,0.645480405388505,0.13524425965773984
79-31-2,0.0,0.12467171327050824,0.695040939286266,0.1802873474432257
103-48-0,0.0,0.0,0.431461662512828,0.5685383374871721
103-60-6,0.0,0.06337444771723122,0.5863862297496318,0.35023932253313694
103-59-3,0.0,0.0,0.6402674209308306,0.35973257906916944
103-28-6,0.0,0.0,0.3922013148945817,0.6077986851054182
1532-00-9,0.0,0.24166727434480142,0.6956699286828941,0.06266279697230447
56425-91-3,0.0610315987206194,0.12631196785971813,0.5711855200487345,0.24147091337092802
73681-12-6,0.0,0.3109896413847058,0.6234958812679116,0.06551447734738268
21738-42-1,0.3279845315770162,0.23612766125031817,0.37784664553293057,0.05804116163973511
63659-19-8,0.0,0.055186125251589,0.944813874748411,0.0
29122-68-7,0.0,0.0,0.9366902631227461,0.06330973687725391
59333-90-3,0.0,0.0,0.912893494595123,0.08710650540487697
86247-86-1,0.0,0.05342334298005231,0.8566137634167463,0.08996289360320128
81486-22-8,0.20110501259928704,0.0,0.7311214093054622,0.06777357809525082
586-06-1,0.05955056577148808,0.5132756038344082,0.4271738303941038,0.0
5588-22-7,0.0,0.4453550478416716,0.5546449521583283,0.0
14334-41-9,0.0,0.32973040627491546,0.6050654881722988,0.06520410555278572
31802-16-1,0.0,0.26339641360152777,0.6697834767727374,0.06682010962573476
768-52-5,0.0,0.13508612873980055,0.8649138712601996,0.0
101-72-4,0.0,0.3269627507163324,0.5602005730659025,0.11283667621776504
2210-25-5,0.0,0.3644434230006574,0.58403839678459,0.05151818021475262
637-32-1,0.06117137877368129,0.38605696596520106,0.5527716552611177,0.0
22936-86-3,0.0,0.43551500981383495,0.564484990186165,0.0
97817-39-5,0.0,0.2649544572345488,0.7350455427654513,0.0
36734-19-7,0.0,0.1983710669602008,0.6662988430770345,0.1353300899627647
63884-40-2,0.19068837565596805,0.058291093937228124,0.5580098124994695,0.19301071790733434
3544-35-2,0.05926034055097205,0.0,0.881479318898056,0.05926034055097205
54-92-2,0.0,0.22071827871834712,0.7792817212816529,0.0
35944-83-3,0.18824356537979658,0.3058378908834621,0.5059185437367414,0.0
99300-63-7,0.16578587599396613,0.7318159331889041,0.10239819081712973,0.0
2030-63-9,0.12779071390432978,0.4816411624346702,0.26277740975667035,0.12779071390432978
58934-46-6,0.10211893533129324,0.37046543772357393,0.4596363150438895,0.06777931190124334
89703-10-6,0.06591948369301377,0.12481078713934593,0.6768973731021771,0.13237235606546321
3772-26-7,0.05047850954536891,0.2819801232836205,0.474435715803226,0.19310565136778463
22235-81-0,0.0,0.45749174831047235,0.5425082516895277,0.0
3423-28-7,0.0,0.3985143277222047,0.5463411634463909,0.05514450883140451
142459-58-3,0.0,0.19654177003066714,0.7364756392206993,0.06698259074863376
1918-16-7,0.052365959113575083,0.17551986823141857,0.5918613818627378,0.18025279079226864
98410-36-7,0.0,0.35624842322561195,0.5711084684692229,0.07264310830516513
25057-89-0,0.0,0.126515407418521,0.4611566960248237,0.41232789655665536
79-46-9,0.1524541770209643,0.2666989109224637,0.580846912056572,0.0
67-63-0,0.05741626794258373,0.2,0.39999999999999997,0.3425837320574162
98519-41-6,0.0,0.0,1.0,0.0
4016-14-2,0.0,0.2358743236261794,0.6897313538352775,0.07439432253854311
93-78-7,0.0,0.2273000288766965,0.6437770719029743,0.12892289922032918
83656-29-5,0.0,0.12081069883133153,0.6161711826175195,0.2630181185511491
66332-96-5,0.0609732471990672,0.1132829756878309,0.6423650591328153,0.18337871798028663
35212-22-7,0.1367052412533497,0.12910759465245444,0.6696333667679687,0.06455379732622722
29026-74-2,0.05488711100987956,0.1791304842980383,0.7659824046920821,0.0
38753-50-3,0.1004449431033819,0.28564357252462586,0.5608978060840056,0.05301367828798653
7780-06-5,0.0,0.0,0.7936087295401403,0.2063912704598596
939-48-0,0.0,0.04504101416853094,0.5412378821774795,0.41372110365398956
88599-41-1,0.054623862002874946,0.29613380450407284,0.6492423334930523,0.0
88599-42-2,0.09613821707816048,0.0,0.9038617829218395,0.0
68334-67-8,0.0,0.4033363293187129,0.5966636706812871,0.0
5836-10-2,0.0,0.11872074670730379,0.7107937846957657,0.17048546859693042
122-42-9,0.08600196630165778,0.5248126928162187,0.38918534088212364,0.0
83395-31-7,0.0,0.0,0.589657087042639,0.410342912957361
108-23-6,0.0,0.11358824262050068,0.706999626354465,0.17941213102503425
1714-03-0,0.6771489534647429,0.3228510465352571,0.0,0.0
1713-97-9,0.7021054192572981,0.297894580742702,0.0,0.0
24441-57-4,0.6156380146105004,0.3843619853894996,0.0,0.0
46355-07-1,0.05679849836994106,0.1202818849408898,0.26443837059966413,0.5584812460895051
75-33-2,0.0,0.24273412271259417,0.6280947255113025,0.12917115177610333
4095-32-3,0.0,0.2112855874923192,0.5962381375025603,0.1924762750051205
141396-28-3,0.06418984600832156,0.0,0.3277343786993126,0.6080757752923659
500-38-9,0.0,0.12872467222884382,0.8009305950307143,0.0703447327404419
106-55-8,0.05551305972372148,0.1114753043615021,0.8330116359147764,0.0
110871-86-8,0.0,0.15380758568018554,0.5292217014808478,0.31697071283896666
61477-94-9,0.06615503418595774,0.5888531218547184,0.3449918439593239,0.0
98459-18-8,0.0,0.5539483553374749,0.387884750578426,0.05816689408409922
7652-64-4,0.06587549029895046,0.05966889764570302,0.6266425378441425,0.24781307421120413
2935-44-6,0.0,0.06437075606711122,0.7690082518802716,0.16662099205261713
110-97-4,0.0,0.2814357276574565,0.45058936528064586,0.2679749070618977
110-98-5,0.0,0.0,0.784231100587832,0.21576889941216806
25322-69-4,0.0,0.0,0.3755662012787295,0.6244337987212706
25136-55-4,0.0,0.19697215171644072,0.8030278482835593,0.0
1073-79-6,0.0,0.06363575101101696,0.5249779135098228,0.41138633547916026
141-91-3,0.05898954056700658,0.24585802729373926,0.695152432139254,0.0
1593-77-7,0.0,0.2163814011898431,0.5992133261375925,0.18440527267256446
10140-90-6,0.2220411883869142,0.5260521887422955,0.25190662287079024,0.0
108-60-1,0.13284764884554776,0.3728503893849773,0.4348322561490853,0.05946970562038961
3048-76-8,0.06629448962468718,0.25672497521039384,0.33592277265842646,0.3410577625064925
57472-68-1,0.0,0.12297387809778967,0.3351832360539661,0.5418428858482442
27138-31-4,0.0,0.0,0.4607796852646638,0.5392203147353362
13275-18-8,0.0,0.19999999999999998,0.6261496844003607,0.17385031559963932
14663-72-0,0.7996775123057871,0.15393933933372378,0.04638314836048923,0.0
849-55-8,0.0,0.14218396238150924,0.8578160376184908,0.0
579-56-6,0.0,0.2492926426027231,0.7507073573972768,0.0
7681-93-8,0.14053926730588037,0.06323782076151416,0.05520146317131297,0.7410214487612924
84985-34-2,0.0,0.20061769091111947,0.6655391356384327,0.13384317345044783
513-85-9,0.06021702869351725,0.06021702869351725,0.6386978278388965,0.240868114774069
98532-74-2,0.0,0.0,1.0,0.0
98519-01-8,0.0,0.05908430290532274,0.9409156970946773,0.0
6280-75-7,0.06707151999387712,0.35886494635299826,0.5740635336531247,0.0
93-96-9,0.0,0.13255907088506208,0.6569883860632759,0.210452543051662
4351-70-6,0.12241590964890743,0.14377608642278417,0.5508961453474098,0.18291185858089862
23477-98-7,0.27444979823069765,0.19877017676230305,0.25435880654448906,0.2724212184625103
62563-80-8,0.0,0.06631456123671116,0.193304028942202,0.7403814098210868
4433-36-7,0.0,0.0,0.4641884956936944,0.5358115043063054
21145-77-7,0.05562973713917109,0.05562973713917109,0.6531269150137075,0.2356136107079503
72869-86-4,0.0,0.0,0.6512246234846761,0.34877537651532375
70172-00-8,0.0,0.051090047393364924,0.6105864928909952,0.3383234597156398
71-58-9,0.0,0.0,1.0,0.0
33564-31-7,0.09644059081985602,0.0,0.8541530335608114,0.04940637561933252
359-83-1,0.0,0.3651721530475871,0.5668158924387914,0.06801195451362158
123298-28-2,0.0,0.0,0.8080531461945478,0.19194685380545215
51155-15-8,0.0,0.0,0.8641444068651366,0.1358555931348634
57646-30-7,0.0,0.20257476980014197,0.7372619261859266,0.060163304013931516
7492-67-3,0.0,0.0,0.0,1.0
105-85-1,0.0,0.0,0.0,1.0
139-70-8,0.0,0.0,0.0,1.0
8000-29-1,0.0,0.045040373360989705,0.573647430673877,0.3813121959651332
51566-62-2,0.0,0.0,0.5041465654195392,0.4958534345804609
502-47-6,0.0,0.0,0.3277465417224453,0.6722534582775547
16409-43-1,0.0,0.05953259532595326,0.271674573888596,0.6687928307854507
2436-90-0,0.0,0.0,0.3511501882521926,0.6488498117478073
36798-79-5,0.0,0.2776213503602773,0.5144042022829365,0.20797444735678625
111479-05-1,0.0,0.1333395911174857,0.6145379284815743,0.2521224804009401
141-11-7,0.0,0.0,0.14725761772853188,0.8527423822714681
5370-01-4,0.05027024651755504,0.3062134727776069,0.5932460341872831,0.05027024651755504
143692-53-9,0.0,0.33776986097132267,0.5640315953549021,0.09819854367377528
40766-31-2,0.0,0.0568340750158932,0.6731087094723458,0.270057215511761
161599-46-8,0.0,0.11928128233273831,0.61312715895328,0.26759155871398177
95719-24-7,0.0,0.0,0.8358091024020227,0.16419089759797723
