CASRN,Toxic_knn_mordred-0,Toxic_knn_mordred-1
21270-21-3,0.052426547209770934,0.9475734527902292
21269-99-8,0.20852466458284288,0.7914753354171571
21395-07-3,0.16657459031933747,0.8334254096806625
83161-22-2,0.9406770764110626,0.059322923588937315
513-53-1,0.7928965141942695,0.2071034858057305
78-86-4,0.6987395836663569,0.3012604163336431
27970-79-2,0.9426863359550098,0.057313664044990296
5412-64-6,0.32954629432481114,0.6704537056751888
14417-88-0,0.7500921215573131,0.2499078784426869
59875-04-6,0.7259668140106426,0.27403318598935733
13717-04-9,0.27610807605717397,0.7238919239428261
138-22-7,0.9419722622315622,0.05802773776843793
53651-69-7,0.9438909076777884,0.056109092322211576
99-79-6,0.18788746766124892,0.812112532338751
122008-85-9,0.40655467340748297,0.5934453265925169
10402-53-6,0.17117558841323288,0.8288244115867671
34067-03-3,0.0,1.0
94876-55-8,0.0,1.0
66941-53-5,0.07643191843782884,0.9235680815621711
86371-40-6,0.0,1.0
130693-82-2,0.6103997145722023,0.3896002854277977
29766-64-1,0.32228037733341786,0.6777196226665821
63716-10-9,0.62285157973464,0.37714842026535994
1569-02-4,0.7994998099462823,0.20050019005371766
1083-57-4,0.5962367389999839,0.403763261000016
7493-57-4,0.9463924528014793,0.05360754719852057
59323-76-1,0.6748155836205755,0.3251844163794245
27205-24-9,0.795897269808541,0.20410273019145897
1647-12-7,0.6835889071701609,0.3164110928298391
14631-45-9,0.815782122216444,0.184217877783556
7698-97-7,0.38827431525445916,0.6117256847455409
92454-60-9,0.5269526945357407,0.47304730546425927
120-45-6,0.8852487067227693,0.11475129327723059
10137-87-8,0.31292231598262354,0.6870776840173765
54335-73-8,0.0,1.0
83435-67-0,0.8287236257631933,0.17127637423680672
82586-55-8,0.5159804854091906,0.4840195145908094
87333-19-5,0.8857487848581643,0.11425121514183574
16118-49-3,0.4005378761185557,0.5994621238814444
16378-22-6,0.0,1.0
22212-55-1,0.6013832772631902,0.3986167227368098
97-64-3,0.9432143465688998,0.056785653431100105
87237-48-7,0.4574210056044515,0.5425789943955485
66441-23-4,0.30044907780066377,0.6995509221993361
66441-11-0,0.4960494143087153,0.5039505856912847
2556-10-7,0.8882054456178876,0.11179455438211248
51-14-9,0.49669750918102246,0.5033024908189775
145040-37-5,0.08682583181979917,0.9131741681802008
54350-48-0,0.8024007007656915,0.19759929923430852
50765-78-1,0.03229685351041512,0.9677031464895848
50765-95-2,0.0,1.0
461432-25-7,0.39721391126191635,0.6027860887380837
54406-48-3,0.39806425078761065,0.6019357492123892
79-81-2,1.0,0.0
53839-71-7,0.6715407258450333,0.3284592741549668
106-29-6,1.0,0.0
61750-69-4,0.8742682507089173,0.1257317492910827
40267-72-9,1.0,0.0
3290-92-4,0.8616840932289094,0.1383159067710906
53083-27-5,0.8641116277527264,0.13588837224727351
19089-24-8,0.21611242314878445,0.7838875768512155
70381-67-8,0.0,1.0
17689-77-9,0.6715497318624549,0.328450268137545
145650-60-8,0.9506173221193609,0.04938267788063915
97-41-6,0.8131446157730878,0.1868553842269121
84012-64-6,0.9363308782739296,0.0636691217260704
144-39-8,0.9534187257381267,0.046581274261873355
61931-80-4,0.9551129077168962,0.044887092283103794
64748-21-6,0.3182179992108047,0.6817820007891954
82163-55-1,0.2798794163056496,0.7201205836943503
50765-88-3,0.0,1.0
90729-41-2,0.5852282854622892,0.4147717145377107
57846-36-3,0.04937720670412122,0.9506227932958787
39562-70-4,0.49251229971642385,0.507487700283576
638-10-8,0.8454806876994592,0.15451931230054083
106700-29-2,0.46612043034372797,0.533879569656272
61792-11-8,0.9053299584837253,0.09467004151627477
24199-46-0,0.8717974165772492,0.12820258342275073
70381-28-1,0.0,1.0
132031-81-3,0.4342963230111981,0.5657036769888019
80310-21-0,0.0,1.0
56611-65-5,0.26162758096463357,0.7383724190353664
13925-07-0,0.04265754389530552,0.9573424561046944
70381-39-4,0.0,1.0
149543-07-7,0.4647545389411785,0.5352454610588214
15911-11-2,0.5094702836601115,0.4905297163398885
88-29-9,0.5368243369595779,0.463175663040422
68480-17-1,0.8000033619805359,0.19999663801946413
1335-46-2,0.8083747058029358,0.1916252941970642
5957-75-5,0.12023468775288076,0.8797653122471192
35044-59-8,0.8126022307186405,0.18739776928135943
125055-60-9,0.0,1.0
88969-41-9,0.9289334569698727,0.07106654303012733
62395-45-3,0.9431386495703771,0.05686135042962299
32766-80-6,0.597786307327271,0.4022136926727289
3763-77-7,0.38602709496873566,0.6139729050312642
125055-73-4,0.05916990591228744,0.9408300940877126
23674-86-4,0.8647549103824365,0.1352450896175636
1253-28-7,0.6147207319708085,0.38527926802919144
33765-80-9,0.700664934228786,0.29933506577121405
3568-56-7,0.0,1.0
92065-18-4,0.05971135850661286,0.9402886414933871
13539-59-8,0.12867873861380047,0.8713212613861996
2532-49-2,0.1260775104009159,0.8739224895990841
78541-98-7,0.06728253292765875,0.9327174670723413
55242-55-2,0.1414484572473984,0.8585515427526016
87344-11-4,0.2076282169156866,0.7923717830843134
1399-80-0,0.21337208901899984,0.7866279109810002
22345-47-7,0.34553310752038313,0.6544668924796169
82875-37-4,0.8999344944163185,0.1000655055836815
6670-95-7,0.3096066284295463,0.6903933715704537
82875-46-5,0.9095529283309287,0.09044707166907126
82875-43-2,0.9085876958432024,0.09141230415679755
33232-85-8,0.0,1.0
1942-80-9,0.0,1.0
88150-62-3,0.5222012751585113,0.47779872484148866
73698-61-0,0.7177820601445244,0.28221793985547555
134169-75-8,0.49883058067340563,0.5011694193265943
57846-37-4,0.050876741174179896,0.94912325882582
85365-53-3,0.22112464032061932,0.7788753596793806
75274-15-6,0.12154200696202774,0.8784579930379723
167004-78-6,0.5219479202240234,0.4780520797759765
75274-19-0,0.2382389737776154,0.7617610262223846
117378-04-8,0.5217508016636991,0.4782491983363009
92-09-1,0.7515831354846648,0.24841686451533515
142-90-5,0.883557363378118,0.11644263662188206
97-88-1,0.716680450810455,0.28331954918954505
25044-01-3,0.6908959780596492,0.3091040219403508
39670-09-2,0.6702108157548411,0.3297891842451589
20363-83-1,0.5748864582581161,0.4251135417418839
97-63-2,0.7377276194168337,0.26227238058316626
53153-66-5,0.8273212111039546,0.1726787888960454
1128-08-1,0.8783292752975137,0.12167072470248635
112-12-9,1.0,0.0
821-55-6,0.7969608187092485,0.20303918129075146
111-13-7,0.8600687652948193,0.13993123470518065
110-43-0,0.8613894349125998,0.1386105650874001
591-78-6,0.7716936623775179,0.22830633762248206
2052-15-5,0.7285083061761545,0.27149169382384564
40942-73-2,1.0,0.0
591-60-6,0.7903170085854289,0.20968299141457117
59558-23-5,1.0,0.0
2748-88-1,0.3348020521714097,0.6651979478285904
64-77-7,0.6254600308534174,0.37453996914658266
63992-49-4,0.7491160233276318,0.25088397667236817
63992-50-7,0.7220313696378692,0.2779686303621308
63989-86-6,0.6985272681070152,0.3014727318929848
5736-70-9,0.18640617166202536,0.8135938283379747
1610-29-3,0.6807819499421001,0.31921805005790005
1147-62-2,0.25930987798295957,0.7406901220170404
31143-55-2,0.2331600214289772,0.7668399785710228
125055-69-8,0.0,1.0
488-10-8,0.8720105214378449,0.1279894785621552
1713-12-8,0.1584367299963873,0.8415632700036126
125055-71-2,0.0,1.0
125055-59-6,0.0,1.0
125055-57-4,0.0,1.0
125055-55-2,0.0,1.0
125055-53-0,0.0,1.0
125055-72-3,0.0,1.0
26485-82-5,0.03822967309277135,0.9617703269072286
70381-35-0,0.0,1.0
98290-92-7,0.13326463050268658,0.8667353694973133
3848-24-6,0.8311065436846427,0.16889345631535735
88107-10-2,0.41185877320485526,0.5881412267951448
112668-65-2,0.48219269256716274,0.5178073074328372
112668-63-0,0.42337544517931813,0.5766245548206818
108427-72-1,0.2415580816405075,0.7584419183594925
81250-14-8,0.2715644881702797,0.7284355118297202
168152-83-8,0.0,1.0
168152-73-6,0.0,1.0
148504-51-2,0.0,1.0
629-70-9,1.0,0.0
112-17-4,0.949861630066443,0.05013836993355711
143-13-5,0.9564181316302423,0.04358186836975773
112-14-1,1.0,0.0
112-06-1,1.0,0.0
142-92-7,1.0,0.0
628-63-7,1.0,0.0
14959-86-5,0.7486332301142222,0.25136676988577783
53042-79-8,0.7868679414243329,0.21313205857566694
39920-56-4,0.8095903754735043,0.19040962452649576
123-86-4,0.9490890764511467,0.05091092354885335
112-07-2,0.87177458568544,0.12822541431456005
124-17-4,0.8460235336888667,0.1539764663111332
2442-10-6,0.8578789021522797,0.14212109784772034
18871-14-2,0.8813868592483917,0.11861314075160825
57960-19-7,0.8780536599974181,0.12194634000258192
539-88-8,0.8688935983052004,0.1311064016947995
66017-91-2,0.2894754214805472,0.7105245785194527
20706-25-6,0.7625081013157413,0.23749189868425863
109-60-4,0.850914361686454,0.14908563831354604
141-97-9,0.8708382977669715,0.1291617022330284
122-82-7,0.5799861395208313,0.4200138604791686
623-36-9,0.6844381763486258,0.31556182365137425
102-27-2,0.17046437231272166,0.8295356276872783
148-69-6,0.33050197285991034,0.6694980271400897
88881-65-6,0.4090885632997983,0.5909114367002016
24441-47-2,0.0,1.0
98476-13-2,0.2508815139492732,0.7491184860507268
65516-17-8,0.171131488111075,0.8288685118889251
104-90-5,0.14882721047245998,0.8511727895275399
13360-64-0,0.08197921339228223,0.9180207866077178
25646-77-9,0.35101203597303016,0.6489879640269699
58066-96-9,0.40478143501017866,0.5952185649898212
30086-84-1,0.7315613431513956,0.26843865684860435
10443-70-6,0.16875084633255832,0.8312491536674418
25319-90-8,0.24924867606032508,0.7507513239396748
66505-62-2,0.7158978027459851,0.28410219725401475
21062-28-2,0.3964418334777647,0.6035581665222354
3681-71-8,0.6672788629830179,0.3327211370169822
50767-79-8,0.8463716873031375,0.15362831269686247
13402-08-9,0.6781835742418996,0.3218164257581004
634-55-9,0.46017338938676106,0.539826610613239
1522-41-4,0.5213512445616059,0.47864875543839414
609-15-4,0.33048425626150857,0.6695157437384914
25331-92-4,0.19674183180218327,0.8032581681978167
15622-65-8,0.2613763435920071,0.738623656407993
15707-23-0,0.044320136433438045,0.955679863566562
70381-33-8,0.0,1.0
600-14-6,0.6613168503832245,0.33868314961677537
40054-69-1,0.26572272797679575,0.7342772720232043
73839-77-7,0.7601041708530138,0.23989582914698615
74037-54-0,0.672688271571955,0.327311728428045
17335-06-7,0.12310255761684435,0.8768974423831556
52217-47-7,0.12316601629854619,0.8768339837014538
62-44-2,0.5061407141808282,0.49385928581917177
73-66-5,0.5823898372281411,0.4176101627718588
75274-18-9,0.49301466446450937,0.5069853355354906
80086-35-7,0.2211344362902869,0.7788655637097132
1897-96-7,0.2441718067985719,0.7558281932014281
19387-91-8,0.4145441614194461,0.5854558385805539
65986-80-3,0.27002819660745064,0.7299718033925493
15862-11-0,0.3251625806035386,0.6748374193964614
111-15-9,0.7329514448673847,0.26704855513261533
63843-89-0,0.8747413573681248,0.1252586426318752
2082-79-3,1.0,0.0
125643-61-0,0.6106316022564636,0.3893683977435362
5560-69-0,0.5113056772628533,0.4886943227371467
101238-01-1,0.8623627356635954,0.13763726433640455
36306-87-3,0.7382156914014258,0.2617843085985741
58243-85-9,0.448032657805658,0.551967342194342
51022-71-0,0.3773155486533782,0.6226844513466218
112143-82-5,0.30026167113520313,0.6997383288647968
2984-66-9,0.0,1.0
886-50-0,0.22602949459896687,0.7739705054010332
78168-93-1,0.19858947809394387,0.8014105219060562
17751-75-6,0.10194838341378556,0.8980516165862145
21270-06-4,0.045552337819594155,0.9544476621804058
51308-54-4,0.5427280272819783,0.4572719727180218
5434-57-1,1.0,0.0
66227-09-6,0.7197487157655091,0.28025128423449097
80763-10-6,0.7607140026409078,0.23928599735909228
153233-91-1,0.663270400329293,0.33672959967070715
64529-56-2,0.2311046758257419,0.7688953241742581
59652-29-8,0.14921473688727646,0.8507852631127236
3398-69-4,0.4353686961425607,0.5646313038574392
637-92-3,0.6296069775812035,0.37039302241879646
4492-96-0,0.0,1.0
15942-48-0,0.0565652936352677,0.9434347063647324
65907-30-4,0.0,1.0
50673-09-1,0.5104091652145096,0.4895908347854905
116337-75-8,0.8362952363024146,0.16370476369758538
33213-82-0,0.0,1.0
33210-47-8,0.167945912862094,0.832054087137906
55634-91-8,0.594668435175075,0.40533156482492505
994-05-8,0.5956472438464858,0.4043527561535141
16870-37-4,0.3072583180013923,0.6927416819986076
26225-79-6,0.13960694817228894,0.8603930518277111
2370-13-0,0.6830660205733907,0.3169339794266094
33236-02-1,0.0,1.0
33236-09-8,0.08979732342048316,0.9102026765795168
33210-42-3,0.0,1.0
33236-10-1,0.0,1.0
33236-06-5,0.0,1.0
98532-80-0,0.04290596676274516,0.9570940332372548
7287-36-7,0.31867633022158276,0.6813236697784173
532-34-3,0.7398354247938317,0.26016457520616837
92448-79-8,0.7621954780086949,0.23780452199130506
16587-71-6,0.813387229888306,0.18661277011169403
59897-92-6,0.6046316355210161,0.395368364478984
2049-95-8,0.7758860329597086,0.2241139670402915
80-46-6,0.2802122529931076,0.7197877470068925
68505-69-1,0.1159444561618634,0.8840555438381366
67785-77-7,0.9478885842610967,0.052111415738903356
1113-10-6,0.40607605417392867,0.5939239458260712
60559-98-0,0.32109896519648423,0.6789010348035158
63956-90-1,0.19699860699059388,0.803001393009406
52963-60-7,0.0,1.0
52963-61-8,0.19999523240429148,0.8000047675957085
116337-72-5,0.7515444611770555,0.24845553882294444
21725-46-2,0.2568549700924177,0.7431450299075822
1192-22-9,0.6061017328110399,0.39389826718896026
1245-44-9,0.7420644541119504,0.2579355458880495
59703-84-3,0.8683131849055435,0.13168681509445646
2901-13-5,0.8720426010141661,0.12795739898583386
36576-44-0,0.3463314973461119,0.6536685026538882
108957-94-4,0.5853916569374774,0.4146083430625226
600-00-0,0.3257607089998383,0.6742392910001618
315-37-7,0.8305967111576983,0.16940328884230174
13609-67-1,0.8850050073627316,0.11499499263726841
51333-22-3,0.8544930120965725,0.14550698790342761
57-85-2,0.8504427381678537,0.14955726183214635
121652-76-4,0.0417802335859029,0.9582197664140971
13764-49-3,0.12770457882806444,0.8722954211719355
59122-46-2,0.6090626526627967,0.3909373473372033
57-53-4,0.47747492073873943,0.5225250792612607
98519-33-6,0.0,1.0
7011-83-8,1.0,0.0
24089-00-7,0.6728305273452415,0.32716947265475854
70851-61-5,0.816873215847443,0.18312678415255704
71548-68-0,0.5365786065387811,0.46342139346121886
10415-87-9,0.5462178445550677,0.4537821554449322
918-85-4,0.5373323978555861,0.4626676021444139
4475-95-0,0.1913448869732186,0.8086551130267813
33765-68-3,0.6909703509281893,0.3090296490718107
15336-82-0,0.29794437537916246,0.7020556246208376
1565-75-9,0.22804160664657025,0.7719583933534298
6413-10-1,0.652215722000044,0.3477842779999561
77-83-8,0.7411083414783737,0.2588916585216263
21715-46-8,0.603588262134694,0.39641173786530615
72391-46-9,0.596921899076576,0.40307810092342383
30043-49-3,0.27131183296692785,0.7286881670330722
97780-06-8,0.9423536358015883,0.05764636419841164
110-68-9,0.05735777963776049,0.9426422203622394
123172-48-5,0.43150404287942284,0.5684959571205772
106358-91-2,0.05308157388765183,0.9469184261123481
54266-79-4,0.0,1.0
54266-78-3,0.0,1.0
150824-47-8,0.4857781094611357,0.5142218905388644
29973-13-5,0.1100926506028282,0.8899073493971718
53380-22-6,0.0,1.0
53380-23-7,0.37893941335442033,0.6210605866455796
64057-54-1,0.07199170511978449,0.9280082948802154
2185-86-6,0.13781437499955296,0.8621856250004472
34140-59-5,0.2589001835093907,0.7410998164906092
112-69-6,0.3615776585317695,0.6384223414682306
112-75-4,0.4431196723652406,0.5568803276347594
1920-05-4,0.46830433181112724,0.5316956681888728
1120-24-7,0.26917937210190174,0.7308206278980982
7378-99-6,0.2433069554455582,0.7566930445544418
7651-02-7,1.0,0.0
149968-48-9,1.0,0.0
927-62-8,0.16751357771743852,0.8324864222825614
20954-12-5,0.43715643544780236,0.5628435645521976
486-17-9,0.07123922991316696,0.928760770086833
926-63-6,0.14793232504635515,0.8520676749536449
25606-41-1,0.7118039610790405,0.28819603892095946
54965-24-1,0.3279706216844001,0.6720293783155998
82413-20-5,0.39935191885462834,0.6006480811453716
3568-24-9,0.10606063527065562,0.8939393647293444
598-56-1,0.1004819009985165,0.8995180990014835
64049-26-9,0.1329156808389489,0.8670843191610511
5135-83-1,0.15054482589518564,0.8494551741048143
52207-87-1,0.5362934227348788,0.4637065772651211
19622-19-6,0.5295327463650831,0.4704672536349169
14433-76-2,0.88320786062852,0.11679213937148002
1118-92-9,0.8514265664885091,0.1485734335114908
20684-06-4,0.3096535950452997,0.6903464049547002
64951-32-2,0.22462750691935485,0.7753724930806452
64973-73-5,0.2822087578811154,0.7177912421188847
93697-74-6,1.0,0.0
113702-03-7,0.2154292659200957,0.7845707340799043
653-03-2,0.2046340447899684,0.7953659552100316
2324-94-9,0.0,1.0
113702-01-5,0.05807639069977093,0.9419236093002291
137-20-2,0.539466569125251,0.46053343087474896
110-25-8,0.931055170352645,0.06894482964735503
20686-45-7,0.2052583161589078,0.7947416838410922
5965-49-1,0.06884473055006635,0.9311552694499337
555-37-3,0.2692681076750833,0.7307318923249168
59263-76-2,0.05760229621177446,0.9423977037882255
7068-83-9,0.23927593687114382,0.7607240631288563
67557-56-6,0.29039290699663123,0.7096070930033689
70458-95-6,0.728778349189178,0.27122165081082195
96480-44-3,0.19522218575780778,0.8047778142421922
40374-16-1,0.06044310265298734,0.9395568973470126
93503-03-8,0.0,1.0
52053-74-4,0.2676721270628808,0.7323278729371191
123253-05-4,0.2620226307176388,0.7379773692823611
10595-95-6,0.18308947628675032,0.8169105237132497
50-12-4,0.32666976036115813,0.6733302396388419
16055-33-7,0.4008069962053596,0.5991930037946404
88124-27-0,0.26214680174296934,0.7378531982570308
73-09-6,0.627212431654958,0.37278756834504206
80085-38-7,0.04403913129321362,0.9559608687067864
80085-45-6,0.0407030396495225,0.9592969603504775
62893-20-3,1.0,0.0
80464-16-0,0.09022230090891845,0.9097776990910815
80463-73-6,0.0,1.0
80464-10-4,0.0,1.0
38957-41-4,0.3297680102947788,0.6702319897052212
129630-19-9,0.43904371821274357,0.5609562817872564
615-53-2,0.11799289870462638,0.8820071012953735
80086-97-1,0.07077253589389419,0.9292274641061059
83519-04-4,0.5446606465976033,0.45533935340239673
63982-03-6,0.3260609056911005,0.6739390943088994
1119-97-7,0.27275972170968177,0.7272402782903182
58066-85-6,0.5703540763065491,0.42964592369345084
3001-63-6,0.36850032511856856,0.6314996748814314
41892-01-7,0.4752564950177639,0.5247435049822362
102-30-7,0.0,1.0
683-10-3,0.778649925526352,0.22135007447364793
100-95-8,0.24909996332810538,0.7509000366718946
14007-49-9,0.15410430181939028,0.8458956981806097
1643-20-5,0.7256995671182179,0.2743004328817821
146764-26-3,0.686802358333269,0.313197641666731
149-64-4,0.41230715033669313,0.5876928496633069
30286-75-0,0.22580722458298136,0.7741927754170186
84-36-6,0.34732626793422783,0.6526737320657722
316-42-7,0.19183812834844918,0.8081618716515508
69788-35-8,0.24518764955450484,0.7548123504454952
69788-34-7,0.23608654375899174,0.7639134562410083
16006-74-9,0.4199735822742192,0.5800264177257807
69788-42-7,0.4489335362301453,0.5510664637698548
16415-12-6,0.8064520416575794,0.19354795834242058
31024-56-3,0.5608273555233619,0.4391726444766381
1067-25-0,0.7739162141873298,0.22608378581267016
23239-21-6,0.19012546512027795,0.809874534879722
69788-33-6,0.2650074674750269,0.7349925325249732
24536-75-2,0.21904698794285526,0.7809530120571448
117666-86-1,0.405237705001548,0.594762294998452
64037-00-9,0.0,1.0
7779-41-1,1.0,0.0
13257-44-8,0.9354923146771802,0.06450768532281988
91-87-2,0.7671655414825396,0.2328344585174604
18318-83-7,0.9318539657703465,0.06814603422965343
14817-09-5,0.7989085840260407,0.2010914159739592
25371-54-4,0.7866390247972382,0.21336097520276173
126-22-7,0.0,1.0
73321-74-1,0.0,1.0
69788-36-9,0.3032602534238121,0.6967397465761879
117666-84-9,0.3359605176855652,0.6640394823144349
64951-26-4,0.29259481508972435,0.7074051849102756
75274-23-6,0.2324710026613697,0.7675289973386303
141776-32-1,1.0,0.0
51356-12-8,0.05311251982573926,0.9468874801742607
2088-72-4,0.12978261795675416,0.8702173820432458
5840-95-9,0.05586453360114668,0.9441354663988533
2597-03-7,0.056641346607654394,0.9433586533923456
919-86-8,0.0,1.0
867-27-6,0.05924014630573966,0.9407598536942603
640-15-3,0.0,1.0
6389-81-7,0.10754388710810985,0.8924561128918901
301-12-2,0.0,1.0
2703-37-9,0.0,1.0
25476-48-6,0.0,1.0
90220-20-5,0.0,1.0
90220-19-2,0.0,1.0
54473-52-8,0.5182323142503832,0.48176768574961676
54473-51-7,0.4412993497808667,0.5587006502191332
54473-33-5,0.30450975383348416,0.6954902461665159
30560-26-0,0.05504923242295682,0.9449507675770432
30560-27-1,0.06429605597683456,0.9357039440231655
73937-08-3,0.056201249936668626,0.9437987500633314
52868-53-8,0.05982030696988891,0.9401796930301112
84044-17-7,0.0,1.0
33267-37-7,0.0,1.0
111-10-4,0.9416652644471507,0.058334735552849334
168152-95-2,0.0,1.0
64058-23-7,0.14347995333667768,0.8565200466633222
112-61-8,0.9138962268705968,0.08610377312940323
111-82-0,0.9436176047658763,0.056382395234123694
106-73-0,1.0,0.0
24851-98-7,0.8821936808862965,0.11780631911370355
24863-70-5,0.929671696646369,0.07032830335363101
111-80-8,0.9355179658547399,0.06448203414526012
623-42-7,0.8907570065784971,0.1092429934215028
104-45-0,0.3700799469268017,0.6299200530731983
2785-87-7,0.579591707420538,0.420408292579462
54965-21-8,0.5425221033164823,0.4574778966835178
61738-04-3,0.08202601345733862,0.9179739865426614
75274-28-1,0.2767146438107292,0.7232853561892709
75274-29-2,0.25841744784912696,0.741582552150873
75274-27-0,0.3182737591824996,0.6817262408175003
19133-14-3,0.03972681009871817,0.9602731899012817
1476-98-8,0.0,1.0
5934-55-4,0.062285478832556675,0.9377145211674434
20723-84-6,0.7271770520418903,0.2728229479581097
33210-62-7,0.06273895019674833,0.9372610498032516
554-12-1,0.7505344515222846,0.24946554847771546
104-27-8,0.8885933217992978,0.11140667820070221
1087-06-5,0.3920497248886948,0.6079502751113053
84964-12-5,0.0,1.0
85405-59-0,0.16808139637131306,0.831918603628687
21608-06-0,0.797564587264093,0.202435412735907
68677-06-5,0.6777538126501502,0.3222461873498498
117666-83-8,0.32397006143928375,0.6760299385607164
94-30-4,0.8026390170629003,0.19736098293709958
536759-91-8,0.3354993971200332,0.6645006028799667
54249-44-4,0.6648201670560573,0.33517983294394277
68274-48-6,0.39961895570758654,0.6003810442924133
75274-14-5,0.16159656010445572,0.8384034398955443
90982-32-4,0.9498644201709103,0.050135579829089734
75274-16-7,0.5677546142962042,0.4322453857037958
147150-35-4,0.8128715219180149,0.18712847808198507
623-53-0,0.6568915161156558,0.34310848388434423
54473-56-2,0.05647884418154915,0.9435211558184509
71675-87-1,0.6494233192932676,0.35057668070673237
57966-95-7,0.19761863462701884,0.8023813653729812
145071-30-3,0.5425148565251329,0.45748514347486713
2591-57-3,0.0,1.0
2633-54-7,0.0,1.0
13104-29-5,0.0,1.0
13289-13-9,0.0,1.0
15536-01-3,0.0,1.0
33232-87-0,0.0,1.0
2720-19-6,0.0,1.0
7076-53-1,0.05691855655272971,0.9430814434472703
286938-65-6,0.6880760789795698,0.31192392102043026
63578-18-7,0.7445108063592064,0.2554891936407936
13508-53-7,0.4018867528509035,0.5981132471490965
1825-58-7,0.40959566291728894,0.5904043370827111
3239-63-2,0.0,1.0
63869-33-0,0.0,1.0
63815-53-2,0.315551237633542,0.6844487623664581
58995-43-0,0.0,1.0
66104-23-2,0.14628970437804992,0.85371029562195
168152-79-2,0.0,1.0
624-89-5,0.6039626411502037,0.39603735884979635
10265-93-7,0.06871366917083394,0.931286330829166
68855-24-3,0.8785537846977581,0.12144621530224183
661-19-8,0.8806092734724391,0.11939072652756093
55726-47-1,1.0,0.0
112-85-6,0.9400153669934966,0.05998463300650325
629-96-9,0.8782382011081016,0.12176179889189839
68037-92-3,0.7082688998643686,0.2917311001356314
38916-42-6,0.5960389551184133,0.40396104488158663
112-92-5,0.8632017322214501,0.13679826777854992
9005-00-9,0.9031824455656516,0.09681755443434832
930-02-9,0.7835131741575148,0.21648682584248538
68987-29-1,0.7048440231620609,0.2951559768379391
638-65-3,0.9251784624075852,0.0748215375924149
3397-16-8,1.0,0.0
95-19-2,0.719321140458038,0.28067885954196203
9004-99-3,1.0,0.0
106-11-6,0.9391913871888372,0.06080861281116269
1338-41-6,1.0,0.0
112-76-5,0.8836098616891005,0.1163901383108996
99300-62-6,0.3750361053139537,0.6249638946860463
68955-20-4,0.681404835892398,0.31859516410760197
54460-46-7,0.9453640046096554,0.05463599539034463
19035-79-1,0.6322565731698229,0.36774342683017713
5894-60-0,0.5572602131869319,0.442739786813068
112-82-3,0.9494571747444246,0.050542825255575505
88599-34-2,0.875192821068239,0.124807178931761
88599-70-6,0.7810127467325316,0.21898725326746837
2441-41-0,1.0,0.0
38079-66-2,1.0,0.0
57-10-3,1.0,0.0
137-66-6,0.8810567856698742,0.11894321433012581
130365-35-4,0.32587547912853637,0.6741245208714636
68955-19-1,0.3863214271637717,0.6136785728362283
112-72-1,0.9151252840611563,0.08487471593884362
40036-79-1,0.6703350233457228,0.32966497665427724
66232-28-8,0.7419482697229627,0.2580517302770373
56677-60-2,0.9424730592061381,0.05752694079386194
6873-46-7,0.8206713792804519,0.17932862071954814
124-25-4,1.0,0.0
20261-38-5,0.7433770048125808,0.25662299518741916
72716-26-8,1.0,0.0
63233-56-7,0.5645576288668697,0.4354423711331304
544-63-8,1.0,0.0
112-70-9,0.9544091056400907,0.045590894359909304
930-09-6,0.9479092851442054,0.052090714855794557
10520-81-7,0.9386334393125423,0.061366560687457695
124-22-1,0.6000772152231374,0.39992278477686255
2439-10-3,0.48769304280977555,0.5123069571902245
2422-90-4,0.5454543029991138,0.45454569700088615
2372-82-9,0.303545830295687,0.696454169704313
14960-06-6,1.0,0.0
59227-89-3,1.0,0.0
93-23-2,0.12301278506671746,0.8769872149332825
112-53-8,0.9029719078486351,0.09702809215136494
39464-66-9,0.8686443416626466,0.13135565833735338
13150-00-0,0.5841478141245341,0.4158521858754658
1847-58-1,0.4473606484267365,0.5526393515732636
2915-72-2,0.8079281113260117,0.19207188867398825
151-41-7,0.4348705081905151,0.5651294918094849
143-15-7,0.9515481942438098,0.04845180575619015
67774-74-7,0.8717511643193584,0.12824883568064158
120-40-1,0.9394174552933712,0.06058254470662883
301-11-1,0.8689277915306423,0.13107220846935771
2146-71-6,0.8205835813328393,0.17941641866716074
112-44-7,0.952937338325912,0.04706266167408805
23551-91-9,0.700640138636975,0.2993598613630248
113885-32-8,0.9299856895572632,0.07001431044273669
68515-73-1,0.8786342459873553,0.12136575401264466
2156-96-9,0.8077029978023718,0.1922970021976283
142-87-0,0.5073722149454809,0.4926277850545191
334-56-5,0.93990438885818,0.06009561114182009
112-29-8,0.9531439617505307,0.04685603824946916
19780-11-1,0.7807653628487015,0.21923463715129857
112-31-2,0.9515729085247606,0.04842709147523934
104-40-5,0.8278229842234827,0.17217701577651742
11096-42-7,0.6557429446597844,0.3442570553402155
9014-90-8,0.4490401821329297,0.5509598178670702
56323-90-1,0.7508859460084322,0.2491140539915678
63233-55-6,0.3452964952843815,0.6547035047156186
334-48-5,1.0,0.0
5002-47-1,0.17942021782760761,0.8205797821723924
86960-46-5,0.7150590038493226,0.28494099615067736
74050-97-8,0.19814374963998274,0.8018562503600173
99313-47-0,0.10234817756138213,0.8976518224386179
143-08-8,0.8648809680619145,0.13511903193808555
112-84-5,1.0,0.0
7173-62-8,0.6736728620643441,0.326327137935656
9004-98-2,0.7502912437834858,0.24970875621651434
112-91-4,0.9455023596576767,0.054497640342323295
