CASRN,LD50_knn_ecfp6counts
33207-44-2,0.5237571924612553
371-44-8,0.9978815183757689
52102-44-0,0.7961178083356845
30979-48-7,1.0953155695640138
13887-57-5,0.5652331891762685
78-83-1,1.4161211654917873
4439-24-1,1.3866788880411791
51550-64-2,0.3493258359606235
105-01-1,1.2273562423175501
1713-15-1,0.3344128484966392
106-63-8,1.0530764027016861
120-50-3,1.207472204320916
87-19-4,1.1824431569602916
27442-58-6,0.5403405227066489
513-44-0,1.3092398957296978
4621-04-9,0.8018517253741483
34131-99-2,0.9721190707024875
528-92-7,0.806632252995189
70124-77-5,0.16040598258068697
66827-38-1,0.10188644898169778
7407-66-1,0.31911376116666545
496-67-3,1.0517771076982607
565-74-2,0.7914029665685868
64047-48-9,0.6889223355551833
91132-80-8,0.8251403933489837
68683-20-5,0.8603275021279752
4395-92-0,1.1988146450940063
536-60-7,1.3638457207724128
13816-33-6,1.283074273208918
31027-31-3,1.2057933428905014
17959-33-0,-0.05011181510250985
1333-53-5,0.6556743526177107
643-28-7,0.8178504462378442
13311-84-7,-0.06423170003217323
80-34-2,0.9168465939864425
79-31-2,1.0658759444643342
103-48-0,1.2273848271315293
103-28-6,1.203131976572246
1532-00-9,0.912888173894897
56425-91-3,0.6531257296861867
73681-12-6,0.46252382014338284
21738-42-1,0.037238948937836545
63659-19-8,0.7954932080489724
29122-68-7,0.6229223583856588
59333-90-3,0.6036865382050347
86247-86-1,0.780035932850176
81486-22-8,0.6851817937553143
586-06-1,0.5949187170497819
5588-22-7,0.5621134776005985
14334-41-9,0.284817491705805
31802-16-1,0.6839353148575565
768-52-5,0.5814946584378954
101-72-4,0.7436539762830316
2210-25-5,0.8567047888664703
637-32-1,0.4765762236074068
22936-86-3,0.7894019815362813
36734-19-7,0.636229005602579
63884-40-2,1.0645140363758765
3544-35-2,0.6096486370645328
54-92-2,0.9204710646738553
35944-83-3,0.09043208025768588
2030-63-9,0.5755683318978
58934-46-6,0.1665501329136073
3772-26-7,1.0861111861552668
142459-58-3,-0.012735694881131337
1918-16-7,0.8056855009273107
98410-36-7,0.5005462465613172
25057-89-0,0.17625348966976007
79-46-9,0.8862339627276252
67-63-0,1.226384954499203
4016-14-2,0.9410382749268911
93-78-7,0.004116355561405811
83656-29-5,0.4741309042379964
29026-74-2,0.7428530871854019
38753-50-3,0.4146435026053085
939-48-0,1.1688589145010475
68334-67-8,0.9260118884021021
5836-10-2,0.45105574535792753
122-42-9,0.8139080255915152
108-23-6,1.0757312613487233
1714-03-0,-0.3985456517007368
1713-97-9,-0.5638652008311855
24441-57-4,-0.5706709927917638
4095-32-3,0.572286893867738
500-38-9,0.930867859541704
106-55-8,0.7748862597892814
61477-94-9,0.38802270228655833
98459-18-8,0.5660584755137668
7652-64-4,0.9636202219345325
2935-44-6,1.5779085644142088
110-97-4,1.2843889149288894
110-98-5,1.5111203965731212
25322-69-4,1.7067921935916994
25136-55-4,0.7546124326709025
1073-79-6,1.0166518499520385
141-91-3,0.9078063271459776
1593-77-7,0.8040532814267367
10140-90-6,1.0977848047567147
108-60-1,0.7882414655833553
57472-68-1,0.7813503394816659
27138-31-4,1.3007277480430888
13275-18-8,0.7299035171290086
14663-72-0,-1.5079063815651192
579-56-6,0.8055404853928259
7681-93-8,-0.27522472175231505
6280-75-7,0.7910420013832236
93-96-9,0.7979769964388477
4351-70-6,-0.14602490311562366
21145-77-7,0.9404777637999368
359-83-1,-0.07003534909674289
123298-28-2,0.7496475544024614
57646-30-7,0.7231157216489166
105-85-1,1.4509863442973134
8000-29-1,1.3918223735481985
51566-62-2,1.3914587290298532
502-47-6,1.3934703721242347
16409-43-1,1.0543077911321916
36798-79-5,0.6047566512154477
111479-05-1,0.4464729846190197
5370-01-4,0.6407680600195641
40766-31-2,0.7351257853896315
95719-24-7,0.7604637694042586
58430-94-7,1.5309647603180394
77-54-3,0.1335907650009019
5634-42-4,0.8328273617125758
80449-58-7,0.9476777078656521
2885-39-4,0.013193130366129208
34681-10-2,-1.7110840361161186
1477-79-8,0.03943486585215832
62-51-1,1.5720655470670746
108-65-6,1.3567026447742752
23541-50-6,-0.8064075492813659
63170-60-5,-0.5520905647244915
27813-02-1,1.0676964012828414
3644-61-9,0.6274531642632359
22683-78-9,0.8832998632743293
60789-89-1,0.5239085273356489
10402-52-5,1.0843401011903948
40552-84-9,0.9828743190989605
143692-40-4,0.6992716356833221
1331-12-0,1.3467967995315804
72619-44-4,0.17969864276472627
68683-30-7,1.0946255818392019
57852-57-0,0.02092498417816209
39472-31-6,-0.563214826608606
6731-36-8,1.1423668064480503
33704-61-9,0.8913152300338364
91-51-0,0.5140729400191834
3302-10-1,1.2198628058702687
71500-37-3,0.4093217984822595
80-54-6,0.9274595398998404
12002-53-8,1.1579545076189663
140-57-8,0.33511157915493933
57018-52-7,1.380751277547141
60560-33-0,0.45188312814240483
32222-06-3,-2.3457432068729602
93503-00-5,-1.7049706278159027
1845-38-1,1.3090143826717873
456-59-7,0.7587921130883647
53445-37-7,1.0812844762983913
18479-58-8,0.9833793477949901
21564-62-5,0.6603425027714328
21564-60-3,0.4057873488773773
107-41-5,1.417297745066962
10141-15-8,1.2507188271444518
32568-89-1,0.5155990723885604
3407-42-9,1.1274421203901726
5585-52-4,0.8892155974602574
5076-19-7,1.1390178678618128
302-95-4,-1.2343893109991328
1403-66-3,0.14509072227401767
26419-73-8,-2.103584642812997
1215-83-4,0.27685756545271994
523-86-4,-0.8249742114557813
6970-59-8,1.366351082829902
83805-11-2,-1.7638490948358434
6754-13-8,0.2648213154060866
551-36-0,1.0647712267390776
2275-23-2,-0.7297585441439243
5588-10-3,0.5151973584756326
101-40-6,0.9341368993370296
300-42-5,0.3972848015174039
1199-85-5,0.40723575570747406
6988-20-1,-0.25649948707348935
926-93-2,0.6976387424357678
894079-42-6,0.2956168068989071
57-92-1,0.7684262708302398
66637-32-9,-1.8908943147259727
106358-90-1,-1.5697298075113781
59375-71-2,-1.7833254716357703
59375-66-5,-1.557529635062064
54266-57-8,-1.437828300660493
1563-67-3,-0.683178458460732
54266-46-5,-0.9381471218948116
67151-63-7,0.7688950328301288
97-84-7,0.8084529991325148
13115-40-7,0.2370460187131723
5585-67-1,-0.5118677320867256
5585-73-9,0.48669288003220335
521-78-8,0.41569682188457224
84-96-8,0.38456286173096677
70133-85-6,0.44837095917699765
108-16-7,1.1897784919536327
5636-83-9,0.4081191694101971
1225-60-1,0.30524168104696453
22212-93-7,-0.46789235419002395
23915-73-3,0.5093969190748279
2449-49-2,0.7337060672775925
20170-20-1,0.18558381652399805
1892-80-4,0.6708858775837715
603-00-9,0.602347181043808
66637-35-2,-1.3535730724246238
801-52-5,0.6277125928519467
61738-05-4,0.22738841435787335
34769-67-0,0.9601525128403916
2079-54-1,0.6317145715676796
56393-22-7,0.8115685825343988
64399-29-7,0.6472591043937383
67055-59-8,0.7353537061894889
7635-51-0,0.5930773742366963
3766-60-7,0.4870669175479316
68690-89-1,0.8291811083232249
25724-11-2,0.6451385113739627
32358-07-9,-0.07331735755762013
10143-67-6,1.383607243785834
2801-68-5,0.9951231689106969
90-87-9,0.8241478749141016
33419-42-0,0.1782419572532856
67329-03-7,-0.687107205196357
106065-10-5,1.4978255405858991
74150-27-9,0.7094045161946058
10024-70-1,1.2748146830521394
1589-47-5,1.37059738258305
60676-84-8,0.55816046908379
73573-87-2,0.985895268032421
6142-38-7,1.4759910923940542
16777-42-7,0.9015057142472478
22204-53-1,0.5472349090508478
97699-81-5,0.3455077192415162
110599-10-5,0.5071060960284451
110599-11-6,0.4933228783541122
38835-17-5,0.6207027529061772
108912-17-0,0.23896765699799144
52756-25-9,0.9120283870209346
51338-27-3,0.6686447571046835
69806-40-2,0.39635099602433177
34885-03-5,0.8212232355822685
55066-48-3,0.9734508891416875
589-92-4,1.348833476409899
15520-10-2,0.8290631216073083
6280-15-5,1.3302922731460143
2470-73-7,0.2888586964781972
19142-68-8,0.28459948752877184
9046-10-0,1.0122396541211278
1982-49-6,0.8261464015135607
77287-90-2,0.3770786468042058
31291-71-1,0.3035750539719241
18069-17-5,1.1659480393281787
1123-85-9,0.8650319583994666
116287-13-9,0.3603747291935509
112344-52-2,0.07791173063706
37795-71-4,0.11812537375194553
62571-86-2,0.7429132339655993
13330-31-9,0.3849313870151419
357-56-2,0.3602725737841663
590-88-5,1.2249056219386776
78-90-0,0.9053135583389259
10171-78-5,1.0892260262409714
29670-17-5,-0.29727696186330604
52663-81-7,0.8836725918486135
59182-63-7,0.5170962720504338
5586-87-8,0.24256039932866552
49561-54-8,0.017070987829266693
30007-14-8,-0.06132208805735546
1944-12-3,0.8878036045773138
136-69-6,0.669266977147092
10138-74-6,1.3196575212933113
109-07-9,0.7432206279569222
17590-01-1,0.8308785515277066
75-55-8,1.0356956755573736
94-91-7,0.6703969356678718
114460-08-1,0.5743520578666582
537-61-1,0.49963488918202453
3478-94-2,0.3181762121273066
59-96-1,0.8627043296863991
23256-30-6,0.4086604912936906
74277-10-4,1.000755974368093
2425-66-3,0.35874213645458647
107-89-1,1.643414241676822
57-55-6,1.3387341231118919
4189-47-3,1.4824310208379237
770-35-4,1.0373287682175962
999-61-1,1.301396936861314
29053-27-8,0.5663902533831944
2568-25-4,0.6187043365733594
4353-02-0,0.8173016889587984
709-90-0,0.9380553551052495
159264-96-7,0.9003533460789047
303-47-9,0.19088859630657817
19224-26-1,1.2627472662416284
119446-68-3,0.3366160176518658
6423-43-4,0.5056788830191715
75-56-9,0.7290718838386406
1072-43-1,0.10165350455745606
78-89-7,1.5149267278092688
78-87-5,0.6219720960280971
16529-56-9,0.1223356733630459
93-53-8,0.7578750214263056
64037-53-2,0.6829838164800714
21267-72-1,0.6995284811087512
3626-56-0,1.1186779888736254
78-97-7,0.8263971621447554
1967-16-4,0.41446659147519704
74068-00-1,0.49735785756322193
14838-15-4,0.7346046407507049
50901-84-3,0.6922760672339343
117-27-1,0.18230369291848855
1193-81-3,0.8503795664722555
69056-38-8,0.179263666346305
65489-05-6,0.04279898772019247
78168-92-0,0.43901757907999983
19408-46-9,1.4509078240697926
56180-94-0,0.6470236443479727
3094-09-5,0.622682692988593
70886-61-2,0.30777845012886834
598-77-6,0.8322018580808767
55418-56-9,0.359527225659702
47073-92-7,0.5162168214077661
95719-25-8,0.8362859611624575
80382-23-6,0.128241624361487
5005-84-5,-0.09256547306002867
55843-86-2,0.1316788698812426
40828-46-4,0.25477375385847123
81265-54-5,-0.16732397397442578
56355-17-0,0.2618556043480994
52549-17-4,-0.260169379158804
34691-31-1,0.6551417285048445
56427-43-1,-0.5343662362128225
30087-33-3,-0.1580410286698293
53716-49-7,0.033904870761557925
66934-18-7,-0.18963157785965243
51234-28-7,-0.07736304520642953
55690-47-6,-0.5428923915297053
55689-71-9,-0.5484706247623873
5104-49-4,0.0638498548506813
31793-07-4,-0.11220001189733908
41363-50-2,0.00850207730053865
72619-41-1,-0.0817761286973174
158836-71-6,-0.043214405863920925
67700-30-5,0.44494700766468726
188416-20-8,0.6822387424907672
1331-41-5,0.6589164598714319
2126-84-3,0.714487266905079
7654-03-7,0.9106215126107114
33368-94-4,0.5374414165351747
119-51-7,1.2249546153659774
55294-15-0,0.5032448569533545
98-85-1,0.8926123134363415
42818-60-0,0.45919647178186995
54335-70-5,-1.2016964031708233
52570-16-8,1.1120833689399707
87757-18-4,0.33605650003230936
26129-32-8,0.5668489748840779
40843-25-2,0.6727009394477157
105512-06-9,0.3209741868969508
1953-02-2,1.0930729869327294
598-78-7,0.9580356712416063
1501-84-4,0.7465773435166784
76-00-6,1.2086506035996445
66941-48-8,0.05168226311247964
20602-57-7,0.9586417020199249
35782-82-2,0.8784736390797055
20866-13-1,0.3278484623346154
14689-97-5,0.24563822549060477
2592-62-3,0.34320455342458656
497-26-7,0.7702962329867363
75-34-3,0.7952744269795834
50765-96-3,-0.13554603903905238
22094-93-5,0.5372581267217539
4957-16-8,0.5863455337014385
4474-24-2,0.8803848647160224
465-42-9,0.2640440424504836
85801-02-1,-0.46867538326462854
70-38-2,0.8257772224120663
50765-94-1,-0.16477457974889845
59263-66-0,0.5221166383370113
33089-61-1,0.5145887685647359
90268-24-9,0.641643864738442
50765-93-0,-0.28000508365724386
627-70-3,0.9971403961393649
4602-84-0,1.3803375820057509
64218-02-6,1.2701938689844163
105-87-3,1.3891853306357096
94238-00-3,1.0795044687120277
3772-23-4,0.715196639242671
6358-37-8,0.6226894421201434
95-93-2,0.8967903047073131
527-53-7,0.8311489731694148
5384-21-4,0.6703487952731907
89269-64-7,1.016930104379247
89427-45-2,-1.382336926392088
73840-50-3,1.12271465890719
1124-11-4,0.753313942251493
10543-57-4,1.3233352170716075
1709-70-2,0.8648668768127497
40580-62-9,0.15644652984410531
121-21-1,0.5557241258642573
23031-36-9,0.6001548492899349
97-11-0,0.58974217571898
27223-49-0,0.8765348984268208
477-33-8,0.43608431743904486
29171-21-9,1.3114278096135643
82508-32-5,-0.20997752673041883
2686-99-9,-0.5003902991813236
3971-89-9,-0.737443430426475
98124-08-4,0.40006954562740776
86780-90-7,0.31198946898839197
5585-39-7,1.3744752650799263
459-80-3,1.4533362611679481
1786-08-9,1.1905511061608498
110-93-0,1.3585737634085997
586-62-9,0.8433388896262689
68555-58-8,0.8282494211354982
137927-76-5,0.3948603420850794
1191-16-8,1.4924867576265186
13884-43-0,0.8691456105805869
97-36-9,0.9181956554101347
78-32-0,-0.06712544630556747
95-63-6,1.1009036563713526
938-18-1,0.740464445828979
88-05-1,1.206177238800491
108-75-8,1.0834168065965646
78-30-8,1.0664238566763233
27945-43-3,0.1576098492129285
700-13-0,0.8624328784656395
14667-55-1,0.7588822813585034
28730-17-8,0.9649595063945127
73622-67-0,1.102268659320525
18869-73-3,0.6671274763500532
2169-64-4,0.0027095147546653243
96-69-5,0.42380966743260984
96-66-2,0.3721197032124531
41208-07-5,0.5620137760693396
1445-23-4,0.6483446512032457
1218-35-5,-0.29532745151281553
59708-57-5,0.5602083577071254
2487-01-6,0.10215177970006027
79006-76-1,-0.2552974073819591
96515-74-1,0.37344141033396266
50588-13-1,-0.29928384054358836
50700-72-6,0.35488974716741994
34388-29-9,0.7742281508636437
121-29-9,0.44947507951620336
26002-80-2,0.5350859793478417
70-43-9,0.9491085030086036
23031-38-1,0.9422131550675428
72963-72-5,0.8995590310860094
14297-81-5,0.9949253975351183
124416-41-7,0.352034863446731
14901-07-6,0.7598092102331652
25812-30-0,0.8032455530980044
80-26-2,1.2119671745862286
78-70-6,0.9413105191125982
315-18-4,-0.41564888717797177
2032-65-7,-0.3013856245974213
2635-10-1,-0.3944913003393617
2655-14-3,-0.18527573157497912
2425-10-7,-0.6693251563741458
671-04-5,-0.29720888919451394
66871-56-5,0.10025384994408404
6392-46-7,-0.2502723868454259
79006-73-8,-0.3825990270783647
23103-98-2,-0.5637906272576243
548-84-5,0.33866259047856107
38035-28-8,-0.11291981002659934
59669-26-0,-0.3039523173280731
68789-90-2,-0.5071259427869609
50765-87-2,-0.3338243804366392
100751-82-4,0.10947662518543083
88296-62-2,0.2653001369603192
68789-93-5,-0.1721263172740895
123252-99-3,-0.20692037720985126
50528-97-7,0.09154577230200546
61676-87-7,1.027146055141537
58011-68-0,0.638182229747179
25505-97-9,0.7300367142645465
24303-87-5,-0.1367156706853407
55-37-8,-0.2361490384147807
64011-88-7,-0.9549595928041922
18694-40-1,0.4419172475496157
73590-58-6,0.4798288275361693
21829-25-4,0.5398967538455692
71653-63-9,0.38829901317646054
88046-00-8,0.579225299757568
484-12-8,0.7731868001256927
50563-36-5,0.7187174137769885
77732-09-3,0.6394190442968467
24280-93-1,0.8650867566508257
132203-70-4,0.3272351206293136
62751-73-9,-0.5072513878829774
67369-99-7,-0.3899042939655894
6962-44-3,0.9297690170581225
38168-64-8,0.23206492093230893
139958-16-0,0.764955364432453
60568-05-0,0.4944997350201228
4619-66-3,0.8681333396376816
99522-79-9,0.5406802891096006
73698-59-6,0.6410392207042506
89226-75-5,0.31127848024052596
91599-74-5,0.4243510611774382
68483-33-0,-0.5080174032474812
30748-29-9,0.1490654487547797
59204-74-9,1.2658028910176768
63704-66-5,-0.13188511840647102
5205-11-8,1.2247236516362463
107-86-8,1.386593066900687
4479-75-8,1.195691381824273
101030-72-2,0.9417353415976628
541-47-9,1.2903717843658393
26485-81-4,0.3881655048368532
137927-77-6,0.46254100591281366
137927-78-7,0.3617315378576807
1752-30-3,0.08644670596644238
67-64-1,1.0612373380180287
2082-81-7,1.2659262385223184
109-16-0,0.9405196999712868
99-48-9,0.8919493460239425
814-78-8,1.3688156455062712
110-13-4,1.3485278832555525
123-54-6,1.4690735078346735
86-92-0,1.018768124395976
93-68-5,0.9450056010658648
20139-55-3,0.8991268108116347
5185-97-7,1.5560657759954162
128-80-3,0.9715070277605249
108-38-3,0.9039828441168718
68908-87-2,1.0554397657647796
6613-44-1,0.9278290193772
108-69-0,0.8835791203917077
1665-48-1,0.7708986832978965
17291-89-3,1.041964366751207
13730-09-1,1.2162079805842962
95-78-3,0.9505201914289184
21436-96-4,0.9527802192437115
73839-60-8,0.8915152682906722
3761-53-3,1.322546840491433
89-87-2,0.6657763719245011
105-67-9,1.0170974655120377
80567-67-5,0.8367621163630599
589-93-5,0.8084930992620691
108-47-4,0.9406038125139433
95-47-6,0.7853427969567106
95-64-7,0.660240565992724
95-65-8,0.9209623019474946
72364-91-1,1.0227851980655538
1799-79-7,-0.9790295355752494
17291-84-8,0.6608187944082998
87-62-7,0.8466373815716632
88069-67-4,0.06287603545455117
5294-61-1,0.04850420409366439
77191-36-7,0.17829979840900542
7361-61-7,0.28501289437852034
72-57-1,1.126237138932858
30544-72-0,0.300089573675213
67129-08-2,0.7183564652412383
576-26-1,0.7301283859751954
47465-97-4,0.408850759243513
3875-72-7,0.3160461440156786
6360-54-9,1.0751201050593182
21894-02-0,1.0371884301660579
4418-66-0,0.2007706271704625
5825-79-6,-0.052023119251171035
122-00-9,1.0673401086431813
625-84-3,1.144618818719349
67-51-6,0.40833786612701656
123-32-0,0.6897097517619493
147160-51-8,1.0040444312989796
147160-52-9,1.0904781307258962
53112-28-0,0.6395314232012805
108-50-9,0.6868265527423589
25724-50-9,0.6396774328263034
95-26-1,0.819965517121927
2216-45-7,0.9567253965855778
64039-28-7,1.0593805053340644
5724-56-1,0.7064563384792936
61-68-7,0.5893839722654668
50892-23-4,0.32516180671437955
89427-22-5,-1.1675941817424593
1901-26-4,0.991517394946182
28802-49-5,0.7135807058159446
47000-92-0,0.8510291284477608
72-44-6,0.30582985588093714
963-34-8,0.23405524643790881
3214-64-0,0.2600506665833588
28562-70-1,1.2969691734828122
21312-10-7,1.0733031458416864
65183-11-1,0.318239063729672
6358-85-6,0.5032749635475728
13051-49-5,1.3396718405196555
57-97-6,0.90648408005459
62450-06-0,0.8181215029942691
5910-89-4,0.7935742042519927
74050-94-5,1.1725941353909437
10049-83-9,1.1369529947066488
73840-49-0,1.1465181858148965
15911-15-6,0.8279571544578042
431-03-8,1.2057902748098477
55290-64-7,0.5753682202371688
6092-18-8,0.8983436605657482
67-03-8,0.8186871613373551
21452-18-6,0.9406381560949161
17433-39-5,1.1396725997589534
10268-78-7,0.8437292386963362
4321-69-1,1.046924563092883
5003-48-5,0.7308935413043877
19249-34-4,1.1883313861944371
13256-19-4,1.3459244990169459
111-21-7,1.4652882323437035
111-55-7,1.2452154914684042
7250-71-7,1.0708266228082293
869-29-4,0.7194959676574697
10140-75-7,0.862855583994276
5459-90-5,0.7708989322816419
108-24-7,0.7177864650621787
115-33-3,0.5042884403005843
14008-48-1,0.2767231082062801
1466-82-6,1.1290014342416301
2678-29-7,0.7465836448234078
128-37-0,0.5371570288733698
66575-29-9,-0.540662368593031
356-12-7,-0.14467589176690643
27726-31-4,0.6348333017585742
98-51-1,1.0636342881243823
15148-80-8,0.5910996386672316
36556-75-9,0.5564525911375612
75-97-8,1.3153805131305814
3204-27-1,-0.38252782499138166
5902-51-2,0.7199044002564408
540-88-5,1.1836349293813395
26944-48-9,0.6358129354408858
4785-72-2,-0.5777490153327867
22791-20-4,-0.612260268122511
20417-83-8,-0.4656672027257814
16339-21-2,0.5136002105992331
3056-93-7,0.31642705853800884
2889-58-9,1.061798000098959
2094-99-7,1.1738298632211537
78-59-1,0.7813105913789814
471-01-2,0.9165895933431167
19213-12-8,0.8515738258969061
17191-84-3,0.45514803155816347
2873-97-4,0.916827933581853
74277-15-9,0.5872601247575187
123-42-2,1.1018971437685479
5986-38-9,0.96014510292534
1118-39-4,0.6273476363854199
103-07-1,1.1341143971966603
151-05-3,1.0019144376554088
13466-78-9,1.2173608086502865
147-47-7,0.9488514369093667
15545-38-7,1.098679122203916
80-56-8,1.0966471645396279
15440-51-4,1.0049668662411335
15545-42-3,0.9866190245058075
82657-04-3,0.1617329526156873
79538-32-2,0.34743792756331854
128-51-8,1.647022763053725
4478-63-1,1.2569356452836806
18172-33-3,-0.0801980752673527
642-78-4,1.1082540529204434
1847-24-1,0.9432286244064253
13412-64-1,1.1797139612137717
23930-19-0,0.18465999564222016
507-59-5,-0.5651853834819914
507-60-8,-1.041477971407918
18470-08-1,0.1760253368036953
13265-01-5,0.8267130326781363
1920-21-4,1.2691779658925477
17702-57-7,-0.6494852722538109
14144-91-3,-0.7204355031515219
64050-03-9,-0.4610788020699851
82875-36-3,0.8403988636840721
6923-22-4,-1.1141420744218646
49564-57-0,0.6876809478731394
5248-39-5,0.7133496265724886
3566-00-5,-0.5815134341123981
64748-15-8,-0.38198302899858355
14628-06-9,0.04375076357420689
4116-10-3,0.8100188226080814
51481-61-9,0.4833228364201425
34839-70-8,0.7785792638308966
14260-40-3,0.7259154319250639
21787-80-4,0.7759498376983593
1129-41-5,0.6505875158681026
21124-13-0,0.5823773806719693
57647-53-7,0.35128793407784226
644-64-4,-0.6180929205670773
58-15-1,0.8365353173406448
98617-19-7,0.4668103117188172
141-66-2,-1.135950310867573
1165-48-6,-0.11481010735432617
69884-15-7,0.09320745292432436
68104-02-9,0.561958195298057
2867-47-2,1.337930122316507
102410-39-9,0.5080258084697487
341-69-5,0.46752196260853873
74758-13-7,0.41348797806509935
31635-40-2,0.6815948300684797
99-97-8,0.8060689164640472
55-80-1,0.6982443672275962
21540-35-2,0.7350799171396769
7203-89-6,0.3344939032888241
15545-48-9,0.814266617354851
28217-97-2,0.8693486928716158
132147-50-3,0.045462467292546625
535-89-7,0.5341294753532568
20240-98-6,0.21000540078818267
5810-11-7,0.9288905429302958
32150-76-8,0.5269637679018492
63979-29-3,0.8153985225154396
3789-78-4,0.7263888218580303
21677-26-9,0.6791314065549913
127-19-5,0.6601756897950269
1933-50-2,0.3106210832263844
87344-16-9,0.41481541036222247
6493-05-6,0.5759700359013981
68-89-3,0.5881213028092667
88338-63-0,0.4974500929874976
25601-84-7,-0.9815461788746528
22787-53-7,-1.504902868580051
54473-31-3,-0.5190286648716225
98124-07-3,0.4457387874722412
87344-06-7,0.3258877312000282
550-28-7,0.5702400358791027
36304-84-4,0.2137172859305523
62783-50-0,0.7384289005322604
62783-49-7,0.5087061692659072
26155-31-7,0.18831744417225182
62783-48-6,0.6192130414220053
80-11-5,0.6845978519354334
31642-65-6,0.49222531103834555
93738-40-0,0.30523152232607
64092-48-4,0.3924404072033593
30652-11-0,0.772203589227558
27223-35-4,0.5971069750378609
79442-83-4,0.916928855372753
60-80-0,0.7274264658486987
64049-33-8,0.5646184598068055
71561-11-0,0.9887853374859704
34375-78-5,0.6375755022149969
83-07-8,0.8633766206990802
7417-67-6,0.20090944620392415
3196-50-7,0.38574060391394766
60-31-1,1.0103437242157465
16006-75-0,0.659672801285312
64011-84-3,-0.4130953695257024
298-01-1,-1.1014493682656794
57846-35-2,-0.3974645515098984
55-38-9,-0.469898914126036
14086-35-2,-1.4493480761159434
3761-42-0,-0.44252398342927984
83-79-4,0.4329695302857955
4433-79-8,0.8427748200695213
65008-94-8,0.42080001716046217
30011-11-1,0.8829088737891247
5826-85-7,-0.6180863549992199
2255-17-6,-0.7691040187165458
122-14-5,-0.2821069640433891
51356-08-2,-1.044930992383878
22620-72-0,-1.6201441810320143
2703-61-9,-0.05625906389087693
72732-56-0,0.38929061823900324
58186-27-9,1.4948583610949808
153-87-7,0.2910226884437272
82875-38-5,0.9593786488195147
185119-76-0,0.8330393386538874
13265-60-6,-0.12331314904231183
1741-11-3,-0.0018323399683404275
3566-76-5,0.35523146107431247
3344-14-7,-0.5138898780070346
30560-19-1,-0.15860388702944048
22502-03-0,1.3997246827381933
3131-27-9,1.1901910922782668
42924-53-8,0.7761850051263239
122-48-5,0.7659915430556384
39562-22-6,0.881843583934957
105-45-3,1.4762953183324172
122-84-9,0.45013714467823196
5437-98-9,0.2964387245188903
3610-27-3,1.6017755161682994
629-38-9,1.5293812070033066
110-49-6,1.58603184013508
93-51-6,0.9577814590111003
99-75-2,0.8766836453476662
13684-63-4,0.9383270320419341
80-48-8,0.9314392109368254
80689-16-3,0.08920665770276097
23287-26-5,0.6087064669406099
14205-39-1,0.608667478279122
73698-62-1,0.7267221701256678
82-57-5,0.28159383791128817
64037-75-8,1.0065325923573005
64037-74-7,1.2200807562255465
50-07-7,0.6616076428978279
20168-99-4,-0.4729589299905843
27035-30-9,-0.39588158977138765
65189-78-8,-0.5127866405689963
53164-05-9,-0.4049261949949165
62751-72-8,-0.5838502735601788
67369-98-6,-0.4410149569400847
60051-79-8,-0.5160277794758893
31230-24-7,1.094157103177943
94125-34-5,0.6910535100826586
5652-84-6,0.6296217095798284
38205-64-0,0.8665895028700371
22862-76-6,0.4564074006381164
82273-25-4,0.9529578257475974
93-28-7,0.7407541926582168
2636-25-1,-0.39699385369599755
23793-23-9,1.1174013723728433
161193-03-9,1.2400586067382084
3120-74-9,-0.1164509149594758
14143-28-3,0.9149736129057429
1671-49-4,0.905921303988245
122836-35-5,0.7688680471208806
4786-19-0,0.2483321283831153
563-47-3,0.3618051559872782
78-85-3,0.8342375494359855
126-98-7,0.776822865170359
30950-27-7,0.8719457470021541
79-39-0,1.0625468001449356
923-02-4,1.2800174627376364
19243-95-9,0.9686737947687156
2164-09-2,0.5366714020575662
79-41-4,1.15083934971226
4513-53-5,1.0648167417774974
30674-80-7,1.396595663795132
52628-03-2,1.3434645147212538
1464-69-3,1.0260320410564379
1888-94-4,1.2239064365388594
96-05-9,1.265821186545906
2495-37-6,1.1870300321422704
23395-20-2,0.806260874253924
58458-52-9,1.0345028163850345
58458-54-1,0.9858345568022572
58458-56-3,0.7153749093326148
756-91-2,0.6244319886430663
89-25-8,0.6469695617358099
123312-89-0,0.45457182911344923
1071-73-4,1.2057835324969515
853-34-9,0.19869388514254832
5471-51-2,1.0170741437503137
123-76-2,1.36707754863717
2610-86-8,0.015389568682532877
152-72-7,-0.45495191352225095
81-82-3,-0.45192801114415443
53460-80-3,0.1534799003982508
102-01-2,0.6621815705696649
93-70-9,0.5945601754771491
78-95-5,0.5663752090172991
108-88-3,0.9199212679640897
21173-27-3,1.275138001889235
72239-30-6,0.4524348597650391
589-18-4,0.997200944305099
622-97-9,1.0518896830150375
104-87-0,1.140904848188869
104-85-8,0.944562768905441
80834-73-7,0.11015907163693092
80834-70-4,0.11637695466341168
720-94-5,0.9752173159027473
6138-79-0,0.1718252731656857
56461-34-8,0.20261875214342073
63980-34-7,1.0008341471627336
637-60-5,1.0068901682430142
622-58-2,1.044981855758725
1631-28-3,0.6638166096467762
99-99-0,0.6395606730082752
26447-14-3,0.9245802066292421
137927-72-1,0.6069918706734265
614-34-6,1.0103044004808597
607-88-5,1.0368458073283044
1424-48-2,0.8023664098700164
70-55-3,0.6370648458797765
21187-98-4,0.6149250339917189
1576-35-8,0.8162627702334161
127-65-1,0.716276428573
