CASRN,LD50_svm_rdkit2d
68690-89-1,0.4392055659693519
25724-11-2,1.0563181221444067
32358-07-9,-0.2390202884211643
10143-67-6,1.6194395786810407
2801-68-5,0.7294848295490797
90-87-9,1.0599628491004336
33419-42-0,0.392631759777617
67329-03-7,0.27021445559930984
106065-10-5,0.9421023107269129
74150-27-9,0.658312590006094
10024-70-1,1.5022210498761808
1589-47-5,1.3482604692792486
60676-84-8,0.6499979773273461
73573-87-2,0.7496799109026444
6142-38-7,1.6042286654873203
16777-42-7,0.5119972852609506
22204-53-1,0.5064835707615023
97699-81-5,-0.06452845461084855
110599-10-5,0.8086279552426343
110599-11-6,0.9644430280994729
38835-17-5,0.5457064151156021
108912-17-0,0.7905749166204785
52756-25-9,0.6930177152299173
51338-27-3,0.6428997360146406
69806-40-2,0.5263543902639893
34885-03-5,1.1893012702224373
55066-48-3,1.0507179052892064
589-92-4,1.305199264918495
15520-10-2,0.7940660271059057
6280-15-5,1.203577325167538
2470-73-7,0.20423064414086062
19142-68-8,0.05832817107221144
9046-10-0,1.2306743967476659
1982-49-6,0.9488878101371289
77287-90-2,0.3174205173929747
31291-71-1,1.2903178880757695
18069-17-5,1.371820721654219
1123-85-9,1.1494724209345146
116287-13-9,0.27328419191532743
112344-52-2,0.18418779858277512
37795-71-4,0.7459382660029943
62571-86-2,0.9761052012011682
13330-31-9,0.36817782981957814
357-56-2,0.053150992280803666
590-88-5,1.031208222360347
78-90-0,1.1456808044084248
10171-78-5,1.3680921240524526
29670-17-5,0.1894445674664501
52663-81-7,0.7775155376063645
59182-63-7,0.38617779704177263
5586-87-8,0.2560287304178196
49561-54-8,-0.04012470577409205
30007-14-8,0.018596847775120773
1944-12-3,1.0610761396585442
136-69-6,0.7219363615671338
10138-74-6,1.2385657083578485
109-07-9,1.2123551524522644
17590-01-1,0.6842267467848702
75-55-8,0.8210087515122539
94-91-7,0.7432338370802954
114460-08-1,0.4154156192585827
537-61-1,0.49806729951382195
3478-94-2,0.5938126089398711
59-96-1,0.5064984554991487
23256-30-6,0.4365580809339058
74277-10-4,1.238789660715489
2425-66-3,0.19162867589918336
107-89-1,1.5510604538070463
57-55-6,1.358219757953062
4189-47-3,0.9305877860724351
770-35-4,1.0108327196776032
999-61-1,0.8184678557817815
29053-27-8,0.8750857898220168
2568-25-4,1.0155406830479836
4353-02-0,0.4088415621320043
709-90-0,0.7693741721962768
159264-96-7,0.3393526599288686
303-47-9,0.23799452481948558
19224-26-1,1.4238821019589707
119446-68-3,0.2518621394727189
6423-43-4,0.5905814518562883
75-56-9,0.9998271322648574
1072-43-1,0.9300259747069151
78-89-7,0.6489691929594007
78-87-5,0.5878938129552308
16529-56-9,0.38169809481928485
93-53-8,1.0920539706902832
64037-53-2,0.7565951125664968
21267-72-1,0.44822068096225837
3626-56-0,1.2416441197443735
78-97-7,0.8294079083960285
1967-16-4,0.12559939771817635
74068-00-1,0.3189962266362545
14838-15-4,0.8502053182687653
50901-84-3,0.20258428607900575
117-27-1,0.6802945484132634
1193-81-3,1.2191983682613319
69056-38-8,1.4305291259043913
65489-05-6,0.32652073388588554
78168-92-0,0.6193229064945611
19408-46-9,1.1650245341420176
56180-94-0,0.8522061962925186
3094-09-5,0.537702533210455
70886-61-2,0.2558933155603732
598-77-6,0.4602019682435281
55418-56-9,0.3394836101581735
47073-92-7,0.4213344904109034
95719-25-8,0.9001806029229117
80382-23-6,0.4782772808003992
5005-84-5,0.18885604249856303
55843-86-2,0.6059316670869088
40828-46-4,0.38799019663639256
81265-54-5,0.41206979841888564
56355-17-0,0.49245859440168266
52549-17-4,0.32177552548696997
34691-31-1,0.3159006120167353
56427-43-1,-0.23134940849990948
30087-33-3,0.12205034087969646
53716-49-7,0.16734810869905453
66934-18-7,0.10577005914463511
51234-28-7,0.45234669027593666
55690-47-6,-0.2832611376931004
55689-71-9,-0.2675981531837842
5104-49-4,0.00970617934587803
31793-07-4,0.2415949006841786
41363-50-2,0.8829207458404725
72619-41-1,-0.08740053183273022
158836-71-6,0.3111778046779409
67700-30-5,0.30153312798419724
188416-20-8,0.8718445722325124
1331-41-5,0.7421435143946224
2126-84-3,0.26097986026380443
7654-03-7,0.8692005140905839
33368-94-4,0.5458790391540246
119-51-7,0.7853113382955583
55294-15-0,0.7677976406562086
98-85-1,1.1888570969717975
42818-60-0,0.7969016989617341
54335-70-5,-1.0925422629923487
52570-16-8,0.7018087964051808
87757-18-4,0.23953761391027295
26129-32-8,0.5680997508126879
40843-25-2,0.1899519113169596
105512-06-9,0.3078742469195255
1953-02-2,1.269633599724355
598-78-7,0.6269885741954548
1501-84-4,0.9241689469443677
76-00-6,0.5370256670771365
66941-48-8,0.2462672867049604
20602-57-7,0.9103107305908752
35782-82-2,1.0724520384020688
20866-13-1,0.6125555570565373
14689-97-5,0.30633242937887784
2592-62-3,-0.4818891743503255
497-26-7,1.381074021114091
75-34-3,1.0034748250968213
50765-96-3,0.0182351347391852
22094-93-5,0.6205398090302227
4957-16-8,1.2244641130154434
4474-24-2,0.7312565289354183
465-42-9,0.4474359729282167
85801-02-1,0.208498574630599
70-38-2,0.7043585859855798
50765-94-1,-0.07792559027913948
59263-66-0,0.1312452409084237
33089-61-1,0.33886998411489444
90268-24-9,0.5842058980566485
50765-93-0,-0.11337505306964096
627-70-3,1.2375778423066421
4602-84-0,1.359137754761512
64218-02-6,1.3136587141511862
105-87-3,1.533464960407098
94238-00-3,0.6522231640288271
3772-23-4,0.9468838243637205
6358-37-8,0.5875434259585587
95-93-2,1.3750633060360233
527-53-7,1.3869272729259705
5384-21-4,0.9892885310652906
89269-64-7,0.6809425710918819
89427-45-2,-0.3204575812298548
73840-50-3,0.8331133640220085
1124-11-4,0.8706983471673034
10543-57-4,0.5949065297013791
1709-70-2,0.6623683633975287
40580-62-9,0.5728562080621572
121-21-1,0.4313479406915292
23031-36-9,0.6982524599741555
97-11-0,0.17300748566467644
27223-49-0,0.8220217167578536
477-33-8,0.5877885086566295
29171-21-9,0.8221693660140015
82508-32-5,0.1116488903839174
2686-99-9,0.13765327624461915
3971-89-9,0.00993736229199238
98124-08-4,0.5262175261848452
86780-90-7,0.45400702907309826
5585-39-7,1.134883219301239
459-80-3,1.3501358575111477
1786-08-9,0.9771306252132271
110-93-0,1.4367609786917654
586-62-9,1.4449693308754052
68555-58-8,1.3730921672603897
137927-76-5,0.4160825964915494
1191-16-8,1.4792579453176096
13884-43-0,0.607018409858427
97-36-9,0.9853363636591328
78-32-0,0.5840901376723208
95-63-6,1.5758758117895577
938-18-1,1.2203763042724332
88-05-1,0.7718397917407703
108-75-8,0.783994561450205
78-30-8,0.7634850170710114
27945-43-3,0.4183396554884645
700-13-0,0.7817327869835565
14667-55-1,0.8291083564983754
28730-17-8,0.5766577061602246
73622-67-0,1.1296954898111016
18869-73-3,0.6507005724214665
2169-64-4,1.2064548243763409
96-69-5,1.0855488470770989
96-66-2,0.8679156944730126
41208-07-5,0.48979006310658807
1445-23-4,0.8867638930362673
1218-35-5,-0.2168092906130486
59708-57-5,0.5420296588837251
2487-01-6,0.4455152893314084
79006-76-1,0.07979401450985274
96515-74-1,0.4180316727853985
50588-13-1,0.10981106243155425
50700-72-6,-0.29345478105390765
34388-29-9,0.7798968598436584
121-29-9,0.21310939224686526
26002-80-2,0.26159812735046944
70-43-9,0.21102625140102538
23031-38-1,0.7692499258916765
72963-72-5,0.5654710732917683
14297-81-5,0.871823412341872
124416-41-7,0.23208832196692974
14901-07-6,1.0892969273169517
25812-30-0,0.6478913677886525
80-26-2,1.3641579065877023
78-70-6,1.0726794910257902
315-18-4,-0.47532937693662425
2032-65-7,-0.4419887522215782
2635-10-1,-0.43715676638040035
2655-14-3,0.19466048806798564
2425-10-7,0.1249797813304056
671-04-5,-0.038349942609862575
66871-56-5,0.6472177752141495
6392-46-7,-0.21704038853553165
79006-73-8,0.07945203954794872
23103-98-2,-0.34871186149976796
548-84-5,0.4922770781778511
38035-28-8,0.15076462807152413
59669-26-0,-0.6601608761383125
68789-90-2,-0.7003882809560675
50765-87-2,-0.15178303133688686
100751-82-4,0.39428754111588715
88296-62-2,0.0799626535753159
68789-93-5,-0.029967190379037167
123252-99-3,0.2999631738700615
50528-97-7,0.45720434245104435
61676-87-7,0.8047180298226555
58011-68-0,0.588880300214203
25505-97-9,0.6199993504604306
24303-87-5,0.018749510142868797
55-37-8,-0.29615370701117305
64011-88-7,-0.7082171917388875
18694-40-1,0.608315607619839
73590-58-6,0.17905033410421123
21829-25-4,1.0046560935942157
71653-63-9,0.5682230223053047
88046-00-8,0.871088718764813
484-12-8,0.5016919044638533
50563-36-5,0.6301789326126861
77732-09-3,0.19147420681633204
24280-93-1,0.557120933897726
132203-70-4,0.118647406152943
62751-73-9,-0.09697796273121428
67369-99-7,0.08906104133831644
6962-44-3,0.9956465276670688
38168-64-8,0.35795575658471857
139958-16-0,0.6384373289693114
60568-05-0,0.6520748268916661
4619-66-3,1.0600604097378699
99522-79-9,0.295527410697398
73698-59-6,0.7316417568856273
89226-75-5,0.37773690255852477
91599-74-5,0.36089778911221226
68483-33-0,-0.2158382019866703
30748-29-9,0.38989043536286694
59204-74-9,0.6357554816067014
63704-66-5,-0.26248583207968756
5205-11-8,1.2807407333224332
107-86-8,1.1359056819142064
4479-75-8,1.2120739879301237
101030-72-2,1.0089287709112102
541-47-9,1.2479995492863636
26485-81-4,0.5467876982924427
137927-77-6,0.36541426382205056
137927-78-7,0.5453753123255192
1752-30-3,0.5583456116810959
67-64-1,1.1508066315781282
2082-81-7,1.2543331584758493
109-16-0,0.8519158872991057
99-48-9,1.1216500116372767
814-78-8,1.0659401667629036
110-13-4,1.0467236135202873
123-54-6,1.1205242043682435
86-92-0,0.7713144122221554
93-68-5,1.0981597481747811
20139-55-3,0.8624324413341304
5185-97-7,1.600378914758695
128-80-3,0.6783838186697544
108-38-3,1.3888160920478272
68908-87-2,1.2544532580256884
6613-44-1,1.175597784023435
108-69-0,0.7780070786868435
1665-48-1,0.814962031248052
17291-89-3,0.7605816331620062
13730-09-1,1.288833409154853
95-78-3,0.7298674264874512
21436-96-4,0.6826347960348882
73839-60-8,0.35643729861510914
3761-53-3,1.223863663720134
89-87-2,1.0514667413239922
105-67-9,0.8795112144423606
80567-67-5,0.9380459367908137
589-93-5,0.7418774337460226
108-47-4,0.7444467982683085
95-47-6,1.2846719575731549
95-64-7,0.7409105210809421
95-65-8,1.0131815939967381
72364-91-1,0.9990943778721668
1799-79-7,-0.7007207652957677
17291-84-8,0.8585226742777107
87-62-7,0.792119061672379
88069-67-4,0.66903826702835
5294-61-1,0.19932966947654696
77191-36-7,0.7799025307582805
7361-61-7,0.18918129237054404
72-57-1,0.8651280781398876
30544-72-0,0.32078466380625714
67129-08-2,0.698037038355961
576-26-1,0.853537868754533
47465-97-4,0.18574863648849704
3875-72-7,0.3620812041301479
6360-54-9,1.02773114600772
21894-02-0,1.0804245669002814
4418-66-0,0.7518291450243169
5825-79-6,0.5779791204989486
122-00-9,1.2448198765607212
625-84-3,1.014560941483207
67-51-6,0.992016262869197
123-32-0,0.7334294725996295
147160-51-8,0.8983992927186963
147160-52-9,0.7256319415307739
53112-28-0,0.6289601501819093
108-50-9,0.7159929760737307
25724-50-9,0.4522486714196734
95-26-1,0.9708540492667933
2216-45-7,1.3039204262123254
64039-28-7,0.9427628792361737
5724-56-1,1.1964456107973531
61-68-7,0.8451900007269793
50892-23-4,0.691557754857317
89427-22-5,-0.6137310755562528
1901-26-4,1.0105503179188902
28802-49-5,0.862394318149723
47000-92-0,0.6139476281773789
72-44-6,0.7381529559295372
963-34-8,0.4814435719576591
3214-64-0,0.5394922850270288
28562-70-1,0.8008838820828583
21312-10-7,1.0086984261554115
65183-11-1,0.4177360964227231
6358-85-6,0.5979730933694359
13051-49-5,0.6627995491767935
57-97-6,1.0508279526252238
62450-06-0,0.3740019015039916
5910-89-4,0.7832319553065681
74050-94-5,1.3065734048551
10049-83-9,0.9587245855070974
73840-49-0,0.635162544117983
15911-15-6,0.659629068777958
431-03-8,0.9236568834066564
55290-64-7,-0.15970024920850623
6092-18-8,0.6691802554292743
67-03-8,0.666086514641793
21452-18-6,0.7863883407844294
17433-39-5,1.0824264428141168
10268-78-7,1.0199650047105675
4321-69-1,1.2247010161867042
5003-48-5,1.0957230277849717
19249-34-4,1.1896534594322699
13256-19-4,0.6984840881373989
111-21-7,1.3685729692901214
111-55-7,1.4920635513413685
7250-71-7,1.0546892199154552
869-29-4,1.0778449639611505
10140-75-7,0.5493505685200686
5459-90-5,0.9997706118273559
108-24-7,1.2327670738607823
115-33-3,0.6948416906234869
14008-48-1,0.3355103651614123
1466-82-6,1.2664490385620897
2678-29-7,0.6178720626607347
128-37-0,0.7832792841863961
66575-29-9,-0.12483057420661248
356-12-7,0.7775052209407602
27726-31-4,0.7317779348394433
98-51-1,1.378864811302061
15148-80-8,0.31371994380650237
36556-75-9,0.037321386291964964
75-97-8,1.322607198859528
3204-27-1,-0.18675157370777828
5902-51-2,0.28321215781170833
540-88-5,1.7707057160812758
26944-48-9,0.2322246499412527
4785-72-2,-0.25676495025630175
22791-20-4,-0.2969835940330273
20417-83-8,-0.498350714138754
16339-21-2,0.5526930555953619
3056-93-7,0.4189544084140199
2889-58-9,1.1870635634391549
2094-99-7,1.1623249219834089
78-59-1,1.2517573959488084
471-01-2,1.1540003780069186
19213-12-8,0.6396344106720633
17191-84-3,0.33652544575196586
2873-97-4,0.9941929471107984
74277-15-9,1.2170603237646636
123-42-2,1.2171607220924603
5986-38-9,1.3042418349821414
1118-39-4,1.3506582702529029
103-07-1,1.3083967438877673
151-05-3,1.2914252429655364
13466-78-9,1.3514575990813071
147-47-7,0.6293433773466112
15545-38-7,1.1477034785125981
80-56-8,1.2680077713619593
15440-51-4,1.0096204199021614
15545-42-3,0.8834087539705119
82657-04-3,-0.06097683837645307
79538-32-2,-0.5884432138248396
128-51-8,0.7282733250935973
4478-63-1,1.0348901422095178
18172-33-3,-0.17563709727944782
642-78-4,0.9576111790264255
1847-24-1,0.9476810388691475
13412-64-1,1.001761559759764
23930-19-0,1.0266564751923395
507-59-5,-0.5780687813854819
507-60-8,-0.667559651961684
18470-08-1,0.1215432741906779
13265-01-5,0.8906180667524253
1920-21-4,1.5752219842826374
17702-57-7,-0.6513144895187624
14144-91-3,-0.40051961128696967
64050-03-9,-0.6644081021821884
82875-36-3,0.5252244658337738
6923-22-4,-1.1753395006098133
49564-57-0,0.8848673898851457
5248-39-5,0.8125265318172634
3566-00-5,-0.4993990712507699
64748-15-8,-0.004103996368178209
14628-06-9,-0.1285985870505696
4116-10-3,0.36263976466280073
51481-61-9,0.677362170162527
34839-70-8,0.7387740599107249
14260-40-3,0.28750536092450185
21787-80-4,0.5646563727682303
1129-41-5,0.5567699090785277
21124-13-0,0.6425942364540336
57647-53-7,0.23275189670307833
644-64-4,-0.1171714645954044
58-15-1,0.3558237740935271
98617-19-7,0.46242746192632006
141-66-2,-1.3216153842392604
1165-48-6,0.24898433421382093
69884-15-7,0.3679827235606101
68104-02-9,0.4551101659997054
2867-47-2,0.742842657955159
102410-39-9,0.402515136548238
341-69-5,0.2714523141252242
74758-13-7,0.28068598049039667
31635-40-2,0.4237317283934613
99-97-8,0.5423111833122018
55-80-1,0.7631469300600056
21540-35-2,0.20649853003019886
7203-89-6,0.4109692036327708
15545-48-9,0.6937168686859186
28217-97-2,0.13123146603448377
132147-50-3,0.8714598969479957
535-89-7,0.2718737951109341
20240-98-6,0.4977684668189195
5810-11-7,0.446313536832748
32150-76-8,0.3552968173313679
63979-29-3,0.43072873250778926
3789-78-4,0.771120480969657
21677-26-9,0.8730568913655583
127-19-5,1.1471500453169732
1933-50-2,0.2918494550239236
87344-16-9,0.10871350565238652
6493-05-6,0.37859448692244274
68-89-3,-0.06097683466744641
88338-63-0,0.4461169111028387
25601-84-7,-1.2585300341308492
22787-53-7,-1.1877850421438796
54473-31-3,-0.4400797923768344
98124-07-3,0.4410439749723181
87344-06-7,0.30729649585270213
550-28-7,0.5924010765047282
36304-84-4,0.40484810605926286
62783-50-0,0.465232709350285
62783-49-7,0.4523598468207386
26155-31-7,0.012534911686813865
62783-48-6,0.4972313334496281
80-11-5,0.6992782298050568
31642-65-6,0.31957265867755635
93738-40-0,0.49935405630225665
64092-48-4,0.35131642305864946
30652-11-0,0.9870243513946177
27223-35-4,0.3203078038093713
79442-83-4,0.5722268730279312
60-80-0,0.6223055918318335
64049-33-8,0.8905431174931642
71561-11-0,0.37424386787610564
34375-78-5,0.4082785284516166
83-07-8,0.33701027480599866
7417-67-6,0.2950133423821356
3196-50-7,0.27152040974585584
60-31-1,0.7927437799744603
16006-75-0,0.6072853185577533
64011-84-3,-0.3997650074752398
298-01-1,-0.8971089049130383
57846-35-2,0.16433626468180473
55-38-9,-0.642586279326115
14086-35-2,-0.9068187968994402
3761-42-0,-0.27225289182006307
83-79-4,0.3422718539664224
4433-79-8,0.9269217560726368
65008-94-8,0.5881384511504935
30011-11-1,0.817823802556691
5826-85-7,-0.46346099820657766
2255-17-6,-1.1307056270222113
122-14-5,-0.39044293865227625
51356-08-2,-0.8138650412818639
22620-72-0,-1.0585860397269669
2703-61-9,-0.4191823585248502
72732-56-0,0.3406858950011456
58186-27-9,0.8517568949805949
153-87-7,0.4032227820043378
82875-38-5,0.3734979109033855
185119-76-0,0.7312267224388025
13265-60-6,-0.24168384926187259
1741-11-3,-0.024814376596925203
3566-76-5,0.10224055327059578
3344-14-7,-0.6568062997151666
30560-19-1,-0.2819680684320639
22502-03-0,1.2954065653405895
3131-27-9,1.3555935295892891
42924-53-8,0.8430741422541881
122-48-5,0.9370653659758359
39562-22-6,0.589962151889025
105-45-3,1.4047883733240112
122-84-9,1.0497068201678244
5437-98-9,1.0351559149561413
3610-27-3,1.6567189234912387
629-38-9,1.6826817924428523
110-49-6,1.6440329937220233
93-51-6,0.9933773618240712
99-75-2,1.3641994949753418
13684-63-4,0.4878607580829845
80-48-8,0.985826718705047
80689-16-3,0.8074252751560482
23287-26-5,0.9155948339549564
14205-39-1,1.0703219678444609
73698-62-1,0.7800471110251797
82-57-5,0.49175593275701796
64037-75-8,0.7977627228028336
64037-74-7,0.9371785810545934
50-07-7,0.5143224995329322
20168-99-4,0.14449342682152694
27035-30-9,0.25494025805813403
65189-78-8,-0.3435719334101804
53164-05-9,0.37503414848162825
62751-72-8,-0.14245906971727917
67369-98-6,-0.13461951001338202
60051-79-8,-0.1625619970368356
31230-24-7,0.9150369630859694
94125-34-5,0.9928788264662723
5652-84-6,0.24887486301498152
38205-64-0,0.9511065240296288
22862-76-6,0.5970199712966336
82273-25-4,0.7108911900217156
93-28-7,0.9237535052752386
2636-25-1,0.05052890076551364
23793-23-9,1.1561336939976794
161193-03-9,1.0652434789253336
3120-74-9,0.41860123755168854
14143-28-3,0.5322842285939231
1671-49-4,0.9369240675097236
122836-35-5,0.4896169746035123
4786-19-0,0.6554911744204501
563-47-3,0.6061875712410972
78-85-3,0.9118548415113291
126-98-7,0.4964256704562056
30950-27-7,0.720740890195826
79-39-0,0.9939740209874216
923-02-4,0.7903551748974522
19243-95-9,0.9280836451288552
2164-09-2,0.6919871030651349
79-41-4,0.9527203666350643
4513-53-5,0.4431671469241707
30674-80-7,0.6300966387077375
52628-03-2,0.9715505002247298
1464-69-3,0.7009680705742434
1888-94-4,0.3891094996725987
96-05-9,0.760944302438131
2495-37-6,1.0805603659221852
23395-20-2,-0.1530687958547367
58458-52-9,0.8871067431462549
58458-54-1,1.0321323907997817
58458-56-3,0.7982030698823719
756-91-2,0.8757238613569173
89-25-8,0.7370937186422775
123312-89-0,0.626969250235835
1071-73-4,1.2286581707426039
853-34-9,0.27217204198674827
5471-51-2,1.1043174262559772
123-76-2,1.5403241338959806
2610-86-8,0.10217562009619735
152-72-7,-0.0715120296778392
81-82-3,-0.002614953295620781
53460-80-3,0.7270659483776428
102-01-2,1.0514041545026718
93-70-9,0.8233610514028464
78-95-5,0.4812066295543469
108-88-3,1.3696531744026954
21173-27-3,0.8542139843342813
72239-30-6,0.06519087761839132
589-18-4,1.1458714196913093
622-97-9,1.1868017786460043
104-87-0,1.1380999298386223
104-85-8,1.0908384915714167
80834-73-7,0.2844928135265006
80834-70-4,0.2599694245984513
720-94-5,0.5590982332145296
6138-79-0,0.04600957381978871
56461-34-8,0.15844574689215207
63980-34-7,0.5971260548108438
637-60-5,0.3980323163621867
622-58-2,1.2484317902166382
1631-28-3,0.98385987365125
99-99-0,0.5903759478321371
26447-14-3,0.8833018417829215
137927-72-1,0.6788054622894908
614-34-6,1.244768053180786
607-88-5,0.7991717998347355
1424-48-2,0.8052754758022347
70-55-3,1.1052556089356047
21187-98-4,0.5109334874286666
1576-35-8,1.1169283455267376
127-65-1,0.9844957346313254
4083-64-1,1.3697862283086617
80-41-1,0.693509557610531
6837-93-0,1.3956249973283414
106-43-4,1.2248009248351632
108-89-4,0.45573957312681246
569-65-3,0.17164923856365055
72619-36-4,-0.043809683538564015
91-62-3,0.5126315374707954
92-48-8,1.0179938937880075
1711-06-4,1.0716407261184213
108-44-1,0.7145657586678976
85-72-3,0.9349949181209625
63-99-0,1.1650419592814054
621-29-4,1.0639510224896132
104683-52-5,0.38506467009950107
80834-68-0,0.10965631812622972
91-99-6,1.1153972794975626
29218-27-7,0.5449738788515917
108-39-4,0.9442953275024428
1596-09-4,0.919700635524478
57933-19-4,-0.04220585635087215
16154-78-2,0.5024193146081286
1147-41-7,0.9585174874358744
53988-10-6,0.5146052064165365
399-77-9,-0.6944448096619704
5504-68-7,0.3744529519189851
610-39-9,0.16706518770982415
119-33-5,0.7779984720533741
2445-83-2,0.9059628227146528
92-36-4,0.3830812786892258
88-44-8,1.4889861110032654
57524-15-9,0.0835888884996086
695-34-1,0.42332153657777216
108-99-6,0.6098714345759223
1603-41-4,0.4576499570779893
53179-13-8,0.6496413771562701
82159-09-9,0.5435067647359095
618-85-9,0.2527514702671417
504-15-4,0.8582457139408748
41621-49-2,0.8013808711490724
182349-12-8,0.24047849859779857
874-66-8,0.9723067227880602
27776-01-8,1.0433192497147084
72239-32-8,0.12416611379850206
50454-68-7,0.623835139182171
529-19-1,1.1130905786288443
73987-51-6,1.0198305562464736
90-12-0,1.116460948924309
2853-69-2,0.16005877973504373
7055-03-0,1.0266216501752512
71753-20-3,0.04034442868015259
65871-41-2,0.15632303851007517
71077-34-4,1.3633354680321998
95-80-7,0.3668304434887619
99-55-8,0.9992850045454246
95-79-4,0.5778174562886347
136-80-1,0.9728747058196623
93-69-6,0.18811183568129675
614-68-6,1.0825829368236346
131-79-3,0.6366368056157632
584-84-9,1.3449052548355596
28005-74-5,1.0299146125203775
4067-01-0,0.9331556212182809
6422-83-9,0.749147301627282
119-32-4,1.0394076845981646
121-14-2,0.555157831899695
95-48-7,0.8635104913352529
2835-95-2,0.9191101737652427
6775-25-3,0.6344707180516429
59-47-2,1.09381019942618
6055-48-7,0.6924270714430729
2210-79-9,1.0818673610920788
55543-68-5,0.6859676912357332
14491-59-9,0.8309434499056956
88-19-7,1.2230832149160744
95-49-8,1.239113751472274
95-73-8,1.1924122474284136
7745-91-7,0.392965717968574
90-33-5,0.6404645764365652
4394-77-8,-0.7273094845356851
53083-96-8,0.22629861425120806
2246-44-8,0.5351343648659609
4934-55-8,0.7565458684967254
95-69-2,0.5895857303259633
21787-81-5,0.9719635135526933
83-34-1,0.9552805947726257
24283-57-6,0.3180982445868382
64036-72-2,0.5892088761454198
619-15-8,0.4130481868611774
2581-34-2,0.8862966643174708
89427-10-1,-0.6657570225666649
83-40-9,1.129246976856225
1570-64-5,0.7036307637269626
17514-68-0,1.1825420858392341
69226-39-7,0.8356642885430929
69226-40-0,0.19675125915909386
14863-40-2,-1.0507672819714933
644-62-2,0.6902000803604906
88-51-7,1.3232009595475254
89427-05-4,-1.0178939655936312
89427-04-3,-1.06421422841035
1603-40-3,0.4589901324347051
100299-08-9,0.9741096638522441
2312-76-7,0.030629587905108557
481-42-5,0.9059804904674207
116288-88-1,0.43760058379039046
616-02-4,0.6169143228370493
30516-87-1,0.6078301296435595
3056-17-5,0.7611719463797932
626-48-2,1.1715385911776592
56-04-2,1.1676304885494115
20344-15-4,0.051500744644846996
18591-81-6,0.751608936979208
1824-81-3,0.4570026707823312
72-80-0,0.5005839515619159
1453-58-3,0.988682505163264
822-36-6,1.004808407666548
641571-11-1,0.2094207757202996
100365-72-8,0.9885086791921175
1131-18-6,0.37984666834433145
70803-10-0,0.8474476331503482
122-57-6,0.9848217100593579
32979-83-2,0.7357778948925031
25398-39-4,0.38945806096544444
78-98-8,1.0378128911411066
591-12-8,0.9762372509432499
1013-99-6,0.8894951959499766
10004-44-1,1.0156555199893882
59-63-2,0.5110446070974889
723-46-6,1.0334597408700734
554-14-3,0.7056379211135033
101030-71-1,0.7548616012074708
65489-04-5,0.12888950379421388
21342-85-8,0.5877759651717975
148-01-6,0.6686985062949387
823-40-5,0.29678093797350036
35572-78-2,0.6152727107272175
87-60-5,0.5226776500332436
13710-19-5,0.6716199878631435
17737-65-4,0.792488968872716
606-20-2,0.5689689132115459
19406-51-0,0.68619381490369
497-56-3,0.15629461807788836
83-42-1,0.7115359932470594
608-25-3,0.7655665339445825
4467-21-4,-0.2917370673873849
321-55-1,-0.29215378998026864
77605-73-3,0.5620374796943365
89427-03-2,-1.0111775765446716
89427-23-6,-0.8421510557625813
89427-24-7,-1.0260278940693945
89427-21-4,-1.2629838997358256
89427-36-1,-1.4762458914654388
89427-40-7,-0.853824683363289
58348-97-3,0.4315066164442841
28782-19-6,-0.038322655682173856
89427-31-6,-1.8349138935092197
63498-62-4,0.9793339909144578
4228-99-3,-1.6203301346816414
147-61-5,1.2054149931440814
78415-72-2,0.7150289790419687
119615-63-3,0.11652089306866442
15878-08-7,0.7696669762798195
520-09-2,0.2678895681670981
6814-58-0,0.7694011262895788
106266-06-2,0.1679045128251539
144598-75-4,0.39067343074431143
1003-52-7,0.7754537964662342
17364-41-9,0.9606786109387961
524-36-7,1.20332157331383
58-56-0,1.2403962736551952
876-85-7,0.8934186513599138
13331-81-2,0.9485287447581732
73987-24-3,0.5702581316739507
73908-94-8,0.9637726920268349
82-82-6,1.2645054708419479
73839-78-8,0.9863447739841924
2856-75-9,0.5291456926043476
59035-98-2,0.48776018460819304
7331-25-1,0.20569545104616505
109293-97-2,0.8597959864805835
39242-73-4,0.45374700980054916
126055-15-0,1.13783342934448
63979-28-2,0.7889689934762778
23696-28-8,1.068028602303768
98-86-2,1.1318507281234558
735-52-4,0.4471521620938405
42018-31-5,0.9604043576970731
99-03-6,0.9018841877661514
121-89-1,0.8953668444712066
53944-40-4,0.5213564998469408
72492-12-7,0.6053484012085293
40187-51-7,1.046691259949387
110147-48-3,0.6606412461982898
89-84-9,1.0043369429241549
1122-62-9,0.769272598621557
25201-35-8,0.23351347919537413
24691-76-7,0.8150280280434457
5234-68-4,0.6374159108514664
5259-88-1,0.823242099031799
24691-80-3,0.6046801592389164
75706-12-6,0.4113957639926611
118-71-8,0.9097456206581835
17334-68-8,0.6002982048862844
25506-01-8,0.5517871601532913
60583-65-5,0.7499805790507279
62-55-5,0.3523882484689732
4104-14-7,0.057023795628067864
364-98-7,0.5991930926406163
142-26-7,1.2178570371722652
616-91-1,0.9535913747315772
103-84-4,1.0233817107186334
3366-61-8,0.5356888550747454
103-90-2,0.9283441584679821
5221-42-1,0.83360602601737
83003-97-8,-1.0250551009864999
13067-19-1,0.8236909864325941
2621-62-7,0.7483540128413206
38411-17-5,0.973643587790928
110882-70-7,0.6075212982567824
5663-71-8,0.9711246782418166
17433-31-7,0.6459499715609517
546-88-3,0.7201705716068614
637-53-6,0.6503870059761032
