CASRN,LD50_knn_maccs
56974-61-9,0.7380356290943673
87-25-2,1.177078142501816
19485-08-6,0.8422734542375316
734-88-3,0.09907789298422892
19688-04-1,0.6804747648934567
13915-60-1,0.7967725204740457
126-12-5,-0.08086410686107948
5794-23-0,0.17247339268734904
2385-81-1,0.18957080371967291
3691-78-9,0.07374601414747632
510-15-6,0.834767250628309
51-79-6,0.9047063370629005
13684-56-5,0.7082317402784335
105774-14-9,0.2816492517783834
75507-68-5,0.14769688601113512
33400-47-4,0.5610893174134809
25717-80-0,0.7791694476775974
13945-53-4,0.9439393835508246
2593-15-9,0.1806661884538066
2521-01-9,0.33877485491463705
16322-14-8,0.40921831570324263
1097-57-0,0.5689755892830897
541-41-3,0.6937951913813297
59463-54-6,0.7621997415159019
7495-45-6,0.9797303848470829
719-80-2,0.945387615202227
23510-39-6,0.621595727871599
2425-19-6,-1.1206345289394488
13067-93-1,-0.6381400342728973
2104-64-5,-0.9545318429321246
1776-83-6,-1.2779648187266455
1623-14-9,0.9034859502285961
3309-67-9,-0.8855300494431294
71363-61-6,-0.4615089213088212
36519-00-3,-0.29749609555179674
17109-49-8,-0.5998474485641653
1498-51-7,0.0333615657965297
7508-73-8,-1.5112949924131678
1498-64-2,-0.45527918655129473
607-01-2,0.9921273003735952
19133-28-9,-0.7643283774094376
75-08-1,1.2700553070986347
18370-87-1,1.263178320445811
19594-18-4,-0.20900011107461822
32666-97-0,0.7195210203051198
2212-67-1,0.5514993302009733
513-12-2,-0.25239218353005743
594-44-5,-0.04391721035776486
74-96-4,0.5087878067539177
10141-07-8,0.7495702104920995
623-68-7,0.9084622076645267
16491-24-0,1.7438921883974916
60364-26-3,1.085121890880529
130-01-8,-0.6060772498383108
480-54-6,-0.49119422790187706
15503-86-3,-0.3928611842208921
25402-06-6,0.2654402205611887
3016-19-1,0.8419216734906779
121-20-0,0.2912329287221874
81719-55-3,0.05085907343349301
23726-91-2,1.320444939315215
102518-79-6,0.6186245763295413
625-33-2,0.6300669972058424
480-81-9,-0.5035674937491533
16568-02-8,0.6565541025265735
2883-98-9,1.1259299486353702
15037-65-7,-0.1669967808257641
93-16-3,1.036128757341991
97-54-1,0.9105731435430662
120-11-6,0.9822836265777942
4635-87-4,0.484957005264702
964-82-9,1.1091499846842887
142-83-6,1.0706625283247835
1516-01-4,0.38380549564960037
4076-62-4,1.4516197113907858
637-50-3,1.2229788498451826
120-58-1,0.9924019887229104
13061-80-8,0.711134371914501
14861-06-4,0.8015442729031262
590-21-6,0.5258662714310384
16219-75-3,1.0642451269479158
38233-76-0,1.2173593494319122
88430-50-6,0.6004250714900311
75-05-8,0.24421366334851857
2001-95-8,0.8462820091918516
3922-90-5,0.24962087165778513
12750-79-7,-0.6687594423112769
37280-56-1,0.30694104955027135
25448-25-3,1.3419439934441166
25103-12-2,1.3777816582954132
23079-28-9,1.1162086976709211
96513-83-6,0.16636241233200136
3818-80-2,-0.890649678758755
2667-52-9,-0.9238838884499876
3081-14-9,0.5815592278239624
68880-55-7,0.3441648118314746
123-17-1,1.395597503654833
60828-78-6,1.1961669993358504
73747-29-2,0.7317595536806046
303-45-7,0.8579829601789417
25497-49-8,0.98148312358679
77855-81-3,-1.7336828875412233
24365-47-7,1.1091559431243099
51356-22-0,-0.2449722991793063
51356-10-6,-0.9681986060884917
26544-38-7,0.9012561637032961
71108-02-6,-0.8350541056829025
25265-77-4,1.536418226479471
50-14-6,-0.3322390525741239
54573-75-0,-1.896037785706319
330-64-3,-1.0819905305636413
60244-70-4,-1.318434773894527
60244-66-8,-1.1960337292395222
7492-32-2,0.22813713967997146
50-34-0,0.3815218466765863
3700-96-7,0.2041914037305693
3700-90-1,0.0726294195607556
60244-69-1,-1.5301884758189652
143201-11-0,-0.1545690612227506
1610-18-0,1.0852118441587313
99559-84-9,-0.6066681237083039
1445-75-6,0.4592125111085337
27554-26-3,1.5037354326719843
10086-50-7,1.0262700855004807
63980-62-1,1.2277360971131666
110-96-3,0.8221882567766357
29214-81-1,0.28154497067021256
127-39-9,0.5389035277528316
84-69-5,1.334523496128665
97-85-8,1.734245151506847
132299-20-8,1.3579031323843
38640-62-9,1.034972657370245
28178-42-9,1.1932094503947313
94133-79-6,1.2833767771816014
565-80-0,0.2350870993921832
50847-11-5,0.7831596454204597
97-72-3,1.064121277301377
108-18-9,0.736534413571683
2986-17-6,0.04756935558461213
139-40-2,0.3588184214090152
38588-65-7,0.8076640720904711
96-80-0,0.9981407204367205
66660-95-5,0.47240990295886165
4261-68-1,0.3407067922154471
2303-16-4,1.0290311868944892
601-77-4,0.23446255052195072
108-20-3,1.4052050880596507
7283-70-7,0.9929908178268274
50512-35-1,0.9350904087293516
59937-28-9,0.9853959772153809
105-64-6,1.2449721729311793
1809-20-7,0.5782758209642254
26087-47-8,-0.4411199113740446
51356-07-1,-0.28721272923600477
51356-16-2,-1.037009210045969
10141-19-2,1.4760019410257454
67786-25-8,0.9610474515135529
371756-75-1,1.0285096546806223
3773-49-7,0.4823997996747225
108-62-3,1.2173817961150484
68857-95-4,0.5032814627247209
104987-11-3,0.39171505355845365
51596-10-2,-1.5515984942498646
10176-39-3,-1.2196135141393807
42588-37-4,1.6018463813427024
108-84-9,1.7008147030275491
67306-03-0,0.5575494874715885
30685-43-9,-1.2898510572316537
15662-33-6,-0.8770610464507514
20562-02-1,-1.0704402744626582
71-63-6,-1.3312891029796123
20830-75-5,-1.3042285484284555
41294-56-8,-1.793008019482743
57333-96-7,-2.827375527249603
17578-43-7,-0.016611644318259004
18470-09-2,0.015498795601419391
550-53-8,0.513447554795019
56717-11-4,0.5064963547336433
543-82-8,0.303083156576057
3081-01-4,0.42184350944045074
7535-34-4,0.4410440322667163
108-11-2,1.52882121591748
23436-19-3,1.4134373853162197
89-80-5,1.1399304491927358
66941-88-6,0.0302158434428331
103-95-7,1.1976075770736305
57144-56-6,0.9299037223731457
64059-37-6,0.9231403651086203
55636-92-5,0.5266490951571514
42978-66-5,1.1870257836807205
123-63-7,0.8608266024960295
21259-20-1,-0.14508633928511405
40580-61-8,0.6351896154139254
964-52-3,0.5323487869955599
121489-04-1,0.3330666869115992
30562-34-6,-0.8772984403999089
66085-59-4,0.6554951412506126
78194-09-9,0.7950352590773406
24353-58-0,0.7280899139024674
489-84-9,1.5305833184186979
6223-35-4,0.8656683829102481
17493-73-1,0.7654464714201248
92671-67-5,0.6007600404958727
113139-67-6,0.7776847167319539
63982-52-5,-0.3404891190088482
18659-45-5,-0.9905315793348608
2752-71-8,0.3671020005557777
119-38-0,-0.130279857055422
72542-61-1,-0.8583090365597382
78194-24-8,0.7346813459570788
78194-42-0,0.7590240101490948
15037-62-4,-0.07588507842862147
75530-68-6,0.6968552840687546
97-86-9,1.3901339172304688
23684-11-9,1.2485605312383254
110-12-3,1.515739195290339
3572-41-6,0.7527465193704475
70318-55-7,0.7361870263968198
70318-56-8,0.5900589907185818
26544-20-7,0.36459844478038195
81250-17-1,0.10420632537981483
123-92-2,1.8326807496700057
110-19-0,1.4764871192739684
99-86-5,1.4196293532166806
542-08-5,1.4292727046850473
99-87-6,1.3449327435026186
535-77-3,1.548869903810273
89-83-8,0.7317543701877532
22760-18-5,0.2930662147724898
65765-07-3,0.29020683915568907
499-75-2,0.8144954270015984
2814-20-2,0.82092588566991
80176-21-2,0.8560633800368598
55814-41-0,0.8222760940713668
563-80-4,1.4908917899759777
59230-57-8,1.425193504439466
39543-79-8,0.7123616384783632
314-42-1,0.4063002146653401
123524-52-7,0.3191500737616673
6673-35-4,0.7517561241402323
108-21-4,1.3709536888068177
4212-94-6,0.10871999517497802
12650-69-0,-0.6331300900623483
828-00-2,1.2150181854527697
68425-16-1,0.6886964336475343
67239-26-3,0.809110738784216
40915-86-4,0.9510806141954697
35256-85-0,0.9217631527842163
19666-30-9,0.23171356542423957
129909-90-6,0.43199957391335003
71108-05-9,-2.3222053625040022
71108-06-0,-1.50618563910844
111038-42-7,0.462058319335544
13254-34-7,1.0225923861949553
3445-42-9,1.5270608052637633
14860-89-0,1.8019879983635396
26762-93-6,0.894223696982355
36011-19-5,-0.5322284369788289
33160-78-0,-2.007214841391251
154619-51-9,-1.2253587415850198
69915-63-5,0.8957860997335864
581-12-4,1.2524963307917385
470-67-7,1.0824256087371582
512-85-6,1.3074932182654222
63968-64-9,0.5261438568930308
13613-99-5,-0.06340406057767296
3035-45-8,0.3488145039106533
1014-69-3,0.8096419056841454
64-00-6,-0.070641762699049
2752-81-0,-0.33302614877380443
2631-40-5,0.081397275390077
114-26-1,-0.02827472454662108
366-70-1,0.4185782332076834
54266-83-0,-1.3823272465869327
106293-84-9,-1.429603008171178
73115-70-5,-1.1115231703883595
2315-43-7,0.5985508260341724
1505-95-9,-0.04099229926627323
996-35-0,0.7634316695443398
3938-45-2,-0.37498927622546785
24730-10-7,0.5067733633503133
54270-10-9,0.19328172801574328
18952-79-9,0.1943583964338727
26328-00-7,0.5235178551422289
69788-41-6,0.42580110160127294
97887-77-9,0.9278354330401093
6659-45-6,-0.07862397042127289
22343-07-3,-0.3881211181941618
64249-01-0,-0.7428868424764608
14211-01-9,0.19186245846120636
36614-38-7,-0.9607622285909938
19645-42-2,-0.5764844130381327
79985-91-4,-0.3903062266224816
71617-10-2,1.1139808798854047
3567-08-6,0.9003896712733417
17959-11-4,-0.3279514439615454
404-86-4,0.6807619689806667
111038-37-0,0.6071812052662731
72739-69-6,0.7632768545761461
23485-79-2,-0.9022690162564755
24353-61-5,0.13129493423444802
13955-12-9,-0.7736628646411858
15863-65-7,-1.008412337184269
14358-50-0,0.5757277853889541
24017-18-3,-1.048190289688832
6838-93-3,0.42683762348763077
107-44-8,0.482659786194275
71048-99-2,0.5821728151509005
959-24-0,0.11780271979634217
1330-61-6,1.366935224561482
26544-23-0,0.8802015704445609
27013-89-4,1.1017895982330845
25168-26-7,0.319710375986699
25103-09-7,1.2735837941501207
646-07-1,1.1754244782142935
41764-14-1,0.6497177129976012
110-45-2,1.7630421063075463
94-46-2,1.403949473170858
87-20-7,1.1181953764085628
928-70-1,1.3099624387180537
590-86-3,1.4650829272175485
1553-60-2,1.0209903500047077
72221-66-0,1.1183996631723807
93-19-6,0.7238616380907066
503-74-2,1.1950808791983096
140-26-1,1.3760456441980475
2835-39-4,1.4873949976259642
78-81-9,0.7456759028319783
33207-44-2,0.5942037727450384
371-44-8,-0.008970179788644523
52102-44-0,0.7997177243607752
30979-48-7,0.9626426284857976
13887-57-5,0.5545073794960078
78-83-1,1.0571249246741332
4439-24-1,1.2797317675972921
51550-64-2,0.2939408801880693
105-01-1,1.5413836981775395
1713-15-1,0.2899890163549671
106-63-8,0.9915002418879529
120-50-3,1.2588046630006782
87-19-4,1.1324680614310123
27442-58-6,0.29128336037809427
513-44-0,0.8926295373992063
4621-04-9,1.2422434024646214
34131-99-2,1.030997466890184
528-92-7,0.9805183222405578
70124-77-5,0.398671385772564
66827-38-1,0.12386614504354825
7407-66-1,0.5371532337480199
496-67-3,1.2469897745017153
565-74-2,0.8984035356325565
64047-48-9,0.772945170016738
91132-80-8,0.7805359306932675
68683-20-5,1.4291385345981562
4395-92-0,1.400097790238387
536-60-7,1.331465674699659
13816-33-6,1.4154701142627326
31027-31-3,1.0842636984848681
17959-33-0,0.14248454099482144
1333-53-5,0.610062415812887
643-28-7,0.8236981073462707
13311-84-7,0.6336898435258109
80-34-2,0.8997304237891871
79-31-2,1.1186403525044155
103-48-0,1.3380150297681916
103-28-6,1.3063021831629753
1532-00-9,0.667473047538636
56425-91-3,0.736279496464958
73681-12-6,0.36396857428127277
21738-42-1,-0.29871479847159105
63659-19-8,0.8145394527584019
29122-68-7,0.5868504847666831
59333-90-3,0.6206134619144021
86247-86-1,0.6110405453444727
81486-22-8,0.2651133839283401
586-06-1,0.28429901231331606
5588-22-7,0.18131355918498307
14334-41-9,0.6444517836072873
31802-16-1,0.5514650220611622
768-52-5,0.82258103262575
101-72-4,0.5955810652987088
2210-25-5,0.9487673108110289
637-32-1,0.4041246247211096
22936-86-3,0.5643015040607338
36734-19-7,0.7092227466306434
63884-40-2,0.977114515410159
3544-35-2,0.787899606736041
54-92-2,0.6047245995599702
35944-83-3,-0.10372940596633959
2030-63-9,0.2843283338186471
58934-46-6,-0.015520177644992474
3772-26-7,0.8225229834138745
142459-58-3,0.32844831763798316
1918-16-7,0.517466414169484
98410-36-7,0.34177789503540845
25057-89-0,0.8628225786612996
79-46-9,0.38074168102633477
67-63-0,1.275983217113293
4016-14-2,1.0001221775301388
93-78-7,0.33962871726635824
83656-29-5,0.757206688162991
29026-74-2,0.8691806593236774
38753-50-3,0.5776441008413664
939-48-0,1.280391301338289
68334-67-8,0.7468851599052853
5836-10-2,0.7511188484726947
122-42-9,0.1914329008512183
108-23-6,0.8578454209412425
1714-03-0,-0.7709987429540248
1713-97-9,-0.9673006698101826
24441-57-4,-0.831054823301212
4095-32-3,0.6384507367398545
500-38-9,0.7131945886146791
106-55-8,0.9604232637968152
61477-94-9,-0.18178118513254002
98459-18-8,0.556325410961464
7652-64-4,0.7749574293520586
2935-44-6,1.1871582538281367
110-97-4,1.0674196074561004
110-98-5,1.3408471952955128
25322-69-4,1.6670075832552014
25136-55-4,1.1573215172058975
1073-79-6,1.136429181370064
141-91-3,0.9716144911842833
1593-77-7,0.6024408318524113
10140-90-6,0.18444321605701072
108-60-1,0.2697409134278514
57472-68-1,1.2214598578237617
27138-31-4,1.3224499634838744
13275-18-8,1.1273600274310078
14663-72-0,-1.452764815852177
579-56-6,0.7068526722441846
7681-93-8,0.36977569511246633
6280-75-7,0.5596109964819254
93-96-9,0.9777342322343381
4351-70-6,0.5716629881318115
21145-77-7,0.6797617640941293
359-83-1,-0.06224751247841403
123298-28-2,1.0198324204405722
57646-30-7,0.48165509738069445
105-85-1,1.594162731691561
8000-29-1,1.2796576696963307
51566-62-2,1.168435572226455
502-47-6,1.3290472844437176
16409-43-1,1.418680118785033
36798-79-5,0.45841747853306825
111479-05-1,0.47038720783397026
5370-01-4,0.5416036893310291
40766-31-2,1.335869606678045
95719-24-7,1.0866912031932867
58430-94-7,1.7714421899049133
77-54-3,1.2084521238949757
5634-42-4,0.6886841944789982
80449-58-7,1.3057988448985494
2885-39-4,-0.4277335400317441
34681-10-2,-1.4644578505232029
1477-79-8,-0.05910179509915326
62-51-1,0.7857868620701302
108-65-6,1.4668489045778996
23541-50-6,-1.047640760802059
63170-60-5,-0.47282518679871455
27813-02-1,1.1603503136240112
3644-61-9,0.26263523151422324
22683-78-9,0.13031891835722131
60789-89-1,0.5492498054739343
10402-52-5,1.2673454956660244
40552-84-9,1.384922711004455
143692-40-4,0.746339366842212
1331-12-0,1.2057701234499687
72619-44-4,-0.015010417061623827
68683-30-7,1.0899783740471567
57852-57-0,-1.3488117661612646
39472-31-6,-1.9619932554928976
6731-36-8,1.2035746280876354
33704-61-9,0.8767545482627819
91-51-0,0.5132589505387513
3302-10-1,1.3886620072567413
71500-37-3,1.3587596672374083
80-54-6,1.2507754658938706
12002-53-8,1.2552744917142975
140-57-8,0.3302364537104722
57018-52-7,1.4176353481052653
60560-33-0,0.15793443987880543
32222-06-3,-2.104025800078492
93503-00-5,-1.979103135650125
1845-38-1,0.8856087189026973
456-59-7,0.9249359089557674
53445-37-7,1.0803291470747467
18479-58-8,0.8508409466535605
21564-62-5,0.3552863600032719
21564-60-3,0.2543648215323739
107-41-5,1.2296110931907691
10141-15-8,1.4137395750027208
32568-89-1,0.3522422382062735
3407-42-9,0.7293940290249509
5585-52-4,0.7097001777499639
5076-19-7,1.432904022479949
302-95-4,0.18867755993648933
1403-66-3,0.19920537964157758
26419-73-8,-1.8319186263785636
1215-83-4,0.30263099282169265
523-86-4,-0.8736487188549055
6970-59-8,1.1924666988890726
83805-11-2,-1.1531582514113612
6754-13-8,0.723832297603412
551-36-0,1.3128864788141938
2275-23-2,-0.6128222315317172
5588-10-3,0.16000009171644083
101-40-6,0.3188897324241279
300-42-5,0.20541610403930308
1199-85-5,0.1116570819794965
6988-20-1,-0.7903417742019432
926-93-2,-0.4194649445477668
894079-42-6,0.9106999765298995
57-92-1,1.370408035372365
66637-32-9,-1.9130162074299881
106358-90-1,-1.7357322140044038
59375-71-2,-1.926252675963522
59375-66-5,-1.9816915015006602
54266-57-8,-1.3107044266870995
1563-67-3,-0.6238209093570574
54266-46-5,-1.0771452293606283
67151-63-7,0.767875598763539
97-84-7,0.6734967286824828
13115-40-7,0.4270847771103372
5585-67-1,-0.19942607204087706
5585-73-9,0.2804364953823118
521-78-8,0.41437603887864066
84-96-8,0.3866177961632585
70133-85-6,0.27126823246024984
108-16-7,0.7974979125784659
5636-83-9,0.2482969601161869
1225-60-1,0.30092966144214056
22212-93-7,-0.6146643386057331
23915-73-3,0.2405518701324166
2449-49-2,0.6229597911205993
20170-20-1,0.46328887378791345
1892-80-4,0.5647233137111282
603-00-9,0.6120818351746722
66637-35-2,-1.1552104788366562
801-52-5,0.5513531265475347
61738-05-4,0.0853740788474512
34769-67-0,-0.15105531529069482
2079-54-1,0.30777215442482
56393-22-7,0.40688475140874103
64399-29-7,0.7602202818363952
67055-59-8,0.9192829380745783
7635-51-0,0.2666079308994574
3766-60-7,0.9001071308824711
68690-89-1,0.3773383860558741
25724-11-2,1.5467892069330738
32358-07-9,-0.22089476620234064
10143-67-6,1.549854213061142
2801-68-5,0.3518754917717381
90-87-9,1.1129285621927034
33419-42-0,0.3160135084674922
67329-03-7,-1.0521440868327923
106065-10-5,1.5574067108845764
74150-27-9,0.59791280567439
10024-70-1,1.562619562533664
1589-47-5,1.6919048515016748
60676-84-8,0.5581771792590471
73573-87-2,0.6043036621240273
6142-38-7,1.4145395045560722
16777-42-7,0.7162343751254835
22204-53-1,0.9988776547718121
97699-81-5,0.1253480254556937
110599-10-5,0.8000054424850523
110599-11-6,0.5458795565627329
38835-17-5,0.6107198529203329
108912-17-0,0.8481466663652922
52756-25-9,0.9137750274281045
51338-27-3,0.5970441982601724
69806-40-2,0.44494801215759133
34885-03-5,1.448710666979863
55066-48-3,1.4119461832780014
589-92-4,1.2828030861291857
15520-10-2,0.5617634386321012
6280-15-5,1.1358085992884441
2470-73-7,0.452549245043657
19142-68-8,0.44723609354411914
9046-10-0,1.1385706475835342
1982-49-6,0.7915877294626187
77287-90-2,0.17761769388485282
31291-71-1,1.4087212757393113
18069-17-5,1.367125690911198
1123-85-9,1.1428551113782615
116287-13-9,0.17075412235020038
112344-52-2,0.307784145738131
37795-71-4,0.679887821505373
62571-86-2,0.9560081381408513
13330-31-9,0.5578806387547551
357-56-2,0.4461450057397753
590-88-5,0.9355551846841705
78-90-0,0.6790510265528791
10171-78-5,0.9694503331634553
29670-17-5,0.21667144649690723
52663-81-7,0.7989546542153039
59182-63-7,0.5394947381808074
5586-87-8,0.6549099884357944
49561-54-8,0.7770972950313724
30007-14-8,0.5792394769169579
1944-12-3,0.5777372968435565
136-69-6,0.7003128483232869
10138-74-6,1.0177467000467786
109-07-9,1.1225882432556584
17590-01-1,0.6146746867039975
75-55-8,0.3370983848498384
94-91-7,0.49425005730916727
114460-08-1,0.5017759299562898
537-61-1,0.26846320887205427
3478-94-2,0.23865793740337513
59-96-1,0.31248787685230844
23256-30-6,0.5592297076621173
74277-10-4,0.9338638605029682
2425-66-3,0.39975380657952436
107-89-1,1.2501611577253875
57-55-6,1.1865519453667117
4189-47-3,1.0203723238683642
770-35-4,1.044276064084786
999-61-1,1.1211240955826849
29053-27-8,0.7775018506400242
2568-25-4,0.862611014743331
4353-02-0,0.7416941434041501
709-90-0,0.6368290042456201
159264-96-7,0.9841896166668243
303-47-9,-0.12998945822131514
19224-26-1,1.1852860919574815
119446-68-3,0.40363250137656503
6423-43-4,0.367184507569374
75-56-9,0.9583487957600847
1072-43-1,0.8589712160391375
78-89-7,0.7702207685141508
78-87-5,0.7090449273179857
16529-56-9,0.6665407201653203
93-53-8,1.1243925929286185
64037-53-2,0.6285156209341914
21267-72-1,-0.009008447031132719
3626-56-0,1.0224513255383905
78-97-7,0.6612402953350489
1967-16-4,0.22845245868833647
74068-00-1,0.2409214436581388
14838-15-4,0.8301199214540834
50901-84-3,0.19133981345951726
117-27-1,0.4074905355301298
1193-81-3,1.0990451559608139
69056-38-8,0.7583721433593654
65489-05-6,0.30031174395692495
78168-92-0,0.24655841165591513
19408-46-9,0.763372448514751
56180-94-0,0.9738100742969432
3094-09-5,1.0707466078587078
70886-61-2,0.6615978441720748
598-77-6,0.8648783199499294
55418-56-9,0.587300351437292
47073-92-7,1.0029569183799683
95719-25-8,0.9417427439790393
80382-23-6,1.3726676551926205
5005-84-5,-0.3196753809300265
55843-86-2,0.833883221693948
40828-46-4,0.7882956943677731
81265-54-5,0.34485012309422985
56355-17-0,0.23906755850529937
52549-17-4,0.8478965704430383
34691-31-1,0.8573958549989271
56427-43-1,-0.9192242689628296
30087-33-3,0.7675020641197062
53716-49-7,0.7967304518310622
66934-18-7,-0.003955679740447245
51234-28-7,0.42074703048783696
55690-47-6,-0.3367598336982479
55689-71-9,-0.214795652783482
5104-49-4,0.1397686581951504
31793-07-4,0.4836498486524679
41363-50-2,0.8800633859340231
72619-41-1,-0.04357287209933307
158836-71-6,0.6589385513563829
67700-30-5,0.826245643648028
188416-20-8,0.8080070752506463
1331-41-5,1.4589797451184239
2126-84-3,0.3137526475263007
7654-03-7,0.6059669484762518
33368-94-4,0.7316330264313841
119-51-7,1.0293211278264507
55294-15-0,0.8359130247027834
98-85-1,0.9130618556290754
42818-60-0,0.584867911053712
54335-70-5,-1.1556629828174172
52570-16-8,0.8966830716306609
87757-18-4,0.5980197945067659
26129-32-8,0.5796242669865223
40843-25-2,0.5093920547412932
105512-06-9,0.406410940347362
1953-02-2,1.3366296405003533
598-78-7,1.1642996647049788
1501-84-4,0.6036900274979299
76-00-6,0.7892572301018554
66941-48-8,0.04796004563938683
20602-57-7,0.8062436654594539
35782-82-2,0.9340638331227624
20866-13-1,0.5526943853371405
14689-97-5,0.07163489880332484
2592-62-3,-0.153511473286855
497-26-7,0.9694342575435726
75-34-3,0.9213133544082286
50765-96-3,-0.16561097421908025
22094-93-5,0.5299811206417748
4957-16-8,1.3645921097804543
4474-24-2,1.316412132610781
465-42-9,-0.28790039208705404
85801-02-1,-0.4119081663909793
70-38-2,0.667811670447601
50765-94-1,-0.1781897306453295
59263-66-0,0.24928598105328456
33089-61-1,0.3482971931893388
90268-24-9,0.4977182549245387
50765-93-0,-0.19309876601872092
627-70-3,0.753151748697979
4602-84-0,1.449981958901756
64218-02-6,1.437086955839772
105-87-3,1.5662235499143078
94238-00-3,0.5105975164067537
3772-23-4,0.9766533375481454
6358-37-8,0.4702547911802581
95-93-2,1.4359874419149623
527-53-7,1.4359874419149623
5384-21-4,0.8003513975719175
89269-64-7,0.6013502470757249
89427-45-2,-1.0625778574862934
73840-50-3,1.0146198132752744
1124-11-4,0.8193669131052149
10543-57-4,0.8732259888891466
1709-70-2,0.7862771088756941
40580-62-9,0.07420112399042389
121-21-1,0.5033705468679752
23031-36-9,0.44128354595020103
97-11-0,0.4832054938261294
27223-49-0,0.618258011928252
477-33-8,0.4665845522903414
29171-21-9,1.4254474696331212
82508-32-5,0.27481514135090895
2686-99-9,0.21266527746533695
3971-89-9,0.08666171862756761
98124-08-4,0.5260934315313612
86780-90-7,0.6614598156431086
5585-39-7,1.3549953574480027
459-80-3,1.440616340295882
1786-08-9,1.3771266166933576
110-93-0,1.2873994195042446
586-62-9,1.2200939803387514
68555-58-8,1.4507441799227159
137927-76-5,0.5165824128694023
1191-16-8,1.6564078534444553
13884-43-0,0.6804463245795056
97-36-9,0.8432520192704502
78-32-0,0.20063000184546795
95-63-6,1.6505823801256758
938-18-1,1.2412105209843887
88-05-1,0.7949063099884601
108-75-8,0.698577201926208
78-30-8,0.4986958546686361
27945-43-3,0.2076019398337406
700-13-0,0.6744612400794605
14667-55-1,1.1468626370229522
28730-17-8,0.49373830304502353
73622-67-0,1.048703881303079
18869-73-3,0.13719419147851006
2169-64-4,0.68447748288941
96-69-5,1.2475431648158446
96-66-2,0.815596753985214
41208-07-5,0.80404849856671
1445-23-4,0.6202626552163142
1218-35-5,-0.17377179114815833
59708-57-5,0.5656976209545096
2487-01-6,-0.6582453384623883
79006-76-1,-0.6363596257234937
96515-74-1,0.3018369304213846
50588-13-1,-0.0884982555397497
50700-72-6,-0.4527085008062193
34388-29-9,1.329244082962152
121-29-9,0.3579235640271833
26002-80-2,0.6603776836243307
70-43-9,0.6607472660397959
23031-38-1,0.7575308171880073
72963-72-5,0.749389035211736
14297-81-5,0.8560715355864967
124416-41-7,0.15800239147422332
14901-07-6,1.1560176934714756
25812-30-0,1.078068517943029
80-26-2,1.4708535513223326
78-70-6,1.0422153021849816
315-18-4,-0.7579082963299199
2032-65-7,-0.6259007169274664
2635-10-1,-0.30696158449963606
2655-14-3,0.26054995840079476
2425-10-7,0.09031304792709735
671-04-5,-0.28001934229417724
66871-56-5,0.9211251651138068
6392-46-7,-0.7630448304151201
79006-73-8,-0.7587599315908897
23103-98-2,-0.9783143140806363
548-84-5,0.07771807082377369
38035-28-8,-0.5005638724800727
59669-26-0,-0.4935833983090656
68789-90-2,-0.9792057775099491
50765-87-2,-0.07736030656698245
100751-82-4,0.4089326254282824
88296-62-2,0.06219644903846737
68789-93-5,-0.7272568297992282
123252-99-3,-0.03586058188329595
50528-97-7,1.0078632562350542
61676-87-7,0.5904064071318186
58011-68-0,-0.5915967879979387
25505-97-9,0.6621344954093876
24303-87-5,-0.46245902809300066
55-37-8,-0.1892953162186073
64011-88-7,-0.4957036673137573
18694-40-1,0.7097744277191043
73590-58-6,-0.01810075143170693
21829-25-4,0.9717756663258457
71653-63-9,0.29886227560166606
88046-00-8,0.848966394498973
484-12-8,0.583624631778048
50563-36-5,0.7974153333562947
77732-09-3,0.5992934497597974
24280-93-1,-1.0853565184577152
132203-70-4,0.5806160082347996
62751-73-9,-0.607776549998895
67369-99-7,-0.2063056112082899
6962-44-3,0.5217512347104661
38168-64-8,-0.579588216824779
139958-16-0,0.3449779747970367
60568-05-0,0.4152850361870117
4619-66-3,1.1020572780923452
99522-79-9,0.7403844971030253
73698-59-6,0.7136093457257351
89226-75-5,0.06455198543933593
91599-74-5,0.1491613113746419
68483-33-0,-0.353605036667892
30748-29-9,0.46095782372713207
59204-74-9,0.8657727986298153
63704-66-5,-0.25382968250612675
5205-11-8,1.3037915186333962
107-86-8,1.106237080911686
4479-75-8,1.0820029136269287
101030-72-2,0.8620210010336241
541-47-9,1.0699760738085493
26485-81-4,0.5700567291796376
137927-77-6,0.424522608139705
137927-78-7,0.41126682235986345
1752-30-3,-0.034449323424991136
67-64-1,1.1600087807351902
2082-81-7,1.3788008951767567
109-16-0,0.5027690928731532
99-48-9,0.9828305266490436
814-78-8,0.709849237039975
110-13-4,1.0813179194370799
123-54-6,1.2087264065246468
86-92-0,0.45638381758727725
93-68-5,1.0458036542726137
20139-55-3,1.0555218560766255
5185-97-7,1.741187714987977
128-80-3,1.0346672672065085
108-38-3,1.3102438290925011
68908-87-2,1.075158141376257
6613-44-1,1.1663391255975586
108-69-0,0.8117442108530644
1665-48-1,0.30235381993334265
17291-89-3,0.892197803320101
13730-09-1,1.3592602495561863
95-78-3,0.9208136748282187
21436-96-4,0.8984597273431664
73839-60-8,0.153972413299948
3761-53-3,1.1278930864071899
89-87-2,0.7842276618400584
105-67-9,0.5794591517249981
80567-67-5,0.730409584014131
589-93-5,0.6683960597956716
108-47-4,0.6683960597956716
95-47-6,1.3412782038417017
95-64-7,0.9623066310862373
95-65-8,0.8295558643042756
72364-91-1,0.8719477042260287
1799-79-7,-1.016969476615432
17291-84-8,1.0778343802820127
87-62-7,0.9208136748282187
