CASRN,EPA_svm_maccs-1,EPA_svm_maccs-2,EPA_svm_maccs-3,EPA_svm_maccs-4
3563-52-8,0.3677178894295737,0.4642533535160948,0.13251754307050012,0.03551121398383144
1593-27-7,0.7315245214211175,0.21136422281434153,0.044394625046582356,0.012716630717958984
7260-35-7,0.7512973035872054,0.19025348361171798,0.04651586150357401,0.01193335129750254
327-98-0,0.7383814169496289,0.20096298645604174,0.04861929977623299,0.012036296818096011
24017-24-1,0.7755483468384865,0.1601709628830277,0.04577536035322398,0.01850532992526214
18596-51-5,0.4694581321296227,0.471926629350015,0.036421960159833455,0.0221932783605291
63869-31-8,0.4693469428520518,0.48036545365600664,0.03880445632577187,0.0114831471661696
597-88-6,0.49408099941053235,0.45168410793552705,0.04379779290243419,0.010437099751506494
352-93-2,0.035999771244969773,0.22263342100573472,0.5919039248239235,0.14946288292537194
18771-38-5,0.04512178722459578,0.1436617669876372,0.7652750085571792,0.04594143723058764
34491-12-8,0.5897134502406133,0.30052594790913495,0.0808778182555035,0.028882783594748225
110-81-6,0.03121721443542932,0.12369670686061537,0.4831399836045233,0.36194609509943226
70-29-1,0.08108551467921264,0.29081954687396494,0.5197642158433744,0.10833072260344831
59865-13-3,0.08791240338034709,0.14989532520105164,0.5642947881592542,0.1978974832593471
17013-35-3,0.03178081463671231,0.5902209560510738,0.27380860390114914,0.10418962541106458
67883-79-8,0.008855404727680946,0.010564891405881746,0.21925294505114168,0.7613267588152955
5837-78-5,0.004977552982896403,0.012997789306692637,0.44793464546115525,0.5340900122492558
10484-36-3,0.002905515442996809,0.022176270001929843,0.39163845142789516,0.5832797631271782
19089-92-0,0.0064922758420386155,0.0057101221573131935,0.35140860038633603,0.636389001614312
16930-93-1,0.01021068912027576,0.1381049280170563,0.35165414257529976,0.5000302402873678
94-86-0,0.0021718958420788893,0.024893022673904548,0.9026870132264928,0.07024806825752365
12609-84-6,0.045809799851384524,0.1429666790533357,0.4945633801974754,0.31666014089780425
1264-72-8,0.023921014775807735,0.07534487585575747,0.7338535920007672,0.166880517367668
108050-54-0,0.027254046397730578,0.1431763216232889,0.6022045689598404,0.22736506301913983
83905-01-5,0.02469534714590848,0.10228766694367641,0.6989567503922506,0.1740602355181645
80214-83-1,0.04506290388918296,0.16023329877685596,0.5554718414590497,0.23923195587491133
81103-11-9,0.019899260185910157,0.07552166772984993,0.6923012113367046,0.2122778607475353
14271-02-4,0.026462692208372315,0.08705302916358502,0.6761987893968014,0.2102854892312414
6683-17-6,0.035334165059809144,0.6590867578918634,0.24051492734622257,0.065064149702105
82664-20-8,0.04558057537337991,0.1228980542282966,0.6702108413884658,0.16131052900985754
11115-82-5,0.056473523290640454,0.19665124916730956,0.4728184605941736,0.27405676694787623
74381-53-6,0.035856869089262035,0.4568178162436941,0.3345137609262717,0.17281155374077226
88321-09-9,0.035457090540252555,0.11938672191627174,0.610336870842039,0.2348193167014371
4147-51-7,0.02704327204879095,0.10437522936998242,0.7767972555485888,0.09178424303263762
7087-68-5,0.018698191781532564,0.15214410259966327,0.7229124090617249,0.10624529655707907
5827-05-4,0.5171748893471697,0.30255658882543657,0.12445204780293911,0.05581647402445466
3891-98-3,0.0033725400684026597,0.025108850246375884,0.3496244079632295,0.6218942017219918
642-15-9,0.027647938794811085,0.06410169752811702,0.6432743153408728,0.2649760483361989
1331-50-6,0.01684936170411815,0.11230649600164994,0.8016059843361263,0.06923815795810534
131929-60-7,0.05575852131320661,0.15660902811625663,0.5664326159802942,0.2211998345902424
75443-99-1,0.0736288369921886,0.17218634521350637,0.508599114555274,0.2455857032390312
67874-80-0,0.003176668526238723,0.011434950007195214,0.36188521530976625,0.6235031661567997
2964-06-9,0.03588884292035774,0.6468145671929316,0.24459719662516383,0.07269939326154662
973-21-7,0.155927965865684,0.5429604963833,0.26194768823124837,0.03916384951976756
54767-75-8,0.035445235074871115,0.25589658174717106,0.5923123404518439,0.11634584272611401
85785-20-2,0.009529499871924257,0.19557178914614368,0.5655515303213746,0.22934718066055784
121158-58-5,0.005756671157480012,0.06425680967122574,0.7283004073842642,0.20168611178703008
34264-24-9,0.1400819279251928,0.39001189520360197,0.40405502541359517,0.06585115145760992
31218-83-4,0.16007557424115604,0.4376946774444321,0.36301076508146096,0.03921898323295085
161798-03-4,0.013162296373110205,0.09177433943441178,0.6409336194229107,0.2541297447695674
34381-68-5,0.00962350097140598,0.06485445823243158,0.6672661655628025,0.2582558752333599
20724-13-4,0.004053170568282752,0.09736259655931201,0.8282879231677892,0.07029630970461613
33857-23-7,0.3040356179270458,0.3756960093875992,0.24928433934115327,0.07098403334420157
78193-95-0,0.019151483226781424,0.10955589299924917,0.7745303155428861,0.09676230823108306
108419-32-5,0.004671977173599822,0.008511612084562987,0.36271950339708403,0.6240969073447531
78113-36-7,0.01751277391399896,0.08308344266833843,0.4903911024302692,0.40901268098739363
26748-41-4,0.006623225422983399,0.02881624833418236,0.4203594139554246,0.5442011122874096
68630-75-1,0.0355207897950568,0.09548496836397885,0.4031363376331082,0.4658579042078561
82560-54-1,0.10378916683888544,0.539748401191155,0.28678037050747573,0.06968206146248364
33236-08-7,0.03037900570674255,0.38288841875692436,0.5276191309972464,0.059113444539086485
26685-57-4,0.043446530219992126,0.23143675789483864,0.6379938060880997,0.08712290579706967
78-69-3,0.00579183908854345,0.01977329138500327,0.41784665220133765,0.5565882173251159
78-44-4,0.03258116345123389,0.08810639049449027,0.7810074134392265,0.09830503261504983
81335-77-5,0.04317873826615398,0.1273299372170293,0.36341041967742593,0.4660809048393911
115767-74-3,0.05156793459960897,0.16982926140019314,0.5822412833701065,0.19636152063009168
51893-82-4,0.23622735659851365,0.3853066570699503,0.2945004375776455,0.08396554875389078
1610-17-9,0.019442016730927342,0.1001359751625291,0.7874626808907814,0.09295932721576206
3853-74-5,0.2094768652675931,0.5238892945370958,0.21856340077865802,0.04807043941665321
834-12-8,0.02619290310033337,0.08843437262400763,0.8030496752323993,0.08232304904325947
72576-80-8,0.0034336606258962153,0.012971436171366117,0.3202045895122802,0.6633903136904575
90622-57-4,0.002036528024109422,0.023010177819310057,0.3566860366224941,0.618267257534086
29804-22-6,0.013665852813654827,0.0983602128297622,0.5404300354232158,0.3475438989333673
2035-99-6,0.0034336606258962153,0.012971436171366117,0.3202045895122802,0.6633903136904575
2198-61-0,0.0032585254210844503,0.018889020923980145,0.33117165518967695,0.6466807984652585
109-19-3,0.002151991248508152,0.020611925626844482,0.29386329130471667,0.6833727918199306
539-90-2,0.002338905464085668,0.05247329556462202,0.2997024159776381,0.6454853829936545
55837-18-8,0.003860940838406033,0.15341062530138927,0.715913164837873,0.1268152690223317
57-43-2,0.0896363142116957,0.6303529767168986,0.21508377982521984,0.0649269292461861
64-43-7,0.05676267617006499,0.6680523064216719,0.22429156559854238,0.050893451809720595
37205-87-1,0.0015996084664586993,0.01895599767501593,0.7060766733311813,0.2733677205273437
16537-52-3,0.7288679390508171,0.18328552890372865,0.06505115432972197,0.02279537771573222
24838-84-4,0.19452096305582006,0.6412924583174014,0.13151316508747116,0.032673413539307306
137863-20-8,0.026075582896167942,0.15578387737318805,0.6539559952930168,0.16418454443762767
21270-25-7,0.026249293545316382,0.5496432730392187,0.35489138978656054,0.06921604362890431
21270-04-2,0.024414516624678587,0.645243518791268,0.2558030697549256,0.07453889482912801
109-15-9,0.0034336606258962153,0.012971436171366117,0.3202045895122802,0.6633903136904575
97-87-0,0.002418968366114776,0.007427043273936337,0.33732979931068635,0.6528241890492626
112-11-8,0.004590941879984507,0.010901753860686246,0.5789228899901068,0.40558441426922265
97683-31-3,0.0184174030379931,0.10016777695365459,0.43126887829461696,0.4501459417137351
1912-24-9,0.024179993212416432,0.16990388944651968,0.7403341244523942,0.06558199288866969
68228-18-2,0.024757634858927326,0.15114855204382635,0.5814116021853479,0.24268221091189845
57375-63-0,0.04937820158931713,0.15237557156813256,0.433525500603027,0.36472072623952306
3733-84-4,0.1543949801564009,0.34973798160017033,0.4283531583692116,0.06751387987421673
51162-51-7,0.2013043635494741,0.20336607812959004,0.5504060028447391,0.04492355547619689
328-04-1,0.40901366921280136,0.3970904987073085,0.15825781101745223,0.03563802106243798
29911-28-2,0.005072710931571396,0.007993275314168343,0.537284876502656,0.4496491372516043
91315-15-0,0.023183274802866284,0.43726493679106326,0.4820711233860349,0.057480665020035515
40910-49-4,0.005832156526962282,0.018333566394360033,0.2945043849348957,0.6813298921437818
141-14-0,0.002302440151377032,0.004171556343829705,0.2098657491980168,0.7836602543067761
69929-16-4,0.0024989923561868936,0.0145784174516446,0.5525094509525437,0.4304131392396246
134701-20-5,0.007120007428476385,0.09470867044928992,0.7823216500858261,0.11584967203640772
113658-85-8,0.18940946161428712,0.17933013553876245,0.45515087637349005,0.17610952647346043
10031-58-0,0.04314901764519215,0.518038184125667,0.3651487021570266,0.0736640960721139
40596-80-3,0.012441074307481294,0.03569736747196135,0.4153574039396266,0.5365041542809308
477-32-7,0.01633675045827461,0.05975735780671366,0.764372223638208,0.15953366809680383
86401-95-8,0.01513402152520623,0.047167360559513954,0.6199304503454762,0.31776816756980314
1020-35-5,0.12312248669434908,0.6915217266791116,0.1462294369545702,0.039126349671969256
5633-25-0,0.3334084044123832,0.2777022512847585,0.32101664122298434,0.06787270307987381
43033-72-3,0.1286678841890283,0.34021118250346866,0.47845243429351236,0.052668499013990906
51218-45-2,0.035271631843315075,0.17762110347534485,0.6957668098263529,0.09134045485498728
2307-68-8,0.00754434056422357,0.12836823347073129,0.689683295165318,0.17440413079972675
38285-49-3,0.007737109714815837,0.05077300410631605,0.40473369325143926,0.5367561929274287
37172-05-7,0.01013213492744614,0.09028656622429616,0.6023998766140477,0.29718142223421007
7319-47-3,0.025078279976432485,0.16039909007975486,0.7265923797303464,0.0879302502134663
314-40-9,0.06688948281415794,0.23523818572140576,0.5907633242390525,0.10710900722538386
105-46-4,0.004123352198842574,0.009551802271970411,0.4121244003347998,0.5742004451943871
54839-24-6,0.002027964937796416,0.008217903373917897,0.6063273380603043,0.3834267936279815
141773-73-1,0.0028127926871660503,0.018016542955879466,0.609769658475722,0.36940100588123276
58327-22-3,0.00525900835458478,0.04104946001336232,0.1715907865503734,0.7821007450816796
236391-76-7,0.0032796075488066294,0.02981603011936418,0.6772833280559125,0.28962103427591707
50602-40-9,0.06369711528900221,0.3403282972608157,0.5106056561501912,0.08536893129999111
54546-26-8,0.012529311151252437,0.08664273170738683,0.49257348266346235,0.40825447447789864
41767-29-7,0.014512926355998365,0.051677400996756884,0.8250270152847382,0.10878265736250664
25122-46-7,0.018883830828522536,0.05478049104218777,0.7619406891614317,0.16439498896785812
80474-14-2,0.04466617907118201,0.06851962689611295,0.673668203118474,0.21314599091423111
5787-73-5,0.09104094962702439,0.3269568500145524,0.5007475386598427,0.0812546616985806
2282-34-0,0.1961316507982637,0.4482247396381383,0.3159823656646778,0.03966124389892009
2917-19-3,0.37197053514324807,0.5358686129114099,0.07230423967129372,0.019856612274048262
3766-81-2,0.5684096648500009,0.3670063710052028,0.05388625737074832,0.010697706774048096
1225-25-8,0.03893846880386272,0.12560706854161843,0.6194485444874238,0.21600591816709513
27778-78-5,0.060027920611338284,0.21710508305771567,0.666157144667319,0.056709851663627235
27684-90-8,0.08412001845085305,0.5843368818446225,0.289856248889302,0.04168685081522205
35384-89-5,0.031343433206801385,0.43207357370692673,0.47684410079662726,0.0597388922896446
24729-96-2,0.09201397046922294,0.17338049073677939,0.48707588681074565,0.24752965198325225
561-78-4,0.07078788452316442,0.6647723351674394,0.2431969925568726,0.02124278775252375
33499-14-8,0.02232141083112008,0.19676890751217263,0.6202680263926023,0.16064165526410487
30238-40-5,0.03034100569758515,0.13919985201468876,0.7254575423940464,0.10500159989367956
123172-53-2,0.018879814076527533,0.11112367659888041,0.7581704701833564,0.1118260391412353
89396-94-1,0.03818992201920235,0.08416596486510335,0.5547399861005211,0.3229041270151736
64050-87-9,0.015847556779157317,0.13840005878644387,0.8042535871014823,0.041498797332916317
3614-30-0,0.18127584059633509,0.2712083878990777,0.49151519022046214,0.056000581284125446
2753-45-9,0.03507641669810908,0.2096530899248458,0.6422466834164147,0.11302380996063051
68141-17-3,0.0038563396476334897,0.017185646705543102,0.4436420582179588,0.5353159554288646
79985-89-0,0.21243142304468302,0.29026899052522764,0.46637604944241,0.030923536987679308
82586-52-5,0.02497049273744285,0.10708095004162073,0.6767474801279748,0.19120107709296177
22791-12-4,0.2099749081793625,0.3225480812261189,0.3840450358483384,0.08343197474618026
70667-26-4,0.021551911153515332,0.586772453754563,0.24718327210288363,0.14449236298903803
7789-99-3,0.004501102060597611,0.0160694642564631,0.36588974040434363,0.6135396932785958
106463-17-6,0.047534901212797465,0.18952858230842673,0.4866635585983234,0.27627295788045214
57558-46-0,0.035221738474179,0.349373020596778,0.5758083209574376,0.03959691997160563
33054-87-4,0.05206536185851117,0.18204716670875057,0.570462392165941,0.1954250792667975
5389-12-8,0.07321731107782775,0.33452181824146104,0.5413117512859346,0.050949119394775935
1093653-57-6,0.004119276991307542,0.013955970176232502,0.589286729447953,0.39263802338450715
105-30-6,0.00791788599010218,0.06855403955636916,0.8465136699566265,0.07701440449690214
110-41-8,0.003959027437088128,0.008984343078723256,0.3280292942436563,0.6590273352405321
7786-29-0,0.003682905912627951,0.0055347272412660945,0.35258074572478504,0.6382016211213207
123-15-9,0.019226990341509556,0.21077708121407795,0.42839246346095844,0.3416034649834538
42615-29-2,0.029016363962019974,0.11079177902265624,0.6959352872190797,0.16425656979624384
97-61-0,0.005203395959691107,0.07292922067868629,0.8481688311043625,0.07369855225726017
76-73-3,0.15681528025770544,0.5028772044928025,0.24207624877298717,0.09823126647650521
309-43-3,0.05664857735717385,0.5852679874695864,0.30188247184627875,0.05620096332696076
66941-93-3,0.05152354979633995,0.40060071033829353,0.4549729457297455,0.09290279413562089
30677-46-4,0.015341908179355622,0.1001436566320444,0.7873832471604572,0.09713118802814263
623-40-5,0.043349423916704176,0.6107277110600352,0.31630132732026295,0.029621537702997514
123-96-6,0.008510007259755713,0.0478753263493665,0.7648696594733213,0.17874500691755657
43201-95-2,0.0015448283720954708,0.020897852757447637,0.35793420066196885,0.6196231182084877
142-55-2,0.16621982334452107,0.020100239838483993,0.3225046010562094,0.4911753357607856
5131-66-8,0.0034953026361574818,0.04084391394634939,0.7850793349677273,0.1705814484497658
1569-01-3,0.010134354313065337,0.141611796636116,0.6975777377450376,0.15067611130578112
81406-37-3,0.022523934395657,0.13598395868231666,0.6323346244970255,0.2091574824250009
99607-70-2,0.014001376241596196,0.158722691121921,0.5273074253688597,0.29996850726762253
3084-62-6,0.019238157547966362,0.21960807594822426,0.561467566417824,0.1996862000859853
541-95-7,0.10083848915658043,0.18435403207737647,0.627501099103541,0.0873063796625022
139001-49-3,0.03163068271234152,0.14103454681473643,0.5926832508110331,0.23465151966188896
120-62-7,0.08884233655226928,0.22220693379004738,0.5600089482269266,0.12894178143075677
557-36-8,0.024534589651659076,0.14372282878138723,0.5089327473827115,0.3228098341842418
96-17-3,0.005432972025044407,0.033911162170029235,0.8592342221158945,0.10142164368903146
14765-30-1,0.01928095023097459,0.09487730466970241,0.6258039224223367,0.26003782267698616
99-71-8,0.01156812971704596,0.4208522151054498,0.5007172823055231,0.06686237287198107
89-72-5,0.02869720641458591,0.38431774609943603,0.5643637662784841,0.02262128120749382
61005-12-7,0.060406082578632135,0.3709822359723708,0.5142708612889942,0.05434082016000326
88-85-7,0.287855322106639,0.41708968857365025,0.2616255014134629,0.03342948790624766
61614-62-8,0.036064980167035667,0.4572092190972032,0.3546753905337922,0.15205041020196924
104-89-2,0.03776751482312249,0.4617602521911157,0.47026300685808725,0.030209226127674335
70700-29-7,0.030884158284541302,0.21898549931075906,0.672073254649883,0.07805708775481687
96-29-7,0.047771494496716055,0.3439658216018281,0.546739218724808,0.06152346517664766
106461-41-0,0.019011917753339148,0.16288348977724806,0.6921243891422793,0.12598020332713353
84625-61-6,0.02396583616789553,0.1787653063596434,0.5984305159040768,0.1988383415683845
78-92-2,0.020079911850721395,0.11557705420039116,0.8069660093534431,0.05737702459544488
17751-77-8,0.0751530326502233,0.5426454967030306,0.325598906089546,0.0566025645572003
21270-20-2,0.038600000397945713,0.6695315968020118,0.23019423035961376,0.061674172440428845
21270-21-3,0.042051011402437756,0.6657456749290007,0.23323272653137084,0.058970587137190805
21269-99-8,0.011497742229408445,0.3328405356008232,0.5345892268011858,0.12107249536858232
21395-07-3,0.007884487275305534,0.34871310538989453,0.4866302396330592,0.1567721677017407
83161-22-2,0.012971340149732015,0.05835408931843025,0.5761194041906681,0.35255516634116973
513-53-1,0.04740791528073505,0.3563475305981777,0.5098524652888959,0.08639208883219122
78-86-4,0.0019178628616265663,0.0351236393647252,0.13974592225716106,0.8232125755164873
27970-79-2,0.022388148976664076,0.05370492420219338,0.5971866616022623,0.32672026521888037
5412-64-6,0.043004563895687686,0.5693919580008828,0.33745411031848455,0.050149367784944915
14417-88-0,0.013524997795435104,0.08137710833632474,0.7600095242078442,0.14508836966039598
59875-04-6,0.013311511580657652,0.037626220574260086,0.7528471683731631,0.1962150994719195
13717-04-9,0.05770085948239526,0.19329947644260628,0.6419055851071099,0.10709407896788829
138-22-7,0.016862415717133473,0.025565936361772425,0.62474777169416,0.3328238762269341
53651-69-7,0.008468010723441922,0.04169233917569573,0.35407591157157653,0.5957637385292859
99-79-6,0.027452393932244717,0.0924759991386436,0.4498633870860842,0.4302082198430274
122008-85-9,0.0429052463866138,0.4184723154107341,0.36202949571735893,0.17659294248529311
10402-53-6,0.0339686898867987,0.24718929013065766,0.6273994585421312,0.09144256144041259
34067-03-3,0.0360318181658099,0.2081698231187461,0.6743910065906795,0.08140735212476441
94876-55-8,0.04722458489829132,0.4873549823110545,0.41111666743483527,0.054303765355819
66941-53-5,0.03495164116247763,0.2631596335804842,0.628788897617132,0.07309982763990616
86371-40-6,0.06538617489051332,0.4124097280104903,0.47980303342876546,0.042401063670230894
130693-82-2,0.04358160720172632,0.1406349105619074,0.5639592083081763,0.25182427392818957
29766-64-1,0.018408311555815245,0.24310465591266356,0.6369001681440397,0.10158686438748171
63716-10-9,0.004061725905595977,0.01895666846251366,0.9539102439450318,0.023071361686858503
1569-02-4,0.005262321207615332,0.023059205842633882,0.6346593924741265,0.33701908047562396
1083-57-4,0.027460961258850426,0.27204352841120827,0.5743430190102959,0.12615249131964515
7493-57-4,0.0032399889269079706,0.025969931531687526,0.2825217698453631,0.6882683096960415
59323-76-1,0.025267418190545322,0.06805515890333606,0.7277477475364525,0.1789296753696658
27205-24-9,0.047551089917368755,0.08736458052912618,0.7571784381375525,0.10790589141595269
1647-12-7,0.01152773699782052,0.10288654917161605,0.34867320077145214,0.5369125130591113
14631-45-9,0.2742297130640164,0.1374610988078717,0.34191180499769597,0.24639738313041593
7698-97-7,0.006244126015803847,0.047799446124296284,0.8004163612246704,0.14554006663522975
92454-60-9,0.07277517480081518,0.21062608403186397,0.5470553660672637,0.16954337510005746
120-45-6,0.003697675852761748,0.021553525740356377,0.6742750509714077,0.30047374743547395
10137-87-8,0.04673302973302957,0.3843202661004291,0.5301227605924963,0.03882394357404535
54335-73-8,0.3272277207385774,0.4617593622778531,0.15696927891539952,0.054043638068170266
83435-67-0,0.015635991859780957,0.09533642614262189,0.5895546507342785,0.29947293126331886
82586-55-8,0.02393850752530871,0.10230833325375596,0.4267207259316692,0.44703243328926606
87333-19-5,0.017827422148086407,0.05671380328455813,0.744411059192075,0.18104771537528083
16118-49-3,0.033594812099326736,0.1063129023957207,0.6845993603471111,0.1754929251578415
16378-22-6,0.037689243808418725,0.4175157838826374,0.43563956040538243,0.10915541190356176
22212-55-1,0.006899965966586605,0.053362937743983124,0.717666488947727,0.22207060734170286
97-64-3,0.013584082819672605,0.023482409586311474,0.8731453725433581,0.08978813505065782
87237-48-7,0.02573614754144218,0.17045424361924266,0.59024138497067,0.21356822386864505
66441-23-4,0.02718835991106795,0.18390098654024578,0.680404673293702,0.10850598025498447
66441-11-0,0.02990146857750772,0.18475515865061204,0.5347205041627919,0.2506228686090881
2556-10-7,0.0026550951335142406,0.02279824295037368,0.5077591734578908,0.46678748845822116
51-14-9,0.013014405712607834,0.07732562215331154,0.7557880480878619,0.1538719240462187
145040-37-5,0.025019760274522844,0.11153393028564264,0.6226503777159519,0.24079593172388267
54350-48-0,0.007370314777144184,0.09131079449552242,0.5173868888207037,0.3839320019066297
50765-78-1,0.02541628968078502,0.6718836657740421,0.25043601942178834,0.05226402512338459
50765-95-2,0.040997262679646526,0.6598411228094918,0.25165750488451294,0.047504109626348344
461432-25-7,0.02326389716801122,0.1909866381062383,0.48003641889584164,0.3057130458299089
54406-48-3,0.010554525678863403,0.16231502416496973,0.5812988711805003,0.24583157897566654
79-81-2,0.003610701890418644,0.01815563725105415,0.519924014753254,0.4583096461052731
53839-71-7,0.012929345350382994,0.04876976563966863,0.5980581286608144,0.34024276034913414
106-29-6,0.002302440151377032,0.004171556343829705,0.2098657491980168,0.7836602543067761
61750-69-4,0.015382801535021971,0.11268864556614265,0.6072197830112639,0.26470876988757164
40267-72-9,0.001226599747807699,0.00556955485310181,0.3705835876937795,0.6226202577053112
3290-92-4,0.07490889326255332,0.03772691231372138,0.5760016679625293,0.31136252646119583
53083-27-5,0.04064373273214848,0.15190155358110854,0.5407302774537114,0.26672443623303155
19089-24-8,0.024812875570168244,0.17846660480889306,0.612032398369615,0.18468812125132367
70381-67-8,0.010306767374493094,0.15175057895306523,0.7525541209063779,0.08538853276606381
17689-77-9,0.05262141114638835,0.12189979987455522,0.6780143042952715,0.14746448468378487
145650-60-8,0.011997061239785726,0.1336457240191998,0.3628687607730241,0.49148845396799046
97-41-6,0.017009008977411293,0.11909653427481359,0.49933259250626605,0.36456186424150944
84012-64-6,0.0074279221197378975,0.02823924600661667,0.17191493067099936,0.792417901202646
144-39-8,0.005408992816037358,0.018820730543614203,0.3490779241449411,0.6266923524954072
61931-80-4,0.01196084941430131,0.027810177159090115,0.5490611620366913,0.4111678113899172
64748-21-6,0.0909425277048619,0.1611646197853599,0.5773729934240746,0.17051985908570413
82163-55-1,0.02189251602657391,0.14953205688238738,0.5659340538714863,0.2626413732195525
50765-88-3,0.03866627866719896,0.6098340551970545,0.3022693921722644,0.049230273963482216
90729-41-2,0.03970822265742865,0.11171383693939348,0.6661740364418982,0.1824039039612799
57846-36-3,0.048573272888410665,0.36972069546002273,0.5249931408492338,0.05671289080233288
39562-70-4,0.05581015987331755,0.10668039517729964,0.7315054045907461,0.10600404035863696
638-10-8,0.002580150733441207,0.019162950904669355,0.7581183262745942,0.22013857208729548
106700-29-2,0.031002717698489498,0.10452683989010061,0.7429993643326339,0.12147107807877622
61792-11-8,0.016013727582932492,0.06324340332303713,0.8331187809650765,0.08762408812895381
24199-46-0,0.016008668765953582,0.03441198138335108,0.6151852073438214,0.33439414250687405
70381-28-1,0.015217263753172571,0.16536221546746244,0.7248726853578987,0.0945478354214662
132031-81-3,0.04739725044118256,0.18330482663998837,0.5594150792627431,0.20988284365608595
80310-21-0,0.010306767374493094,0.15175057895306523,0.7525541209063779,0.08538853276606381
56611-65-5,0.020182874525663155,0.10491048418648448,0.5451442388426154,0.3297624024452367
13925-07-0,0.030714169587615966,0.12207244337972575,0.8193293053485559,0.02788408168410234
70381-39-4,0.01231785959757137,0.1448324200391321,0.7561739653553969,0.08667575500789959
149543-07-7,0.03209778359912355,0.4030833721046925,0.4606785521482475,0.10414029214793674
15911-11-2,0.033597050974178484,0.1271322208813048,0.6723509708105941,0.16691975733392292
88-29-9,0.006777215064898191,0.0493355053122488,0.6451056134609964,0.29878166616185686
68480-17-1,0.011564939610994418,0.11897734321522757,0.5544189008907361,0.31503881628304203
5957-75-5,0.034873877986453854,0.11851338220152922,0.5289504428523553,0.31766229695966147
35044-59-8,0.002855016050186984,0.013679205803706834,0.4307788039569634,0.5526869741891429
125055-60-9,0.06561183838442233,0.5921158298073979,0.27507499450370854,0.06719733730447135
88969-41-9,0.004226325793118566,0.015796224226956094,0.20403018765581946,0.7759472623241058
62395-45-3,0.00257431994873404,0.007062933237170953,0.24496229830696098,0.7454004485071343
32766-80-6,0.009424057907315465,0.05330949642215718,0.18640927866921053,0.7508571670013168
3763-77-7,0.01615468988281086,0.08028731086747909,0.6684373380418261,0.2351206612078842
125055-73-4,0.02940666629629479,0.2020654661591234,0.48382097851234973,0.2847068890322318
23674-86-4,0.019109045159440834,0.05895866931909844,0.8146694704512175,0.10726281507024316
1253-28-7,0.0033303903425618733,0.01672357330200559,0.7315468925329559,0.24839914382247696
33765-80-9,0.006466198760556335,0.03816352325456503,0.7940255678806553,0.1613447101042232
3568-56-7,0.4080649759935887,0.3697121807889053,0.18434962082118284,0.03787322239632319
92065-18-4,0.16417721833730345,0.2867017456520534,0.43832533298324083,0.1107957030274023
13539-59-8,0.03811513050062299,0.2700716876994464,0.5701488454746545,0.12166433632527607
2532-49-2,0.15481214714022842,0.24092302972519938,0.5141706053483229,0.09009421778624926
78541-98-7,0.10257060034694186,0.5410772173501378,0.31453980517742747,0.0418123771254929
55242-55-2,0.03294670943117424,0.15577129399891534,0.7050504040743922,0.10623159249551811
87344-11-4,0.023088607229369278,0.11818506999542834,0.67955321701742,0.17917310575778242
1399-80-0,0.05267525825106091,0.06051379014881814,0.7969297359760149,0.08988121562410632
22345-47-7,0.02051788565283217,0.08750433223943085,0.7244665090685753,0.16751127303916194
82875-37-4,0.01883618148048799,0.07747407743060095,0.42538507083126414,0.4783046702576467
6670-95-7,0.011039566619020042,0.0492179282521818,0.7702652717517099,0.16947723337708806
82875-46-5,0.018140028554987316,0.074535825632238,0.325205474437678,0.5821186713750969
82875-43-2,0.017441643444192065,0.07389083747109229,0.32133199942417234,0.587335519660543
33232-85-8,0.08784038399039469,0.2844359256322343,0.5120212316579884,0.11570245871938242
1942-80-9,0.30132231824190653,0.5901559186475094,0.08680850346021914,0.021713259650365
88150-62-3,0.045981905645558985,0.25088934739308905,0.4603739498253118,0.24275479713604053
73698-61-0,0.051701347159748515,0.12938833575464875,0.687101856873103,0.13180846021249992
134169-75-8,0.044070075996532475,0.19705651613453884,0.49552138929237743,0.2633520185765514
57846-37-4,0.05569411811926592,0.3530319003518932,0.4963745926879763,0.09489938884086459
85365-53-3,0.036854967183393206,0.35617466624435257,0.5118841848587324,0.09508618171352207
75274-15-6,0.018676073686538914,0.09410408847081446,0.7429589188822273,0.14426091896041943
167004-78-6,0.05227831464809856,0.14504763285636474,0.6714939652692495,0.13118008722628705
75274-19-0,0.018161670316302798,0.09272260071173107,0.7205902006330666,0.16852552833889978
117378-04-8,0.03439988840833749,0.16361629841664238,0.5128242890378569,0.2891595241371632
92-09-1,0.05777443905488773,0.14170382844497678,0.6510825661178679,0.14943916638226773
142-90-5,0.02123354825802095,0.04119922555188754,0.5357751554457686,0.40179207074432255
97-88-1,0.01613015516405484,0.015868953093510583,0.23967267082365598,0.7283282209187787
25044-01-3,0.07893608225285419,0.1860248170232733,0.46958194967391087,0.26545715104996165
39670-09-2,0.0229763001936896,0.01552692063567576,0.4031043924032737,0.558392386767361
20363-83-1,0.20706925480073585,0.17027123979639097,0.3240690705147404,0.2985904348881325
97-63-2,0.005919972269098065,0.10059918529027245,0.396234164281687,0.4972466781589425
53153-66-5,0.033134726046665466,0.054139651999214645,0.5737243868307901,0.33900123512332964
1128-08-1,0.013870452717054359,0.03886669077390365,0.32698487282375943,0.6202779836852822
112-12-9,0.018205201399155203,0.02379779947905292,0.7965635767344094,0.16143342238738223
821-55-6,0.020004002556440328,0.030335264047340903,0.7260965461155646,0.2235641872806542
111-13-7,0.004342470558999735,0.02865066078831365,0.7337747535578365,0.2332321150948502
