CASRN,LD50_knn_ecfp6bits
2425-19-6,-1.0824433241740687
13067-93-1,-0.9084114111318169
2104-64-5,-1.1792371015669156
1776-83-6,-0.6870272093685668
1623-14-9,0.1894149496123528
3309-67-9,-0.3929663976200929
71363-61-6,-0.6739123474377073
36519-00-3,-0.21579949913191404
17109-49-8,-0.6931753346141362
1498-51-7,0.17714879048377014
7508-73-8,-1.2593082629874757
1498-64-2,-0.2493602304271969
607-01-2,0.7614546788245936
19133-28-9,-0.6443543652787468
75-08-1,1.2249506191107467
18370-87-1,0.48730791353884484
19594-18-4,-0.5355411551929391
32666-97-0,0.9079480623700836
2212-67-1,0.7318800163664033
513-12-2,0.7638654203296712
594-44-5,0.7671911227585445
74-96-4,1.0514634483567444
10141-07-8,1.10519135279582
623-68-7,1.0116840938684473
16491-24-0,1.4178522524334798
60364-26-3,1.0107262663466992
130-01-8,-0.5131098427427956
480-54-6,-0.37267477870166443
15503-86-3,-0.15980506641147826
25402-06-6,0.55886908370033
3016-19-1,1.2404270054031648
121-20-0,0.4070242667999473
81719-55-3,0.7145849108567637
23726-91-2,0.6833735167474703
102518-79-6,0.5915164129803516
625-33-2,1.158738207583687
480-81-9,-0.5516576303325317
16568-02-8,0.5995078279994444
2883-98-9,0.7628428476105634
15037-65-7,0.7103606298367504
93-16-3,0.8222908727720012
97-54-1,0.9229421489146252
120-11-6,0.840092897215521
4635-87-4,0.604853159335827
964-82-9,0.12473867912665429
142-83-6,1.1274763414518554
1516-01-4,0.6387192627937018
4076-62-4,1.185860424174528
637-50-3,1.1052302948113997
120-58-1,0.6459661314663672
13061-80-8,1.1069957195381113
14861-06-4,0.9536371058197904
590-21-6,0.3572034859899035
16219-75-3,0.907926623639072
38233-76-0,0.7139930634211632
88430-50-6,-0.0018516888644581335
75-05-8,0.055250372749501064
2001-95-8,0.6055496462813287
3922-90-5,-0.37957782904989806
12750-79-7,-0.2923136150063663
37280-56-1,-0.009974957485694888
25448-25-3,1.1014370727299883
25103-12-2,1.05293710731413
23079-28-9,1.3028330907886128
96513-83-6,0.272855608326666
3818-80-2,-0.5512210032964003
2667-52-9,-0.7799968310777654
3081-14-9,0.7970883352544901
68880-55-7,-0.4185286981531965
123-17-1,1.3914098590078905
60828-78-6,1.415509537114163
73747-29-2,1.2222072255908376
303-45-7,0.9815777118857331
25497-49-8,0.8557180794789397
77855-81-3,0.08387039717564984
24365-47-7,1.0370104818805315
51356-22-0,-0.5646194745661511
51356-10-6,-0.9217339256305072
26544-38-7,1.070882063190802
71108-02-6,-0.9485041342327845
25265-77-4,1.2689124051716867
50-14-6,-1.090581378554721
54573-75-0,-0.9799717630235392
330-64-3,-0.3180658485149522
60244-70-4,-1.144926291251289
60244-66-8,-0.7895852387394001
7492-32-2,0.5508487753686748
50-34-0,0.8051836311360471
3700-96-7,0.14213202139178552
3700-90-1,-0.07103897825903599
60244-69-1,-0.2571743754232382
143201-11-0,0.6457495046324666
1610-18-0,0.8106133029229126
99559-84-9,-0.47728397743166684
1445-75-6,0.2582643585930178
27554-26-3,1.310960869187048
10086-50-7,1.419610610169911
63980-62-1,1.5749236033950522
110-96-3,1.1246125392304878
29214-81-1,0.36106257253609436
127-39-9,1.1460044865112624
84-69-5,1.2163507709401085
97-85-8,1.5409554705022281
132299-20-8,1.5338793798647818
38640-62-9,1.023856496535363
28178-42-9,1.1799309431439904
94133-79-6,0.5845413252867612
565-80-0,1.1443990605812582
50847-11-5,0.9997321283930128
97-72-3,1.177626009693979
108-18-9,1.0225949479351324
2986-17-6,0.41082699664003847
139-40-2,0.6466755360466341
38588-65-7,0.5742931951272395
96-80-0,1.145492040514634
66660-95-5,0.7345343113634586
4261-68-1,0.001303143139486957
2303-16-4,0.6543449997647331
601-77-4,0.31349010432784535
108-20-3,0.9038022993134481
7283-70-7,1.0553676847535143
50512-35-1,0.832773647156999
59937-28-9,1.0652224803297665
105-64-6,1.1262628467880103
1809-20-7,1.0692645138818453
26087-47-8,0.6371509185933868
51356-07-1,-0.9026565635976807
51356-16-2,-0.7762077893846367
10141-19-2,1.2111007052027665
67786-25-8,0.9592275048154988
371756-75-1,1.163062292349554
3773-49-7,0.40100842101451517
108-62-3,1.063594686980252
68857-95-4,0.6943016993670292
104987-11-3,0.3627575472963968
51596-10-2,-0.0711783842402246
10176-39-3,-0.8059425832195557
42588-37-4,1.2104826031156257
108-84-9,1.109204356535116
67306-03-0,0.7332951476395477
30685-43-9,-0.7242730012993769
15662-33-6,0.10485970745555451
20562-02-1,0.10573863778859398
71-63-6,-1.034382085560916
20830-75-5,-1.147702165004107
41294-56-8,-1.581441108500164
57333-96-7,-1.6171032705407502
17578-43-7,-0.5791093919989239
18470-09-2,-0.03632949009833142
550-53-8,0.5148214775627608
56717-11-4,0.6635077498410427
543-82-8,1.075993049417224
3081-01-4,0.7838034989825949
7535-34-4,0.9481033067082946
108-11-2,1.5896663678267702
23436-19-3,1.5109491010302318
89-80-5,0.9341267690240227
66941-88-6,-0.0017005434456640104
103-95-7,1.1107144225239836
57144-56-6,-0.3010063430205943
64059-37-6,0.6323873722029789
55636-92-5,0.5750207136240977
42978-66-5,0.7274565879617313
123-63-7,0.1099903767474759
21259-20-1,0.8823483611744459
40580-61-8,0.7166788095086661
964-52-3,0.09125428247518289
121489-04-1,0.1885379946671657
30562-34-6,0.08830027394146889
66085-59-4,0.5879966367692487
78194-09-9,0.7223461974232562
24353-58-0,0.7458047401650466
489-84-9,1.0642178697820077
6223-35-4,1.2781360498669556
17493-73-1,0.7506469921111956
92671-67-5,0.57388513316473
113139-67-6,0.6908991439808883
63982-52-5,-0.288450812302191
18659-45-5,-0.5456121391986928
2752-71-8,-0.5675086791080861
119-38-0,-0.35459892657252945
72542-61-1,-0.6395185683338862
78194-24-8,0.6946135439276391
78194-42-0,0.7886341692516542
15037-62-4,0.10535738024507692
75530-68-6,0.5198248960240827
97-86-9,1.3866924857488914
23684-11-9,1.164331409653898
110-12-3,1.057547573040532
3572-41-6,0.7002301135777637
70318-55-7,1.0164259861609124
70318-56-8,0.9838377300882727
26544-20-7,0.5223953130374818
81250-17-1,0.08425837685655656
123-92-2,1.381408779342319
110-19-0,1.3632769006321235
99-86-5,1.1668330950032795
542-08-5,1.4910495554697587
99-87-6,1.1421673940259718
535-77-3,0.8873825394461343
89-83-8,1.0814113966912515
22760-18-5,0.5514385187651646
65765-07-3,0.6132095923841115
499-75-2,1.005120060522693
2814-20-2,0.8436679344808411
80176-21-2,0.8342587030788244
55814-41-0,1.059013617345925
563-80-4,1.2419599859381472
59230-57-8,1.4351719508737981
39543-79-8,0.6810799492170646
314-42-1,0.6755223674307399
123524-52-7,0.3182007321319916
6673-35-4,0.7404925403573474
108-21-4,0.9428015708860823
4212-94-6,0.9056529331663487
12650-69-0,1.3397222553342152
828-00-2,1.078511810922663
68425-16-1,0.9457250116971411
67239-26-3,0.7724858087018618
40915-86-4,0.10426900090020902
35256-85-0,0.9227874217848602
19666-30-9,-0.021156662587610026
129909-90-6,0.8851040546548001
71108-05-9,-1.5408096969757927
71108-06-0,-1.158305010373645
111038-42-7,0.4606783850937546
13254-34-7,0.9456334254600118
3445-42-9,1.0915254074182468
14860-89-0,0.6992976981886299
26762-93-6,1.121008468865653
36011-19-5,0.4603142257722014
33160-78-0,-2.1349339500921003
154619-51-9,-0.9960418464057932
69915-63-5,1.0853185492202184
581-12-4,0.48413343267340403
470-67-7,0.9564427852422643
512-85-6,0.5767267507415327
63968-64-9,0.6440835600323958
13613-99-5,-0.3950996502161471
3035-45-8,0.6473461059932603
1014-69-3,0.6796193748484265
64-00-6,-0.32149885638111925
2752-81-0,-0.2799891909616628
2631-40-5,-0.17801232761766608
114-26-1,-0.1620458826590301
366-70-1,0.9457424654141557
54266-83-0,-1.1581087143316267
106293-84-9,-1.236667866692325
73115-70-5,-0.8863356194427116
2315-43-7,1.0035329586375563
1505-95-9,-0.04008367684967112
996-35-0,0.8689536737841473
3938-45-2,-0.13856382508415555
24730-10-7,0.02177341319674762
54270-10-9,0.9668712000797922
18952-79-9,-0.050234552516617466
26328-00-7,0.6480140427081448
69788-41-6,0.6463738980155277
97887-77-9,0.5701405407673579
6659-45-6,-0.08773152712823432
22343-07-3,-0.11912933722242451
64249-01-0,0.07376427318371422
14211-01-9,0.3887718319257082
36614-38-7,-0.6853182392626705
19645-42-2,-0.5476024990613838
79985-91-4,-0.6226378925146312
71617-10-2,1.1769515774334123
3567-08-6,0.8171784995871325
17959-11-4,0.1034086981661445
404-86-4,0.8348546142588427
111038-37-0,0.8185929705621593
72739-69-6,0.796371693995819
23485-79-2,-0.3949350957926382
24353-61-5,0.884131736444463
13955-12-9,-1.072787331759196
15863-65-7,-0.7566429779161851
14358-50-0,0.8286730798754116
24017-18-3,-0.6477126358555065
6838-93-3,0.3372604127152552
107-44-8,0.3054976548212579
71048-99-2,1.118635080275215
959-24-0,0.48527502225594954
1330-61-6,0.9849015216189979
26544-23-0,1.1598081423816766
27013-89-4,0.9965757017347304
25168-26-7,0.4157247585610115
25103-09-7,1.0555526478118993
646-07-1,1.2056128834409117
41764-14-1,-0.5466672644009918
110-45-2,1.2704885806985386
94-46-2,1.3021613502775629
87-20-7,1.1202287166713283
928-70-1,1.3038875043995863
590-86-3,1.1807959658308882
1553-60-2,0.9513505915895503
72221-66-0,0.8508216983643617
93-19-6,0.7719503618762121
503-74-2,0.9463717347360868
140-26-1,1.3172754358914032
2835-39-4,0.4688172772435948
78-81-9,1.2422596104818693
33207-44-2,0.5752007194421166
371-44-8,0.33501619698022317
52102-44-0,0.7099522103212137
30979-48-7,0.8753827496011837
13887-57-5,0.783081134108218
78-83-1,1.5372491823644159
4439-24-1,1.5040646829574271
51550-64-2,0.3746164792176149
105-01-1,1.1048849946925883
1713-15-1,0.3688147240937178
106-63-8,0.8416232708805238
120-50-3,1.183047728482172
87-19-4,1.2364703009013727
27442-58-6,0.290618671846575
513-44-0,1.1306868768012546
4621-04-9,1.1006741388076215
34131-99-2,0.9063785690938265
528-92-7,0.7109102216943849
70124-77-5,0.26955967907941336
66827-38-1,0.3879679664242852
7407-66-1,0.41300769364839174
496-67-3,0.9821026036785343
565-74-2,0.9359424414543642
64047-48-9,0.8417278854103393
91132-80-8,0.5642970763809203
68683-20-5,1.2497744396498989
4395-92-0,1.0971982392258963
536-60-7,1.1925833710988607
13816-33-6,0.9801543228864225
31027-31-3,1.2633963135110398
17959-33-0,-0.0863685732395731
1333-53-5,0.6593683042247906
643-28-7,0.9166153608659713
13311-84-7,0.08744604693708688
80-34-2,0.9234905762302008
79-31-2,1.1816347240339844
103-48-0,1.250759552335392
103-28-6,1.238903145377488
1532-00-9,1.2408483364878595
56425-91-3,0.648281995756153
73681-12-6,0.37256574477916904
21738-42-1,0.2715220269018437
63659-19-8,0.8394918585094517
29122-68-7,0.7422909092329207
59333-90-3,0.6171075450021422
86247-86-1,0.6127817436839907
81486-22-8,0.6186583793826247
586-06-1,0.5278851098703722
5588-22-7,0.7183892281063882
14334-41-9,0.3879982120801492
31802-16-1,0.5755954976874612
768-52-5,0.5675728511837502
101-72-4,0.7591882973781311
2210-25-5,0.7234387607798852
637-32-1,0.402213393796841
22936-86-3,0.6809520901796685
36734-19-7,0.7666739113169136
63884-40-2,0.8899938107486516
3544-35-2,0.7258738284014541
54-92-2,0.6557642521668833
35944-83-3,-0.16397540078561254
2030-63-9,0.5459276322761162
58934-46-6,0.6236530511439462
3772-26-7,1.0779140545994759
142459-58-3,0.07237543225685991
1918-16-7,0.9108121400602228
98410-36-7,0.668454185652486
25057-89-0,0.02165950912977146
79-46-9,0.5100106200469139
67-63-0,1.3118308130533076
4016-14-2,0.8973850224192479
93-78-7,0.2297880722684293
83656-29-5,0.1993432237958967
29026-74-2,0.746440143364261
38753-50-3,0.386762787919118
939-48-0,1.1733904137999742
68334-67-8,0.9789409128956973
5836-10-2,0.8284663588235052
122-42-9,0.910504895174737
108-23-6,0.86417308217388
1714-03-0,-0.4882318362301753
1713-97-9,-0.5108170561473354
24441-57-4,-0.5850723582514845
4095-32-3,0.5774430341741625
500-38-9,0.8111299462806995
106-55-8,0.6966950444041956
61477-94-9,-0.3150116767162601
98459-18-8,0.6757354531355421
7652-64-4,1.0223773103998677
2935-44-6,1.4450326287108461
110-97-4,1.3819352616882343
110-98-5,1.512474873189626
25322-69-4,1.5813053810296003
25136-55-4,0.651563347917341
1073-79-6,0.9672183511379078
141-91-3,0.8673713210021142
1593-77-7,0.668948897401884
10140-90-6,0.7847420339474236
108-60-1,0.552952933405235
57472-68-1,0.9262106607096162
27138-31-4,1.206302894785486
13275-18-8,0.8966044407675542
14663-72-0,-1.215199530407148
579-56-6,0.8501715388851346
7681-93-8,-0.29687646827649555
6280-75-7,0.7596233768651449
93-96-9,0.8444235458665159
4351-70-6,-0.001638309900462753
21145-77-7,1.0012702995759053
359-83-1,0.4500202194722258
123298-28-2,0.6603870883915739
57646-30-7,0.7976217672918668
105-85-1,1.411995396705802
8000-29-1,1.4119028925833512
51566-62-2,0.9954333118082023
502-47-6,1.3380633719672004
16409-43-1,0.9933188190884238
36798-79-5,0.5125010376624628
111479-05-1,0.44859379498125207
5370-01-4,0.7151963103301252
40766-31-2,0.948667159542953
95719-24-7,0.9564227895124252
58430-94-7,1.4412453295519736
77-54-3,0.46064667779629564
5634-42-4,1.0075239217284522
80449-58-7,0.7678545201278132
2885-39-4,0.07927617266562317
34681-10-2,-1.429771021698603
1477-79-8,0.4538722611923215
62-51-1,1.3492316660035366
108-65-6,1.2433175578714368
23541-50-6,-0.583701847994934
63170-60-5,-0.3966757462354151
27813-02-1,1.0561418392769129
3644-61-9,0.5732378233117825
22683-78-9,0.9150598416776382
60789-89-1,0.2611252380063927
10402-52-5,1.3404005308154945
40552-84-9,1.0567805074189967
143692-40-4,0.5765534276934178
1331-12-0,1.3201184605538825
72619-44-4,0.06419622921780503
68683-30-7,0.9088649920172449
57852-57-0,0.04018483535227016
39472-31-6,-0.4908779901715099
6731-36-8,1.1464865187570432
33704-61-9,0.9529490674657112
91-51-0,0.8024374561606906
3302-10-1,1.1273407518212055
71500-37-3,0.47373682363971975
80-54-6,0.9532158957981388
12002-53-8,0.9529647276469917
140-57-8,0.5013689417321752
57018-52-7,1.4661853939491278
60560-33-0,0.32049915237093096
32222-06-3,-1.7980809715183212
93503-00-5,-1.731404437383039
1845-38-1,1.188228608632886
456-59-7,0.907373965667419
53445-37-7,1.0954950367226748
18479-58-8,0.9482700554263744
21564-62-5,0.62716679447441
21564-60-3,0.4320603678335137
107-41-5,1.4748349847457318
10141-15-8,1.1316673565121582
32568-89-1,0.7423022407368449
3407-42-9,0.9125087780355671
5585-52-4,0.8954847267490074
5076-19-7,0.9683592841050198
302-95-4,-0.4935835071792599
1403-66-3,0.22785680189067434
26419-73-8,-2.065288490041417
1215-83-4,0.43538610424393775
523-86-4,-0.03689233539560893
6970-59-8,1.3362844081473362
83805-11-2,-1.3055415785942635
6754-13-8,-0.23131121752835973
551-36-0,1.0769716686498425
2275-23-2,-0.5580074288487059
5588-10-3,0.3860438661130438
101-40-6,0.7243418345480236
300-42-5,0.5397700846191149
1199-85-5,0.4160305048333471
6988-20-1,-0.41002876491946416
926-93-2,0.37452678421574326
894079-42-6,0.2773266204868274
57-92-1,0.7505716321358578
66637-32-9,-1.7032850128768402
106358-90-1,-1.5873728375022362
59375-71-2,-1.654030703413727
59375-66-5,-1.7165015344738497
54266-57-8,-1.4779885700806068
1563-67-3,-0.6240168150598426
54266-46-5,-1.0643984270648206
67151-63-7,0.8970624771755626
97-84-7,0.8065753555199313
13115-40-7,0.33334195696707664
5585-67-1,-0.21048102126949317
5585-73-9,0.5419919553982857
521-78-8,0.4254195660066675
84-96-8,0.310594407078402
70133-85-6,0.31286241565725853
108-16-7,1.2809734122260392
5636-83-9,0.5849951400547099
1225-60-1,0.22758778327037746
22212-93-7,-0.17932639933490233
23915-73-3,0.6500129688761266
2449-49-2,0.8737316096775861
20170-20-1,0.5642459440620797
1892-80-4,0.6478775480583181
603-00-9,0.5343634392694921
66637-35-2,-0.9570322018787014
801-52-5,0.6188795718695015
61738-05-4,0.215348781620775
34769-67-0,0.7993841546265074
2079-54-1,0.43806119621328404
56393-22-7,0.6238936168374477
64399-29-7,0.7415888524151096
67055-59-8,0.7999175549423814
7635-51-0,0.6612054110008438
3766-60-7,0.6474285716205517
68690-89-1,0.7398583272953146
25724-11-2,0.8672574308721175
32358-07-9,-0.005463074530115414
10143-67-6,1.4894569681604266
2801-68-5,0.7491740182011345
90-87-9,0.9094871477714911
33419-42-0,0.344228755737085
67329-03-7,-0.33217109137148815
106065-10-5,1.365160033135442
74150-27-9,0.7529976127834193
10024-70-1,1.2230021844158303
1589-47-5,1.4264489898097228
60676-84-8,0.74572849128356
73573-87-2,0.6898990846610802
6142-38-7,1.3530175597187273
16777-42-7,0.7436432721986439
22204-53-1,0.4499675365960255
97699-81-5,0.2966414983758356
110599-10-5,0.652442153824608
110599-11-6,0.7475488931055086
38835-17-5,0.6312355967335683
108912-17-0,0.3579941745382271
52756-25-9,1.087007723562646
51338-27-3,0.6651740868543462
69806-40-2,0.435469098068556
34885-03-5,1.0192978675375715
55066-48-3,0.931149177445841
589-92-4,1.3339610872716927
15520-10-2,0.8559385856148315
6280-15-5,1.29914371685282
2470-73-7,0.27291266250961044
19142-68-8,0.24971224858410163
9046-10-0,0.9857192939264617
1982-49-6,0.6544047402765549
77287-90-2,0.14592110493117674
31291-71-1,0.3893955895975489
18069-17-5,1.1178415082874034
1123-85-9,0.9168099019879102
116287-13-9,0.2442907884912428
112344-52-2,0.5115517541321302
37795-71-4,0.03577570613665452
62571-86-2,0.9954387084216685
13330-31-9,0.42826341491226616
357-56-2,0.4220686405138404
590-88-5,1.055882804346894
78-90-0,1.0688624191125682
10171-78-5,1.0440056515626739
29670-17-5,-0.12251808754044574
52663-81-7,0.770923490234119
59182-63-7,0.4770106653807212
5586-87-8,0.17261753859052342
49561-54-8,0.23289957326414693
30007-14-8,0.02202977288536265
1944-12-3,0.7311561893015607
136-69-6,0.5734971614675024
10138-74-6,1.38251632202384
109-07-9,0.7684243535640074
17590-01-1,0.579590778411023
75-55-8,1.0701498824038935
94-91-7,0.7471766473061082
114460-08-1,0.6797549062676006
537-61-1,1.0680767245415321
3478-94-2,0.8354891045024825
59-96-1,0.786290304171883
23256-30-6,0.5009982984098769
74277-10-4,0.7260692166843422
2425-66-3,0.4254801688259734
107-89-1,1.5961668526953643
57-55-6,1.4828409961090578
4189-47-3,1.4871480858331703
770-35-4,0.9553967648297222
999-61-1,1.021927648835036
29053-27-8,0.47850369767430095
2568-25-4,0.7342287693868473
4353-02-0,0.9403788714508438
709-90-0,0.9126944122917178
159264-96-7,1.0876889614768757
303-47-9,0.13052873472920404
19224-26-1,1.2182400104713615
119446-68-3,0.4618299441711366
6423-43-4,0.4697030865053752
75-56-9,0.9043443224682908
1072-43-1,0.5666352535553176
78-89-7,1.2836992199414816
78-87-5,0.466703930524891
16529-56-9,0.34743475985660516
93-53-8,0.919558201515075
64037-53-2,0.8095882969298774
21267-72-1,0.7865207318391261
3626-56-0,0.9736567426798323
78-97-7,0.7307197625487428
1967-16-4,0.7468235755267337
74068-00-1,0.6742590783008376
14838-15-4,0.8681742430865319
50901-84-3,0.6470928300220955
117-27-1,0.25860731673081977
1193-81-3,0.9837071554367893
69056-38-8,0.6161679608812956
65489-05-6,0.6780002215884173
78168-92-0,0.43588595999488616
19408-46-9,0.607784737865275
56180-94-0,0.27725516896517793
3094-09-5,0.9399755908244646
70886-61-2,0.4572849832845492
598-77-6,0.8100350623162832
55418-56-9,0.6519066347843484
47073-92-7,0.7174656640769146
95719-25-8,0.8494618307993574
80382-23-6,-0.032763660739246095
5005-84-5,-0.08741075504753333
55843-86-2,0.22355983511484534
40828-46-4,0.2583457504586316
81265-54-5,0.13627976662758115
56355-17-0,0.016252027617408855
52549-17-4,-0.24102244282374227
34691-31-1,0.30068820212321923
56427-43-1,-0.30005689154610005
30087-33-3,0.14079430638916335
53716-49-7,0.14875799242112903
66934-18-7,-0.07173865406073365
51234-28-7,0.022356204585242675
55690-47-6,-0.35567758991423754
55689-71-9,-0.34883434153834
5104-49-4,0.08455369101522421
31793-07-4,-0.1274433994459094
41363-50-2,0.35117106067464
72619-41-1,0.1819101548901054
158836-71-6,0.618037206551895
67700-30-5,0.5438277102907151
188416-20-8,0.5848675496873961
1331-41-5,0.7977277261250013
2126-84-3,0.8139535837952853
7654-03-7,0.8897532051493587
33368-94-4,0.8811491332821336
119-51-7,1.2198790005111098
55294-15-0,0.2704169299623647
98-85-1,0.9860972471289665
42818-60-0,0.44216102655727657
54335-70-5,-1.2515678560758194
52570-16-8,0.9197294080006609
87757-18-4,0.26130672816383044
26129-32-8,0.4631362485202771
40843-25-2,0.7293590199390515
105512-06-9,0.26644477767117775
1953-02-2,0.907017067014493
598-78-7,0.9239099305463557
1501-84-4,0.9626243225658754
76-00-6,1.046901920639546
66941-48-8,0.06356495140259612
20602-57-7,0.4854120034685405
35782-82-2,0.7793836432556132
20866-13-1,0.4558152638151563
14689-97-5,0.30914710519637434
2592-62-3,-0.1179540943457891
497-26-7,0.5162120654258353
75-34-3,0.8386685823317035
50765-96-3,-0.16600374204377757
22094-93-5,0.7917154192477315
4957-16-8,1.0415299706366277
4474-24-2,0.9954409691621544
465-42-9,0.4613097992020921
85801-02-1,-0.3280566307906532
70-38-2,0.5776320701608207
50765-94-1,-0.0011569003201465054
59263-66-0,0.712960419021188
33089-61-1,0.7251965821771498
90268-24-9,0.7204618065459438
50765-93-0,-0.04264057575403429
627-70-3,0.9107529192929764
4602-84-0,1.4186090737680546
64218-02-6,1.3541800143884328
105-87-3,1.4227771616131013
94238-00-3,0.627195350976245
3772-23-4,1.0177659957198666
6358-37-8,0.6068351153469059
95-93-2,0.8281035889427362
527-53-7,0.9671990272235989
5384-21-4,0.6583994767187656
89269-64-7,0.9657849485296987
89427-45-2,-1.6996878409373808
73840-50-3,1.148634563435772
1124-11-4,0.6949271152658762
10543-57-4,0.8774121204607576
1709-70-2,0.5019976063538214
40580-62-9,0.6901659287439748
121-21-1,0.5463243561137634
23031-36-9,0.709634051235125
97-11-0,0.6161039017393061
27223-49-0,0.5457933871959956
477-33-8,0.6416101544096425
29171-21-9,1.3003609554222935
82508-32-5,0.41268279674006597
2686-99-9,-0.2951065881171621
3971-89-9,-0.47589686916570456
98124-08-4,0.517016670514196
86780-90-7,0.28327675045260214
5585-39-7,1.348430652304254
459-80-3,1.4442986171976497
1786-08-9,1.016977752679757
110-93-0,1.3665698526605543
586-62-9,0.9323897288452474
68555-58-8,1.0996029214476324
137927-76-5,0.5298165634733414
1191-16-8,1.1537723454047808
13884-43-0,1.040359555059288
97-36-9,0.9552286138857222
78-32-0,-0.23698971899707033
95-63-6,1.0222760089398222
938-18-1,1.0888029107381383
88-05-1,0.9553293090493243
108-75-8,0.8795338350629563
78-30-8,0.9115019017811623
27945-43-3,0.1002557893732617
700-13-0,0.7400088604575823
14667-55-1,0.7036102021723658
28730-17-8,1.0737393318590922
73622-67-0,1.0704811227461284
18869-73-3,0.7622834716330988
2169-64-4,1.0968287349527601
96-69-5,0.6587139375293668
96-66-2,0.31228411350714874
41208-07-5,0.7994677810917269
1445-23-4,0.7710078726363868
1218-35-5,0.05812389145996453
59708-57-5,0.5830708323031284
2487-01-6,0.5577204212233224
79006-76-1,-0.32871182600191157
96515-74-1,0.4132712572493553
50588-13-1,0.23990399539886756
50700-72-6,0.3673023642417848
34388-29-9,0.5086665703864875
121-29-9,0.34115333261804975
26002-80-2,0.3899830514060092
70-43-9,0.5045709516999108
23031-38-1,0.6123345395212226
72963-72-5,0.5950835222821378
14297-81-5,0.7934096866361957
124416-41-7,0.32498562025604455
14901-07-6,0.86647478252048
25812-30-0,0.7061322605269686
80-26-2,1.3323553621009085
78-70-6,1.0101302311470557
315-18-4,-0.19357045239287207
2032-65-7,-0.17838122788004931
2635-10-1,-0.22575506869191936
2655-14-3,-0.1487400525594033
2425-10-7,-0.5169686014249757
671-04-5,-0.5339463258169237
66871-56-5,0.33048750200977794
6392-46-7,-0.2871369483904943
79006-73-8,-0.3727518344432279
23103-98-2,-0.4490360423502748
548-84-5,0.5658249329969274
38035-28-8,0.0923539576382698
59669-26-0,-0.31358866498679555
68789-90-2,-0.461591613325554
50765-87-2,-0.23687568165078107
100751-82-4,0.23677606506524998
88296-62-2,0.5038074305660019
68789-93-5,0.007870904218698493
123252-99-3,0.36216196914841536
50528-97-7,0.34492110927943087
61676-87-7,0.9726424996157786
58011-68-0,0.18738231976133163
25505-97-9,0.6861481506283947
24303-87-5,-0.1742184227530589
55-37-8,-0.44878208713444273
64011-88-7,-0.42338329824487636
18694-40-1,0.21304208460254045
73590-58-6,0.6648276217302864
21829-25-4,0.4825766263991889
71653-63-9,0.45121941599926324
88046-00-8,0.5268396442811829
484-12-8,0.5716907563430454
50563-36-5,0.7523838956092551
77732-09-3,0.747557727876603
24280-93-1,0.7539574075912944
132203-70-4,0.5770056887162609
62751-73-9,-0.4109869518675125
67369-99-7,-0.32889745371030815
6962-44-3,0.9413635964974847
38168-64-8,-0.23504630399401258
139958-16-0,0.6157200805850253
60568-05-0,0.7491597457614337
4619-66-3,1.1540644841362826
99522-79-9,0.54192985511618
73698-59-6,0.5297891377171989
89226-75-5,0.41577952811392516
91599-74-5,0.4489698840673628
68483-33-0,-0.43120891094572367
30748-29-9,0.29984176372069316
59204-74-9,0.8030009002000815
63704-66-5,0.0016114334579706746
5205-11-8,1.2246798357717652
107-86-8,1.19296674744466
4479-75-8,1.420371796762835
101030-72-2,0.930565113594145
541-47-9,1.1344945900087802
26485-81-4,0.39532262353516334
137927-77-6,0.4778505218447359
137927-78-7,0.36103769085391235
1752-30-3,-0.04264161051642953
67-64-1,0.9335337629796248
2082-81-7,1.4178671449174252
109-16-0,0.9765243813693921
99-48-9,1.2131307980261297
814-78-8,1.1722697933986324
110-13-4,1.1403240198162292
123-54-6,1.3899946207296872
86-92-0,0.9742371138119721
93-68-5,0.9697248396067844
20139-55-3,0.7708401326188891
5185-97-7,1.4358118565145999
128-80-3,0.9571004938307132
108-38-3,0.8855704128404118
68908-87-2,0.7468729144206868
6613-44-1,0.9791123716752488
108-69-0,0.7619475114721027
1665-48-1,1.0083686622117711
17291-89-3,0.9190736940229202
13730-09-1,1.0436386018622115
95-78-3,0.8347283962154755
21436-96-4,0.5694946472015314
73839-60-8,0.32642447712382794
3761-53-3,1.1379477485162202
89-87-2,0.44526430026017644
105-67-9,0.9136377866462599
80567-67-5,0.9940002518786922
589-93-5,0.7368516280104053
108-47-4,0.81297259260303
95-47-6,0.8165916753305971
95-64-7,0.6506544260039259
95-65-8,0.9131994212269235
72364-91-1,1.106744173343549
1799-79-7,-0.9849746538532098
17291-84-8,0.7734587023452819
87-62-7,0.8204165370974417
88069-67-4,0.33266446422386853
5294-61-1,0.352940299020894
77191-36-7,0.5483838118164948
7361-61-7,0.12573247696224685
72-57-1,1.1748547555878008
30544-72-0,0.545834036147045
67129-08-2,0.8029228350161896
576-26-1,0.8701783900445085
47465-97-4,0.38424415843244064
3875-72-7,0.6234661205359215
6360-54-9,1.1537096182511415
21894-02-0,1.0011123286659724
4418-66-0,0.582557887546642
5825-79-6,1.0632602681535197
122-00-9,1.0404321584880074
625-84-3,1.1275724447688462
67-51-6,0.7505007594327422
123-32-0,0.7456815583685524
147160-51-8,0.9948027136217431
147160-52-9,0.9156905883871536
53112-28-0,0.7187764399219904
108-50-9,0.7573248959932173
25724-50-9,0.2638227418601161
95-26-1,0.8383040052241064
2216-45-7,1.1045107937675858
64039-28-7,0.7744788392576017
