CASRN,LD50_knn_mordred
123524-52-7,0.1601052642277568
6673-35-4,0.5837824751517283
108-21-4,1.654625895240444
4212-94-6,0.45552057141769503
12650-69-0,0.11931303867741044
828-00-2,1.2218556036335155
68425-16-1,0.41530403363192137
67239-26-3,0.6060381124908385
40915-86-4,0.5345375747582544
35256-85-0,0.7449342364944848
19666-30-9,0.24506842428937414
129909-90-6,0.32986958305410774
71108-05-9,-2.1214207880671148
71108-06-0,-1.6512134418057718
111038-42-7,0.19777628305846348
13254-34-7,1.0203464803565294
3445-42-9,0.9127816782435506
14860-89-0,1.0568866981894853
26762-93-6,1.0827732129516052
36011-19-5,-0.27683926736156644
33160-78-0,-2.3106850355506405
154619-51-9,-1.2734892973224015
69915-63-5,0.8450997531073817
581-12-4,0.8003675451507766
470-67-7,1.0472692767474974
512-85-6,1.1152677263064452
63968-64-9,0.08518421529787035
13613-99-5,-0.3232088074158223
3035-45-8,0.6160579155160414
1014-69-3,0.8461480554549803
64-00-6,0.1204708671415926
2752-81-0,-0.24475286171471466
2631-40-5,-0.14435255654572257
114-26-1,0.010180878865079393
366-70-1,0.7986851653018946
54266-83-0,-0.9436806512948176
106293-84-9,-1.0362803167107606
73115-70-5,-0.9955060387229255
2315-43-7,0.6148130476739007
1505-95-9,-0.28565874989616413
996-35-0,0.725184321056918
3938-45-2,-0.12643458466425372
24730-10-7,-0.33329320625328046
54270-10-9,0.3742328246453533
18952-79-9,-0.38923187995832564
26328-00-7,0.6790813120718511
69788-41-6,0.4380040333704481
97887-77-9,0.8233962229832406
6659-45-6,-0.4774585944316696
22343-07-3,-0.6496956205877081
64249-01-0,-0.7180482056137064
14211-01-9,-0.5612760567204004
36614-38-7,-1.197401653957781
19645-42-2,-1.0474100409739708
79985-91-4,-0.6989701308008737
71617-10-2,1.103420326294237
3567-08-6,1.0396332268192512
17959-11-4,0.3225012661554175
404-86-4,1.004317163341495
111038-37-0,0.30527499708191536
72739-69-6,0.2071409488560882
23485-79-2,-0.822213909790457
24353-61-5,-1.045182127601737
13955-12-9,-1.2288882422330945
15863-65-7,-0.9532576470708801
14358-50-0,0.7507659850853308
24017-18-3,-0.971569110638638
6838-93-3,0.2787750479431967
107-44-8,0.6676658444017833
71048-99-2,0.40044919211786195
959-24-0,0.4347059730757944
1330-61-6,1.3680415036699478
26544-23-0,0.7791834090060368
27013-89-4,1.1227600613336883
25168-26-7,0.3053951764944714
25103-09-7,1.0689397080906118
646-07-1,1.4461228986944148
41764-14-1,0.7188414956515589
110-45-2,1.8282472433608181
94-46-2,1.28008293021909
87-20-7,1.14633446109336
928-70-1,0.8644800785513131
590-86-3,1.559093465587989
1553-60-2,1.2370608589984988
72221-66-0,0.9150433122711944
93-19-6,0.6079533653185994
503-74-2,1.2754407420030962
140-26-1,1.2480322770518004
2835-39-4,1.325068366884298
78-81-9,1.0405636194637895
33207-44-2,0.2776083717099921
371-44-8,1.7603860694794422
52102-44-0,0.7957325100882366
30979-48-7,0.6798776245517973
13887-57-5,0.4994835571348551
78-83-1,1.315905039683308
4439-24-1,1.4023248055279338
51550-64-2,0.33472025165726793
105-01-1,1.4153616278195298
1713-15-1,0.2899785913831438
106-63-8,1.1722486502726701
120-50-3,1.3021542124575938
87-19-4,1.2156472414005353
27442-58-6,-0.26844907270783813
513-44-0,1.442991409576167
4621-04-9,0.9803217156099222
34131-99-2,1.2600339736501565
528-92-7,0.4276727300146029
70124-77-5,0.26445315067190733
66827-38-1,0.6865693038275242
7407-66-1,0.4881728644866658
496-67-3,0.5284139851072337
565-74-2,0.8056831203483998
64047-48-9,0.6930374938447206
91132-80-8,0.4544570751206098
68683-20-5,1.3350285807265714
4395-92-0,1.4726451755838315
536-60-7,0.9190570151324521
13816-33-6,1.2623709070703095
31027-31-3,1.0245334874830185
17959-33-0,0.028867348251311632
1333-53-5,0.6979518131908564
643-28-7,0.8096208130344716
13311-84-7,0.40946859571976496
80-34-2,0.9229919858454467
79-31-2,1.200225020309981
103-48-0,1.2950710815069846
103-28-6,1.3941771803954124
1532-00-9,1.1928146087240215
56425-91-3,0.16617050654713322
73681-12-6,0.18738491518734843
21738-42-1,0.7071304876997742
63659-19-8,0.5220423189519958
29122-68-7,0.815196551192951
59333-90-3,0.6140543177309132
86247-86-1,0.5168823464752166
81486-22-8,0.5377797193840884
586-06-1,0.4843173493286312
5588-22-7,0.6373168554411321
14334-41-9,0.45821651322847895
31802-16-1,0.3661485576210916
768-52-5,0.48700106843461016
101-72-4,0.48082469190205057
2210-25-5,1.322350550521404
637-32-1,0.13777541924674305
22936-86-3,0.7468255038125561
36734-19-7,0.9692205135116015
63884-40-2,1.01619418095968
3544-35-2,0.7473349271712048
54-92-2,0.6325541433117227
35944-83-3,-0.5875830580154963
2030-63-9,0.11530755075114124
58934-46-6,0.012903287594566024
3772-26-7,1.213996807070388
142459-58-3,0.4289671848302022
1918-16-7,0.9389856754865473
98410-36-7,0.30725042579386014
25057-89-0,0.9021462765309436
79-46-9,0.4087768690457993
67-63-0,1.5255179853663832
4016-14-2,1.182745410739936
93-78-7,0.36626515241868646
83656-29-5,0.689003390089217
29026-74-2,0.8929681212710449
38753-50-3,0.8646410301439427
939-48-0,1.34981657553483
68334-67-8,0.8764213721656182
5836-10-2,0.6435385172085175
122-42-9,0.537937792417531
108-23-6,0.7152434062304858
1714-03-0,-0.7561977447074398
1713-97-9,-0.7751446119129447
24441-57-4,-0.8171578536357167
4095-32-3,0.6280989988207015
500-38-9,0.8278196523662841
106-55-8,1.051924395671899
61477-94-9,-0.3845730734701013
98459-18-8,0.38731409503882114
7652-64-4,0.666794649955924
2935-44-6,1.692298583296623
110-97-4,1.5929675855912881
110-98-5,1.3996705021821827
25322-69-4,1.665298831411062
25136-55-4,1.3584986993134014
1073-79-6,1.4002906063091323
141-91-3,1.2721471446887258
1593-77-7,0.8592431253008448
10140-90-6,-0.18759896096754966
108-60-1,-0.26810236815950184
57472-68-1,1.3350723688392574
27138-31-4,1.2843445233186546
13275-18-8,1.2651073601251317
14663-72-0,-1.4426665688803664
579-56-6,0.7558607057546652
7681-93-8,-0.03186722643947146
6280-75-7,0.5116054566182123
93-96-9,0.8528525081807486
4351-70-6,0.05847241288347534
21145-77-7,0.6674665566066744
359-83-1,0.3144020432995018
123298-28-2,0.6261188470383278
57646-30-7,0.7209134017494929
105-85-1,1.3344504983516827
8000-29-1,1.4480808482623
51566-62-2,1.3946281161195262
502-47-6,1.3817930499126145
16409-43-1,1.2341688549043743
36798-79-5,0.6923228026213687
111479-05-1,0.6409214473781834
5370-01-4,0.5569220413725738
40766-31-2,1.0784172426723504
95719-24-7,1.011190203152401
58430-94-7,1.194728844000288
77-54-3,0.998312857798393
5634-42-4,0.5219389187590898
80449-58-7,1.0679338995172096
2885-39-4,0.250589706004479
34681-10-2,-1.299552346872397
1477-79-8,0.016846969183790816
62-51-1,1.028120082056118
108-65-6,1.522682785462546
23541-50-6,-0.8278659227219797
63170-60-5,-0.48724373154579576
27813-02-1,1.056114495753598
3644-61-9,0.4755950109397308
22683-78-9,0.4924361596611383
60789-89-1,0.6053561254796032
10402-52-5,1.3022683632367706
40552-84-9,1.1574914928366185
143692-40-4,-0.17248604755266808
1331-12-0,1.4372426387002946
72619-44-4,-0.33163339084603877
68683-30-7,0.7729973861402624
57852-57-0,-0.3564816306972422
39472-31-6,-0.5739867340995323
6731-36-8,1.2525296408751492
33704-61-9,1.0939883571699658
91-51-0,0.556883163982646
3302-10-1,1.2514695526611284
71500-37-3,1.2908026893990288
80-54-6,1.3339637578132042
12002-53-8,1.1355249650629087
140-57-8,0.7366743850896299
57018-52-7,1.2286810583080654
60560-33-0,0.02877537031030928
32222-06-3,-1.4825959032177318
93503-00-5,-2.2288071935701907
1845-38-1,0.9313300392621559
456-59-7,0.8244772426012993
53445-37-7,0.7274462955403201
18479-58-8,0.7875896034049306
21564-62-5,0.4711405618320163
21564-60-3,0.37921543772968636
107-41-5,1.336146665725083
10141-15-8,1.2627358521689063
32568-89-1,0.5457507472706244
3407-42-9,0.8888134940259299
5585-52-4,0.9223312486788219
5076-19-7,1.2914167572467996
302-95-4,0.24340254946879417
1403-66-3,1.100988140861442
26419-73-8,-2.1852824409263483
1215-83-4,0.21113831294726934
523-86-4,-0.041227581864926775
6970-59-8,1.4600050389747181
83805-11-2,-1.0846691977481202
6754-13-8,-0.2957332951063714
551-36-0,1.1547074857848432
2275-23-2,-0.5476693585660657
5588-10-3,0.8822375294204599
101-40-6,0.6206754870487119
300-42-5,0.41792132903774
1199-85-5,0.2277270776771645
6988-20-1,-0.05878788025756512
926-93-2,0.225210876617217
894079-42-6,0.6351532465371369
57-92-1,1.467079863157149
66637-32-9,-1.2037250534277961
106358-90-1,-1.0856794805553458
59375-71-2,-1.246052804444483
59375-66-5,-1.436581294245952
54266-57-8,-0.9048851124312992
1563-67-3,0.2705464576371408
54266-46-5,-0.9829198816660757
67151-63-7,1.1368325307660316
97-84-7,0.7856811859548141
13115-40-7,0.21431179193823766
5585-67-1,-0.23134214503064746
5585-73-9,0.27077010356611214
521-78-8,0.36652823488337916
84-96-8,0.27504252695576165
70133-85-6,0.14801939109056322
108-16-7,1.0320721782760809
5636-83-9,-0.07396653346345193
1225-60-1,0.29881381949918867
22212-93-7,-0.655438731377915
23915-73-3,0.6145777364926599
2449-49-2,0.3024371478018944
20170-20-1,0.6506937543386468
1892-80-4,0.45883842079119797
603-00-9,0.6278487197503098
66637-35-2,-0.8135026651662628
801-52-5,-0.82040241844353
61738-05-4,0.3647540497638218
34769-67-0,0.400621133783288
2079-54-1,0.2954918871573352
56393-22-7,0.16528822617159566
64399-29-7,0.4046269333918748
67055-59-8,0.8770929275016608
7635-51-0,0.7184923330416773
3766-60-7,0.6910525843595603
68690-89-1,0.306391295368599
25724-11-2,1.3246788042203927
32358-07-9,-0.09533903956008417
10143-67-6,1.589698662208705
2801-68-5,0.6715195187283585
90-87-9,0.9974981488543018
33419-42-0,0.027911697529651443
67329-03-7,-0.3689478073804285
106065-10-5,0.7929293772899999
74150-27-9,0.4629608093742961
10024-70-1,1.629674869458039
1589-47-5,1.4881160647842746
60676-84-8,0.573304322781855
73573-87-2,0.8264775398491098
6142-38-7,1.562626720787395
16777-42-7,0.826793620479594
22204-53-1,0.6478437443547308
97699-81-5,-0.24654681050625307
110599-10-5,0.7240028233331778
110599-11-6,0.7744362098472434
38835-17-5,0.749458809090393
108912-17-0,0.4440917546454086
52756-25-9,0.5637047170646956
51338-27-3,0.5668051424596938
69806-40-2,0.4224404678785352
34885-03-5,1.1934609988363345
55066-48-3,0.9858865191942541
589-92-4,1.312381895311143
15520-10-2,0.8150157962619822
6280-15-5,1.5121826796217273
2470-73-7,0.4208799357040147
19142-68-8,0.3831767121166846
9046-10-0,1.079782450042545
1982-49-6,0.5108852359767948
77287-90-2,0.30373157061578937
31291-71-1,1.3551320087514098
18069-17-5,1.23837278467067
1123-85-9,0.8665412953659949
116287-13-9,0.46524276371116496
112344-52-2,0.29213384748016336
37795-71-4,0.6495884869263262
62571-86-2,-0.3901497987375974
13330-31-9,0.515393430394484
357-56-2,-0.0609687603602963
590-88-5,0.9268322214612509
78-90-0,1.1766225499160208
10171-78-5,1.5584848032739045
29670-17-5,0.33880509585780116
52663-81-7,0.719872437515303
59182-63-7,0.30276172719295613
5586-87-8,0.5311178463799917
49561-54-8,-0.044396206873384796
30007-14-8,0.16999079850838625
1944-12-3,0.883726864498462
136-69-6,0.4209406193888971
10138-74-6,1.5812203952791317
109-07-9,1.2651773420267718
17590-01-1,0.8081229056299368
75-55-8,0.7428437069969578
94-91-7,0.900172789673971
114460-08-1,0.01795618872175534
537-61-1,0.5220072850863903
3478-94-2,0.14217692193321907
59-96-1,0.37498244976391426
23256-30-6,0.6253804511260111
74277-10-4,1.1735723863798826
2425-66-3,0.219741756831317
107-89-1,1.8596861546438948
57-55-6,1.577273087087789
4189-47-3,0.49615069197173567
770-35-4,1.0505019114007206
999-61-1,1.2976486352922127
29053-27-8,0.6454883790429414
2568-25-4,1.2331528421389124
4353-02-0,0.2766392118734745
709-90-0,0.8372673463105164
159264-96-7,0.44564210543845256
303-47-9,0.5266244418371411
19224-26-1,1.1842082821307325
119446-68-3,0.36525916514302975
6423-43-4,0.5463133315621223
75-56-9,0.7366036702985452
1072-43-1,1.0512380460918582
78-89-7,0.6664880204794629
78-87-5,0.9739190894024709
16529-56-9,0.5654029419265116
93-53-8,0.9188947104046834
64037-53-2,0.5024605967603255
21267-72-1,0.8342358548607791
3626-56-0,1.229086988422316
78-97-7,1.1020551600721624
1967-16-4,0.5636552946463452
74068-00-1,0.566908370266493
14838-15-4,0.7717529549591007
50901-84-3,0.38207701758821355
117-27-1,0.28095053210746584
1193-81-3,1.0361560591507653
69056-38-8,0.5578347420211354
65489-05-6,0.18516538273111777
78168-92-0,0.40983037496403457
19408-46-9,1.105734468700761
56180-94-0,1.2446694491818155
3094-09-5,0.9457950025490881
70886-61-2,0.580169359580171
598-77-6,0.8776899541918265
55418-56-9,0.2828300397714715
47073-92-7,1.060512475276881
95719-25-8,1.0228234189430019
80382-23-6,0.5803583468480306
5005-84-5,0.14807996247594074
55843-86-2,0.8168416338134696
40828-46-4,0.47432104877918213
81265-54-5,0.4752221107749979
56355-17-0,0.25343656423363853
52549-17-4,-0.06005195484811973
34691-31-1,0.6016524064967166
56427-43-1,-0.4879375371234617
30087-33-3,0.11952146735960333
53716-49-7,0.4904809132920747
66934-18-7,0.2996788133569096
51234-28-7,0.5726879441844616
55690-47-6,-0.3956648117164819
55689-71-9,-0.34592868883674605
5104-49-4,0.25770996775651317
31793-07-4,0.7220423653190046
41363-50-2,0.42045326401968003
72619-41-1,-0.3272514012810955
158836-71-6,-0.017205222594767536
67700-30-5,0.34385918313507474
188416-20-8,0.5715176039197126
1331-41-5,1.0726532560534798
2126-84-3,0.48519249034808454
7654-03-7,0.895710087943936
33368-94-4,0.9796780380576142
119-51-7,0.8584630412606001
55294-15-0,0.2379268388578075
98-85-1,0.9519195790231779
42818-60-0,0.3745286822929379
54335-70-5,-1.0085501587495058
52570-16-8,0.6808332834600317
87757-18-4,0.3341550020188861
26129-32-8,0.5711210870830883
40843-25-2,0.4410438582506617
105512-06-9,0.35222485420310595
1953-02-2,1.1138445705563982
598-78-7,0.7178738805568031
1501-84-4,1.0803987006765137
76-00-6,0.9245284979876063
66941-48-8,0.021473254676364427
20602-57-7,0.8455739361125887
35782-82-2,0.9426869660830237
20866-13-1,0.29208948408324603
14689-97-5,0.25931200773470675
2592-62-3,-0.8360069104891452
497-26-7,1.1345725334743682
75-34-3,0.7698841693981058
50765-96-3,-0.27385549657227987
22094-93-5,0.5935600001852158
4957-16-8,1.236405294297358
4474-24-2,1.327347828083846
465-42-9,-0.4118914452196171
85801-02-1,-0.34524864863388416
70-38-2,0.5994123623363317
50765-94-1,-0.2809112441638474
59263-66-0,0.31366987442467636
33089-61-1,0.29562876509014246
90268-24-9,0.686093075139917
50765-93-0,-0.37732946749719376
627-70-3,1.3008165594354555
4602-84-0,1.4184284775008063
64218-02-6,1.4180170074365068
105-87-3,1.472722723133761
94238-00-3,0.7136815365184728
3772-23-4,0.8343207473986622
6358-37-8,0.5605808896668676
95-93-2,1.3283906680460222
527-53-7,1.3052421621536456
5384-21-4,0.7236892169949469
89269-64-7,0.9417367359584391
89427-45-2,-0.6539766844211096
73840-50-3,1.0971890019328598
1124-11-4,0.7933413645022631
10543-57-4,1.4216567537207452
1709-70-2,0.9669761486672428
40580-62-9,0.4006211165806191
121-21-1,0.6810624674716914
23031-36-9,0.8510014045649938
97-11-0,0.590523664960362
27223-49-0,0.7531635090349204
477-33-8,0.23384632439704336
29171-21-9,1.2372874821090956
82508-32-5,-0.16976052595162988
2686-99-9,0.05427415564630471
3971-89-9,-0.08564641907609895
98124-08-4,0.42408905007084163
86780-90-7,0.6964730132226666
5585-39-7,1.3670936041000548
459-80-3,1.4522166971430905
1786-08-9,1.2963121186845197
110-93-0,1.4034429331352414
586-62-9,1.3034708994210484
68555-58-8,1.3428327941099933
137927-76-5,0.5686346364944161
1191-16-8,1.696476089979986
13884-43-0,0.7300685634827837
97-36-9,1.0548881149532268
78-32-0,0.347029975912862
95-63-6,1.5298789136539677
938-18-1,1.1196925730972107
88-05-1,0.8947326828049418
108-75-8,0.7676978389500462
78-30-8,0.734638490330028
27945-43-3,0.18902476928943687
700-13-0,0.715417967758436
14667-55-1,0.766411868157091
28730-17-8,0.8401827160151721
73622-67-0,0.8293078118112076
18869-73-3,0.08157901056642324
2169-64-4,1.1671246995852123
96-69-5,0.8168902659270894
96-66-2,0.7028980369016523
41208-07-5,0.4232373868874312
1445-23-4,0.9605628964421324
1218-35-5,-0.07540065979479503
59708-57-5,0.39045610325571406
2487-01-6,-0.4520454964648191
79006-76-1,-0.5423327404501758
96515-74-1,0.17132885443092966
50588-13-1,0.3101945826668508
50700-72-6,0.19724683304382082
34388-29-9,0.7258741170488145
121-29-9,0.5191629791252843
26002-80-2,0.37496286343456403
70-43-9,0.7979613835349714
23031-38-1,0.7534616115117024
72963-72-5,0.6621222957943784
14297-81-5,0.9120060646522962
124416-41-7,-0.003093774865257199
14901-07-6,1.2236456351329297
25812-30-0,0.9058950139186863
80-26-2,1.3102603541028235
78-70-6,0.6647283576683446
315-18-4,-0.535984053865138
2032-65-7,-0.42986761523552747
2635-10-1,-0.6458254252217244
2655-14-3,0.3210954241607593
2425-10-7,-0.15157238701627707
671-04-5,-0.04266107796690539
66871-56-5,0.018339626237335684
6392-46-7,-0.4523697872667871
79006-73-8,-0.15461925912321048
23103-98-2,-0.8370506945791035
548-84-5,0.3695398411660038
38035-28-8,0.40662342333032225
59669-26-0,-0.680580607813618
68789-90-2,-0.8271072715126845
50765-87-2,-0.17392538085330342
100751-82-4,0.21005768584371606
88296-62-2,0.4742793290810556
68789-93-5,-0.7076973292834222
123252-99-3,-0.13576249703131776
50528-97-7,0.4487160257146901
61676-87-7,0.36787842473989635
58011-68-0,0.5929209710852459
25505-97-9,0.7336468167580492
24303-87-5,-0.3346166155913037
55-37-8,-0.6016660696412148
64011-88-7,-1.176467836764593
18694-40-1,0.23344983747175554
73590-58-6,0.4052633456860003
21829-25-4,0.9538912045588428
71653-63-9,0.6075796137244803
88046-00-8,0.9222280064024749
484-12-8,0.4646680647279011
50563-36-5,0.7002628323602261
77732-09-3,0.38147160726461793
24280-93-1,0.13146618917734393
132203-70-4,0.3690987581524921
62751-73-9,-0.5069286737823877
67369-99-7,-0.3782832000585683
6962-44-3,0.6627226427780587
38168-64-8,0.14860590878620628
139958-16-0,0.556530317831586
60568-05-0,0.5224046878857886
4619-66-3,0.955736799713525
99522-79-9,0.7085935375306123
73698-59-6,0.8123418746450891
89226-75-5,0.22832616899733482
91599-74-5,0.3288422078546178
68483-33-0,-0.5686032132798199
30748-29-9,0.29105843872363546
59204-74-9,1.1941509898778235
63704-66-5,-0.172275252835612
5205-11-8,1.288404964857712
107-86-8,1.163527457413349
4479-75-8,1.074730320415484
101030-72-2,0.9733681750208326
541-47-9,1.2063825277960656
26485-81-4,0.43388047562075255
137927-77-6,0.4998639552679467
137927-78-7,0.5743113306237732
1752-30-3,0.3058710393430281
67-64-1,1.2894476807497304
2082-81-7,1.5498138986573307
109-16-0,0.5097462243116598
99-48-9,0.99592571525988
814-78-8,0.9398313224670952
110-13-4,1.3281744214845381
123-54-6,1.4778306924096853
86-92-0,0.41740530522641317
93-68-5,1.0338321719655077
20139-55-3,0.9363439208343441
5185-97-7,1.6874682295082861
128-80-3,-0.007313572369984851
108-38-3,1.3958903638033902
68908-87-2,1.114862136013281
6613-44-1,1.0991903850010543
108-69-0,0.9031947439219654
1665-48-1,0.42906155429575055
17291-89-3,0.45333862181230977
13730-09-1,1.259710896479395
95-78-3,0.8388167145714253
21436-96-4,0.8791052691602462
73839-60-8,0.5323937426618085
3761-53-3,1.3595574014372938
89-87-2,1.1114923434369142
105-67-9,0.628099242964571
80567-67-5,0.6082720545923502
589-93-5,0.7581940412052316
108-47-4,0.7418140355416287
95-47-6,1.4471151627733212
95-64-7,0.9247207196052788
95-65-8,0.8848005658709789
72364-91-1,0.7819714806732413
1799-79-7,-0.6483699717526631
17291-84-8,0.6006411722482481
87-62-7,0.9101016001299165
88069-67-4,0.49179369053550953
5294-61-1,0.4276683997684808
77191-36-7,0.7121225344351186
7361-61-7,0.2861123748594201
72-57-1,1.053649217770877
30544-72-0,0.6721275667523935
67129-08-2,0.5790471580501244
576-26-1,0.9057051966245269
47465-97-4,-0.05908409548220118
3875-72-7,0.9258792105164374
6360-54-9,1.0711081622441843
21894-02-0,1.3259857207487413
4418-66-0,0.26321715675272433
5825-79-6,1.1475190578275316
122-00-9,1.121267124135526
625-84-3,0.749059170097515
67-51-6,0.5813550154302851
123-32-0,0.7697867722410604
147160-51-8,0.8704409885084888
147160-52-9,0.8138102014110712
53112-28-0,0.5646012881579939
108-50-9,0.779489831911485
25724-50-9,0.795912114609218
95-26-1,0.5528164212772484
2216-45-7,1.2485436310582094
64039-28-7,0.822235112817855
5724-56-1,1.2413478959149302
61-68-7,0.6371321275681774
50892-23-4,0.31204241045301595
89427-22-5,-1.013057929758262
1901-26-4,1.1524781268168625
28802-49-5,0.42693781518438695
47000-92-0,0.20962129577583116
72-44-6,0.2366082509179249
963-34-8,0.318171741359789
3214-64-0,0.36171081389878046
28562-70-1,1.213615252480055
21312-10-7,1.0757974942185586
65183-11-1,0.28165623212655394
6358-85-6,0.59247651089979
13051-49-5,0.8131711035987608
57-97-6,1.1733319980772086
62450-06-0,0.5378334805441409
5910-89-4,0.8428208139069756
74050-94-5,1.0091945920258776
10049-83-9,1.0667587950689437
73840-49-0,0.9363971456899343
15911-15-6,0.6451924283874043
431-03-8,1.191088691094791
55290-64-7,0.8309349668880006
6092-18-8,0.6941701180421033
67-03-8,0.8956034068178537
21452-18-6,0.3824229092304498
17433-39-5,0.8128098677208915
10268-78-7,0.8531983455271539
4321-69-1,1.1580359407817435
5003-48-5,0.7774929571587851
19249-34-4,1.0079243180768795
13256-19-4,1.1614193704356754
111-21-7,1.2387659130097837
111-55-7,1.4539930746696503
7250-71-7,1.0434462785258725
869-29-4,0.9953132138539961
10140-75-7,0.14338488028558896
5459-90-5,0.4684084064832989
108-24-7,0.984550099156978
115-33-3,-0.00544225876188109
14008-48-1,0.27575012228591034
1466-82-6,0.9158019971530028
2678-29-7,0.8254220672460743
128-37-0,0.749229826301809
66575-29-9,-0.45536350489464295
356-12-7,-0.21059875804399875
27726-31-4,0.9907697769232443
98-51-1,1.4692950556698126
15148-80-8,0.2574816052146833
36556-75-9,0.5660320284247253
75-97-8,0.9874619047850927
3204-27-1,-0.3731567089100817
5902-51-2,0.24935490405674454
540-88-5,1.5005286126977522
26944-48-9,0.6635492058098933
4785-72-2,-0.7241900019846311
22791-20-4,-0.6744817964314788
20417-83-8,-0.24419792443468752
16339-21-2,1.0517949485340299
3056-93-7,0.32822603966367775
2889-58-9,1.1001150837285736
2094-99-7,1.1642824007252353
78-59-1,0.9914533743529561
471-01-2,0.9269592871208221
19213-12-8,0.6845431401476206
17191-84-3,0.444628080543248
2873-97-4,1.021212547033963
74277-15-9,0.6494017266277015
123-42-2,1.241942612752922
5986-38-9,0.6057689732290601
1118-39-4,1.30505390386757
103-07-1,1.1753939864881444
151-05-3,1.3663217094797895
13466-78-9,1.377360566006336
147-47-7,0.6726421813320275
15545-38-7,1.0462297478643705
80-56-8,1.442849154579284
15440-51-4,0.9963495535210775
15545-42-3,0.859811957078854
82657-04-3,-0.10460077834058967
79538-32-2,0.04608487420198843
128-51-8,1.253002497190929
4478-63-1,1.3798127352391023
18172-33-3,-0.38306118767045266
642-78-4,1.0620730218345833
1847-24-1,0.9504363260833398
13412-64-1,1.1457112593955905
23930-19-0,0.7279867898763109
507-59-5,0.09183366024715171
507-60-8,-0.7547313441043045
18470-08-1,0.035419700694754266
13265-01-5,1.0105967260280613
1920-21-4,1.6167340788207518
17702-57-7,-0.6241682938075837
14144-91-3,-0.4480633608087928
64050-03-9,-0.5002178402448041
82875-36-3,0.7907271648907451
6923-22-4,-1.35052461082725
49564-57-0,0.7630481260704585
5248-39-5,0.5377270111095158
3566-00-5,-0.6038586573701391
64748-15-8,0.4815376900366936
14628-06-9,0.7459105059696836
4116-10-3,0.39316528589693944
51481-61-9,0.1700859956250766
34839-70-8,0.5715371002766427
14260-40-3,0.2716211291321537
21787-80-4,0.4906733971819794
1129-41-5,0.4196740739716392
21124-13-0,0.2968996843307737
57647-53-7,0.39590044111363004
644-64-4,-0.53284723191255
58-15-1,0.6351255157466998
98617-19-7,0.3765456068748027
141-66-2,-1.4005468428648886
1165-48-6,0.1683857094257502
69884-15-7,-0.14571433815239032
68104-02-9,0.24404144591639285
2867-47-2,0.9737217877321129
102410-39-9,0.5159349156028595
341-69-5,0.2204909704241316
74758-13-7,0.6155825380983279
31635-40-2,0.7128338307967191
99-97-8,0.4349046093401582
55-80-1,0.5801800640563165
21540-35-2,0.3474413124200569
7203-89-6,0.3120673285116971
15545-48-9,0.34411441460994197
28217-97-2,0.2471884730691889
132147-50-3,0.8431267512774928
535-89-7,0.5164382196810265
20240-98-6,0.2692951928166103
5810-11-7,0.6968708929497567
32150-76-8,0.26602251044264064
63979-29-3,0.7602101815213124
3789-78-4,1.1120792259442724
21677-26-9,0.9372493698782323
127-19-5,0.9164174255051315
1933-50-2,-0.03734437776974764
87344-16-9,0.5180608900013282
6493-05-6,0.43189784916016133
68-89-3,0.661725041555189
88338-63-0,0.5479150894172009
25601-84-7,-1.3065985381709748
22787-53-7,-1.4618362219535157
54473-31-3,-0.47142534413441395
98124-07-3,0.5276828908744141
87344-06-7,0.36768765889164073
550-28-7,0.4508595644188265
36304-84-4,0.5191851355075372
62783-50-0,0.22037449153901195
62783-49-7,0.2806754257227078
26155-31-7,0.2915435730742203
62783-48-6,0.3054793524012526
80-11-5,0.684951456930197
31642-65-6,0.1672590566920702
93738-40-0,0.043803503479233286
64092-48-4,0.2921692087080137
30652-11-0,1.0996935127910623
27223-35-4,0.2882865641775305
79442-83-4,0.6158714004863268
60-80-0,0.7140581091499248
64049-33-8,0.16495377204288464
71561-11-0,0.5304718532956594
34375-78-5,0.7553097011238186
83-07-8,0.8135783877651593
7417-67-6,0.30271542023035924
3196-50-7,0.3280378956281162
60-31-1,0.6239439234765604
16006-75-0,0.5391402985983382
64011-84-3,-1.365661539235727
298-01-1,-1.2745981808361897
57846-35-2,-0.49858781404293195
55-38-9,-0.5759005344699568
14086-35-2,-1.1805484110785747
3761-42-0,-0.9483195914160548
83-79-4,0.18930997730998017
4433-79-8,0.3631626302718126
65008-94-8,0.5789527327658307
30011-11-1,0.48487868928276995
5826-85-7,-0.7299217514654428
2255-17-6,-1.3224025543673674
122-14-5,-0.8465730938997865
51356-08-2,-0.9396962110230581
22620-72-0,-1.2837345587551126
2703-61-9,-0.996121283258506
72732-56-0,0.4038070323136768
58186-27-9,0.8046752576276078
153-87-7,0.46425572900938183
82875-38-5,0.6812682319653596
185119-76-0,0.7375464440328359
13265-60-6,-0.313418510366921
1741-11-3,0.10406371983715558
3566-76-5,-0.1351147387306164
3344-14-7,-1.12514502141618
30560-19-1,-0.24343778717135667
22502-03-0,1.4245202577493519
3131-27-9,1.2693744683135408
42924-53-8,0.8935143882865777
122-48-5,1.0724753010192496
39562-22-6,0.578479333447643
105-45-3,1.6531066114224036
122-84-9,1.156310222274622
5437-98-9,0.8575445738021199
3610-27-3,1.5929695442632443
629-38-9,1.4214714980708556
110-49-6,1.4650470721630693
93-51-6,0.9477511177035116
99-75-2,1.2522093287150267
13684-63-4,0.966089358053387
80-48-8,0.9814451059796665
